season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768335,20,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,,,7.0,19.0,20.0,39.0,1.0,2.0,,,,,1.0,,,,3.0,2.0,,,1.0,,,,,3.0,,57.0,,,1.0,,,,,6.0,,,,7.0,,1.0,,9.0,,24.0,21.0,44.0,0,,55.0,,,
2015-16,6768335,20,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,1.0,3.0,24.0,27.0,2.0,2.0,8.0,,1.0,1.0,2.0,,,1.0,6.0,9.0,,,,,,,,4.0,,90.0,,,,,,,,7.1,,,1.0,,1.0,1.0,,2.0,,9.0,26.0,34.0,2,5.0,54.0,,2.0,
2015-16,6768335,20,91,Bournemouth,Away,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,6.0,1.0,7.0,3.0,3.0,3.0,,,,1.0,,,1.0,6.0,4.0,,,,,,,,,,39.0,,1.0,,,,,,6.4,,,,3.0,1.0,,,,2.0,8.0,4.0,12.0,0,,24.0,4.0,1.0,
2015-16,6768335,20,91,Bournemouth,Away,20545,20669.0,Shaun MacDonald,shaun-macdonald,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768335,20,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,1.0,14.0,18.0,32.0,1.0,1.0,6.0,,,,,,,,2.0,3.0,,,,,,,,1.0,,90.0,,,,,,,,7.1,,,1.0,6.0,2.0,1.0,,4.0,,24.0,20.0,43.0,1,1.0,69.0,,,1.0
2015-16,6768335,20,91,Bournemouth,Away,39121,48615.0,Harry Arter,harry-arter,M,False,,,2.0,9.0,20.0,29.0,,1.0,4.0,,,,,,,3.0,5.0,7.0,,,1.0,,,,,,1.0,60.0,,,,,,,,7.0,,,,,4.0,,,4.0,,13.0,23.0,36.0,0,3.0,48.0,,,3.0
2015-16,6768335,20,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,,,6.0,8.0,24.0,32.0,2.0,,7.0,,,,1.0,,,2.0,5.0,6.0,,,,,,,,2.0,2.0,90.0,,,,,,,,7.2,,,,,1.0,4.0,,10.0,,17.0,28.0,41.0,0,4.0,61.0,3.0,1.0,1.0
2015-16,6768335,20,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,13.0,14.0,30.0,44.0,2.0,7.0,4.0,,,,2.0,,,,4.0,7.0,,,,,,,,2.0,,90.0,,,,,,,,7.6,,,,15.0,,,,15.0,,17.0,32.0,49.0,0,,67.0,,,
2015-16,6768335,20,91,Bournemouth,Away,44566,54469.0,Adam Smith,adam-smith,D,False,,,1.0,10.0,18.0,28.0,2.0,2.0,4.0,,,2.0,1.0,,,1.0,8.0,13.0,,,1.0,,,,,3.0,,90.0,,,,,,,,7.7,,,,4.0,7.0,1.0,,2.0,,12.0,25.0,36.0,2,6.0,73.0,1.0,1.0,4.0
2015-16,6768335,20,91,Bournemouth,Away,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,,,,11.0,6.0,17.0,1.0,3.0,5.0,1.0,,2.0,1.0,,,,2.0,6.0,,,,,,,,,2.0,90.0,,,,,,,,7.3,,,1.0,1.0,2.0,4.0,,1.0,,21.0,11.0,28.0,3,1.0,43.0,2.0,,2.0
2015-16,6768335,20,91,Bournemouth,Away,46738,20963.0,Lee Tomlin,lee-tomlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768335,20,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,False,,,,2.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,4.0,6.0,,,,,,,,,1.0,51.0,,,,,,,,6.8,,,1.0,,3.0,1.0,,,,6.0,4.0,9.0,1,2.0,22.0,2.0,2.0,2.0
2015-16,6768335,20,91,Bournemouth,Away,238138,126468.0,Tokelo Rantie,tokelo-rantie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768191,21,91,Bournemouth,Home,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768191,21,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,1.0,5.0,3.0,5.0,8.0,,,10.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.2,1.0,3.0,,,,,1.0,15.0,,10.0,9.0,19.0,0,,29.0,,,
2015-16,6768191,21,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768191,21,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,3.0,2.0,5.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,18.0,,,,,,,,6.5,,,,,1.0,1.0,,,,4.0,2.0,5.0,0,,8.0,,,1.0
2015-16,6768191,21,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768191,21,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,1.0,23.0,23.0,46.0,1.0,,6.0,,,,,,,,2.0,6.0,,1.0,,1.0,,,,4.0,2.0,90.0,,,,,,,,7.2,,,,3.0,3.0,,,8.0,,33.0,24.0,57.0,0,3.0,74.0,1.0,1.0,2.0
2015-16,6768191,21,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,4.0,18.0,16.0,34.0,,3.0,4.0,,,,,,,,1.0,4.0,,1.0,,,,,,2.0,,90.0,,,,,,,,6.3,,,,8.0,2.0,,,11.0,,25.0,18.0,43.0,0,,56.0,,,1.0
2015-16,6768191,21,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,,19.0,12.0,31.0,4.0,1.0,4.0,,,1.0,3.0,,,,9.0,9.0,,,2.0,,,,,1.0,1.0,90.0,1.0,1.0,,,,,,7.0,,,,,3.0,,,,,28.0,14.0,42.0,2,4.0,64.0,4.0,1.0,3.0
2015-16,6768191,21,91,Bournemouth,Home,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,3.0,,3.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,10.0,,,,,,,,6.4,,,,,,,,,,4.0,,4.0,0,,4.0,,,
2015-16,6768191,21,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,1.0,22.0,7.0,29.0,1.0,,7.0,,,,3.0,,,1.0,6.0,5.0,,,,,,,,2.0,1.0,90.0,1.0,,,,,,,6.2,,,,,2.0,1.0,,6.0,,30.0,11.0,40.0,1,4.0,68.0,2.0,,1.0
2015-16,6768191,21,91,Bournemouth,Home,39121,48615.0,Harry Arter,harry-arter,M,False,,,2.0,12.0,9.0,21.0,,,7.0,,,1.0,3.0,,,2.0,7.0,7.0,,,1.0,,1.0,,,1.0,3.0,80.0,1.0,,,,,,,7.6,,,1.0,1.0,5.0,,,6.0,,21.0,10.0,31.0,3,3.0,49.0,1.0,,4.0
2015-16,6768191,21,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768191,21,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,,,,10.0,8.0,18.0,,,4.0,,,,,,,,,1.0,,,,,,,,1.0,,50.0,,,,,,,,6.7,,,,1.0,,1.0,,,,11.0,9.0,19.0,0,1.0,27.0,2.0,,
2015-16,6768191,21,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,3.0,10.0,24.0,34.0,2.0,2.0,4.0,,,,1.0,,,,3.0,3.0,,,,,,,,5.0,,90.0,,,,,,,,6.5,,,,8.0,,,,6.0,,14.0,29.0,43.0,0,,61.0,,1.0,
2015-16,6768191,21,91,Bournemouth,Home,44566,54469.0,Adam Smith,adam-smith,D,False,1.0,,4.0,22.0,17.0,38.0,5.0,,4.0,1.0,,1.0,3.0,,,1.0,14.0,4.0,,,2.0,,,,,2.0,2.0,90.0,,,,,,,,6.2,,,1.0,2.0,4.0,1.0,,6.0,,29.0,18.0,46.0,2,2.0,84.0,2.0,1.0,1.0
2015-16,6768191,21,91,Bournemouth,Home,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,,,,17.0,8.0,25.0,4.0,1.0,3.0,1.0,,1.0,3.0,,,2.0,14.0,7.0,,,,,,,,2.0,1.0,90.0,,,,,,,,6.2,,,,,9.0,6.0,,1.0,,32.0,13.0,39.0,1,1.0,67.0,,1.0,4.0
2015-16,6768191,21,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,8.0,5.0,13.0,2.0,2.0,1.0,,2.0,,,,,1.0,5.0,2.0,,,1.0,,,,,,,72.0,,,,,,,,5.9,,,1.0,2.0,1.0,,,1.0,,11.0,5.0,16.0,1,,28.0,5.0,,
2015-16,6768191,21,91,Bournemouth,Home,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,4.0,2.0,6.0,,1.0,3.0,,,,2.0,,,,3.0,2.0,,,,,,,,2.0,1.0,40.0,1.0,,,,,,,6.6,,,,,2.0,,,,,6.0,3.0,9.0,1,,19.0,1.0,,1.0
2015-16,6768194,22,91,Bournemouth,Home,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768194,22,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,2.0,2.0,1.0,4.0,5.0,,,8.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,1.0,7.5,2.0,3.0,,1.0,,,2.0,15.0,,13.0,5.0,18.0,0,,29.0,,,
2015-16,6768194,22,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,False,1.0,,1.0,11.0,3.0,13.0,2.0,2.0,5.0,1.0,1.0,,2.0,,,4.0,10.0,12.0,,,,1.0,,,,3.0,2.0,90.0,2.0,,,,,1.0,,7.8,,,,1.0,4.0,2.0,,4.0,,18.0,6.0,22.0,2,4.0,54.0,2.0,4.0,2.0
2015-16,6768194,22,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768194,22,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,5.0,18.0,29.0,47.0,1.0,1.0,7.0,,,,1.0,,,,3.0,3.0,,,,,,,,5.0,,90.0,,,,,,,,7.1,,,,1.0,1.0,,,7.0,,22.0,31.0,53.0,0,2.0,64.0,1.0,,
2015-16,6768194,22,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,5.0,12.0,15.0,27.0,2.0,5.0,5.0,,,,,,,,3.0,7.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.2,,,,7.0,1.0,1.0,,15.0,,19.0,24.0,42.0,0,1.0,55.0,1.0,,1.0
2015-16,6768194,22,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,,14.0,11.0,25.0,2.0,2.0,9.0,,,,2.0,,,2.0,8.0,9.0,,,1.0,,1.0,,,,,89.0,2.0,,,,,,,7.6,,,1.0,3.0,4.0,,,1.0,,19.0,11.0,30.0,3,3.0,50.0,2.0,1.0,3.0
2015-16,6768194,22,91,Bournemouth,Home,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,6.0,,1.0,,,,,,6.5,,,,1.0,,,,,,,,,0,,7.0,1.0,1.0,
2015-16,6768194,22,91,Bournemouth,Home,20545,20669.0,Shaun MacDonald,shaun-macdonald,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768194,22,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,2.0,15.0,11.0,25.0,,1.0,5.0,1.0,,,1.0,,,1.0,3.0,8.0,,1.0,,1.0,1.0,,,2.0,2.0,90.0,1.0,,,,,,,8.5,,,,3.0,6.0,2.0,,9.0,1.0,27.0,14.0,39.0,1,2.0,73.0,,,5.0
2015-16,6768194,22,91,Bournemouth,Home,39121,48615.0,Harry Arter,harry-arter,M,False,,,4.0,15.0,8.0,23.0,,,6.0,1.0,,,,,,2.0,4.0,3.0,,1.0,1.0,,,,,,1.0,80.0,,,,,,,,7.1,,,2.0,,1.0,,,5.0,,17.0,9.0,26.0,2,3.0,39.0,1.0,,
2015-16,6768194,22,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,,,6.6,,,,,,,,2.0,,1.0,3.0,4.0,0,,5.0,,1.0,
2015-16,6768194,22,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,4.0,10.0,15.0,25.0,1.0,6.0,7.0,,,,1.0,,,,2.0,8.0,,,1.0,,,,,2.0,,90.0,1.0,2.0,,,,,,7.4,,,,6.0,1.0,,,6.0,,17.0,15.0,32.0,1,1.0,46.0,,1.0,1.0
2015-16,6768194,22,91,Bournemouth,Home,44566,54469.0,Adam Smith,adam-smith,D,False,,,,18.0,14.0,32.0,3.0,,11.0,,,,1.0,,,3.0,9.0,4.0,,,1.0,,,,,5.0,,90.0,,,,,,,,6.6,,,,1.0,2.0,2.0,,3.0,,27.0,15.0,40.0,0,2.0,76.0,4.0,1.0,1.0
2015-16,6768194,22,91,Bournemouth,Home,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,3.0,,,21.0,6.0,24.0,2.0,,7.0,,,,,,,1.0,4.0,3.0,,,2.0,,,,,2.0,3.0,90.0,1.0,,,,,,,7.3,,,2.0,1.0,,8.0,,2.0,,32.0,8.0,32.0,3,1.0,57.0,3.0,2.0,
2015-16,6768194,22,91,Bournemouth,Home,51348,,Yann Kermorgant,yann-kermorgant,F,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,
2015-16,6768194,22,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,7.0,5.0,12.0,1.0,,1.0,,,1.0,,,,,1.0,2.0,,,,,1.0,,,,3.0,84.0,1.0,,,,,,,7.7,,,1.0,1.0,,1.0,,1.0,,9.0,5.0,13.0,3,,23.0,2.0,2.0,
2015-16,6768194,22,91,Bournemouth,Home,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768226,23,91,Bournemouth,Away,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768226,23,91,Bournemouth,Away,8994,18726.0,Artur Boruc,artur-boruc,G,False,,1.0,5.0,4.0,5.0,9.0,,,15.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,6.8,2.0,4.0,,1.0,,,1.0,13.0,,11.0,6.0,17.0,0,,34.0,,,
2015-16,6768226,23,91,Bournemouth,Away,11764,20037.0,Marc Pugh,marc-pugh,M,False,,,1.0,13.0,9.0,22.0,1.0,1.0,1.0,,,,,,,2.0,4.0,3.0,,,,,,,,,,57.0,,,,,,,,6.4,,,1.0,1.0,1.0,3.0,,1.0,,20.0,10.0,27.0,1,2.0,46.0,4.0,1.0,
2015-16,6768226,23,91,Bournemouth,Away,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,1.0,,,5.0,1.0,5.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,26.0,,1.0,,,,,,6.1,,,1.0,,1.0,1.0,,,,6.0,1.0,6.0,1,,13.0,2.0,,
2015-16,6768226,23,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768226,23,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,3.0,21.0,27.0,48.0,2.0,1.0,8.0,,,,1.0,,,1.0,5.0,2.0,,,1.0,,,,,5.0,,90.0,,,,,,,,6.8,,,1.0,2.0,,,,4.0,,25.0,31.0,56.0,1,1.0,67.0,,,
2015-16,6768226,23,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,,,2.0,14.0,17.0,31.0,,2.0,3.0,,,,,,,1.0,1.0,5.0,,,,,,,,5.0,,90.0,,2.0,,,,,,7.3,,,,8.0,,,,7.0,,22.0,17.0,39.0,0,3.0,61.0,2.0,,
2015-16,6768226,23,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,,29.0,16.0,45.0,1.0,,3.0,,,,3.0,,,2.0,9.0,5.0,,,2.0,,,,,1.0,2.0,90.0,,,,,,,,6.5,,,,,3.0,2.0,,,,37.0,16.0,51.0,0,3.0,71.0,3.0,,2.0
2015-16,6768226,23,91,Bournemouth,Away,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768226,23,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,1.0,29.0,25.0,54.0,1.0,2.0,9.0,,,,,,,2.0,4.0,4.0,,,,,,,,2.0,,90.0,1.0,,,,,,,6.8,,,,6.0,1.0,3.0,,4.0,,36.0,29.0,62.0,1,2.0,90.0,3.0,,
2015-16,6768226,23,91,Bournemouth,Away,39121,48615.0,Harry Arter,harry-arter,M,False,,,6.0,48.0,18.0,66.0,1.0,1.0,11.0,,,,1.0,,,,4.0,3.0,,,,,,,,5.0,1.0,90.0,,,,,,,,7.4,,,1.0,1.0,2.0,,,8.0,,57.0,20.0,77.0,1,1.0,97.0,2.0,1.0,
2015-16,6768226,23,91,Bournemouth,Away,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768226,23,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,True,,,1.0,9.0,6.0,15.0,,1.0,2.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,33.0,,,,,,,,6.8,,,1.0,,1.0,2.0,,1.0,,13.0,7.0,18.0,2,1.0,27.0,,1.0,
2015-16,6768226,23,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,3.0,23.0,27.0,50.0,,3.0,4.0,,,,,,,,,5.0,,,,,,,,3.0,1.0,90.0,,,,,,,,7.4,,,1.0,10.0,,,,8.0,,28.0,29.0,57.0,1,2.0,75.0,,,
2015-16,6768226,23,91,Bournemouth,Away,44566,54469.0,Adam Smith,adam-smith,D,False,1.0,,1.0,22.0,14.0,35.0,,2.0,6.0,,,2.0,,,,,5.0,9.0,,,2.0,,,,,1.0,1.0,90.0,,1.0,,,,,,7.5,,,,3.0,4.0,1.0,,2.0,,26.0,15.0,40.0,2,6.0,76.0,,,1.0
2015-16,6768226,23,91,Bournemouth,Away,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,3.0,,,22.0,12.0,31.0,7.0,,2.0,1.0,,,,,,,9.0,7.0,,,,1.0,,,,3.0,6.0,89.0,2.0,,,,,,,8.5,,,1.0,1.0,5.0,8.0,,,,33.0,13.0,38.0,3,2.0,67.0,2.0,2.0,3.0
2015-16,6768226,23,91,Bournemouth,Away,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,2.0,11.0,5.0,16.0,2.0,,1.0,,,,,,,,6.0,1.0,,,4.0,,1.0,,,,2.0,64.0,2.0,,,,,,,7.5,,,,2.0,1.0,,,2.0,1.0,12.0,5.0,17.0,2,,28.0,1.0,,1.0
2015-16,6768226,23,91,Bournemouth,Away,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768219,24,91,Bournemouth,Away,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0,,1.0,,,
2015-16,6768219,24,91,Bournemouth,Away,8994,18726.0,Artur Boruc,artur-boruc,G,False,,,7.0,5.0,6.0,11.0,,,9.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,,6.6,1.0,2.0,,,,,,25.0,,19.0,10.0,29.0,0,,39.0,,,
2015-16,6768219,24,91,Bournemouth,Away,11764,20037.0,Marc Pugh,marc-pugh,M,False,,,1.0,7.0,9.0,16.0,2.0,1.0,,,,,1.0,,,1.0,9.0,4.0,,,2.0,,1.0,,,,,90.0,1.0,,,,,,,6.5,,,,2.0,4.0,3.0,,3.0,,16.0,12.0,25.0,1,1.0,44.0,2.0,1.0,1.0
2015-16,6768219,24,91,Bournemouth,Away,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,6.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,6.5,,,,,,,,,,7.0,4.0,11.0,0,,12.0,,,
2015-16,6768219,24,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768219,24,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,4.0,15.0,16.0,31.0,,,9.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,6.8,,,,4.0,,,,9.0,,19.0,19.0,38.0,0,,46.0,,1.0,
2015-16,6768219,24,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,,,7.0,9.0,20.0,29.0,2.0,4.0,6.0,,,,1.0,,,,6.0,6.0,,,3.0,,,,,1.0,,90.0,,1.0,,,,,,6.9,,,,13.0,,1.0,,13.0,,14.0,26.0,39.0,0,2.0,61.0,1.0,,
2015-16,6768219,24,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,2.0,14.0,12.0,26.0,3.0,,6.0,,,,3.0,,,,10.0,9.0,,,2.0,,,,,1.0,,90.0,,1.0,,,,,,6.7,,,,1.0,2.0,,,2.0,,15.0,13.0,28.0,0,5.0,45.0,1.0,4.0,
2015-16,6768219,24,91,Bournemouth,Away,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768219,24,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,1.0,20.0,13.0,32.0,1.0,,6.0,1.0,,,,,,,2.0,3.0,,,1.0,1.0,,,,2.0,2.0,90.0,,,,,,,,7.3,,,,2.0,,1.0,,5.0,,27.0,15.0,41.0,0,2.0,63.0,2.0,1.0,
2015-16,6768219,24,91,Bournemouth,Away,39121,48615.0,Harry Arter,harry-arter,M,False,,,1.0,20.0,5.0,25.0,,,4.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,,,89.0,1.0,,,,,,,6.8,,,1.0,3.0,2.0,,,5.0,,28.0,5.0,33.0,2,1.0,47.0,3.0,1.0,1.0
2015-16,6768219,24,91,Bournemouth,Away,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768219,24,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,,,2.0,25.0,8.0,33.0,2.0,,8.0,,,2.0,2.0,,,,4.0,4.0,,,,,,,,3.0,1.0,85.0,1.0,,,,,,,7.1,,,,2.0,1.0,5.0,,5.0,,36.0,11.0,42.0,3,1.0,62.0,1.0,2.0,1.0
2015-16,6768219,24,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,2.0,8.0,18.0,26.0,2.0,5.0,5.0,,,,1.0,,,,3.0,5.0,,,,,,,,,,90.0,,,,,,,,6.7,,,,15.0,,,,7.0,,12.0,23.0,35.0,0,,51.0,1.0,,
2015-16,6768219,24,91,Bournemouth,Away,44566,54469.0,Adam Smith,adam-smith,D,False,,,2.0,16.0,13.0,29.0,,,3.0,,,,3.0,,,,8.0,4.0,,,4.0,,,,,2.0,,90.0,,1.0,,,,,,6.1,,,,2.0,1.0,4.0,,5.0,,24.0,18.0,38.0,0,4.0,66.0,3.0,,
2015-16,6768219,24,91,Bournemouth,Away,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,10.0,6.0,16.0,7.0,1.0,4.0,,1.0,,,,,2.0,9.0,3.0,,,1.0,,1.0,,,,1.0,75.0,1.0,,,,,,,6.9,,,1.0,,1.0,,,,,13.0,8.0,21.0,2,,29.0,2.0,1.0,1.0
2015-16,6768219,24,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,,15.0,,,,,,,,6.2,,,,,1.0,1.0,,,,6.0,1.0,6.0,0,,12.0,4.0,,
2015-16,6768219,24,91,Bournemouth,Away,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768222,25,91,Bournemouth,Home,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768222,25,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,,3.0,2.0,9.0,11.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,6.6,3.0,3.0,,,,,,11.0,,8.0,11.0,19.0,0,,29.0,,,
