season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436465,16,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,,,,11.0,10.0,21.0,,,,,,1.0,,,,1.0,1.0,,,0.00992234,0.0255,,1.0,0.0,,,,,1.0,,,22.0,,,1.0,,,,3.0,,6.0,,,,,1.0,,,,,12.0,10.0,22.0,1,1.0,29.0,1.0,,,1.0
2024-25,12436465,16,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,16.0,4.0,20.0,2.0,1.0,2.0,,,1.0,2.0,,1.0,5.0,1.0,,,0.0259989,0.1284,0.3448,,0.0,,,,,2.0,,,80.0,1.0,,,,,,11.0,,6.8,,,1.0,1.0,,1.0,,,,22.0,5.0,26.0,3,,39.0,3.0,,,
2024-25,12436465,16,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,5.0,1.0,6.0,,2.0,1.0,,,,,,,2.0,4.0,,1.0,0.0134847,0.0613,,1.0,0.0,,,,,,,,22.0,,,,,,,7.0,,6.5,,,2.0,,2.0,3.0,,,,10.0,2.0,9.0,2,,19.0,,1.0,1.0,
2024-25,12436465,16,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,10.0,5.0,15.0,,4.0,2.0,,1.0,2.0,,,3.0,4.0,8.0,,,0.0639306,0.4357,0.171,,0.0,,,,1.0,,1.0,,68.0,2.0,,,,,,13.0,,7.1,,,1.0,2.0,2.0,1.0,,3.0,,16.0,6.0,21.0,5,,43.0,2.0,3.0,1.0,
2024-25,12436465,16,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,7.0,4.0,11.0,5.0,1.0,4.0,,,1.0,,,,5.0,3.0,,,0.307653,0.1779,0.4604,1.0,0.0,,,,,,3.0,,80.0,1.0,,,,,,5.0,,7.2,,,,,,,,,,9.0,4.0,13.0,2,,23.0,2.0,2.0,,
2024-25,12436465,16,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,14.0,27.0,41.0,1.0,3.0,6.0,,,,2.0,,,3.0,4.0,,,0.00468842,0.1176,,,0.0,,,,,,,,90.0,,2.0,,,,,13.0,,7.0,,,1.0,4.0,,1.0,,7.0,,24.0,30.0,53.0,1,1.0,63.0,,,,1.0
2024-25,12436465,16,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,1.0,14.0,11.0,24.0,1.0,,5.0,,,1.0,,,1.0,2.0,2.0,,,0.0258348,0.0346,,,0.0,,,,,,2.0,,90.0,,1.0,,,,,12.0,,7.0,,,,4.0,,4.0,,4.0,,23.0,12.0,31.0,1,,53.0,,2.0,,
2024-25,12436465,16,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,2.0,,2.0,15.0,8.0,21.0,6.0,4.0,1.0,,1.0,3.0,3.0,,,10.0,8.0,,,0.146111,0.3941,0.3995,,0.0,,,,,1.0,3.0,,90.0,2.0,2.0,,,,,16.0,,7.1,,,,1.0,1.0,4.0,,4.0,1.0,24.0,11.0,31.0,5,4.0,56.0,3.0,,,2.0
2024-25,12436465,16,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,6.0,16.0,33.0,49.0,4.0,,7.0,,,,,,,4.0,,,,0.0105506,,,,0.0,,,,,2.0,1.0,,90.0,,2.0,,,,,16.0,,6.9,,,,4.0,,,,13.0,,25.0,40.0,65.0,0,,76.0,,,,
2024-25,12436465,16,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,2007889,606775,Ben Winterburn,ben-winterburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,7.0,5.0,11.0,1.0,,5.0,,,,2.0,,,4.0,3.0,,1.0,0.00501186,,,1.0,0.0,,,,,,,,45.0,,,,,,,6.0,,6.4,,,,1.0,1.0,2.0,,3.0,,9.0,6.0,13.0,0,,29.0,1.0,2.0,1.0,
2024-25,12436470,17,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,2.0,5.0,4.0,13.0,17.0,,,10.0,,,,,,,,,,,0.00083848,,,,0.0,,1.4535,,,,,,90.0,,,,,,,16.0,1.0,8.6,4.0,7.0,,2.0,,,2.0,20.0,,17.0,16.0,33.0,0,,43.0,,,,
2024-25,12436470,17,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,1.0,,2.0,19.0,17.0,35.0,,,10.0,,,,,,,5.0,8.0,,,0.113164,,,2.0,1.0,,,,,1.0,3.0,,90.0,,1.0,,,,,13.0,,7.8,,,,2.0,5.0,2.0,,3.0,,24.0,19.0,41.0,0,5.0,64.0,2.0,1.0,2.0,4.0
2024-25,12436470,17,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,3.0,,,,2.151e-05,0.069,,,0.0,,,,,,,,19.0,,,,,,,4.0,,6.4,,,,,,,,,,1.0,1.0,2.0,1,,7.0,1.0,,,
2024-25,12436470,17,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,True,,,,8.0,,8.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,0.00538605,,,,0.0,,,,,,,,45.0,,,,,,,12.0,,6.4,,,,2.0,,1.0,,4.0,,13.0,2.0,14.0,0,,27.0,1.0,,,
2024-25,12436470,17,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,,5.0,2.0,7.0,,1.0,1.0,,,,,,,,2.0,,,0.0105252,,,,0.0,,,,,1.0,1.0,,12.0,,,,,,,4.0,,6.8,,,,1.0,,,,1.0,,8.0,2.0,10.0,0,1.0,16.0,1.0,,,
2024-25,12436470,17,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,12.0,20.0,32.0,1.0,,4.0,,,,1.0,,2.0,4.0,7.0,,,0.00543849,,,,0.0,,,,,3.0,,,89.0,,,,,,,13.0,,7.0,,,,2.0,,,,6.0,,19.0,23.0,42.0,0,5.0,61.0,1.0,2.0,,4.0
2024-25,12436470,17,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,10.0,2.0,12.0,1.0,,3.0,,,,,,2.0,7.0,3.0,,,0.00826769,0.8445,0.9279,3.0,0.0,1.0,,,,,,,78.0,1.0,,,,,1.0,10.0,,7.2,,,1.0,,2.0,,,,,13.0,3.0,16.0,2,,32.0,1.0,3.0,,
2024-25,12436470,17,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,2.0,,2.0,,,,,,,1.0,,,1.0,,,,0.0109048,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2024-25,12436470,17,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,12.0,4.0,16.0,1.0,,7.0,,,1.0,1.0,,4.0,9.0,5.0,,,0.0138645,0.4731,0.3664,2.0,0.0,1.0,,,,,,,89.0,2.0,,,,,,13.0,,7.6,,,1.0,1.0,3.0,,,1.0,,16.0,6.0,22.0,4,2.0,48.0,2.0,1.0,2.0,2.0
2024-25,12436470,17,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,5.0,2.0,7.0,2.0,1.0,2.0,,,,,,1.0,3.0,5.0,,,0.123121,0.0721,0.3397,,0.0,,,,,,,,71.0,1.0,,,,,,8.0,,7.1,,,,,1.0,,,,,10.0,2.0,12.0,1,1.0,20.0,2.0,2.0,1.0,
2024-25,12436470,17,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,6.0,14.0,22.0,36.0,,2.0,6.0,,,,,,,,5.0,,,0.0154213,,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,7.0,,7.7,,,,5.0,,,,9.0,,17.0,25.0,42.0,0,3.0,55.0,1.0,,,1.0
2024-25,12436470,17,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,10.0,7.0,17.0,,1.0,1.0,,,,,,,,2.0,,,0.0110467,0.0614,,,0.0,,,,,1.0,,,90.0,,,,,,,11.0,,7.2,,,1.0,5.0,,,,4.0,,17.0,8.0,25.0,1,1.0,39.0,2.0,,,1.0
2024-25,12436470,17,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,False,,,1.0,7.0,6.0,13.0,1.0,1.0,4.0,1.0,,,2.0,,,7.0,6.0,,,0.259752,,,1.0,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,11.0,,7.5,,,,3.0,4.0,2.0,,1.0,2.0,12.0,8.0,18.0,0,4.0,36.0,1.0,,1.0,3.0
2024-25,12436470,17,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,2.0,3.0,5.0,1.0,,1.0,,,,1.0,,,3.0,1.0,,,0.0009337,,,1.0,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,3.0,3.0,6.0,0,1.0,9.0,,,,
2024-25,12436470,17,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,4.0,16.0,18.0,34.0,3.0,3.0,3.0,,,,,,,4.0,5.0,,1.0,0.0211196,0.1128,0.7057,1.0,0.0,1.0,,,,2.0,1.0,,90.0,1.0,3.0,,,,,5.0,,8.4,,,,6.0,,1.0,,5.0,,19.0,20.0,38.0,1,2.0,54.0,,,,2.0
2024-25,12436470,17,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,91,Bournemouth,Away,2007889,606775,Ben Winterburn,ben-winterburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,2.0,6.0,1.0,18.0,19.0,,,7.0,,,,,,,,,,,0.0001655,,,,0.0,,0.4785,,,,,,90.0,,,,,,,3.0,,7.9,3.0,4.0,,2.0,,,2.0,8.0,,2.0,19.0,21.0,0,,32.0,,,,
2024-25,12436476,18,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,1.0,,2.0,22.0,15.0,36.0,,1.0,11.0,,,,2.0,,3.0,7.0,8.0,,1.0,0.0328205,,,2.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,17.0,,7.0,,,,2.0,1.0,3.0,,6.0,,32.0,17.0,46.0,0,4.0,70.0,1.0,2.0,1.0,3.0
2024-25,12436476,18,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,False,,,,11.0,1.0,12.0,5.0,6.0,4.0,,,1.0,1.0,,2.0,9.0,8.0,,,0.0832403,0.4195,0.3393,1.0,0.0,,,,,,1.0,,62.0,1.0,,,,,,14.0,,6.9,,,,1.0,,2.0,,,,17.0,2.0,17.0,2,,34.0,5.0,2.0,,
2024-25,12436476,18,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,2.0,,6.0,25.0,21.0,44.0,2.0,,7.0,,,,1.0,,,3.0,3.0,,,0.0895303,,,,0.0,,,,,,4.0,,90.0,,,,,,,11.0,,7.5,,,,,,4.0,,6.0,,32.0,23.0,51.0,0,3.0,67.0,2.0,,,2.0
2024-25,12436476,18,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,1.0,,,3.0,1.0,3.0,,,2.0,,,,,,1.0,2.0,,,,0.00589251,0.0113,,1.0,0.0,,,,,1.0,,,18.0,,,,,,,6.0,,6.6,,,1.0,,,3.0,,,,7.0,1.0,5.0,1,,12.0,1.0,,,
2024-25,12436476,18,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,,,,12.0,6.0,18.0,1.0,,2.0,,,,2.0,,1.0,4.0,3.0,,,0.00695322,,,,0.0,,,,,1.0,,,28.0,,,,,,,3.0,,6.7,,,,,,,,,,14.0,6.0,20.0,0,2.0,27.0,,1.0,,2.0
2024-25,12436476,18,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,1.0,14.0,3.0,17.0,,,2.0,,,,1.0,,3.0,7.0,2.0,,,0.046632,0.1112,,2.0,0.0,,,,,,3.0,,72.0,,,,,,,12.0,,6.8,,,1.0,,2.0,1.0,,1.0,,21.0,3.0,23.0,1,,35.0,1.0,1.0,1.0,
2024-25,12436476,18,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,,1.0,,6.5,,,,,,,,,,,,,0,,1.0,1.0,,,
2024-25,12436476,18,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,14.0,4.0,18.0,4.0,1.0,5.0,,,2.0,2.0,,4.0,14.0,5.0,,,0.0578387,0.3665,,1.0,0.0,,,,,,,,90.0,1.0,,,,,,22.0,,6.6,,,2.0,,5.0,4.0,,2.0,,24.0,4.0,24.0,5,1.0,62.0,3.0,1.0,2.0,
2024-25,12436476,18,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,False,,,3.0,8.0,11.0,19.0,,,4.0,,,,,,,1.0,3.0,,,0.00413868,,,,0.0,,,,,,,,62.0,,1.0,,,,,10.0,,7.0,,,,,1.0,,,5.0,,15.0,12.0,27.0,0,2.0,41.0,1.0,1.0,,2.0
2024-25,12436476,18,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,True,,,,4.0,2.0,6.0,,,3.0,,,,,,,1.0,2.0,,,0.00151521,0.1048,0.0374,1.0,0.0,,,,,,,,28.0,1.0,,,,,,,,7.0,,,1.0,,,,,,,4.0,2.0,6.0,2,1.0,11.0,,1.0,,
2024-25,12436476,18,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,8.0,28.0,29.0,57.0,,2.0,2.0,,,,1.0,,,3.0,2.0,,,0.161411,,,1.0,0.0,,,,,,3.0,,90.0,,1.0,,,,,18.0,,7.4,,,,4.0,1.0,,,18.0,,42.0,31.0,73.0,0,,81.0,1.0,,,
2024-25,12436476,18,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,1.0,26.0,15.0,40.0,4.0,,5.0,,,,,,1.0,12.0,3.0,,,0.0846802,0.0722,0.01,2.0,0.0,,,,,1.0,2.0,,90.0,1.0,1.0,,,,,19.0,,7.1,,,1.0,3.0,5.0,2.0,,4.0,,33.0,17.0,48.0,2,2.0,81.0,2.0,1.0,,1.0
2024-25,12436476,18,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,,,,12.0,4.0,16.0,2.0,1.0,4.0,,,1.0,,,1.0,3.0,2.0,,,0.0693177,0.3863,,,0.0,,,,,,1.0,,85.0,,,,,,,17.0,,7.3,,,4.0,1.0,,8.0,,1.0,1.0,24.0,4.0,20.0,5,1.0,41.0,4.0,,,1.0
2024-25,12436476,18,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,31.0,40.0,71.0,1.0,4.0,9.0,,,,,,,3.0,11.0,,,0.018792,,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,6.0,,8.2,,,,9.0,,,,7.0,,34.0,42.0,76.0,0,6.0,98.0,1.0,1.0,,5.0
2024-25,12436476,18,91,Bournemouth,Home,1537202,632822,Archie Harris,archie-harris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436476,18,91,Bournemouth,Home,2007889,606775,Ben Winterburn,ben-winterburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436515,19,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,8.0,5.0,16.0,21.0,,,8.0,,,,,,,,,,,0.00086748,,,,0.0,,0.4243,1.0,,,,,90.0,,,,,,,8.0,,7.2,4.0,4.0,,,,,,16.0,,11.0,18.0,29.0,0,,37.0,,,,
2024-25,12436515,19,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,2.0,21.0,16.0,37.0,,1.0,4.0,,,,2.0,,2.0,8.0,4.0,,,0.0344474,0.0565,,2.0,0.0,,,,,,1.0,,90.0,,,,,,,16.0,,6.4,,,1.0,1.0,2.0,,,5.0,,30.0,17.0,47.0,1,2.0,64.0,2.0,2.0,,1.0
2024-25,12436515,19,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,2.0,,2.0,1.0,2.0,,,,,,,2.0,4.0,3.0,,,0.0254286,,,1.0,0.0,,,,,,,,17.0,,,,,,,6.0,,6.5,,,,,,,,,,4.0,,4.0,0,,9.0,2.0,1.0,,
2024-25,12436515,19,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,4.0,,3.0,34.0,19.0,49.0,,1.0,6.0,,,,1.0,,1.0,2.0,1.0,,,0.48702,0.0386,,,0.0,,,,,,4.0,,90.0,,,,,,,9.0,,7.3,,,1.0,1.0,,9.0,,3.0,,40.0,20.0,51.0,1,,65.0,1.0,,,
2024-25,12436515,19,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,False,,,,18.0,10.0,28.0,2.0,2.0,3.0,1.0,,,1.0,,,4.0,7.0,,,0.0523554,0.2146,0.4195,1.0,0.0,,,,,,1.0,,73.0,1.0,,,,,,13.0,,7.3,,,1.0,,,2.0,,2.0,,27.0,11.0,36.0,2,5.0,53.0,3.0,,,3.0
2024-25,12436515,19,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,False,,,,9.0,2.0,11.0,1.0,,4.0,,,,,,1.0,6.0,3.0,,,0.00876794,0.4282,0.5964,1.0,0.0,,,,,,1.0,,64.0,2.0,,,,,,17.0,,6.8,,,1.0,,5.0,2.0,,,,16.0,3.0,17.0,3,1.0,39.0,4.0,,2.0,
2024-25,12436515,19,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436515,19,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,22.0,5.0,27.0,1.0,5.0,4.0,1.0,1.0,,1.0,,4.0,12.0,10.0,,,0.0326559,0.2748,0.5571,2.0,1.0,,,,,,1.0,,90.0,2.0,,,,,,24.0,,7.0,,,,1.0,6.0,,,2.0,,33.0,5.0,38.0,2,1.0,69.0,5.0,2.0,2.0,1.0
2024-25,12436515,19,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,4.0,1.0,5.0,,,,,,,,,,,,,,0.00233594,,,,0.0,,,,,1.0,,,8.0,,,,,,,2.0,,6.7,,,,,,,,,,4.0,2.0,6.0,0,,12.0,,,,
2024-25,12436515,19,91,Bournemouth,Away,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436515,19,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,7.0,3.0,10.0,5.0,1.0,4.0,,,,,,1.0,8.0,2.0,,,0.00347927,0.2755,0.4419,,0.0,1.0,,,,,,,82.0,2.0,,,,,,5.0,,7.3,,,1.0,,2.0,,,,,8.0,3.0,11.0,3,,21.0,1.0,1.0,,
2024-25,12436515,19,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,2.0,19.0,16.0,35.0,1.0,3.0,5.0,,,,,,1.0,5.0,4.0,,,0.0077269,0.1963,,3.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,18.0,,6.4,,,1.0,7.0,,,,14.0,,34.0,17.0,51.0,1,1.0,67.0,1.0,,,1.0
2024-25,12436515,19,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,27.0,18.0,43.0,1.0,,13.0,,,,3.0,,1.0,6.0,2.0,,,0.061394,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,16.0,,6.6,,,,3.0,2.0,8.0,,3.0,,37.0,21.0,50.0,0,,76.0,1.0,,2.0,
2024-25,12436515,19,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,1.0,8.0,2.0,10.0,1.0,4.0,3.0,,,,1.0,,1.0,4.0,7.0,,,0.290482,0.2467,0.4274,,0.0,1.0,,,,,1.0,,26.0,1.0,,,,,,7.0,,7.7,,,,3.0,3.0,1.0,,1.0,,11.0,3.0,13.0,1,1.0,24.0,1.0,,2.0,1.0
2024-25,12436515,19,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,,11.0,10.0,21.0,1.0,1.0,2.0,1.0,,,1.0,,,4.0,3.0,,,0.152102,,,2.0,1.0,,,,,2.0,2.0,,82.0,,,,,,,14.0,,7.1,,,,3.0,,3.0,,5.0,,18.0,12.0,27.0,0,1.0,46.0,1.0,1.0,,1.0
2024-25,12436515,19,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,20.0,28.0,48.0,1.0,5.0,,,,1.0,,,,4.0,5.0,,,0.0358192,0.2509,,3.0,0.0,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,9.0,,7.1,,,,3.0,,,,8.0,,28.0,29.0,57.0,2,,68.0,,,,
2024-25,12436515,19,91,Bournemouth,Away,1537202,632822,Archie Harris,archie-harris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436515,19,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436515,19,91,Bournemouth,Away,2007889,606775,Ben Winterburn,ben-winterburn,M,True,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,9.903e-05,,,,0.0,,,,,,,,8.0,,,,,,,1.0,,6.6,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2024-25,12436515,19,91,Bournemouth,Away,2023409,606774,Remy Rees-Dottin,remy-rees-dottin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,91,Bournemouth,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,3.0,,3.0,32.0,17.0,46.0,2.0,1.0,9.0,,,1.0,3.0,,1.0,10.0,2.0,,,0.120298,0.0378,,2.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,34.0,,6.5,,,,4.0,2.0,7.0,,11.0,,53.0,23.0,69.0,1,,93.0,3.0,1.0,,
2024-25,12436518,20,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,8.0,,8.0,1.0,1.0,1.0,,,,,,1.0,3.0,1.0,,,0.00647233,0.0524,,,0.0,,,,,,,,20.0,,,,,,,4.0,,6.6,,,1.0,1.0,1.0,,,,,10.0,,10.0,1,,15.0,,,,
2024-25,12436518,20,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,3.0,27.0,23.0,49.0,,2.0,8.0,1.0,,,2.0,,,3.0,5.0,,,0.087156,,,1.0,0.0,,,,,1.0,3.0,,90.0,,,,,,,10.0,,7.5,,,,2.0,,5.0,,6.0,,35.0,25.0,55.0,0,3.0,73.0,,,,3.0
2024-25,12436518,20,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,1.0,,,8.0,,,,,,,2.0,,6.5,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
