season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385725,12,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,2.0,,6.0,37.0,16.0,51.0,,3.0,8.0,,,2.0,1.0,,,,2.0,5.0,,,0.0830319,0.1984,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,,11.0,,7.4,,,2.0,1.0,3.0,2.0,,9.0,,43.0,17.0,58.0,4,,81.0,1.0,,2.0,
2022-23,10385725,12,1,Manchester_United,Home,851100,209243,Jadon Sancho,jadon-sancho,M,False,,,,31.0,8.0,39.0,3.0,,5.0,,,1.0,1.0,,,1.0,6.0,2.0,,,0.141708,0.052,0.0,,1.0,,,,,,5.0,,87.0,,,,,,,,10.0,,6.8,,,,,2.0,1.0,,,,34.0,11.0,44.0,1,,54.0,2.0,1.0,1.0,
2022-23,10385725,12,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,2.0,13.0,31.0,44.0,1.0,1.0,5.0,,,,,,,1.0,2.0,5.0,,,0.00309677,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,7.6,,,,4.0,,,,4.0,,16.0,33.0,49.0,0,4.0,65.0,1.0,,,2.0
2022-23,10385725,12,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,7.0,2.0,9.0,,,1.0,,,,,,,,,,,,0.00357075,0.0,0.0,,,,,,,,,,14.0,,,,,,,,3.0,,6.5,,,,,,,,,,8.0,2.0,10.0,0,,12.0,2.0,,,
2022-23,10385725,12,1,Manchester_United,Home,958380,467169,Antony,antony,M,False,,,,32.0,6.0,38.0,,1.0,1.0,,,1.0,,,,,,6.0,,,0.0977432,0.1928,0.1344,,,,,,1.0,,,,76.0,1.0,,,,,,,7.0,,7.3,,,2.0,,3.0,,,,,36.0,8.0,44.0,4,1.0,57.0,1.0,1.0,3.0,
2022-23,10385725,12,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,4.0,,4.0,,,1.0,,,,,,,,,,,,0.027352,0.0,0.0,,,,,,,,,,8.0,,,,,,,,3.0,,6.6,,,,,,,,,,5.0,1.0,6.0,0,,8.0,1.0,,,
2022-23,10385725,12,1,Manchester_United,Home,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385725,12,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385751,13,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385751,13,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,2.0,13.0,15.0,,,4.0,,,,,,,,,,,,0.00030368,0.0,0.0,,,,-0.0162,,,,,,90.0,,,,,1.0,,,8.0,,6.4,,1.0,,,,,,12.0,,7.0,16.0,23.0,0,,28.0,,,,
2022-23,10385751,13,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,,,3.0,24.0,13.0,37.0,1.0,,7.0,,,,,,,1.0,3.0,1.0,,,0.0201553,0.0129,0.0,1.0,,,,,,,2.0,,80.0,,,,,,,,13.0,,6.9,,,1.0,1.0,,2.0,,4.0,,29.0,19.0,46.0,1,1.0,55.0,,,,1.0
2022-23,10385751,13,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,6.0,23.0,23.0,46.0,1.0,3.0,10.0,,,,,,,1.0,3.0,10.0,,,0.0129093,0.0526,0.3123,1.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,,13.0,,8.0,,,,3.0,,,,8.0,,29.0,27.0,56.0,1,5.0,72.0,2.0,2.0,,1.0
2022-23,10385751,13,1,Manchester_United,Away,138310,90152,Raphaël Varane,raphael-varane,D,False,,,2.0,5.0,13.0,18.0,,3.0,3.0,,,,1.0,,,,1.0,3.0,,,0.00483983,0.0,0.0,,,,,,,1.0,,,60.0,,,,,,,,5.0,,6.7,,,,2.0,,,,2.0,,8.0,13.0,21.0,0,,28.0,1.0,,,
2022-23,10385751,13,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,3.0,9.0,12.0,,2.0,1.0,,,,,,,,,2.0,,,0.00048549,0.0,0.0,,,,,,,,,,30.0,,,,,,,,1.0,,6.5,,,,1.0,,,,1.0,,4.0,9.0,13.0,0,,16.0,,,,
2022-23,10385751,13,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,2.0,26.0,23.0,48.0,1.0,1.0,9.0,,,,,,,,2.0,2.0,,,0.116741,0.0405,0.0,1.0,1.0,,,,,5.0,2.0,,90.0,,,,,,,,12.0,,7.4,,,1.0,,,1.0,,5.0,,33.0,25.0,57.0,1,1.0,80.0,2.0,,,
2022-23,10385751,13,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,3.0,7.0,8.0,15.0,1.0,,2.0,,,,2.0,,,,6.0,1.0,,,0.0073937,0.0374,0.0,2.0,,,,,,,1.0,,38.0,,,,,,,,7.0,,6.5,,,1.0,,1.0,,,3.0,,8.0,13.0,21.0,1,1.0,29.0,,,,1.0
2022-23,10385751,13,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,3.0,26.0,7.0,32.0,2.0,,8.0,1.0,,,,,,1.0,7.0,5.0,,,0.0797118,0.057,0.1982,,,,,,,,3.0,,90.0,1.0,,,,,,,23.0,,6.9,,,1.0,1.0,5.0,3.0,,7.0,2.0,38.0,11.0,46.0,2,2.0,66.0,1.0,2.0,1.0,1.0
2022-23,10385751,13,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,8.0,5.0,13.0,4.0,3.0,,,1.0,1.0,,,,,4.0,4.0,,,0.0159448,0.2996,0.5647,,,,,,,,,,80.0,2.0,,,,,,,11.0,,6.6,,,,1.0,1.0,,,,,13.0,9.0,22.0,3,,31.0,2.0,,1.0,
2022-23,10385751,13,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385751,13,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,3.0,14.0,16.0,29.0,,1.0,6.0,,,,2.0,,,,4.0,3.0,,,0.0592864,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,,21.0,,6.5,,,,,3.0,1.0,,6.0,,25.0,19.0,43.0,0,1.0,71.0,2.0,,1.0,1.0
2022-23,10385751,13,1,Manchester_United,Away,851100,209243,Jadon Sancho,jadon-sancho,M,False,,,,11.0,2.0,13.0,,,2.0,,,,,,,,1.0,1.0,,,0.0646463,0.0545,0.0436,1.0,,,,,,,,,52.0,1.0,,,,,,,10.0,,6.8,,,,,,1.0,,,1.0,17.0,4.0,20.0,1,1.0,26.0,2.0,,,
2022-23,10385751,13,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,11.0,35.0,46.0,2.0,1.0,1.0,,,,1.0,,,,4.0,7.0,,,0.00482015,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,6.0,,7.2,,,,7.0,,,,3.0,,15.0,37.0,52.0,0,5.0,68.0,,1.0,,2.0
2022-23,10385751,13,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,2.0,,2.0,,2.0,,,,,,,,,1.0,3.0,,,0.00534496,0.0364,0.0,1.0,,,,,,,,,10.0,,,,1.0,,,,2.0,,5.9,,,1.0,,,,,,,4.0,,4.0,1,1.0,6.0,,,,1.0
2022-23,10385751,13,1,Manchester_United,Away,958380,467169,Antony,antony,M,False,1.0,,2.0,21.0,13.0,33.0,1.0,,2.0,,,,1.0,,,,4.0,3.0,,,0.177822,0.2477,0.2818,2.0,,,,,,1.0,3.0,,90.0,1.0,,,,,,,6.0,,7.3,,,1.0,,2.0,1.0,,2.0,,24.0,14.0,37.0,2,,49.0,2.0,1.0,2.0,
2022-23,10385751,13,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,,,8.93e-06,0.0,0.0,,,,,,,,,,10.0,,,,,,,,3.0,,6.7,,,,,1.0,,,,,2.0,1.0,3.0,0,,7.0,1.0,2.0,1.0,
2022-23,10385751,13,1,Manchester_United,Away,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385751,13,1,Manchester_United,Away,1014225,461548,Zidane Iqbal,zidane-iqbal,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385751,13,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,10.0,12.0,22.0,2.0,1.0,2.0,,1.0,3.0,,,,,2.0,4.0,,,0.0199275,0.4062,0.0246,,,,,,,,,,90.0,1.0,,,,,,,6.0,,6.8,,,2.0,3.0,2.0,1.0,,1.0,,16.0,12.0,27.0,6,,42.0,,1.0,2.0,
2022-23,10385360,14,1,Manchester_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,,24.0,24.0,,,4.0,,,,,,,,,,,,5.186e-05,0.0,0.0,,,,0.8401,,,,,,90.0,,,,,,,,8.0,1.0,7.9,1.0,4.0,,2.0,,,1.0,11.0,,8.0,24.0,32.0,0,,38.0,,,,
2022-23,10385360,14,1,Manchester_United,Home,105734,80607,Christian Eriksen,christian-eriksen,M,False,2.0,,4.0,41.0,21.0,60.0,1.0,,11.0,1.0,,,,,,1.0,2.0,1.0,,,0.549481,0.0,0.0,,1.0,,,,,1.0,3.0,,79.0,,,,,,,,19.0,,7.8,,,,2.0,,5.0,,6.0,1.0,54.0,25.0,74.0,0,1.0,85.0,1.0,,,1.0
2022-23,10385360,14,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,,,5.0,26.0,26.0,52.0,1.0,4.0,9.0,,,,1.0,,,,6.0,8.0,,,0.035975,0.0,0.0,4.0,,,,,,1.0,1.0,,90.0,,,,,,,,15.0,,7.1,,,,4.0,1.0,1.0,,10.0,,35.0,30.0,64.0,0,2.0,79.0,2.0,1.0,1.0,2.0
2022-23,10385360,14,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,1.0,9.0,33.0,42.0,1.0,2.0,,,,,,1.0,,,2.0,3.0,,,0.00339332,0.0,0.0,,,,,,,,,,90.0,,3.0,,,,,,10.0,,7.9,,,,8.0,1.0,,,5.0,,18.0,33.0,51.0,0,1.0,65.0,,,,
2022-23,10385360,14,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,,25.0,14.0,38.0,1.0,3.0,5.0,1.0,,,,,,1.0,7.0,7.0,,,0.133567,0.0,0.0,3.0,,,,,,,2.0,,90.0,,,,,,,,15.0,,7.3,,,,1.0,2.0,5.0,,,,36.0,15.0,46.0,0,3.0,66.0,,1.0,,2.0
2022-23,10385360,14,1,Manchester_United,Home,243623,101582,Fred,fred,M,True,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,0.0002174,0.1308,0.0,,,,,,1.0,,,,11.0,,,,,,,,5.0,,6.2,,,1.0,,,,,2.0,,2.0,1.0,3.0,1,,8.0,3.0,,,
2022-23,10385360,14,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,3.0,33.0,10.0,42.0,2.0,,7.0,,,1.0,1.0,,,1.0,7.0,10.0,,,0.216749,0.0184,0.0,3.0,,,,,,,1.0,,90.0,,,,,,,,11.0,,7.4,,,,1.0,1.0,2.0,,6.0,,37.0,15.0,50.0,1,5.0,67.0,1.0,4.0,1.0,5.0
2022-23,10385360,14,1,Manchester_United,Home,361790,180184,Donny van de Beek,donny-van-de-beek,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,18.0,4.0,22.0,2.0,,4.0,,,1.0,1.0,,,3.0,9.0,2.0,,,0.0558198,0.5598,0.7648,1.0,,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,,12.0,,7.1,,,2.0,,2.0,,,,,22.0,4.0,26.0,5,,45.0,3.0,2.0,,
2022-23,10385360,14,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,2.0,,4.0,12.0,14.0,24.0,,2.0,5.0,,,1.0,,,,1.0,2.0,7.0,,,0.0894244,0.0303,0.0,1.0,,,,,,3.0,4.0,,90.0,,,,,,,,11.0,,8.2,,,,5.0,1.0,4.0,,4.0,,17.0,18.0,31.0,1,4.0,59.0,,,1.0,4.0
2022-23,10385360,14,1,Manchester_United,Home,851100,209243,Jadon Sancho,jadon-sancho,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,20.0,40.0,60.0,2.0,1.0,3.0,,,,,,,,2.0,5.0,,,0.0253788,0.0,0.0,,,,,,,1.0,,,90.0,,4.0,,,,,,6.0,,7.9,,,,3.0,1.0,,,3.0,,24.0,41.0,65.0,0,2.0,81.0,,1.0,1.0,1.0
2022-23,10385360,14,1,Manchester_United,Home,875479,250370,Nathan Bishop,nathan-bishop,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,4.0,3.0,7.0,,3.0,4.0,1.0,,,1.0,,,,1.0,3.0,,,0.136473,0.0,0.0,,,,,,,,2.0,,29.0,,,,,,,,1.0,,7.0,,,,3.0,,,,1.0,,5.0,3.0,8.0,0,,13.0,,,,
2022-23,10385360,14,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,6.0,5.0,11.0,2.0,,2.0,,,,,,,1.0,3.0,,,,0.00539533,0.0904,0.0,,,,,,,,,,61.0,,,,,,,,4.0,,6.5,,,2.0,,,,,,,7.0,6.0,13.0,2,,23.0,,,,
2022-23,10385360,14,1,Manchester_United,Home,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,10.0,5.0,15.0,,,1.0,,1.0,1.0,,,,,1.0,2.0,,,0.00532036,0.2371,0.2562,1.0,,,,,,1.0,,,90.0,1.0,,,,,,,4.0,,6.3,,,1.0,,,1.0,,,1.0,13.0,5.0,17.0,3,1.0,25.0,1.0,1.0,,1.0
2022-23,10385379,15,1,Manchester_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,3.0,1.0,19.0,20.0,,,5.0,,,,,,,,,,,,9.183e-05,0.0,0.0,,,,-1.548,2.0,,,,,90.0,,,,,,,,3.0,,5.8,,1.0,,,,,,6.0,,3.0,20.0,23.0,0,,31.0,,,,
2022-23,10385379,15,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,1.0,,8.0,46.0,19.0,64.0,,,7.0,,,,,,,,1.0,2.0,,,0.2098,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,17.0,,7.1,,,,,1.0,8.0,,10.0,,61.0,20.0,73.0,0,1.0,86.0,1.0,,1.0,1.0
2022-23,10385379,15,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,1.0,,9.0,35.0,15.0,49.0,2.0,1.0,4.0,,,1.0,1.0,,,,8.0,5.0,,,0.151181,0.014,0.0,4.0,,,,,,1.0,1.0,,90.0,,,,,,,,16.0,,7.1,,,,,1.0,2.0,,13.0,,47.0,17.0,62.0,1,4.0,78.0,,,,1.0
2022-23,10385379,15,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,3.0,20.0,36.0,56.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,0.00465265,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,4.0,,6.3,,,,1.0,,,,3.0,,21.0,39.0,60.0,0,,65.0,,,,
2022-23,10385379,15,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,4.0,33.0,18.0,51.0,,,4.0,,,,,,,,3.0,2.0,,,0.0388859,0.0212,0.0,2.0,,,,,,1.0,,,65.0,,,,,,,,13.0,,6.6,,,1.0,1.0,1.0,3.0,,6.0,,42.0,20.0,59.0,1,1.0,82.0,1.0,1.0,,1.0
2022-23,10385379,15,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,True,,,,5.0,,5.0,,,,,,,,,,,,,,,0.00636137,0.0,0.0,,,,,,,,,,24.0,,,,,,,,5.0,,6.5,,,,,,1.0,,,,9.0,,8.0,0,,11.0,1.0,,,
2022-23,10385379,15,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,361790,180184,Donny van de Beek,donny-van-de-beek,M,False,,,,10.0,3.0,13.0,1.0,1.0,,,,1.0,,,,,1.0,2.0,,,0.0377699,0.0284,0.0,,,,,,,,1.0,,66.0,,,,,,,,3.0,,6.4,,,,,1.0,,,,1.0,12.0,3.0,15.0,1,,19.0,,,1.0,
2022-23,10385379,15,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,1.0,20.0,7.0,26.0,1.0,1.0,4.0,,,,,,,5.0,9.0,3.0,,,0.0974386,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,15.0,,5.8,,,,,3.0,3.0,,1.0,1.0,25.0,8.0,30.0,0,,45.0,3.0,,2.0,
2022-23,10385379,15,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,9.0,3.0,12.0,,,,,,,,,,,1.0,,,,0.0099084,0.0,0.0,,,,,,,1.0,,,25.0,,,,,,,,2.0,,6.5,,,,,1.0,,,,,9.0,3.0,12.0,0,,17.0,1.0,,,
2022-23,10385379,15,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,5.0,21.0,22.0,42.0,2.0,3.0,6.0,,,,,,,1.0,4.0,9.0,,,0.0490638,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,20.0,,6.6,,,,,4.0,3.0,,8.0,,32.0,28.0,57.0,0,3.0,81.0,1.0,,3.0,3.0
2022-23,10385379,15,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,7.0,35.0,49.0,84.0,,1.0,4.0,,,,2.0,,,,4.0,4.0,,,0.20108,0.0,0.0,2.0,,,,,,2.0,1.0,,90.0,,,,,,,,11.0,,6.9,,,,3.0,,,,11.0,,42.0,52.0,94.0,0,3.0,105.0,,,,2.0
2022-23,10385379,15,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,966655,472464,Shola Shoretire,shola-shoretire,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,3.0,3.0,6.0,1.0,,1.0,,,,,,,,1.0,1.0,,,0.0556385,0.0326,0.029,,,,,,,,,,25.0,1.0,,,,,,,5.0,,6.7,,,,,,1.0,,,,7.0,3.0,9.0,1,,13.0,1.0,1.0,,
2022-23,10385379,15,1,Manchester_United,Away,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,19.0,1.0,20.0,,,2.0,,,,1.0,,,1.0,6.0,3.0,,,0.0367389,0.1847,0.1415,,,,,,,,,,65.0,1.0,,,,,,,12.0,,6.0,,,,,5.0,1.0,,,,23.0,2.0,24.0,1,2.0,37.0,2.0,,1.0,1.0
2022-23,10385399,16,1,Manchester_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,1.0,21.0,22.0,,,7.0,,,,,,,,,1.0,,,0.00018611,0.0,0.0,,,,0.2375,1.0,,,,,90.0,,,,,,,,6.0,,7.9,5.0,6.0,,1.0,,,1.0,8.0,,4.0,23.0,27.0,0,,41.0,,1.0,,
2022-23,10385399,16,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,,,4.0,20.0,18.0,38.0,,1.0,6.0,1.0,1.0,,,,,,2.0,3.0,,,0.150903,1.0229,0.986,1.0,1.0,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,,13.0,,8.2,,,1.0,1.0,1.0,2.0,,5.0,1.0,27.0,21.0,46.0,2,1.0,60.0,2.0,1.0,,1.0
2022-23,10385399,16,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,4.0,14.0,29.0,43.0,3.0,5.0,5.0,,,,1.0,,,,4.0,10.0,,,0.0666431,0.0061,0.0292,,,,,,,2.0,1.0,,90.0,1.0,,,,,,,23.0,,7.3,,,,6.0,,1.0,,12.0,,27.0,38.0,64.0,1,3.0,84.0,1.0,2.0,,3.0
2022-23,10385399,16,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,6.0,33.0,39.0,,4.0,11.0,,,,,,,,2.0,7.0,,,0.00111548,0.0,0.0,2.0,,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.5,,,,11.0,,,,3.0,,8.0,36.0,44.0,0,3.0,61.0,,,,1.0
2022-23,10385399,16,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,3.0,,4.0,19.0,26.0,42.0,1.0,1.0,8.0,2.0,,,,,,1.0,4.0,3.0,,,0.432142,0.0,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,13.0,,7.4,,,,2.0,1.0,6.0,,5.0,,25.0,31.0,50.0,0,1.0,70.0,,1.0,,1.0
2022-23,10385399,16,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,,,,9.0,9.0,18.0,,1.0,,,2.0,,1.0,,,,2.0,1.0,,,0.038018,0.48,0.5932,1.0,,,,,,,1.0,,72.0,2.0,,,,,,,8.0,,6.0,,,1.0,1.0,1.0,,,,,12.0,9.0,21.0,3,,30.0,4.0,,,
2022-23,10385399,16,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,4.0,12.0,12.0,23.0,3.0,,4.0,3.0,,2.0,1.0,,,2.0,8.0,1.0,,,0.488581,0.0823,0.0,1.0,,,,,,1.0,4.0,,90.0,,,,,,,,17.0,,7.2,,,,1.0,1.0,2.0,,6.0,1.0,20.0,16.0,34.0,2,1.0,47.0,2.0,,,
2022-23,10385399,16,1,Manchester_United,Away,361790,180184,Donny van de Beek,donny-van-de-beek,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,11.0,6.0,17.0,2.0,1.0,6.0,,1.0,,,,,,7.0,3.0,,,0.0586623,0.44,0.4248,,,,,,,,,,90.0,2.0,1.0,,,,,,15.0,,6.2,,,,,6.0,1.0,,1.0,,15.0,9.0,23.0,2,,42.0,3.0,1.0,1.0,
