season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385706,12,2,Leeds_United,Away,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,,,2.0,13.0,6.0,19.0,1.0,,4.0,,,1.0,,,,2.0,8.0,3.0,,,0.0253804,0.0777,0.0,1.0,,,,,1.0,1.0,,,75.0,,,,,,,,12.0,,6.4,,,1.0,,4.0,,,2.0,1.0,18.0,7.0,25.0,2,2.0,40.0,,1.0,,2.0
2022-23,10385706,12,2,Leeds_United,Away,847128,234370,Marc Roca,marc-roca,M,False,,,,7.0,12.0,19.0,,,3.0,,,,,,,2.0,3.0,3.0,,,0.00341671,0.0,0.0,,,,,,,1.0,,,45.0,,,,,,,,11.0,,6.5,,,,,1.0,1.0,,1.0,,14.0,13.0,26.0,0,3.0,34.0,,,,1.0
2022-23,10385706,12,2,Leeds_United,Away,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,7.0,4.0,28.0,32.0,,,10.0,,,,,,,,,,,,0.00060598,0.0,0.0,,,,-1.7165,,,,,,90.0,,,,,,,,4.0,1.0,6.2,,,,1.0,,,,10.0,,5.0,30.0,35.0,0,,42.0,,,,
2022-23,10385706,12,2,Leeds_United,Away,914835,443967,Junior Firpo,junior-firpo,D,False,,,,18.0,13.0,31.0,,1.0,4.0,,,,3.0,,,2.0,9.0,4.0,,,0.00876398,0.0,0.0,4.0,,,,,,1.0,1.0,,82.0,,,,,,,,15.0,,6.0,,,,,,,,1.0,,25.0,17.0,42.0,0,3.0,63.0,1.0,,,2.0
2022-23,10385706,12,2,Leeds_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,,,1.0,14.0,5.0,19.0,1.0,1.0,4.0,,,1.0,,,,2.0,7.0,5.0,,,0.0901713,0.1602,0.0,3.0,,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.4,,,1.0,1.0,1.0,2.0,,1.0,1.0,22.0,6.0,26.0,2,1.0,42.0,1.0,3.0,,
2022-23,10385706,12,2,Leeds_United,Away,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,2.0,,,12.0,16.0,26.0,,3.0,4.0,,,,,,,,1.0,10.0,,,0.296034,0.0377,0.0,,,,,,,,1.0,,90.0,,,,,,,,23.0,,7.2,,,1.0,4.0,2.0,4.0,,3.0,,26.0,22.0,44.0,1,6.0,75.0,1.0,,1.0,4.0
2022-23,10385706,12,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,3.0,1.0,4.0,,,2.0,,,,,,,1.0,2.0,,,,0.0117808,0.0,0.0,,,,,,,,,,15.0,,,,,,,,3.0,,6.4,,,,1.0,1.0,,,,,3.0,2.0,5.0,0,,9.0,,,,
2022-23,10385706,12,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,2.0,,,19.0,11.0,28.0,,,9.0,,,,,,,2.0,3.0,11.0,,,0.158723,0.0561,0.0,,,,,,,,2.0,,90.0,,,,,,,,18.0,,7.3,,,1.0,,4.0,4.0,,2.0,,29.0,13.0,38.0,1,3.0,62.0,2.0,5.0,3.0,1.0
2022-23,10385706,12,2,Leeds_United,Away,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,2,Leeds_United,Away,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,2,Leeds_United,Home,39327,55914,Liam Cooper,liam-cooper,D,False,,,4.0,13.0,45.0,58.0,3.0,2.0,5.0,,,1.0,,,,,4.0,5.0,,,0.00900269,0.0528,0.0,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,15.0,,6.6,,,,,,,,8.0,,22.0,51.0,73.0,1,3.0,83.0,,,,1.0
2022-23,10385754,13,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,,7.0,3.0,10.0,,,3.0,,,,,,,,1.0,1.0,,,0.00486798,0.0,0.0,,,,,,,,,,14.0,,,,,,,,7.0,,6.3,,,,,1.0,,,2.0,,10.0,5.0,15.0,0,1.0,22.0,1.0,,,
2022-23,10385754,13,2,Leeds_United,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,,,4.0,16.0,20.0,36.0,1.0,2.0,5.0,,,1.0,2.0,,,,5.0,7.0,,,0.057602,0.1201,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,12.0,,6.8,,,1.0,,1.0,2.0,,5.0,1.0,24.0,21.0,43.0,2,4.0,68.0,1.0,1.0,,
2022-23,10385754,13,2,Leeds_United,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,3.0,1.0,4.0,1.0,,,,1.0,,,,,,1.0,,,,0.008262,0.4041,0.4691,,,,,,,,,,26.0,1.0,,,,,,,4.0,,6.2,,,,,,,,,1.0,5.0,1.0,6.0,1,,9.0,2.0,,,
2022-23,10385754,13,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,,,,5.0,9.0,14.0,6.0,,1.0,,,,,,,,7.0,1.0,,,0.0160509,0.5246,0.99,1.0,,1.0,,,,,,,64.0,2.0,,,,,,,9.0,,7.3,,,1.0,,,1.0,,,1.0,7.0,10.0,16.0,3,1.0,27.0,4.0,,,1.0
2022-23,10385754,13,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,3.0,14.0,41.0,55.0,2.0,5.0,6.0,,,,2.0,,,,5.0,7.0,,,0.00663692,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,6.3,,,,3.0,,,,7.0,,21.0,45.0,66.0,0,1.0,75.0,,1.0,,1.0
2022-23,10385754,13,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,1.0,14.0,6.0,19.0,1.0,,6.0,,1.0,1.0,4.0,,,2.0,11.0,3.0,,,0.118022,0.2289,0.0,2.0,,,,,,,1.0,,90.0,,,,,,,,23.0,,5.4,,,,1.0,3.0,3.0,,5.0,,27.0,7.0,31.0,1,1.0,54.0,5.0,1.0,1.0,
2022-23,10385754,13,2,Leeds_United,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,,,1.0,20.0,8.0,28.0,,,9.0,,,,1.0,,,2.0,3.0,3.0,,,0.074581,0.0,0.0,,,,,,,,1.0,,64.0,,,,,,,,9.0,,6.7,,,,,1.0,1.0,,2.0,1.0,24.0,9.0,32.0,0,1.0,45.0,2.0,1.0,1.0,1.0
2022-23,10385754,13,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,8.0,27.0,35.0,,3.0,3.0,,,,1.0,,,,3.0,4.0,,,0.00797204,0.0,0.0,2.0,,,,,,4.0,,,84.0,,,,,,,,13.0,,6.5,,,,2.0,,,,1.0,,18.0,28.0,46.0,0,1.0,75.0,,,,1.0
2022-23,10385754,13,2,Leeds_United,Home,847128,234370,Marc Roca,marc-roca,M,False,,,9.0,27.0,26.0,53.0,1.0,1.0,7.0,,,2.0,,1.0,,,4.0,4.0,,,0.0292847,0.1079,0.0,2.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,9.0,,7.6,,,,,2.0,1.0,,11.0,,32.0,29.0,60.0,2,2.0,75.0,,,1.0,2.0
2022-23,10385754,13,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,3.0,1.0,17.0,18.0,,,7.0,,,,,,,,,,,,0.00012461,0.0,0.0,,,,-0.8499,,,,,,90.0,,,,,,,,6.0,,6.0,1.0,1.0,,,,,,9.0,,7.0,17.0,24.0,0,,31.0,,,,
2022-23,10385754,13,2,Leeds_United,Home,914835,443967,Junior Firpo,junior-firpo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,7.0,3.0,10.0,,,3.0,,,,2.0,,,1.0,3.0,3.0,,,0.00656191,0.1359,0.9213,,,1.0,,,,,,,26.0,1.0,,,,,,,4.0,,6.9,,,,,,,,,,8.0,3.0,11.0,1,2.0,18.0,2.0,1.0,,2.0
2022-23,10385754,13,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385754,13,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,3.0,1.0,4.0,,,,1.0,,,,,,,1.0,,,,0.364451,0.0,0.0,,1.0,,,,,,1.0,,11.0,,,,,,,,1.0,,7.2,,,,,1.0,,,,,3.0,1.0,4.0,0,,6.0,,,,
2022-23,10385754,13,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,,,1.0,19.0,6.0,25.0,2.0,1.0,5.0,2.0,,,1.0,,,3.0,7.0,7.0,,,0.30383,0.0635,0.0,,,,,,,,7.0,,90.0,,,,,,,,12.0,,7.6,,,1.0,1.0,2.0,,,2.0,,24.0,6.0,30.0,1,4.0,49.0,3.0,1.0,1.0,
2022-23,10385754,13,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,False,1.0,,,8.0,14.0,21.0,,,5.0,,,,,,,,3.0,2.0,,,0.0931963,0.0724,0.1396,2.0,,,,,,1.0,,,76.0,1.0,,,,,,,14.0,,6.5,,,1.0,,1.0,3.0,,6.0,,16.0,18.0,31.0,2,1.0,43.0,1.0,1.0,,
2022-23,10385754,13,2,Leeds_United,Home,1067117,470294,Darko Gyabi,darko-gyabi,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,2,Leeds_United,Away,39327,55914,Liam Cooper,liam-cooper,D,False,,,1.0,6.0,6.0,12.0,3.0,3.0,8.0,,,,1.0,,,,4.0,5.0,,1.0,0.00150671,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,9.0,,6.6,,,,10.0,,,,4.0,,12.0,8.0,20.0,0,2.0,35.0,1.0,,,1.0
2022-23,10385373,14,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,2,Leeds_United,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,0,,4.0,,,,
2022-23,10385373,14,2,Leeds_United,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,4.0,1.0,5.0,4.0,1.0,,,,,1.0,,,,5.0,1.0,,,0.0366272,0.1156,0.0529,,1.0,,,,,,1.0,,38.0,1.0,,,,,,,4.0,,6.8,,,,1.0,,,,,,6.0,2.0,8.0,1,,14.0,1.0,,,
2022-23,10385373,14,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,False,1.0,,,6.0,7.0,12.0,,,3.0,,,,,,,1.0,1.0,,,,0.0201066,0.9529,0.9579,,,1.0,,,,,2.0,,52.0,2.0,,,,,,,8.0,,7.4,,,,,,2.0,,1.0,,9.0,11.0,18.0,2,,25.0,,,,
2022-23,10385373,14,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,,4.0,11.0,15.0,,1.0,3.0,,,,,,,,,3.0,,,0.00209172,0.0,0.0,,,,,,,1.0,,,90.0,,3.0,,,,,,6.0,,7.5,,,,7.0,,,,3.0,,7.0,14.0,21.0,0,2.0,41.0,,,,1.0
2022-23,10385373,14,2,Leeds_United,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,18.0,14.0,32.0,,2.0,12.0,,,,2.0,,,,3.0,5.0,,,0.0107174,0.0,0.0,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,13.0,,6.8,,,,2.0,,1.0,,5.0,,26.0,19.0,44.0,0,3.0,58.0,,,,1.0
2022-23,10385373,14,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,,,,6.0,6.0,12.0,2.0,,5.0,,,,2.0,,,3.0,11.0,,,,0.0203658,0.2174,0.0932,,,,,,,,1.0,,72.0,1.0,,,,,,,19.0,,6.0,,,2.0,2.0,4.0,2.0,,,,13.0,6.0,17.0,3,,45.0,4.0,,,
2022-23,10385373,14,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,2.0,13.0,6.0,19.0,2.0,2.0,5.0,,,1.0,,,,,2.0,7.0,,,0.0550667,0.0334,0.0,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,12.0,,7.4,,,,6.0,1.0,1.0,,4.0,,17.0,8.0,24.0,1,4.0,56.0,,,1.0,2.0
2022-23,10385373,14,2,Leeds_United,Away,847128,234370,Marc Roca,marc-roca,M,False,1.0,,1.0,11.0,6.0,16.0,,,6.0,,,,3.0,,,,5.0,3.0,,,0.0209044,0.0229,0.0368,2.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,,12.0,,6.8,,,,2.0,,3.0,,4.0,,20.0,9.0,26.0,1,2.0,40.0,,1.0,,1.0
2022-23,10385373,14,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,,,,,,,15.0,,,,,,,,,1.0,,,4.57e-06,0.0,0.0,,,,0.9039,1.0,,,,,90.0,,,,,,,,25.0,3.0,9.0,7.0,9.0,,4.0,,,,25.0,,25.0,,25.0,0,1.0,45.0,,,,
2022-23,10385373,14,2,Leeds_United,Away,914835,443967,Junior Firpo,junior-firpo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,2,Leeds_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,,,,10.0,9.0,19.0,1.0,1.0,6.0,,,1.0,1.0,,,1.0,4.0,7.0,,,0.0877302,0.1179,0.5786,,,1.0,,,,,,,89.0,1.0,,,,,,,16.0,,7.3,,,,1.0,2.0,2.0,,1.0,,20.0,10.0,28.0,2,2.0,51.0,3.0,3.0,1.0,
2022-23,10385373,14,2,Leeds_United,Away,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,1.0,,1.0,12.0,16.0,27.0,2.0,3.0,8.0,1.0,,,2.0,,,,4.0,5.0,,,0.118355,0.1016,0.0,,,,,,,2.0,1.0,1.0,90.0,,,,,,,,20.0,,7.1,,,2.0,6.0,,2.0,,5.0,,21.0,24.0,43.0,2,1.0,75.0,1.0,1.0,,1.0
2022-23,10385373,14,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,,,1.0,17.0,3.0,20.0,,1.0,4.0,,1.0,,,,,4.0,7.0,7.0,,,0.060584,0.2108,0.0,,,,,,1.0,,1.0,,90.0,,,,,,,,17.0,,6.4,,,2.0,2.0,4.0,3.0,,1.0,,24.0,4.0,25.0,2,2.0,54.0,2.0,3.0,1.0,
2022-23,10385373,14,2,Leeds_United,Away,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,2,Leeds_United,Away,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,1.0,,,2.0,2.0,3.0,1.0,,2.0,,,,,,,,1.0,3.0,,,0.014051,0.0,0.0,,,,,,,,,,18.0,,,,,,,,2.0,,6.9,,,,2.0,1.0,1.0,,,,3.0,3.0,5.0,0,2.0,12.0,,,1.0,
2022-23,10385384,15,2,Leeds_United,Home,39327,55914,Liam Cooper,liam-cooper,D,False,,,2.0,26.0,24.0,50.0,2.0,7.0,6.0,,,,1.0,,,,4.0,8.0,,,0.00881943,0.1852,0.0807,1.0,,1.0,,,,2.0,,,90.0,1.0,,,,,,,10.0,,7.1,,,1.0,4.0,,,,7.0,,34.0,25.0,59.0,2,,70.0,1.0,1.0,,
2022-23,10385384,15,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385384,15,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,10.0,,,,,,,,3.0,,6.4,,,,,,,,2.0,,2.0,1.0,3.0,0,,3.0,,,,
2022-23,10385384,15,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385384,15,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,,,,5.0,9.0,14.0,2.0,4.0,3.0,,,,,,,1.0,4.0,7.0,,,0.00371881,0.9245,0.988,,,1.0,,,,,,,81.0,1.0,,,,,,,13.0,,7.2,,,2.0,,2.0,1.0,,,,10.0,12.0,21.0,3,1.0,37.0,3.0,1.0,1.0,
2022-23,10385384,15,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,5.0,32.0,20.0,52.0,2.0,4.0,6.0,,,1.0,1.0,,,,6.0,6.0,,,0.0608969,0.12,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.5,,,1.0,2.0,,,,6.0,,35.0,24.0,59.0,2,2.0,68.0,,,,1.0
2022-23,10385384,15,2,Leeds_United,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,2.0,24.0,15.0,39.0,1.0,,7.0,,,,,,,,5.0,7.0,,,0.0371603,0.0,0.0,4.0,,,,,,1.0,1.0,,90.0,,,,,,,,6.0,,7.1,,,,,,,,2.0,,28.0,16.0,44.0,0,5.0,55.0,1.0,2.0,,4.0
2022-23,10385384,15,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,1.0,19.0,3.0,21.0,,1.0,3.0,,,,2.0,,,,3.0,4.0,,,0.119514,0.0,0.0,1.0,,,,,,,1.0,,45.0,,,,,,,,13.0,,6.7,,,,,1.0,5.0,,1.0,,31.0,3.0,29.0,0,1.0,39.0,1.0,1.0,1.0,1.0
2022-23,10385384,15,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,1.0,,1.0,26.0,17.0,42.0,2.0,4.0,7.0,,,1.0,,1.0,,,2.0,7.0,,,0.11972,0.0817,0.0,,,,,,,1.0,2.0,,90.0,,2.0,,,,,,14.0,,7.6,,,1.0,2.0,,3.0,,3.0,,34.0,20.0,51.0,2,2.0,82.0,2.0,1.0,,1.0
2022-23,10385384,15,2,Leeds_United,Home,847128,234370,Marc Roca,marc-roca,M,False,,,1.0,16.0,8.0,24.0,,,5.0,,,1.0,1.0,,,,1.0,2.0,,,0.0112975,0.0376,0.0,,,,,,,,,,54.0,,,,,,,,6.0,,6.5,,,,,,2.0,,1.0,,20.0,9.0,27.0,1,2.0,34.0,1.0,,,1.0
2022-23,10385384,15,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385384,15,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,2.0,1.0,1.0,3.0,4.0,,1.0,7.0,,,,,,,,,1.0,,,8.306e-05,0.0,0.0,,,,-1.2288,1.0,,,,,90.0,,,,,,,,7.0,1.0,6.2,2.0,2.0,,3.0,,,2.0,8.0,,6.0,5.0,11.0,0,,19.0,,,,
2022-23,10385384,15,2,Leeds_United,Home,914835,443967,Junior Firpo,junior-firpo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385384,15,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,,,,28.0,4.0,32.0,,,3.0,,,,,,,3.0,5.0,5.0,,,0.0696298,0.5105,0.9483,1.0,,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,1.0,16.0,,7.3,,,,,3.0,2.0,,1.0,,33.0,6.0,37.0,1,2.0,58.0,4.0,2.0,1.0,2.0
2022-23,10385384,15,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,1.0,,2.0,28.0,9.0,36.0,1.0,3.0,3.0,,,,1.0,,,,5.0,10.0,,,0.0513435,0.0812,0.0,2.0,,,,,,,,,90.0,,,,,,,,16.0,,6.8,,,1.0,3.0,3.0,8.0,,2.0,,39.0,13.0,44.0,1,5.0,78.0,,,2.0,3.0
2022-23,10385384,15,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,1.0,,,,,1.0,,,,,2.0,2.0,,,0.0,0.0366,0.0,1.0,,,,,,,,,9.0,,,,,,,,3.0,,6.6,,,,,,,,,,1.0,,1.0,1,2.0,7.0,2.0,,,1.0
2022-23,10385384,15,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,,,,23.0,6.0,29.0,1.0,,3.0,,,2.0,,,,2.0,6.0,,,,0.0521565,0.0596,0.0,2.0,,,,,,,1.0,,86.0,,,,,,,,16.0,,6.0,,,,,1.0,8.0,,,,33.0,6.0,31.0,2,,52.0,2.0,,,
2022-23,10385384,15,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,4.0,,2.0,12.0,6.0,14.0,,,7.0,,,2.0,2.0,,,1.0,4.0,2.0,,,0.169869,0.124,0.561,,1.0,1.0,,,,,3.0,,36.0,1.0,,,,,,,10.0,,8.2,,,,,1.0,8.0,,4.0,,19.0,7.0,18.0,3,2.0,36.0,,,,1.0
2022-23,10385384,15,2,Leeds_United,Home,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,1.0,,,6.0,,5.0,1.0,,2.0,1.0,,,2.0,,,1.0,6.0,3.0,,,0.430214,0.0,0.0,1.0,1.0,,,,,,3.0,,45.0,,,,,,,,10.0,,7.2,,,,,1.0,3.0,,,,10.0,1.0,8.0,0,2.0,20.0,3.0,1.0,,2.0
2022-23,10385384,15,2,Leeds_United,Home,1170693,565297,Mateo Joseph,mateo-joseph,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385387,16,2,Leeds_United,Away,39327,55914,Liam Cooper,liam-cooper,D,False,,,1.0,15.0,21.0,36.0,,1.0,10.0,,,,1.0,,,1.0,2.0,3.0,,,0.00956888,0.0187,0.0,,,,,,,2.0,,,90.0,,,,,,,,9.0,,6.1,,,,4.0,,,,4.0,,21.0,23.0,44.0,0,2.0,56.0,,,,1.0
2022-23,10385387,16,2,Leeds_United,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385387,16,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,True,,,,1.0,2.0,3.0,1.0,,,,,,,,,,1.0,,,,0.00024389,0.0,0.0,,,,,,,,,,11.0,,,,,,,,,,6.0,,,,1.0,,,,,,1.0,2.0,3.0,0,,7.0,,,,
2022-23,10385387,16,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385387,16,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,False,,,,12.0,10.0,22.0,2.0,,1.0,,,1.0,,,,,3.0,1.0,,,0.0165588,0.3372,1.1838,,,2.0,,,,,,,89.0,2.0,1.0,,,,,,5.0,,8.2,,,,2.0,1.0,,,,1.0,14.0,12.0,26.0,3,1.0,34.0,,,,1.0
2022-23,10385387,16,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,2.0,12.0,19.0,31.0,1.0,2.0,6.0,,,,1.0,,,,2.0,3.0,,,0.00558861,0.0,0.0,,,,,,,3.0,,,90.0,,1.0,,,,,,14.0,,6.3,,,,4.0,,,,3.0,,19.0,25.0,44.0,0,1.0,55.0,1.0,,,
2022-23,10385387,16,2,Leeds_United,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,2.0,44.0,17.0,61.0,,1.0,10.0,,,,,,,1.0,5.0,4.0,,,0.0374517,0.0,0.0,4.0,,,,,,,,,87.0,,,,,,,,11.0,,6.3,,,,2.0,,,,4.0,,50.0,19.0,69.0,0,3.0,82.0,2.0,1.0,,2.0
