playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,winningGoal,duels,homeGoals,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,goalsConcededOutsideBox,penaltyGoalsConceded,ownGoalScored,headedGoals,handballsConceded,penaltiesConceded,lastPlayerTackle,hitWoodwork,foulWonPenalty,successfulCornersIntoBox,throwInsToOppositionPlayer,attemptsFromSetPieces,setPiecesGoals,penaltiesTaken,penaltyGoals,clearancesOffTheLine,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,punches,savesMade,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesSaved,penaltiesFaced,savesFromPenalty,forwardPasses,redCards2ndYellow,otherGoals,goalkeeperSmother,leftsidePasses,overruns,rightsidePasses,backwardPasses,secondGoalAssists,putthroughBlockedDistribution,expectedAssists,expectedGoalsOnTarget,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,expectedGoalsOnTargetConceded,shotsBlockedInBox,oboxTarget,iboxBlocked,shotsBlockedOutsideBox,expectedGoals,freekickTotal,expectedGoalsFreekick,putthroughBlockedDistributionWon,foulAttemptedTackle,fiftyFifty,successfulFiftyFifty
82200,Liam O'Brien,Goalkeeper,Portsmouth,47,England,2009-10,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11662,Ben Alnwick,Goalkeeper,Spurs,6,England,2009-10,,,0.0,,,,,,,1.0,,,1.0,10.0,,33.0,,,,,,,,90.0,,,,,9.0,,1.0,5.0,1.0,4.0,,,0.0,,,12.0,1.0,,,,,11.0,4.0,,,,,0.0,16.0,,,10.0,,,,,,,14.0,48.0,,,4.0,12.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,3.0,,14.0,,1.0,3.0,,,18.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Carlo Cudicini,Goalkeeper,Spurs,6,Italy,2009-10,1.0,,0.0,,,,,,1.0,7.0,,,6.0,93.0,,172.0,,,1.0,,2.0,1.0,,613.0,,,4.0,2.0,31.0,,1.0,11.0,8.0,11.0,1.0,2.0,0.0,5.0,,93.0,7.0,,,,,36.0,7.0,,,3.0,2.0,0.0,68.0,,,97.0,,,,,,,48.0,291.0,,,42.0,43.0,0.0,92.0,1.0,,4.0,,,,,,,,,,,,,,,,15.0,12.0,68.0,5.0,5.0,37.0,1.0,,81.0,39.0,9.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50093,David Button,Goalkeeper,Spurs,6,England,2009-10,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18656,Heurelho Gomes,Goalkeeper,Spurs,6,Brazil,2009-10,2.0,,0.0,,,,,,14.0,31.0,,,31.0,365.0,,748.0,,,,,3.0,12.0,,2717.0,,,7.0,4.0,109.0,,,91.0,46.0,26.0,2.0,3.0,0.0,9.0,,385.0,31.0,,,,,234.0,24.0,,,6.0,3.0,0.0,280.0,,1.0,379.0,,,,2.0,1.0,,274.0,1157.0,,1.0,150.0,149.0,2.0,351.0,33.0,,2.0,6.0,,,,2.0,,,,,,,,,,,69.0,36.0,291.0,22.0,42.0,92.0,5.0,3.0,330.0,147.0,26.0,54.0,3.0,9.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1132,Jimmy Walker,Goalkeeper,Spurs,6,England,2009-10,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40349,Asmir Begovic,Goalkeeper,Stoke,110,Bosnia & Herzegovina,2009-10,2.0,,0.0,,,,,,7.0,13.0,,,11.0,167.0,,322.0,,,2.0,,1.0,4.0,,1059.0,,,3.0,2.0,22.0,,,43.0,9.0,23.0,2.0,1.0,0.0,5.0,,133.0,13.0,,,,,124.0,21.0,,,4.0,1.0,0.0,102.0,,,173.0,,,,,,,133.0,453.0,,,68.0,31.0,0.0,160.0,11.0,,2.0,5.0,,,,,,,,,,,,,,,25.0,18.0,121.0,8.0,5.0,40.0,2.0,1.0,108.0,58.0,13.0,21.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
60122,Danzelle St Louis-Hamilton,Goalkeeper,Stoke,110,England,2009-10,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,Steve Simonsen,Goalkeeper,Stoke,110,England,2009-10,,,0.0,,,,,,,3.0,,,2.0,56.0,,93.0,,,1.0,,,1.0,,229.0,,,,,,,1.0,8.0,3.0,4.0,,,0.0,,,44.0,3.0,,,,,35.0,2.0,,,,,0.0,23.0,,,58.0,,,,,,,37.0,132.0,,,23.0,2.0,0.0,56.0,5.0,,2.0,,,,,,,,,,,,,,,,13.0,6.0,33.0,1.0,2.0,12.0,4.0,,17.0,22.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,Thomas Sørensen,Goalkeeper,Stoke,110,Denmark,2009-10,1.0,,0.0,,,,,,7.0,33.0,,,33.0,666.0,,1039.0,,,,,4.0,11.0,,2867.0,,,19.0,15.0,30.0,,2.0,132.0,23.0,35.0,1.0,10.0,0.0,20.0,,414.0,33.0,,,,,329.0,30.0,,,16.0,4.0,0.0,351.0,,,678.0,,4.0,,,1.0,,343.0,1338.0,,2.0,282.0,44.0,0.0,659.0,36.0,,5.0,2.0,,,,,,,,,,,,,,,88.0,60.0,345.0,27.0,14.0,106.0,3.0,2.0,195.0,203.0,21.0,44.0,3.0,5.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5207,Craig Gordon,Goalkeeper,Sunderland,56,Scotland,2009-10,2.0,,0.0,,,,,,13.0,26.0,,,26.0,485.0,,805.0,,,,,3.0,5.0,,2317.0,,1.0,8.0,6.0,25.0,,,134.0,29.0,32.0,1.0,5.0,0.0,10.0,,283.0,26.0,,,,,288.0,30.0,,,7.0,2.0,0.0,297.0,,,494.0,,1.0,,3.0,1.0,,295.0,1028.0,,1.0,239.0,32.0,3.0,472.0,25.0,,2.0,3.0,,,2.0,,,,,,,,,,,,25.0,30.0,278.0,20.0,15.0,92.0,1.0,,182.0,158.0,18.0,62.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18151,Marton Fülöp,Goalkeeper,Sunderland,56,Hungary,2009-10,1.0,,0.0,,,,,,4.0,16.0,,,15.0,304.0,,493.0,,,1.0,,,2.0,,1373.0,,,3.0,3.0,30.0,,1.0,73.0,24.0,27.0,1.0,3.0,0.0,4.0,,208.0,16.0,,,,,149.0,23.0,,,4.0,,0.0,170.0,,,313.0,,,,,,,159.0,653.0,,,117.0,40.0,0.0,300.0,17.0,,4.0,2.0,,,,,,,,,,,,,,,30.0,16.0,160.0,12.0,16.0,43.0,4.0,2.0,111.0,100.0,9.0,24.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19478,Trevor Carson,Goalkeeper,Sunderland,56,Northern Ireland,2009-10,,,0.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Brad Friedel,Goalkeeper,Aston Villa,7,United States,2009-10,3.0,,0.0,,,,,,11.0,38.0,,,38.0,485.0,,908.0,,,,,5.0,15.0,,3420.0,,2.0,8.0,5.0,93.0,,4.0,129.0,53.0,39.0,1.0,4.0,0.0,11.0,,367.0,38.0,,,,,283.0,35.0,,,6.0,3.0,0.0,390.0,,,503.0,,,,,,,330.0,1292.0,,,227.0,140.0,0.0,474.0,37.0,,4.0,6.0,,,,,,,,,,,,,,,39.0,61.0,356.0,27.0,39.0,122.0,,4.0,329.0,176.0,35.0,59.0,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
41705,Brad Guzan,Goalkeeper,Aston Villa,7,United States,2009-10,,,0.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39493,Marek Stech,Goalkeeper,West Ham,21,Czech Republic,2009-10,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59879,Peter Kurucz,Goalkeeper,West Ham,21,Hungary,2009-10,,,0.0,,,,,,,1.0,,,,4.0,,5.0,,,1.0,,,,,17.0,,,,,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,0.0,2.0,,,4.0,,,,,,,1.0,6.0,,,3.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Robert Green,Goalkeeper,West Ham,21,England,2009-10,3.0,,0.0,,,1.0,,,22.0,38.0,,,38.0,672.0,,1173.0,,,,,3.0,8.0,,3403.0,,,19.0,16.0,134.0,,1.0,165.0,60.0,66.0,3.0,13.0,0.0,22.0,,477.0,38.0,,1.0,,,319.0,56.0,,1.0,19.0,3.0,0.0,492.0,,1.0,691.0,,1.0,,,1.0,,367.0,1679.0,,1.0,325.0,182.0,0.0,650.0,56.0,,10.0,5.0,1.0,,,,,,,,,,,,,,67.0,60.0,400.0,46.0,35.0,122.0,5.0,2.0,395.0,230.0,31.0,62.0,1.0,6.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5543,Chris Kirkland,Goalkeeper,Wigan,111,England,2009-10,5.0,,0.0,,,,,,15.0,32.0,,,32.0,429.0,,833.0,,,,,,8.0,,2769.0,,,6.0,6.0,147.0,,,114.0,22.0,56.0,5.0,6.0,0.0,11.0,,360.0,32.0,,,,,210.0,51.0,,1.0,11.0,,0.0,384.0,,,448.0,,,,,,,257.0,1117.0,1.0,2.0,211.0,194.0,0.0,414.0,32.0,,5.0,4.0,1.0,,,,,,,,,,,,,,30.0,30.0,270.0,23.0,12.0,88.0,2.0,5.0,263.0,136.0,26.0,57.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,Mike Pollitt,Goalkeeper,Wigan,111,England,2009-10,1.0,,0.0,,,,,,2.0,4.0,,,2.0,72.0,,109.0,,,2.0,,1.0,,,291.0,,1.0,,,8.0,,,10.0,5.0,15.0,,,0.0,1.0,,43.0,4.0,,,,,22.0,13.0,,,,,0.0,52.0,,,74.0,,,,,,,29.0,147.0,,,37.0,15.0,0.0,70.0,4.0,,2.0,3.0,,,,,,,,,,,,,,,6.0,2.0,27.0,3.0,3.0,15.0,1.0,1.0,20.0,18.0,4.0,12.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33268,Richard Kingson,Goalkeeper,Wigan,111,Ghana,2009-10,,,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37188,Vladimir Stojkovic,Goalkeeper,Wigan,111,Serbia,2009-10,,,0.0,,,,,,1.0,4.0,,,4.0,53.0,,101.0,,,,,,,,360.0,,,1.0,1.0,20.0,,,12.0,5.0,8.0,,1.0,0.0,1.0,,42.0,4.0,,,,,22.0,7.0,,,1.0,,0.0,47.0,,,53.0,,,,,,,28.0,145.0,,,24.0,26.0,0.0,52.0,9.0,,1.0,,,,,,,,,,,,,,,,6.0,4.0,33.0,3.0,5.0,11.0,1.0,,34.0,17.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17687,Carl Ikeme,Goalkeeper,Wolves,39,Nigeria,2009-10,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,Marcus Hahnemann,Goalkeeper,Wolves,39,United States,2009-10,1.0,,0.0,,,,,,15.0,25.0,,,25.0,677.0,,1051.0,,,,,3.0,7.0,,2250.0,,1.0,9.0,7.0,33.0,,1.0,190.0,35.0,30.0,,6.0,0.0,10.0,,335.0,25.0,,,,,329.0,25.0,,,7.0,2.0,0.0,486.0,,5.0,686.0,,,,,,,341.0,1337.0,,,370.0,45.0,3.0,662.0,35.0,,5.0,2.0,,,,,,,,,,,,,,,77.0,44.0,272.0,33.0,20.0,110.0,4.0,6.0,143.0,176.0,27.0,65.0,1.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
20066,Wayne Hennessey,Goalkeeper,Wolves,39,Wales,2009-10,3.0,,0.0,,,1.0,,,5.0,13.0,1.0,,13.0,295.0,,451.0,,,,,1.0,1.0,,1170.0,,,4.0,3.0,17.0,,,77.0,20.0,26.0,3.0,2.0,0.0,7.0,,166.0,13.0,,1.0,,,130.0,21.0,,,6.0,1.0,0.0,221.0,,1.0,297.0,,,,1.0,,,139.0,620.0,,,176.0,26.0,0.0,290.0,14.0,,5.0,3.0,,,1.0,,,,,,,,,,,,34.0,16.0,121.0,14.0,9.0,46.0,3.0,2.0,107.0,76.0,8.0,29.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77818,James Shea,Goalkeeper,Arsenal,3,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,Jens Lehmann,Goalkeeper,Arsenal,3,Germany,2010-11,,,0.0,,,,,,1.0,1.0,,,1.0,13.0,,24.0,,,,,,,,90.0,,,,,5.0,,,1.0,,1.0,,,0.0,,,18.0,1.0,,,,,5.0,1.0,,,,,0.0,11.0,,,13.0,,,,,,,6.0,38.0,,,3.0,6.0,0.0,12.0,2.0,,,,,,,,,,,,,,,,,,1.0,,10.0,1.0,,2.0,,,12.0,8.0,1.0,2.0,,,,20.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,
37096,Lukasz Fabianski,Goalkeeper,Arsenal,3,Poland,2010-11,2.0,,0.0,,,,,,6.0,14.0,1.0,,14.0,174.0,,316.0,,,,,4.0,5.0,,1260.0,,2.0,3.0,1.0,71.0,,,30.0,20.0,14.0,,1.0,0.0,5.0,,180.0,14.0,,,,,56.0,12.0,,,1.0,2.0,0.0,166.0,,,174.0,,,,,,,71.0,508.0,,,97.0,86.0,0.0,168.0,18.0,,2.0,2.0,,,,,,,,,,,,,,,16.0,18.0,94.0,8.0,12.0,36.0,2.0,4.0,157.0,54.0,14.0,16.0,,2.0,,279.0,,,,15.0,,22.0,,,,,,,,,,,,,,,,,,,,,
14422,Manuel Almunia,Goalkeeper,Arsenal,3,Spain,2010-11,3.0,,0.0,,,,,,3.0,8.0,,,8.0,56.0,,162.0,,,,,4.0,2.0,,720.0,,1.0,4.0,1.0,80.0,,1.0,8.0,8.0,9.0,2.0,1.0,0.0,7.0,,84.0,8.0,,,,,20.0,8.0,,,3.0,3.0,0.0,94.0,,,57.0,,,,1.0,,,26.0,264.0,,,29.0,86.0,1.0,53.0,6.0,,1.0,,,,,1.0,,,,,,,,,,,21.0,5.0,50.0,7.0,4.0,14.0,1.0,2.0,85.0,22.0,2.0,9.0,1.0,1.0,1.0,127.0,,,,12.0,,23.0,,,,,,,,,,,,,,,,,,,,,
59936,Wojciech Szczesny,Goalkeeper,Arsenal,3,Poland,2010-11,1.0,,0.0,,,,,,15.0,15.0,,,15.0,167.0,,322.0,,,,,2.0,6.0,,1350.0,,,4.0,2.0,97.0,,,24.0,19.0,19.0,1.0,1.0,0.0,5.0,,169.0,15.0,,,,,42.0,16.0,,,3.0,2.0,0.0,156.0,,,169.0,,1.0,,1.0,,,58.0,507.0,,,73.0,113.0,1.0,152.0,25.0,,3.0,4.0,,,,1.0,,,,,,,,,,,13.0,18.0,112.0,13.0,9.0,43.0,2.0,,153.0,65.0,12.0,25.0,1.0,6.0,1.0,269.0,,,,27.0,,26.0,,,,,,,,,,,,,,,,,,,,,
9089,Ben Foster,Goalkeeper,Birmingham,41,England,2010-11,7.0,,0.0,,,2.0,,,14.0,38.0,,,38.0,906.0,,1445.0,,,,,7.0,9.0,,3371.0,2.0,1.0,20.0,14.0,101.0,,2.0,215.0,35.0,55.0,6.0,5.0,0.0,27.0,,524.0,38.0,,1.0,,,405.0,44.0,,1.0,20.0,6.0,0.0,589.0,,7.0,925.0,1.0,4.0,,3.0,,,438.0,1897.0,,1.0,458.0,134.0,3.0,892.0,40.0,,11.0,5.0,,,,1.0,,,,,,,,,,,61.0,79.0,409.0,43.0,21.0,170.0,7.0,3.0,280.0,270.0,49.0,90.0,1.0,6.0,1.0,1371.0,,,3.0,36.0,,38.0,,,,,,,,,,,,,,,,,,,,,
18004,Colin Doyle,Goalkeeper,Birmingham,41,Ireland,2010-11,,,0.0,,,,,,,1.0,,,,11.0,,16.0,,,1.0,,,,,49.0,,,1.0,1.0,,,,1.0,,3.0,,,0.0,1.0,,9.0,1.0,,,,,5.0,3.0,,,1.0,,0.0,6.0,,,11.0,,,,,,,5.0,28.0,,,6.0,,0.0,11.0,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,5.0,1.0,,3.0,,,9.0,1.0,,2.0,,,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1550,Maik Taylor,Goalkeeper,Birmingham,41,Northern Ireland,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42887,Frank Fielding,Goalkeeper,Blackburn,5,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10954,Mark Bunn,Goalkeeper,Blackburn,5,England,2010-11,,,0.0,,,,,,1.0,3.0,,,2.0,73.0,,93.0,,,1.0,,,,,225.0,,,,,2.0,,,4.0,4.0,4.0,,,0.0,,,35.0,3.0,,,,,18.0,4.0,,,,,0.0,23.0,,,73.0,,,,,,,18.0,119.0,,,30.0,2.0,1.0,72.0,6.0,,,,,,,,,,,,,,,,,,7.0,3.0,32.0,3.0,3.0,8.0,,,16.0,23.0,3.0,5.0,,1.0,,90.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1801,Paul Robinson,Goalkeeper,Blackburn,5,England,2010-11,4.0,,0.0,,,2.0,,,18.0,36.0,1.0,,36.0,738.0,,1155.0,,,,,2.0,8.0,,3195.0,2.0,,8.0,6.0,42.0,,10.0,194.0,42.0,55.0,4.0,2.0,0.0,12.0,,308.0,36.0,,1.0,,,358.0,50.0,,,10.0,2.0,0.0,377.0,,4.0,747.0,1.0,1.0,,2.0,,,375.0,1431.0,,1.0,371.0,59.0,0.0,720.0,42.0,,5.0,6.0,,,,2.0,,,,,,,,,,,42.0,49.0,359.0,20.0,23.0,113.0,1.0,6.0,189.0,231.0,49.0,64.0,,7.0,,1112.0,,,1.0,28.0,,15.0,,,,,,,,,,,,,,,,,,,,,
93856,Chris Kettings,Goalkeeper,Blackpool,92,Scotland,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59968,Mark Halstead,Goalkeeper,Blackpool,92,England,2010-11,,,0.0,,,,,,,1.0,,,,5.0,,9.0,,,1.0,,,,,24.0,,,,,,,,,1.0,,,,0.0,,,4.0,1.0,,,,,4.0,,,,,,0.0,2.0,,,5.0,,,,,,,4.0,15.0,,,2.0,,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,4.0,,,3.0,2.0,1.0,3.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,Matthew Gilks,Goalkeeper,Blackpool,92,Scotland,2010-11,3.0,,0.0,,,,,,9.0,18.0,,,18.0,314.0,,591.0,,,,,3.0,3.0,,1575.0,,1.0,8.0,6.0,99.0,,,81.0,13.0,35.0,2.0,4.0,0.0,11.0,,200.0,18.0,,,,,129.0,32.0,,,8.0,2.0,0.0,302.0,,,323.0,,1.0,,,,,178.0,818.0,,1.0,160.0,148.0,0.0,305.0,29.0,,3.0,1.0,,,,,,,,,,,,,,,26.0,28.0,185.0,18.0,8.0,64.0,4.0,1.0,180.0,115.0,12.0,35.0,,1.0,,504.0,,,1.0,55.0,,32.0,,,,,,,,,,,,,,,,,,,,,
8379,Paul Rachubka,Goalkeeper,Blackpool,92,United States,2010-11,2.0,,0.0,,,,,,1.0,2.0,,,1.0,32.0,,53.0,,,1.0,,1.0,,,124.0,,1.0,1.0,1.0,7.0,,,9.0,2.0,5.0,1.0,1.0,0.0,3.0,,17.0,2.0,,,,,12.0,5.0,,,2.0,,0.0,27.0,,,33.0,,,,,,,14.0,68.0,,,16.0,9.0,0.0,31.0,4.0,,,,,,,,,,,,,,,,,,1.0,4.0,15.0,3.0,1.0,6.0,,1.0,7.0,12.0,,2.0,,,,50.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
33268,Richard Kingson,Goalkeeper,Blackpool,92,Ghana,2010-11,4.0,,0.0,,,2.0,,,18.0,20.0,,,19.0,352.0,,684.0,,,1.0,,5.0,2.0,,1697.0,,2.0,11.0,8.0,134.0,,,83.0,30.0,38.0,2.0,2.0,0.0,15.0,,220.0,20.0,,,,,157.0,32.0,,,10.0,3.0,0.0,314.0,,,359.0,2.0,4.0,,,,,198.0,911.0,,2.0,163.0,175.0,0.0,334.0,43.0,,6.0,1.0,,,,,,,,,,,,,,,17.0,29.0,233.0,14.0,20.0,76.0,1.0,1.0,185.0,134.0,17.0,46.0,,2.0,,590.0,,,,42.0,,52.0,,,,,,,,,,,,,,,,,,,,,
28491,Ali Al Habsi,Goalkeeper,Bolton,30,Oman,2010-11,,,0.0,,,,,,12.0,34.0,1.0,,34.0,491.0,,883.0,,,,,,7.0,,3060.0,,,5.0,5.0,168.0,,1.0,76.0,36.0,49.0,,2.0,0.0,5.0,,363.0,34.0,,,,,163.0,45.0,,,5.0,,0.0,358.0,,2.0,502.0,,,,,,,224.0,1257.0,,,203.0,229.0,0.0,479.0,50.0,,4.0,4.0,,,,,,,,,,,,,,,42.0,38.0,315.0,17.0,24.0,114.0,3.0,3.0,295.0,186.0,23.0,75.0,1.0,6.0,1.0,754.0,,,3.0,62.0,,67.0,,,,,,,,,,,,,,,,,,,,,
1344,Jussi Jääskeläinen,Goalkeeper,Bolton,30,Finland,2010-11,2.0,,1.0,,,,,,21.0,35.0,,,35.0,581.0,,1213.0,,,,,1.0,5.0,,3096.0,,1.0,6.0,6.0,64.0,,1.0,315.0,32.0,49.0,1.0,5.0,0.0,8.0,,423.0,35.0,,,,,531.0,43.0,,,7.0,,1.0,563.0,,4.0,588.0,,1.0,,,2.0,,568.0,1540.0,,,313.0,101.0,1.0,560.0,45.0,,6.0,3.0,,,,,,,,,,,,,,,29.0,54.0,340.0,19.0,20.0,122.0,5.0,7.0,307.0,159.0,23.0,67.0,2.0,6.0,2.0,1153.0,,,,39.0,,21.0,,,,,,,,,,,,,,,,,,,,,
88731,Rob Lainton,Goalkeeper,Bolton,30,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45175,Ádám Bogdán,Goalkeeper,Bolton,30,Hungary,2010-11,1.0,,0.0,,,,,,2.0,4.0,,,3.0,72.0,,166.0,,,1.0,,3.0,,,321.0,,1.0,3.0,1.0,5.0,,,46.0,2.0,7.0,,1.0,0.0,4.0,,55.0,4.0,,,,,86.0,5.0,,,1.0,2.0,0.0,74.0,,1.0,73.0,,,,,,,89.0,205.0,,,33.0,8.0,0.0,70.0,7.0,,2.0,,,,,,,,,,,,,,,,12.0,5.0,51.0,2.0,2.0,13.0,,1.0,38.0,23.0,5.0,8.0,,,,160.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,
37634,Henrique Hilário,Goalkeeper,Chelsea,8,Portugal,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
