playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,overruns,totalTackles,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goals,offsides,awayGoals,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,shotsBlockedInBox,groundDuelsLost,homeGoals,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,headedGoals,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,throwInsToOppositionPlayer,cornersWon,clearancesOffTheLine,goalAssists,successfulLayoffs,oboxBlocked,iboxTarget,shotsOnTargetInBox,shotsBlockedOutsideBox,shotsOnTargetOutsideBox,unsuccessfulLayoffs,ownGoalScored,oboxTarget,leftFootGoals,handballsConceded,hitWoodwork,foulWonPenalty,cornersTakenInclShortCorners,rightFootGoals,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,attemptsFromSetPieces,freekickTotal,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltiesConceded,penaltyGoalsConceded,setPiecesGoals,redCards2ndYellow,otherGoals
230001,Noussair Mazraoui,Defender,Manchester United,1,Morocco,2025-26,40.0,0.3556,0.0,,1.0,28.0,,2.0,48.0,20.0,11.0,69.0,9.0,543.0,1.0,,32.0,2.0,984.0,14.0,68.0,3.0,25.0,50.0,455.0,,11.3369,6.0,5.0,54.0,10.0,67.0,,14.0,0.0,108.0,17.0,,218.0,46.0,20.0,,,264.0,7.0,9.0,76.0,18.0,0.0,1.0,535.0,102.0,16.0,8.0,,,181.0,14.0,19.0,798.0,6.0,214.0,,3.0,21.0,31.0,4.0,3.0,,,2.0,,,,9.0,4.0,14.0,,26.0,,12.0,,7.0,,11.0,,2.0,2.0,12.0,77.0,50.0,8.0,7.0,0.1883,5.0,3.0,1.0,,4.0,3.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
209365,Matthijs de Ligt,Defender,Manchester United,1,Netherlands,2025-26,44.0,0.766,0.0,,,19.0,,2.0,52.0,13.0,13.0,75.0,1.0,612.0,2.0,,81.0,1.0,1170.0,31.0,74.0,2.0,9.0,24.0,516.0,,20.1523,3.0,5.0,68.0,20.0,184.0,,5.0,0.0,118.0,7.0,,181.0,40.0,13.0,,,145.0,18.0,1.0,37.0,50.0,0.0,2.0,601.0,89.0,13.0,1.0,,,207.0,15.0,21.0,791.0,8.0,396.0,,0.0,23.0,29.0,4.0,3.0,3.0,1.5311,8.0,1.0,,1.0,,4.0,18.0,3.0,13.0,0.0,6.0,,1.0,1.0,2.0,3.0,5.0,7.0,6.0,40.0,4.0,,1.0,1.4559,3.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
95658,Harry Maguire,Defender,Manchester United,1,England,2025-26,42.0,0.5209,1.0,,,22.0,,,55.0,23.0,19.0,118.0,3.0,851.0,16.0,,79.0,5.0,1655.0,20.0,98.0,2.0,10.0,39.0,686.0,,25.654,2.0,5.0,105.0,19.0,273.0,,16.0,1.0,140.0,4.0,,296.0,62.0,23.0,,,259.0,17.0,3.0,61.0,59.0,1.0,16.0,812.0,129.0,17.0,1.0,,,239.0,13.0,47.0,1067.0,27.0,475.0,,3.0,63.0,38.0,1.0,3.0,4.0,0.9806,11.0,1.0,,1.0,4.0,1.0,27.0,3.0,22.0,0.0,5.0,1.0,1.0,1.0,3.0,3.0,7.0,11.0,16.0,43.0,1.0,5.0,6.0,1.1115,,3.0,,2.0,,,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,
221820,Lisandro Martínez,Defender,Manchester United,1,Argentina,2025-26,25.0,0.6006,1.0,,,19.0,,3.0,42.0,18.0,13.0,95.0,1.0,939.0,39.0,,21.0,4.0,1231.0,9.0,47.0,2.0,11.0,35.0,800.0,,18.5119,5.0,8.0,62.0,15.0,357.0,,2.0,0.0,72.0,5.0,,358.0,67.0,18.0,,,369.0,13.0,1.0,51.0,12.0,1.0,39.0,880.0,109.0,12.0,14.0,,,180.0,12.0,44.0,1109.0,24.0,476.0,,0.0,53.0,22.0,1.0,3.0,,,2.0,,,,5.0,1.0,5.0,1.0,16.0,,7.0,,2.0,,4.0,1.0,2.0,12.0,9.0,44.0,4.0,1.0,2.0,0.1503,,1.0,1.0,,2.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
222690,Tyrell Malacia,Defender,Manchester United U21,15988,Netherlands,2025-26,2.0,0.0023,0.0,,,3.0,,,,3.0,,2.0,,13.0,,,1.0,,15.0,1.0,3.0,,,3.0,11.0,,1.3901,,,1.0,1.0,5.0,,,0.0,5.0,,,5.0,3.0,3.0,,,8.0,1.0,,4.0,,0.0,,13.0,3.0,1.0,,,,,,,23.0,,3.0,,0.0,2.0,,,,,,,,,,3.0,,,,1.0,,2.0,,,,1.0,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596777,Patrick Dorgu,Defender,Manchester United,1,Denmark,2025-26,125.0,1.8536,0.0,,1.0,48.0,,3.0,109.0,26.0,15.0,121.0,42.0,505.0,,,82.0,2.0,1445.0,38.0,149.0,1.0,44.0,105.0,377.0,,20.6979,23.0,1.0,32.0,20.0,199.0,,47.0,2.0,274.0,18.0,,114.0,77.0,26.0,,,233.0,19.0,42.0,192.0,44.0,0.0,,503.0,272.0,31.0,11.0,,,29.0,15.0,7.0,979.0,3.0,166.0,,5.0,12.0,31.0,15.0,5.0,12.0,2.6206,21.0,4.0,7.0,2.0,11.0,15.0,70.0,4.0,87.0,2.0,17.0,1.0,28.0,1.0,50.0,4.0,9.0,3.0,23.0,163.0,52.0,5.0,12.0,2.3517,15.0,15.0,,4.0,8.0,1.0,7.0,7.0,1.0,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
550864,Leny Yoro,Defender,Manchester United,1,France,2025-26,65.0,0.6326,0.0,,1.0,32.0,,1.0,75.0,32.0,18.0,114.0,2.0,987.0,5.0,,78.0,1.0,1739.0,34.0,83.0,5.0,18.0,39.0,837.0,,29.4389,4.0,6.0,85.0,33.0,182.0,,5.0,0.0,148.0,10.0,,358.0,73.0,32.0,,,344.0,28.0,2.0,70.0,44.0,0.0,5.0,959.0,143.0,21.0,2.0,,,354.0,31.0,36.0,1240.0,20.0,530.0,,1.0,39.0,46.0,1.0,1.0,3.0,1.4737,8.0,,2.0,,14.0,1.0,22.0,1.0,31.0,,11.0,3.0,1.0,,6.0,1.0,5.0,11.0,17.0,93.0,12.0,9.0,7.0,1.3853,5.0,1.0,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,
106760,Luke Shaw,Defender,Manchester United,1,England,2025-26,135.0,1.9771,0.0,,,74.0,,4.0,166.0,38.0,38.0,226.0,36.0,1712.0,32.0,,118.0,4.0,3231.0,54.0,168.0,3.0,57.0,104.0,1427.0,,49.0516,15.0,7.0,95.0,45.0,669.0,,20.0,0.0,303.0,21.0,,650.0,107.0,38.0,,,712.0,42.0,44.0,185.0,64.0,0.0,32.0,1648.0,346.0,45.0,10.0,,,143.0,46.0,59.0,2329.0,26.0,783.0,,9.0,60.0,97.0,6.0,4.0,3.0,0.7889,6.0,1.0,,0.0,,9.0,29.0,3.0,81.0,1.0,29.0,,10.0,,16.0,3.0,3.0,9.0,49.0,250.0,132.0,15.0,24.0,0.7061,30.0,12.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,11.0,,3.0,8.0,,,,,,,,,,,4.0,,,
606745,Ayden Heaven,Defender,Manchester United U21,15988,England,2025-26,25.0,0.1834,0.0,,,22.0,,1.0,34.0,17.0,11.0,47.0,1.0,494.0,19.0,,28.0,2.0,923.0,10.0,55.0,3.0,3.0,37.0,430.0,,13.616,1.0,1.0,60.0,15.0,153.0,,9.0,0.0,80.0,,,136.0,40.0,17.0,,,111.0,12.0,1.0,52.0,18.0,0.0,19.0,460.0,54.0,13.0,6.0,,,168.0,1.0,17.0,631.0,8.0,336.0,,2.0,13.0,16.0,,1.0,,,2.0,,,,6.0,,8.0,1.0,15.0,,9.0,3.0,2.0,,3.0,1.0,2.0,11.0,7.0,37.0,,4.0,3.0,0.3454,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
547676,Tyler Fredricson,Defender,Manchester United U21,15988,England,2025-26,,,0.0,,,,,,,1.0,,1.0,,1.0,,,,,2.0,,,,,,,,0.3483,,,2.0,,,,,0.0,,,,1.0,,1.0,,,,,,,,0.0,,1.0,1.0,,,,,,,,3.0,1.0,,,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661712,Diego León,Defender,Manchester United U21,15988,Paraguay,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576637,Godwill Kukonki,Defender,Manchester United U21,15988,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77794,Kieran Trippier,Defender,Newcastle United,4,England,2025-26,86.0,2.0119,0.0,,1.0,26.0,,2.0,125.0,21.0,18.0,200.0,35.0,1061.0,,,48.0,4.0,1592.0,24.0,72.0,4.0,30.0,48.0,812.0,,24.729,27.0,8.0,48.0,27.0,47.0,,19.0,0.0,158.0,16.0,,463.0,73.0,21.0,,,508.0,23.0,66.0,110.0,24.0,0.0,,1009.0,304.0,14.0,4.0,,,402.0,10.0,49.0,1482.0,27.0,387.0,,3.0,75.0,45.0,10.0,,,,2.0,,1.0,,3.0,34.0,6.0,,62.0,,12.0,,6.0,,12.0,,2.0,1.0,22.0,149.0,130.0,7.0,16.0,0.0823,14.0,11.0,,1.0,4.0,,,,,,,,,,,1.0,,48.0,,20.0,23.0,,2.0,2.0,0.0823,,,,,,,2.0,,,
487838,Lewis Hall,Defender,Newcastle United U21,12970,England,2025-26,133.0,2.7544,0.0,,3.0,54.0,,3.0,121.0,30.0,24.0,186.0,50.0,1261.0,,,58.0,3.0,2179.0,32.0,158.0,5.0,53.0,132.0,1028.0,,34.3458,24.0,3.0,77.0,39.0,385.0,,41.0,0.0,291.0,21.0,,463.0,134.0,30.0,,,622.0,34.0,82.0,233.0,26.0,0.0,,1225.0,406.0,31.0,37.0,,,157.0,28.0,47.0,2021.0,25.0,473.0,,4.0,65.0,56.0,11.0,11.0,6.0,0.8794,14.0,1.0,,1.0,6.0,20.0,50.0,4.0,101.0,0.0,23.0,,31.0,,69.0,4.0,8.0,14.0,17.0,256.0,168.0,5.0,10.0,1.0094,20.0,22.0,,1.0,4.0,7.0,2.0,2.0,7.0,3.0,,,3.0,1.0,1.0,2.0,,41.0,,5.0,29.0,,4.0,4.0,0.1536,,,,,,,5.0,,,
220237,Sven Botman,Defender,Newcastle United U21,12970,Netherlands,2025-26,68.0,0.8815,0.0,,,22.0,,,91.0,25.0,21.0,153.0,2.0,1190.0,7.0,,135.0,4.0,1838.0,48.0,131.0,6.0,17.0,44.0,990.0,,25.905,7.0,10.0,141.0,27.0,425.0,,19.0,0.0,199.0,9.0,,456.0,88.0,25.0,,,260.0,21.0,2.0,64.0,87.0,0.0,6.0,1152.0,174.0,14.0,4.0,1.0,,266.0,27.0,47.0,1521.0,35.0,777.0,,2.0,62.0,72.0,,4.0,4.0,1.006,11.0,1.0,1.0,0.0,4.0,,42.0,3.0,20.0,1.0,8.0,1.0,,1.0,5.0,3.0,7.0,26.0,13.0,43.0,2.0,4.0,4.0,1.7385,,1.0,,1.0,,1.0,3.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,,
119471,Fabian Schär,Defender,Newcastle United,4,Switzerland,2025-26,48.0,0.6134,0.0,,,14.0,,1.0,41.0,16.0,11.0,124.0,3.0,796.0,4.0,,73.0,4.0,1091.0,27.0,66.0,3.0,8.0,20.0,601.0,,11.6283,4.0,8.0,71.0,13.0,198.0,,6.0,0.0,114.0,5.0,,327.0,43.0,16.0,,,241.0,10.0,3.0,41.0,46.0,0.0,4.0,772.0,138.0,10.0,,,,231.0,18.0,71.0,975.0,35.0,432.0,,1.0,83.0,28.0,1.0,4.0,4.0,0.5836,13.0,,1.0,,5.0,1.0,19.0,2.0,21.0,,4.0,,1.0,,2.0,2.0,9.0,12.0,15.0,40.0,4.0,2.0,4.0,0.9829,,6.0,1.0,,,2.0,2.0,2.0,2.0,2.0,,,2.0,,1.0,1.0,,,,,,,2.0,2.0,0.1313,,,,,,,2.0,,,
465642,Malick Thiaw,Defender,Newcastle United,4,Germany,2025-26,97.0,0.9727,0.0,,,44.0,,1.0,113.0,35.0,33.0,176.0,7.0,1695.0,2.0,,175.0,4.0,2964.0,61.0,176.0,8.0,18.0,62.0,1434.0,1.0,47.9495,6.0,12.0,184.0,52.0,362.0,,11.0,0.0,273.0,8.0,,612.0,118.0,35.0,,,568.0,44.0,7.0,98.0,114.0,0.0,2.0,1670.0,199.0,32.0,8.0,,,625.0,31.0,85.0,2114.0,27.0,952.0,,4.0,63.0,59.0,1.0,8.0,14.0,5.2931,20.0,4.0,2.0,3.0,2.0,1.0,50.0,8.0,36.0,1.0,12.0,7.0,1.0,2.0,3.0,8.0,6.0,33.0,24.0,96.0,5.0,2.0,8.0,4.721,1.0,4.0,,,,,9.0,9.0,,1.0,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,5.0,,,
111773,Emil Krafth,Defender,Newcastle United,4,Sweden,2025-26,3.0,0.0043,0.0,,,,,,5.0,1.0,1.0,5.0,1.0,19.0,,,,,45.0,,,1.0,1.0,,14.0,,0.3663,,,1.0,2.0,,,,0.0,3.0,,,11.0,,1.0,,,7.0,1.0,1.0,3.0,,0.0,,19.0,8.0,,,,,5.0,,,33.0,,7.0,,0.0,,,,,,,,,,,,,,,3.0,,,,1.0,,2.0,,,,1.0,3.0,8.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441191,Tino Livramento,Defender,Newcastle United,4,England,2025-26,50.0,0.9478,0.0,,1.0,22.0,,2.0,59.0,17.0,14.0,73.0,27.0,653.0,,,18.0,5.0,1328.0,9.0,61.0,1.0,24.0,52.0,560.0,,15.716,9.0,1.0,39.0,14.0,100.0,,16.0,0.0,111.0,8.0,,200.0,81.0,17.0,,,340.0,13.0,27.0,93.0,9.0,0.0,,645.0,188.0,15.0,14.0,,,206.0,6.0,20.0,1007.0,12.0,249.0,,1.0,14.0,23.0,9.0,2.0,,,1.0,,2.0,,3.0,9.0,18.0,,41.0,,7.0,,18.0,,27.0,,1.0,2.0,7.0,147.0,97.0,2.0,6.0,0.1356,28.0,11.0,,1.0,4.0,2.0,,,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,
78916,Dan Burn,Defender,Newcastle United,4,England,2025-26,125.0,0.3994,1.0,,1.0,40.0,,1.0,144.0,29.0,25.0,218.0,13.0,1054.0,3.0,,162.0,5.0,2199.0,64.0,151.0,5.0,37.0,53.0,807.0,,33.9631,5.0,11.0,152.0,34.0,345.0,,13.0,1.0,276.0,11.0,,441.0,76.0,29.0,,,274.0,29.0,13.0,114.0,98.0,0.0,3.0,1030.0,292.0,26.0,2.0,,,165.0,21.0,29.0,1505.0,47.0,563.0,,9.0,74.0,67.0,1.0,3.0,3.0,1.0979,7.0,1.0,3.0,0.0,4.0,1.0,45.0,3.0,61.0,1.0,14.0,,1.0,1.0,7.0,3.0,4.0,12.0,36.0,103.0,66.0,3.0,16.0,1.0569,31.0,5.0,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,
545477,Alex Murphy,Defender,Newcastle United U21,12970,Ireland,2025-26,,0.0032,0.0,,,,,,,2.0,,,,7.0,1.0,,,,7.0,,,,,,7.0,,0.7219,,,2.0,1.0,2.0,,,0.0,,,,,,2.0,,,3.0,1.0,,,,0.0,1.0,7.0,,,,,,2.0,1.0,,13.0,,4.0,,0.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553746,Leo Shahar,Defender,Newcastle United U21,12970,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215136,Neco Williams,Defender,Nottingham Forest,17,Wales,2025-26,170.0,3.9553,1.0,,,96.0,,,138.0,37.0,36.0,241.0,98.0,1325.0,,,78.0,9.0,3206.0,39.0,216.0,9.0,86.0,177.0,1037.0,,45.2486,33.0,18.0,88.0,47.0,383.0,,52.0,0.0,386.0,31.0,,501.0,164.0,37.0,,,561.0,38.0,113.0,308.0,39.0,1.0,,1302.0,549.0,62.0,31.0,,,165.0,47.0,47.0,2387.0,60.0,552.0,,6.0,103.0,77.0,23.0,18.0,19.0,2.9876,28.0,2.0,4.0,1.0,1.0,29.0,68.0,6.0,131.0,1.0,34.0,2.0,40.0,,68.0,6.0,9.0,17.0,30.0,276.0,222.0,2.0,18.0,1.9715,68.0,29.0,,3.0,5.0,12.0,6.0,6.0,12.0,11.0,,,11.0,,3.0,,,23.0,2.0,6.0,15.0,1.0,2.0,2.0,0.0985,,,,,,1.0,4.0,,,
485047,Morato,Defender,Nottingham Forest,17,Brazil,2025-26,37.0,0.1628,0.0,,,30.0,,1.0,55.0,21.0,14.0,111.0,2.0,757.0,22.0,,37.0,2.0,1342.0,14.0,65.0,3.0,19.0,42.0,598.0,,22.1631,2.0,8.0,87.0,23.0,222.0,,7.0,0.0,102.0,13.0,,343.0,53.0,21.0,,,206.0,20.0,2.0,65.0,23.0,0.0,20.0,718.0,124.0,17.0,5.0,2.0,,157.0,11.0,48.0,980.0,21.0,440.0,,5.0,56.0,45.0,,,2.0,1.3096,5.0,1.0,1.0,1.0,7.0,,12.0,,23.0,0.0,13.0,3.0,,1.0,,,3.0,15.0,16.0,35.0,3.0,1.0,7.0,1.3171,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
575476,Murillo,Defender,Nottingham Forest,17,Brazil,2025-26,64.0,0.482,0.0,,,35.0,,3.0,100.0,25.0,25.0,186.0,2.0,1132.0,28.0,,46.0,6.0,2133.0,22.0,74.0,8.0,28.0,50.0,864.0,,26.1775,8.0,7.0,130.0,29.0,399.0,,7.0,1.0,138.0,22.0,,494.0,102.0,25.0,,,335.0,21.0,3.0,92.0,24.0,0.0,26.0,1065.0,223.0,22.0,9.0,2.0,,164.0,34.0,82.0,1483.0,33.0,611.0,,5.0,86.0,55.0,,5.0,4.0,1.2554,6.0,1.0,,1.0,,,10.0,1.0,42.0,0.0,13.0,2.0,5.0,,14.0,1.0,2.0,24.0,23.0,75.0,4.0,3.0,11.0,0.7396,,2.0,2.0,,1.0,4.0,1.0,1.0,4.0,2.0,,2.0,2.0,1.0,,,,,,,,,2.0,2.0,0.1153,,,,,,,4.0,,,
575458,Jair Cunha,Defender,Nottingham Forest U21,19584,Brazil,2025-26,12.0,0.065,0.0,,,9.0,,,28.0,9.0,6.0,44.0,2.0,221.0,4.0,,9.0,,516.0,4.0,22.0,1.0,5.0,17.0,172.0,,9.5545,1.0,3.0,31.0,7.0,46.0,,6.0,0.0,34.0,2.0,,96.0,13.0,9.0,,,55.0,6.0,2.0,25.0,5.0,0.0,3.0,213.0,54.0,5.0,2.0,1.0,,62.0,5.0,5.0,304.0,11.0,122.0,,0.0,16.0,19.0,,2.0,1.0,0.1372,1.0,,,,3.0,,4.0,2.0,8.0,,4.0,1.0,2.0,,3.0,2.0,,2.0,,17.0,9.0,3.0,,0.2877,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
470315,Luca Netz,Defender,Nottingham Forest,17,Germany,2025-26,18.0,0.4186,0.0,,,12.0,,,12.0,7.0,3.0,17.0,2.0,100.0,1.0,,11.0,,355.0,9.0,18.0,,4.0,16.0,78.0,,5.8569,2.0,2.0,9.0,5.0,37.0,,2.0,0.0,36.0,1.0,,29.0,15.0,7.0,,,33.0,5.0,2.0,25.0,2.0,0.0,1.0,99.0,28.0,7.0,2.0,,,9.0,3.0,5.0,163.0,4.0,50.0,,0.0,5.0,9.0,,,,,,,,,4.0,,5.0,,9.0,,5.0,,2.0,,2.0,,,3.0,5.0,25.0,13.0,2.0,4.0,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90585,Willy Boly,Defender,Nottingham Forest,17,Cote d’Ivoire,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227444,Nikola Milenkovic,Defender,Nottingham Forest,17,Serbia,2025-26,71.0,0.7152,0.0,,,31.0,,1.0,87.0,38.0,37.0,206.0,2.0,1539.0,5.0,,128.0,9.0,3375.0,39.0,143.0,9.0,28.0,54.0,1249.0,,48.1217,3.0,27.0,218.0,51.0,361.0,,20.0,0.0,214.0,14.0,,502.0,108.0,38.0,,,391.0,42.0,2.0,86.0,89.0,0.0,5.0,1498.0,224.0,17.0,3.0,,,565.0,29.0,84.0,1980.0,75.0,942.0,,6.0,119.0,64.0,,2.0,1.0,0.0768,14.0,,1.0,,1.0,,35.0,2.0,32.0,,14.0,2.0,,,2.0,2.0,13.0,36.0,21.0,111.0,4.0,,10.0,0.8444,,2.0,,,4.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,
159506,Ola Aina,Defender,Nottingham Forest U21,19584,Nigeria,2025-26,73.0,0.8249,0.0,,2.0,31.0,,,65.0,18.0,18.0,96.0,31.0,629.0,,,39.0,6.0,1590.0,14.0,85.0,2.0,38.0,60.0,497.0,,20.2253,9.0,8.0,71.0,19.0,51.0,,15.0,0.0,158.0,13.0,,281.0,81.0,18.0,,,286.0,17.0,31.0,119.0,25.0,0.0,,614.0,229.0,21.0,15.0,,,210.0,25.0,36.0,1093.0,15.0,254.0,,3.0,31.0,31.0,7.0,3.0,1.0,0.0269,9.0,,,,,7.0,10.0,2.0,59.0,,10.0,,19.0,,34.0,2.0,8.0,3.0,13.0,87.0,90.0,3.0,8.0,0.4028,45.0,13.0,,,3.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,3.0,,,
500151,Nicolò Savona,Defender,Nottingham Forest,17,Italy,2025-26,36.0,0.4388,0.0,,1.0,20.0,,,51.0,14.0,11.0,85.0,19.0,399.0,,,12.0,3.0,1026.0,5.0,34.0,5.0,19.0,27.0,301.0,,15.6895,7.0,2.0,29.0,18.0,23.0,,5.0,0.0,70.0,9.0,,153.0,27.0,14.0,,,149.0,13.0,19.0,58.0,7.0,0.0,,390.0,147.0,12.0,2.0,,,148.0,4.0,13.0,637.0,17.0,173.0,,2.0,34.0,26.0,8.0,1.0,3.0,1.6127,4.0,2.0,1.0,1.0,3.0,8.0,15.0,1.0,31.0,1.0,8.0,,3.0,,5.0,1.0,1.0,3.0,12.0,75.0,76.0,2.0,4.0,1.3398,28.0,7.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,
549067,Zach Abbott,Defender,Nottingham Forest U21,19584,England,2025-26,8.0,0.0114,0.0,,,4.0,,,11.0,3.0,2.0,18.0,2.0,62.0,,,8.0,,165.0,2.0,12.0,,2.0,6.0,43.0,,4.015,,,7.0,4.0,4.0,,1.0,0.0,20.0,1.0,,33.0,10.0,3.0,,,17.0,4.0,2.0,12.0,6.0,0.0,,60.0,34.0,4.0,1.0,,,19.0,1.0,1.0,107.0,3.0,28.0,,0.0,7.0,4.0,1.0,,,,,,,,1.0,1.0,,,6.0,,,,2.0,,4.0,,,1.0,3.0,6.0,8.0,2.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
536687,Justin Hanks,Defender,Nottingham Forest U21,19584,Wales,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590040,Jimmy Sinclair,Defender,Nottingham Forest U21,19584,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493125,Radu Dragusin,Defender,Tottenham Hotspur,6,Romania,2025-26,24.0,0.0211,0.0,,,5.0,,,28.0,10.0,5.0,53.0,3.0,239.0,20.0,,30.0,,515.0,11.0,26.0,3.0,6.0,7.0,180.0,,8.7826,,3.0,46.0,13.0,75.0,,1.0,0.0,50.0,1.0,,87.0,14.0,10.0,,,45.0,10.0,3.0,20.0,19.0,0.0,20.0,218.0,70.0,2.0,1.0,,,58.0,16.0,6.0,347.0,16.0,141.0,,0.0,25.0,18.0,,1.0,,,3.0,,,,5.0,,9.0,1.0,13.0,,3.0,,,,2.0,1.0,3.0,8.0,9.0,19.0,,1.0,3.0,0.3225,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
