playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,goalAssists,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,secondGoalAssists,expectedGoalsFreekick,throughBalls,successfulLayoffs,goals,awayGoals,oboxBlocked,unsuccessfulLayoffs,homeGoals,headedGoals,freekickTotal,attemptsFromSetPieces,shotsBlockedOutsideBox,foulWonPenalty,offsides,hitWoodwork,handballsConceded,rightFootGoals,redCards2ndYellow,clearancesOffTheLine,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,ownGoalScored,penaltiesTaken,penaltyGoals,leftFootGoals,setPiecesGoals,otherGoals
17740,Jesús Navas,Defender,Sevilla,179,Spain,2013-14,76.0,,7.1486,0.0,,38.0,,131.0,30.0,18.0,146.0,1025.0,,,27.0,5.0,,1774.0,22.0,83.0,3.0,,55.0,78.0,826.0,,,1.0,17.3911,,14.0,17.0,54.0,111.0,,15.0,2.0,159.0,,240.0,97.0,30.0,,,10.0,,17.0,655.0,14.0,40.0,132.0,5.0,0.0,,1011.0,340.0,28.0,25.0,,,383.0,5.0,53.0,1461.0,4.0,270.0,1.0,,0.0,15.0,35.0,22.0,13.0,9.0,2.0,3.7217,21.0,7.0,102.0,12.0,1.0,46.0,4.0,4.0,96.0,,52.0,5.0,22.0,1.0,127.0,5.0,12.0,34.0,,19.0,291.0,14.0,8.0,3.7992,,,7.0,44.0,4.0,1.0,8.0,2.0,3.0,,,,8.0,,2.0,1.0,1.0,4.0,,,50.0,22.0,22.0,,,,,,
54772,Rafael,Defender,Botafogo,1419,Brazil,2013-14,85.0,,1.4314,0.0,,42.0,,120.0,19.0,18.0,141.0,666.0,,,37.0,4.0,,1418.0,19.0,102.0,3.0,1.0,32.0,84.0,510.0,,,2.0,18.142,3.0,76.0,19.0,66.0,30.0,,24.0,0.0,187.0,,285.0,78.0,19.0,,,6.0,,22.0,311.0,16.0,33.0,150.0,18.0,0.0,,652.0,254.0,36.0,19.0,,,242.0,19.0,15.0,1188.0,22.0,224.0,9.0,,5.0,21.0,46.0,10.0,1.0,2.0,3.0,0.1333,6.0,1.0,50.0,1.0,1.0,10.0,1.0,1.0,24.0,16.0,16.0,,6.0,1.0,50.0,,4.0,5.0,6.0,35.0,109.0,170.0,9.0,0.2151,,,,4.0,,,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
14075,Patrice Evra,Defender,West Ham United,21,France,2013-14,159.0,,3.0714,0.0,,79.0,,182.0,33.0,33.0,207.0,1255.0,,,126.0,10.0,,2884.0,58.0,203.0,6.0,,56.0,135.0,1016.0,,,2.0,37.1481,4.0,181.0,36.0,101.0,447.0,,31.0,0.0,362.0,,526.0,124.0,33.0,,,25.0,1.0,22.0,698.0,30.0,47.0,236.0,68.0,0.0,,1225.0,427.0,54.0,26.0,,,84.0,35.0,32.0,2186.0,24.0,378.0,10.0,,2.0,25.0,51.0,28.0,3.0,9.0,3.0,1.2579,16.0,3.0,102.0,,1.0,28.0,7.0,7.0,65.0,41.0,35.0,1.0,22.0,1.0,102.0,1.0,7.0,15.0,5.0,50.0,198.0,235.0,4.0,1.6326,1.0,,,13.0,1.0,1.0,2.0,,0.0,1.0,,,2.0,1.0,12.0,2.0,4.0,,,,,,,,,,,,
76359,Phil Jones,Defender,Manchester United,1,England,2013-14,102.0,,1.6986,0.0,,61.0,,101.0,26.0,26.0,126.0,1076.0,,,93.0,8.0,,2174.0,39.0,146.0,7.0,2.0,23.0,92.0,886.0,,,3.0,29.2075,7.0,149.0,27.0,63.0,223.0,,25.0,1.0,248.0,,338.0,114.0,26.0,,,16.0,1.0,7.0,438.0,20.0,18.0,155.0,54.0,0.0,,1051.0,182.0,45.0,8.0,,,380.0,29.0,64.0,1549.0,22.0,519.0,7.0,,5.0,25.0,20.0,7.0,2.0,4.0,,0.4509,10.0,2.0,19.0,,2.0,7.0,1.0,1.0,22.0,6.0,13.0,1.0,8.0,2.0,19.0,1.0,6.0,3.0,13.0,55.0,135.0,57.0,3.0,0.6325,,,2.0,9.0,1.0,1.0,1.0,,0.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
2034,Rio Ferdinand,Defender,Queens Park Rangers,52,England,2013-14,22.0,,0.072,0.0,,10.0,,41.0,14.0,12.0,63.0,576.0,,,28.0,4.0,,1128.0,12.0,29.0,1.0,,6.0,13.0,449.0,,,,14.8804,6.0,87.0,15.0,10.0,104.0,,3.0,0.0,51.0,,222.0,64.0,14.0,,,1.0,,1.0,164.0,14.0,6.0,23.0,16.0,0.0,,560.0,71.0,9.0,3.0,,,205.0,,64.0,722.0,17.0,349.0,,,0.0,22.0,14.0,,,,,,,,,2.0,,,,,1.0,,,,4.0,,,,,,7.0,19.0,45.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
37642,Jonny Evans,Defender,Manchester United,1,Northern Ireland,2013-14,21.0,,0.4748,0.0,,19.0,,59.0,17.0,17.0,101.0,805.0,,,51.0,4.0,,1377.0,16.0,67.0,5.0,,12.0,32.0,623.0,,,1.0,19.1263,11.0,132.0,20.0,5.0,291.0,,11.0,0.0,88.0,,333.0,100.0,17.0,,,2.0,,,232.0,15.0,1.0,37.0,35.0,0.0,,777.0,114.0,17.0,4.0,,,148.0,2.0,81.0,1041.0,24.0,472.0,1.0,,0.0,42.0,24.0,,1.0,1.0,,,6.0,,2.0,,,,1.0,1.0,15.0,,3.0,1.0,6.0,,2.0,1.0,5.0,2.0,11.0,25.0,33.0,2.0,3.0,1.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55909,Chris Smalling,Defender,Roma,121,England,2013-14,58.0,,0.8111,0.0,,43.0,,135.0,25.0,21.0,171.0,988.0,,,93.0,8.0,,1938.0,29.0,135.0,6.0,,26.0,71.0,747.0,,,1.0,24.3763,9.0,180.0,25.0,29.0,133.0,,16.0,0.0,193.0,,381.0,105.0,25.0,,,13.0,1.0,5.0,395.0,19.0,9.0,100.0,64.0,0.0,,974.0,225.0,30.0,14.0,,,362.0,19.0,70.0,1497.0,32.0,432.0,4.0,,2.0,36.0,41.0,10.0,2.0,3.0,2.0,0.4212,11.0,,15.0,4.0,,10.0,2.0,2.0,30.0,14.0,11.0,2.0,8.0,,15.0,2.0,8.0,7.0,16.0,27.0,112.0,107.0,2.0,1.2719,,,,4.0,1.0,1.0,,1.0,0.0,1.0,,,,,4.0,,2.0,,,,,,,,,,,,
14965,Nemanja Vidic,Defender,Internazionale,127,Serbia,2013-14,77.0,,0.5433,2.0,,30.0,,103.0,25.0,23.0,151.0,1042.0,,,151.0,7.0,,2082.0,44.0,146.0,6.0,1.0,13.0,39.0,762.0,,,2.0,23.7235,9.0,264.0,25.0,33.0,365.0,,13.0,0.0,223.0,,382.0,129.0,25.0,,,8.0,,,256.0,19.0,1.0,72.0,107.0,1.0,,1011.0,161.0,22.0,2.0,,,204.0,32.0,129.0,1477.0,40.0,635.0,8.0,,5.0,48.0,38.0,,3.0,2.0,2.0,0.1258,13.0,,,2.0,,,2.0,2.0,32.0,,5.0,3.0,10.0,,,3.0,11.0,3.0,13.0,47.0,91.0,8.0,1.0,2.1985,,,,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
20695,Antonio Valencia,Defender,Manchester United,1,Ecuador,2013-14,168.0,,2.8592,1.0,,50.0,,136.0,29.0,20.0,155.0,1054.0,,,90.0,7.0,,1940.0,56.0,132.0,5.0,,42.0,98.0,876.0,,,,18.7496,2.0,23.0,22.0,112.0,70.0,,23.0,1.0,300.0,,297.0,125.0,29.0,,,14.0,,33.0,634.0,17.0,59.0,210.0,34.0,0.0,,1048.0,348.0,36.0,28.0,,,441.0,38.0,23.0,1563.0,13.0,282.0,16.0,,6.0,19.0,21.0,17.0,3.0,6.0,9.0,1.9673,13.0,3.0,85.0,9.0,2.0,17.0,2.0,2.0,54.0,6.0,24.0,2.0,21.0,2.0,85.0,2.0,7.0,24.0,7.0,39.0,246.0,72.0,3.0,1.934,1.0,,3.0,50.0,2.0,1.0,1.0,3.0,1.0,,,,1.0,,5.0,2.0,,2.0,1.0,1.0,,,,,,,,,
50004,Alexander Büttner,Defender,Vitesse,232,Netherlands,2013-14,31.0,,0.2327,0.0,,16.0,,18.0,8.0,5.0,30.0,259.0,,,20.0,1.0,,497.0,11.0,38.0,3.0,,7.0,29.0,225.0,,,1.0,6.782,1.0,21.0,7.0,20.0,108.0,,8.0,0.0,69.0,,83.0,30.0,8.0,,,4.0,,4.0,127.0,4.0,10.0,49.0,9.0,0.0,,250.0,71.0,12.0,5.0,,,9.0,7.0,4.0,412.0,14.0,106.0,5.0,,2.0,12.0,16.0,4.0,3.0,,1.0,,2.0,,19.0,3.0,,4.0,,,6.0,5.0,3.0,2.0,1.0,,19.0,2.0,2.0,2.0,2.0,7.0,59.0,38.0,,0.2188,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
106611,Michael Keane,Defender,Everton,11,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18892,Ashley Young,Defender,Everton,11,England,2013-14,66.0,,1.8441,0.0,,13.0,,81.0,20.0,13.0,94.0,455.0,,,20.0,3.0,,1030.0,9.0,55.0,3.0,,36.0,44.0,335.0,,,,10.1228,1.0,12.0,16.0,57.0,116.0,,19.0,0.0,121.0,,142.0,51.0,20.0,,,4.0,,20.0,280.0,13.0,39.0,101.0,11.0,0.0,,440.0,258.0,9.0,13.0,,,69.0,18.0,26.0,759.0,6.0,97.0,6.0,,4.0,13.0,18.0,6.0,1.0,6.0,11.0,1.3048,16.0,1.0,72.0,7.0,2.0,16.0,2.0,2.0,36.0,,15.0,,18.0,2.0,92.0,,10.0,29.0,1.0,10.0,128.0,11.0,8.0,0.7011,,,2.0,19.0,2.0,0.0,1.0,1.0,2.0,,,,1.0,1.0,7.0,,2.0,2.0,,,39.0,9.0,17.0,,,,,,
7933,Fabricio Coloccini,Defender,Newcastle United,4,Argentina,2013-14,68.0,,0.2243,0.0,,43.0,,104.0,27.0,27.0,157.0,1126.0,,,76.0,7.0,,2405.0,35.0,103.0,7.0,,18.0,62.0,866.0,,,1.0,34.5421,11.0,96.0,40.0,33.0,344.0,,12.0,0.0,171.0,,474.0,150.0,27.0,,,15.0,2.0,3.0,288.0,33.0,6.0,95.0,41.0,0.0,,1104.0,178.0,28.0,7.0,,,219.0,6.0,103.0,1426.0,47.0,681.0,2.0,,2.0,53.0,41.0,,1.0,,,,2.0,,2.0,,,,,,13.0,,4.0,1.0,14.0,,2.0,1.0,2.0,2.0,13.0,63.0,89.0,4.0,1.0,0.1502,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
55604,Davide Santon,Defender,Roma,121,Italy,2013-14,101.0,,1.3286,0.0,,44.0,,143.0,27.0,26.0,202.0,988.0,,,66.0,7.0,,2223.0,20.0,130.0,3.0,,35.0,84.0,726.0,,,4.0,35.3177,17.0,97.0,35.0,81.0,362.0,,16.0,0.0,231.0,,388.0,136.0,27.0,,,11.0,,9.0,386.0,32.0,36.0,165.0,46.0,0.0,,969.0,343.0,33.0,26.0,,,102.0,20.0,60.0,1677.0,38.0,414.0,11.0,,1.0,59.0,54.0,11.0,13.0,4.0,3.0,0.8196,16.0,,50.0,1.0,4.0,14.0,,,16.0,23.0,23.0,,19.0,4.0,61.0,,12.0,10.0,6.0,60.0,136.0,207.0,6.0,0.8962,,0.3311,5.0,1.0,,,13.0,,,,6.0,6.0,13.0,,1.0,,,,,1.0,14.0,2.0,8.0,,,,,,
106618,Paul Dummett,Defender,Newcastle United,4,Wales,2013-14,46.0,,0.7326,1.0,,36.0,,84.0,18.0,11.0,117.0,490.0,,,49.0,2.0,,1139.0,23.0,74.0,5.0,,18.0,48.0,359.0,,,2.0,24.5389,7.0,78.0,24.0,23.0,181.0,,3.0,0.0,120.0,,223.0,45.0,18.0,,,7.0,,5.0,186.0,19.0,6.0,71.0,26.0,1.0,,478.0,197.0,29.0,9.0,,,19.0,9.0,14.0,882.0,37.0,203.0,1.0,,1.0,33.0,28.0,8.0,4.0,2.0,5.0,0.7103,8.0,,30.0,7.0,1.0,16.0,,,10.0,11.0,10.0,1.0,9.0,1.0,51.0,1.0,6.0,5.0,4.0,20.0,67.0,107.0,1.0,0.8253,,0.3141,,3.0,1.0,0.0,3.0,,1.0,,5.0,5.0,3.0,,,,,,,,25.0,7.0,16.0,,,,1.0,,
11378,Mike Williamson,Defender,Gateshead,447,England,2013-14,101.0,,1.3034,0.0,,51.0,,172.0,33.0,32.0,228.0,1064.0,,,217.0,8.0,,2912.0,71.0,207.0,6.0,,22.0,61.0,811.0,,,5.0,49.2956,13.0,259.0,47.0,30.0,163.0,,13.0,0.0,308.0,,506.0,126.0,33.0,,,14.0,1.0,,189.0,41.0,5.0,91.0,146.0,0.0,,1053.0,244.0,37.0,4.0,,,308.0,16.0,25.0,1516.0,59.0,647.0,2.0,,0.0,56.0,67.0,,4.0,1.0,,0.2975,6.0,,5.0,1.0,,,1.0,1.0,40.0,,12.0,3.0,9.0,,5.0,3.0,5.0,7.0,18.0,40.0,87.0,4.0,1.0,0.5277,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
44488,Mapou Yanga-Mbiwa,Defender,Lyon,143,France,2013-14,71.0,,0.7637,1.0,,33.0,,89.0,23.0,17.0,111.0,624.0,,,36.0,5.0,,1497.0,21.0,72.0,4.0,2.0,23.0,57.0,490.0,,,2.0,25.5103,4.0,118.0,22.0,50.0,84.0,,11.0,0.0,143.0,,299.0,94.0,23.0,,,9.0,4.0,11.0,205.0,18.0,19.0,107.0,15.0,1.0,,619.0,163.0,24.0,13.0,,,183.0,19.0,23.0,994.0,14.0,310.0,9.0,,5.0,22.0,29.0,2.0,1.0,,3.0,,3.0,,14.0,6.0,,2.0,,,4.0,10.0,3.0,,11.0,,14.0,,3.0,2.0,6.0,37.0,58.0,74.0,4.0,0.1424,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
92170,Massadio Haïdara,Defender,Brest,862,Mali,2013-14,29.0,,0.0543,0.0,,10.0,,26.0,11.0,3.0,33.0,170.0,,,13.0,,,426.0,4.0,31.0,3.0,,10.0,22.0,136.0,,,1.0,10.6316,,27.0,14.0,25.0,71.0,,6.0,0.0,60.0,,62.0,16.0,11.0,,,3.0,,8.0,74.0,11.0,16.0,47.0,9.0,0.0,,167.0,85.0,7.0,6.0,,,7.0,6.0,1.0,345.0,5.0,65.0,2.0,,2.0,7.0,11.0,2.0,2.0,1.0,4.0,0.0149,1.0,,22.0,8.0,1.0,2.0,,,7.0,4.0,1.0,,7.0,1.0,22.0,,,5.0,1.0,14.0,30.0,39.0,,0.1206,,0.0726,,,,,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
27334,Mathieu Debuchy,Defender,St Etienne,152,France,2013-14,139.0,,1.8142,1.0,,95.0,,222.0,29.0,28.0,279.0,1014.0,,,168.0,8.0,,2494.0,52.0,245.0,5.0,,46.0,129.0,702.0,,,3.0,40.8075,7.0,135.0,40.0,87.0,83.0,,23.0,0.0,384.0,,516.0,124.0,29.0,,,24.0,6.0,14.0,439.0,35.0,29.0,216.0,116.0,1.0,,1002.0,469.0,71.0,16.0,,,326.0,42.0,33.0,1933.0,40.0,311.0,9.0,,8.0,57.0,54.0,15.0,6.0,13.0,4.0,2.3462,29.0,3.0,81.0,1.0,5.0,15.0,7.0,7.0,36.0,35.0,20.0,2.0,26.0,5.0,81.0,2.0,16.0,12.0,12.0,69.0,89.0,271.0,4.0,1.657,,,6.0,4.0,1.0,1.0,4.0,,0.0,,,,4.0,,5.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,
17974,Steven Taylor,Defender,Peterborough United,73,England,2013-14,15.0,,0.0194,1.0,,7.0,,12.0,10.0,9.0,16.0,209.0,,,15.0,1.0,,730.0,8.0,17.0,3.0,,4.0,10.0,189.0,,,2.0,17.6725,,43.0,18.0,7.0,63.0,,1.0,0.0,32.0,,76.0,25.0,10.0,,,1.0,,,41.0,15.0,1.0,17.0,7.0,1.0,,208.0,22.0,6.0,2.0,,,46.0,6.0,4.0,300.0,3.0,152.0,2.0,,0.0,4.0,6.0,,2.0,1.0,,0.9631,1.0,,2.0,1.0,,,,,10.0,,,2.0,4.0,,2.0,2.0,,,6.0,9.0,24.0,1.0,2.0,1.1171,,,,,1.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
77816,James Tavernier,Defender,Rangers,67,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156257,Lubomír Satka,Defender,Samsunspor,1391,Slovakia,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13164,Steven Whittaker,Defender,Norwich City PL2,6920,Scotland,2013-14,83.0,,0.7375,0.0,,44.0,,111.0,20.0,16.0,170.0,633.0,,,50.0,3.0,,1421.0,20.0,100.0,8.0,1.0,31.0,70.0,413.0,,,3.0,25.6697,10.0,57.0,29.0,63.0,36.0,,15.0,0.0,183.0,,354.0,68.0,20.0,,,13.0,1.0,15.0,270.0,21.0,32.0,133.0,30.0,0.0,,619.0,259.0,31.0,13.0,,,179.0,17.0,50.0,1057.0,33.0,199.0,6.0,,3.0,59.0,47.0,6.0,3.0,1.0,1.0,0.6606,7.0,1.0,24.0,4.0,,6.0,,,15.0,22.0,13.0,,20.0,,24.0,,6.0,6.0,5.0,41.0,64.0,108.0,2.0,0.6019,1.0,,2.0,4.0,1.0,0.0,3.0,,1.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,
28654,Martin Olsson,Defender,Malmö FF,993,Sweden,2013-14,89.0,,1.7035,0.0,,45.0,,200.0,34.0,33.0,303.0,1157.0,,,82.0,11.0,,2965.0,38.0,136.0,11.0,,44.0,92.0,809.0,,,3.0,53.2951,23.0,113.0,56.0,51.0,381.0,,33.0,0.0,225.0,,575.0,142.0,34.0,,,7.0,,16.0,465.0,45.0,34.0,143.0,44.0,0.0,,1129.0,500.0,38.0,17.0,,,58.0,8.0,45.0,2003.0,82.0,413.0,,,2.0,103.0,87.0,24.0,5.0,2.0,3.0,0.302,9.0,1.0,89.0,1.0,1.0,24.0,1.0,1.0,10.0,42.0,14.0,1.0,20.0,1.0,89.0,1.0,7.0,17.0,21.0,40.0,143.0,278.0,1.0,0.4835,1.0,,,4.0,,,4.0,2.0,,,,,4.0,,1.0,1.0,,,,5.0,,,,,,,,,
19341,Russell Martin,Defender,MK Dons,22,Scotland,2013-14,85.0,,1.3016,0.0,,37.0,,210.0,31.0,29.0,299.0,1321.0,,,59.0,9.0,,2616.0,24.0,93.0,8.0,,35.0,58.0,942.0,,,3.0,48.5375,11.0,104.0,50.0,61.0,94.0,,13.0,0.0,178.0,,639.0,105.0,31.0,,,7.0,,10.0,566.0,42.0,20.0,119.0,35.0,0.0,,1279.0,434.0,30.0,8.0,,,459.0,19.0,80.0,1986.0,62.0,469.0,2.0,,2.0,89.0,71.0,13.0,4.0,2.0,3.0,0.2517,11.0,,51.0,2.0,,13.0,2.0,2.0,38.0,47.0,11.0,4.0,11.0,,51.0,4.0,9.0,19.0,24.0,28.0,129.0,237.0,,1.066,,,1.0,6.0,,,,,,,,,,,3.0,,1.0,,,2.0,,,,1.0,,,,,
42744,Sebastien Bassong,Defender,Peterborough United,73,Cameroon,2013-14,69.0,,0.9861,0.0,,28.0,,111.0,27.0,27.0,139.0,821.0,,,110.0,10.0,,2378.0,42.0,105.0,9.0,1.0,15.0,37.0,631.0,,,2.0,37.6967,2.0,195.0,42.0,27.0,283.0,,10.0,0.0,174.0,,302.0,117.0,27.0,,,6.0,,2.0,149.0,33.0,8.0,64.0,68.0,0.0,,806.0,165.0,22.0,4.0,,,160.0,12.0,51.0,1206.0,32.0,537.0,3.0,,1.0,28.0,61.0,4.0,2.0,4.0,,0.454,16.0,,2.0,,,4.0,4.0,4.0,38.0,1.0,10.0,2.0,4.0,,2.0,2.0,12.0,3.0,19.0,44.0,76.0,5.0,1.0,1.9801,,,1.0,2.0,,,,1.0,,,,,,,4.0,,,,,1.0,,,,1.0,,,,,
17271,Javier Garrido,Defender,Norwich City,45,Spain,2013-14,19.0,,0.3992,0.0,,10.0,,25.0,6.0,6.0,40.0,193.0,,,2.0,1.0,,516.0,1.0,13.0,3.0,,7.0,12.0,146.0,,,1.0,8.0865,,14.0,8.0,18.0,84.0,,2.0,0.0,32.0,,74.0,21.0,6.0,,,6.0,1.0,3.0,75.0,5.0,5.0,30.0,1.0,0.0,,179.0,71.0,4.0,,,,10.0,7.0,7.0,315.0,5.0,80.0,1.0,,2.0,15.0,11.0,2.0,,,,,,,12.0,,,2.0,,,2.0,10.0,4.0,,2.0,,12.0,,,,2.0,10.0,25.0,38.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
41727,Ryan Bennett,Defender,Cambridge United,101,England,2013-14,41.0,,0.3115,0.0,,10.0,,74.0,16.0,14.0,114.0,474.0,,,86.0,5.0,,1348.0,26.0,73.0,5.0,,8.0,13.0,325.0,,,,22.4674,10.0,130.0,22.0,15.0,129.0,,6.0,1.0,114.0,,211.0,48.0,16.0,,,3.0,,,90.0,17.0,1.0,28.0,60.0,0.0,,466.0,128.0,7.0,,,,100.0,9.0,35.0,692.0,29.0,270.0,5.0,,6.0,40.0,35.0,,,3.0,,0.8671,6.0,,2.0,2.0,,,2.0,2.0,17.0,7.0,2.0,,5.0,,2.0,,3.0,2.0,15.0,19.0,34.0,3.0,,1.1409,,,,,1.0,0.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10594,Joseph Yobo,Defender,Norwich City,45,Nigeria,2013-14,16.0,,0.0671,0.0,,17.0,,24.0,8.0,8.0,41.0,219.0,,,21.0,3.0,,720.0,9.0,35.0,1.0,,4.0,23.0,155.0,,,1.0,9.7772,2.0,63.0,12.0,7.0,43.0,,5.0,0.0,51.0,,79.0,31.0,8.0,,,2.0,1.0,,33.0,11.0,,30.0,12.0,0.0,,214.0,44.0,15.0,1.0,,,87.0,3.0,23.0,329.0,9.0,145.0,1.0,,0.0,17.0,19.0,,,1.0,,0.4542,2.0,,,,,,1.0,1.0,5.0,,1.0,,3.0,,,,1.0,,3.0,7.0,10.0,,,0.3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15864,Michael Turner,Defender,Southend United,81,England,2013-14,79.0,,0.4807,0.0,,44.0,,82.0,22.0,22.0,119.0,676.0,,,99.0,6.0,,1944.0,42.0,107.0,6.0,1.0,17.0,50.0,515.0,,,3.0,40.57,5.0,161.0,37.0,37.0,159.0,,10.0,0.0,186.0,,267.0,61.0,22.0,,,12.0,1.0,1.0,109.0,31.0,3.0,87.0,57.0,0.0,,663.0,129.0,32.0,2.0,,,199.0,24.0,42.0,993.0,28.0,448.0,10.0,,7.0,37.0,31.0,,1.0,,,,1.0,,1.0,,,,,,19.0,,6.0,1.0,13.0,,1.0,1.0,1.0,4.0,23.0,38.0,51.0,,1.0,0.1267,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
57328,Nathaniel Clyne,Defender,Crystal Palace,31,England,2013-14,88.0,,1.691,0.0,,56.0,,156.0,25.0,20.0,179.0,969.0,,,33.0,10.0,,1861.0,23.0,96.0,5.0,,40.0,86.0,763.0,,,1.0,19.6133,12.0,70.0,18.0,65.0,79.0,,10.0,0.0,184.0,,353.0,69.0,25.0,,,13.0,,18.0,468.0,13.0,41.0,151.0,10.0,0.0,,963.0,324.0,43.0,20.0,,,366.0,17.0,27.0,1563.0,36.0,337.0,6.0,,3.0,23.0,47.0,15.0,1.0,3.0,7.0,1.1624,3.0,4.0,47.0,5.0,1.0,15.0,2.0,2.0,25.0,28.0,24.0,1.0,21.0,1.0,47.0,1.0,,19.0,5.0,28.0,171.0,200.0,3.0,0.5464,1.0,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
80447,Maya Yoshida,Defender,Southampton,20,Japan,2013-14,14.0,,0.0463,0.0,,9.0,,42.0,8.0,7.0,69.0,363.0,,,38.0,3.0,,632.0,10.0,41.0,3.0,,2.0,13.0,261.0,,,,8.4749,7.0,48.0,10.0,4.0,106.0,,4.0,0.0,55.0,,169.0,40.0,8.0,,,2.0,,,73.0,7.0,,17.0,28.0,0.0,,355.0,70.0,7.0,,,,69.0,3.0,33.0,454.0,24.0,221.0,,,0.0,27.0,22.0,,1.0,1.0,,0.7612,2.0,,,1.0,,,,,4.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,16.0,19.0,1.0,,0.3805,,,1.0,,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
