playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,setPiecesGoals,foulWonPenalty,leftFootGoals,headedGoals,freekickTotal,attemptsFromSetPieces,ownGoalScored,penaltiesConceded,throwInsToOppositionPlayer,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,crossesNotClaimed,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,penaltiesTaken,penaltyGoals,penaltiesFaced,drops,penaltiesSaved,savesFromPenalty,overruns,awayGoals,totalTouchesInOppositionBox,penaltyGoalsConceded,winningGoal,homeGoals,timesTackled,secondGoalAssists,otherGoals,lastPlayerTackle,goalKicks
52980,Ivo Pinto,Defender,Norwich,45,Portugal,2015-16,48.0,8.0,0.3328,0.0,,,,17.0,,,47.0,10.0,,2.0,9.0,77.0,23.0,306.0,,3.0,,1.0,,19.0,,,8.0,,811.0,,,14.0,36.0,2.0,18.0,31.0,211.0,,14.7439,2.0,11.0,28.0,19.0,,34.0,8.0,6.0,84.0,2.0,143.0,51.0,10.0,,,5.0,10.0,146.0,17.0,23.0,,65.0,5.0,0.0,304.0,,5.0,180.0,12.0,8.0,2.0,98.0,9.0,21.0,,,18.0,57.0,595.0,92.0,,,,19.0,91.0,3.0,,,0.0,30.0,25.0,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
28654,Martin Olsson,Defender,Norwich,45,Sweden,2015-16,74.0,12.0,0.8858,0.0,,6.0,1.2661,26.0,7.0,,75.0,24.0,2.0,1.0,20.0,176.0,59.0,479.0,1.0,,,4.0,1.0,48.0,3.0,4.0,12.0,1.0,1773.0,1.0,,21.0,77.0,3.0,29.0,50.0,269.0,,33.8291,5.0,18.0,66.0,35.0,,53.0,113.0,18.0,151.0,11.0,268.0,80.0,24.0,4.0,,6.0,18.0,165.0,32.0,60.0,,103.0,27.0,0.0,472.0,1.0,15.0,365.0,20.0,6.0,5.0,18.0,18.0,25.0,,,34.0,80.0,970.0,126.0,2.0,,,70.0,150.0,9.0,,0.1987,2.0,101.0,42.0,,,,1.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,
19341,Russell Martin,Defender,Norwich,45,Scotland,2015-16,92.0,5.0,0.8596,1.0,2.0,6.0,0.8287,41.0,16.0,,153.0,30.0,,3.0,30.0,298.0,13.0,1118.0,3.0,,,,,78.0,4.0,,5.0,3.0,2698.0,3.0,1.0,32.0,93.0,6.0,41.0,47.0,699.0,,48.8019,8.0,45.0,201.0,53.0,2.0,60.0,135.0,5.0,185.0,16.0,601.0,124.0,30.0,,2.0,12.0,7.0,391.0,47.0,13.0,2.0,107.0,46.0,1.0,1077.0,10.0,8.0,416.0,29.0,1.0,23.0,286.0,32.0,37.0,,1.0,121.0,96.0,1670.0,107.0,,,,85.0,434.0,13.0,3.0,1.2953,4.0,145.0,59.0,,,,1.0,,,,,1.0,38.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
41727,Ryan Bennett,Defender,Norwich,45,England,2015-16,54.0,,0.3468,0.0,1.0,3.0,0.2881,20.0,7.0,,59.0,22.0,,,20.0,143.0,,562.0,,1.0,,2.0,,91.0,4.0,,,3.0,1838.0,3.0,,33.0,81.0,5.0,10.0,23.0,354.0,,35.8594,4.0,18.0,172.0,32.0,1.0,21.0,87.0,5.0,135.0,8.0,277.0,51.0,22.0,,,8.0,,149.0,27.0,,1.0,44.0,58.0,0.0,550.0,4.0,,184.0,12.0,1.0,14.0,144.0,14.0,36.0,,,65.0,54.0,848.0,1.0,2.0,,,61.0,270.0,10.0,,0.608,7.0,84.0,27.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,,,,,,,
42744,Sebastien Bassong,Defender,Norwich,45,Cameroon,2015-16,83.0,,0.276,0.0,3.0,3.0,0.4291,27.0,17.0,,109.0,32.0,,1.0,30.0,204.0,2.0,882.0,1.0,3.0,,2.0,,136.0,4.0,,,2.0,2789.0,2.0,,41.0,155.0,5.0,15.0,60.0,604.0,,52.9975,2.0,22.0,256.0,56.0,3.0,42.0,259.0,23.0,238.0,6.0,435.0,136.0,32.0,,,7.0,,195.0,51.0,2.0,3.0,102.0,95.0,0.0,864.0,14.0,1.0,265.0,20.0,11.0,19.0,114.0,25.0,53.0,,1.0,74.0,74.0,1334.0,2.0,1.0,,,64.0,483.0,8.0,,1.8226,4.0,95.0,57.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,
13164,Steven Whittaker,Defender,Norwich,45,Scotland,2015-16,36.0,3.0,0.242,1.0,2.0,4.0,0.6203,12.0,6.0,,43.0,8.0,,,8.0,77.0,12.0,304.0,1.0,,1.0,,,10.0,,1.0,3.0,2.0,661.0,2.0,,7.0,23.0,1.0,20.0,20.0,214.0,,14.025,2.0,5.0,23.0,16.0,1.0,29.0,12.0,3.0,59.0,9.0,142.0,28.0,8.0,1.0,1.0,2.0,4.0,147.0,15.0,12.0,1.0,49.0,3.0,0.0,301.0,2.0,4.0,132.0,10.0,5.0,4.0,105.0,7.0,7.0,,,13.0,45.0,518.0,74.0,,,1.0,19.0,83.0,2.0,1.0,0.3549,1.0,34.0,13.0,,,,,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
84384,Timm Klose,Defender,Norwich,45,Switzerland,2015-16,28.0,,0.0503,0.0,,1.0,0.611,14.0,3.0,,45.0,10.0,,,10.0,89.0,,257.0,1.0,,,,,56.0,2.0,,,,849.0,,,16.0,61.0,2.0,11.0,21.0,139.0,,10.6652,,10.0,102.0,13.0,,12.0,47.0,7.0,89.0,6.0,143.0,41.0,10.0,,,3.0,,66.0,11.0,,,33.0,40.0,0.0,255.0,2.0,1.0,109.0,11.0,2.0,10.0,48.0,6.0,24.0,,,29.0,19.0,440.0,2.0,2.0,,,24.0,102.0,5.0,,0.3299,3.0,44.0,28.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
20145,Adrian Mariappa,Defender,C Palace,31,Jamaica,2015-16,12.0,1.0,0.0357,0.0,,,,4.0,,,15.0,3.0,,,3.0,25.0,1.0,117.0,,,,,,11.0,,,1.0,,256.0,,,5.0,15.0,1.0,6.0,9.0,85.0,,4.7628,,5.0,12.0,7.0,,7.0,16.0,3.0,27.0,2.0,54.0,20.0,3.0,,,1.0,,29.0,6.0,1.0,,16.0,6.0,0.0,115.0,,,39.0,3.0,3.0,1.0,29.0,3.0,10.0,,,7.0,18.0,173.0,10.0,1.0,,,8.0,64.0,1.0,,,0.0,10.0,7.0,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15284,Brede Hangeland,Defender,C Palace,31,Norway,2015-16,27.0,,0.1388,0.0,1.0,3.0,0.6676,10.0,4.0,,18.0,7.0,,,7.0,34.0,,242.0,,2.0,,,,38.0,3.0,,,3.0,630.0,3.0,,12.0,45.0,,2.0,19.0,196.0,,7.4399,,3.0,60.0,6.0,1.0,15.0,84.0,3.0,72.0,2.0,98.0,26.0,7.0,,,3.0,,41.0,6.0,,1.0,34.0,26.0,0.0,239.0,1.0,,56.0,7.0,6.0,5.0,32.0,13.0,10.0,,,12.0,28.0,350.0,1.0,,,,9.0,167.0,3.0,,0.6221,2.0,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,Damien Delaney,Defender,C Palace,31,Ireland,2015-16,93.0,2.0,1.0124,0.0,2.0,7.0,0.8845,31.0,19.0,,97.0,32.0,3.0,2.0,32.0,288.0,5.0,1055.0,2.0,,,,,157.0,5.0,,2.0,5.0,2880.0,5.0,,61.0,145.0,11.0,14.0,49.0,653.0,,41.3324,7.0,65.0,204.0,46.0,2.0,32.0,255.0,15.0,238.0,8.0,565.0,124.0,32.0,,1.0,8.0,,208.0,35.0,5.0,2.0,81.0,96.0,0.0,1005.0,12.0,3.0,359.0,23.0,4.0,36.0,166.0,18.0,56.0,,,114.0,69.0,1496.0,5.0,,1.0,,141.0,561.0,8.0,1.0,1.7285,2.0,191.0,80.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55494,Joel Ward,Defender,C Palace,31,England,2015-16,137.0,12.0,1.586,0.0,2.0,6.0,2.0334,62.0,15.0,1.0,160.0,30.0,1.0,9.0,30.0,289.0,44.0,1001.0,2.0,,2.0,,,96.0,6.0,1.0,12.0,3.0,2692.0,3.0,1.0,41.0,161.0,10.0,47.0,106.0,653.0,,37.7368,12.0,24.0,109.0,41.0,,96.0,69.0,28.0,298.0,15.0,570.0,152.0,30.0,1.0,1.0,9.0,12.0,411.0,31.0,44.0,,202.0,55.0,0.0,987.0,9.0,10.0,472.0,53.0,18.0,14.0,210.0,36.0,69.0,,,59.0,152.0,1765.0,246.0,1.0,,2.0,93.0,313.0,13.0,,1.2922,4.0,129.0,79.0,,,,,1.0,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138005,Luke Croll,Defender,C Palace,31,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58786,Martin Kelly,Defender,C Palace,31,England,2015-16,41.0,3.0,0.1616,0.0,1.0,,,32.0,,,67.0,13.0,,4.0,11.0,111.0,14.0,379.0,,,1.0,2.0,,19.0,3.0,,3.0,,1043.0,,,9.0,45.0,2.0,20.0,35.0,252.0,,13.1829,4.0,10.0,38.0,15.0,,32.0,52.0,3.0,86.0,2.0,197.0,48.0,13.0,,,6.0,1.0,132.0,13.0,14.0,,67.0,10.0,0.0,373.0,,1.0,170.0,26.0,1.0,5.0,69.0,11.0,18.0,,,16.0,61.0,658.0,123.0,,,1.0,37.0,139.0,7.0,,0.0257,3.0,44.0,39.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79228,Pape Souaré,Defender,C Palace,31,Senegal,2015-16,100.0,24.0,1.6762,1.0,3.0,1.0,0.1007,32.0,8.0,,127.0,34.0,1.0,8.0,34.0,291.0,113.0,1165.0,,1.0,3.0,,,50.0,7.0,1.0,24.0,,3014.0,,2.0,24.0,105.0,10.0,35.0,79.0,799.0,,42.485,26.0,24.0,122.0,45.0,,76.0,305.0,32.0,205.0,9.0,581.0,191.0,34.0,1.0,,9.0,22.0,477.0,35.0,113.0,,155.0,26.0,1.0,1151.0,7.0,18.0,612.0,23.0,17.0,16.0,43.0,25.0,84.0,,,75.0,236.0,2114.0,290.0,1.0,,3.0,121.0,421.0,15.0,2.0,0.3128,6.0,164.0,79.0,,,,,,,,1.0,,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19188,Scott Dann,Defender,C Palace,31,England,2015-16,113.0,1.0,0.7551,0.0,4.0,11.0,3.128,35.0,25.0,,125.0,35.0,1.0,7.0,35.0,276.0,4.0,1116.0,5.0,5.0,1.0,,,190.0,8.0,,1.0,6.0,3150.0,6.0,2.0,75.0,170.0,10.0,13.0,55.0,709.0,,42.271,9.0,47.0,179.0,44.0,3.0,38.0,158.0,13.0,283.0,5.0,584.0,138.0,35.0,,1.0,11.0,1.0,282.0,34.0,4.0,3.0,93.0,115.0,0.0,1082.0,14.0,6.0,332.0,24.0,10.0,45.0,305.0,20.0,62.0,,2.0,131.0,69.0,1552.0,1.0,,1.0,1.0,99.0,559.0,12.0,,2.1621,7.0,151.0,58.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56192,Cuco Martina,Defender,Southampton,20,Curacao,2015-16,40.0,10.0,1.2984,0.0,1.0,2.0,0.5826,37.0,2.0,1.0,65.0,15.0,1.0,,11.0,110.0,27.0,428.0,1.0,2.0,1.0,4.0,,16.0,1.0,,10.0,1.0,1084.0,1.0,,10.0,55.0,3.0,17.0,49.0,277.0,,12.9051,11.0,17.0,34.0,15.0,,30.0,16.0,11.0,95.0,12.0,211.0,67.0,15.0,,1.0,10.0,2.0,212.0,12.0,27.0,,79.0,6.0,0.0,425.0,,8.0,192.0,27.0,1.0,3.0,142.0,15.0,24.0,,1.0,41.0,59.0,741.0,95.0,1.0,,1.0,25.0,116.0,8.0,,0.1342,1.0,45.0,24.0,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58822,Cédric Soares,Defender,Southampton,20,Portugal,2015-16,91.0,31.0,3.236,0.0,2.0,2.0,0.8652,70.0,8.0,,128.0,24.0,2.0,1.0,23.0,248.0,84.0,786.0,,2.0,1.0,1.0,,53.0,5.0,,31.0,2.0,1970.0,2.0,,33.0,122.0,2.0,50.0,102.0,472.0,,20.6153,24.0,21.0,67.0,19.0,1.0,58.0,17.0,15.0,213.0,18.0,384.0,131.0,24.0,,,15.0,10.0,391.0,17.0,84.0,1.0,160.0,20.0,0.0,779.0,6.0,13.0,443.0,55.0,18.0,11.0,252.0,18.0,53.0,,2.0,66.0,133.0,1483.0,192.0,7.0,,1.0,71.0,178.0,9.0,,0.3526,3.0,120.0,62.0,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38580,José Fonte,Defender,Southampton,20,Portugal,2015-16,85.0,3.0,1.4622,1.0,2.0,8.0,1.8603,53.0,18.0,,137.0,37.0,1.0,1.0,37.0,260.0,6.0,1622.0,2.0,1.0,1.0,,,133.0,11.0,1.0,3.0,5.0,3168.0,5.0,,42.0,154.0,6.0,24.0,63.0,1226.0,,38.3123,4.0,44.0,225.0,37.0,1.0,43.0,316.0,11.0,239.0,12.0,703.0,163.0,37.0,1.0,,18.0,,448.0,31.0,6.0,1.0,106.0,91.0,1.0,1572.0,10.0,7.0,355.0,35.0,2.0,32.0,492.0,21.0,80.0,,,136.0,111.0,2119.0,5.0,3.0,,1.0,61.0,917.0,5.0,1.0,1.6858,4.0,123.0,87.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169359,Matt Targett,Defender,Southampton,20,England,2015-16,40.0,10.0,0.372,0.0,1.0,2.0,0.1843,20.0,2.0,1.0,61.0,14.0,1.0,,13.0,94.0,33.0,404.0,,1.0,1.0,1.0,,29.0,6.0,1.0,11.0,1.0,1069.0,1.0,,13.0,53.0,1.0,25.0,37.0,270.0,,6.8791,6.0,10.0,33.0,10.0,,27.0,145.0,12.0,93.0,9.0,185.0,61.0,14.0,1.0,,4.0,6.0,204.0,9.0,33.0,,64.0,16.0,0.0,397.0,,9.0,174.0,16.0,5.0,2.0,10.0,4.0,26.0,,,40.0,64.0,696.0,84.0,5.0,,1.0,24.0,117.0,4.0,,0.1229,1.0,33.0,30.0,,,1.0,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80447,Maya Yoshida,Defender,Southampton,20,Japan,2015-16,29.0,1.0,0.1625,0.0,,2.0,0.723,13.0,2.0,,38.0,20.0,,1.0,10.0,98.0,6.0,485.0,1.0,,,10.0,,32.0,4.0,,1.0,1.0,1014.0,1.0,,10.0,40.0,2.0,10.0,18.0,345.0,,15.2867,,15.0,67.0,18.0,,19.0,102.0,7.0,69.0,5.0,211.0,69.0,20.0,,1.0,5.0,1.0,132.0,16.0,6.0,,37.0,22.0,0.0,467.0,,,142.0,8.0,,9.0,124.0,7.0,33.0,,,42.0,48.0,705.0,47.0,2.0,,,38.0,256.0,3.0,,0.7186,0.0,60.0,27.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40146,Ryan Bertrand,Defender,Southampton,20,England,2015-16,120.0,14.0,3.2061,0.0,3.0,2.0,1.1254,43.0,9.0,1.0,143.0,32.0,3.0,2.0,32.0,227.0,74.0,1121.0,1.0,,2.0,,52.0,69.0,9.0,,28.0,1.0,2880.0,1.0,,32.0,124.0,5.0,61.0,87.0,838.0,11.0,34.7181,19.0,14.0,88.0,33.0,1.0,88.0,389.0,27.0,244.0,19.0,484.0,133.0,32.0,,,11.0,20.0,558.0,28.0,118.0,1.0,175.0,37.0,0.0,1080.0,7.0,31.0,490.0,32.0,17.0,7.0,62.0,30.0,72.0,34.0,1.0,56.0,186.0,1949.0,237.0,,,2.0,47.0,364.0,13.0,,1.5548,6.0,84.0,68.0,0.2374,,1.0,1.0,,4.0,4.0,,,37.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
97032,Virgil van Dijk,Defender,Southampton,20,Netherlands,2015-16,103.0,1.0,1.3378,0.0,4.0,10.0,3.395,59.0,26.0,,130.0,34.0,,,34.0,235.0,1.0,1388.0,3.0,2.0,3.0,,,221.0,10.0,1.0,1.0,6.0,3060.0,6.0,,58.0,249.0,5.0,18.0,86.0,1034.0,,37.1656,9.0,17.0,260.0,36.0,1.0,45.0,437.0,16.0,352.0,11.0,585.0,163.0,34.0,1.0,,15.0,6.0,412.0,31.0,1.0,1.0,131.0,163.0,0.0,1353.0,16.0,4.0,307.0,44.0,16.0,22.0,286.0,28.0,96.0,,,119.0,80.0,1953.0,4.0,,5.0,3.0,42.0,742.0,8.0,,4.0224,2.0,105.0,71.0,0.2009,,,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115556,Ben Davies,Defender,Spurs,6,Wales,2015-16,66.0,9.0,0.7525,0.0,3.0,2.0,0.1038,32.0,6.0,2.0,101.0,17.0,2.0,1.0,14.0,148.0,32.0,623.0,,,2.0,3.0,1.0,49.0,5.0,,9.0,2.0,1288.0,2.0,,24.0,69.0,,24.0,44.0,449.0,,17.9661,13.0,6.0,61.0,16.0,1.0,42.0,253.0,8.0,135.0,9.0,262.0,52.0,17.0,,,10.0,5.0,281.0,16.0,33.0,1.0,86.0,25.0,0.0,613.0,4.0,6.0,250.0,22.0,6.0,6.0,21.0,16.0,28.0,1.0,,26.0,87.0,1077.0,160.0,,1.0,2.0,32.0,203.0,9.0,,0.4548,3.0,47.0,43.0,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,1.0,,15.0,2.0,0.0,,16.0,,,,
38290,Danny Rose,Defender,Spurs,6,England,2015-16,121.0,12.0,1.6063,0.0,8.0,4.0,0.4228,67.0,18.0,1.0,133.0,24.0,3.0,2.0,24.0,218.0,76.0,1062.0,1.0,1.0,7.0,,,43.0,8.0,2.0,12.0,1.0,2051.0,1.0,,20.0,160.0,2.0,50.0,137.0,795.0,,18.2188,21.0,11.0,79.0,19.0,1.0,101.0,414.0,43.0,281.0,13.0,448.0,146.0,24.0,2.0,,11.0,17.0,489.0,17.0,76.0,1.0,238.0,23.0,0.0,1026.0,14.0,17.0,434.0,56.0,28.0,11.0,37.0,41.0,39.0,,,49.0,163.0,1833.0,209.0,3.0,,7.0,50.0,367.0,20.0,4.0,1.1743,7.0,85.0,62.0,,,1.0,1.0,,,,,,69.0,,,,,,,,,,,,,,,,,,,2.0,0.0,42.0,,1.0,1.0,46.0,,,,
151119,DeAndre Yedlin,Defender,Spurs,6,United States,2015-16,84.0,7.0,,0.0,,1.0,,39.0,4.0,,100.0,23.0,1.0,,21.0,168.0,34.0,519.0,,,,2.0,,54.0,6.0,,7.0,,1812.0,,,30.0,97.0,,42.0,73.0,330.0,,,11.0,10.0,89.0,26.0,,54.0,26.0,12.0,181.0,27.0,252.0,81.0,23.0,,,10.0,15.0,202.0,26.0,34.0,,127.0,24.0,0.0,503.0,3.0,5.0,335.0,29.0,22.0,13.0,166.0,21.0,25.0,,1.0,21.0,75.0,1113.0,152.0,3.0,,,50.0,156.0,11.0,,,2.0,68.0,41.0,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,6.0,,13.0,2.0,0.0,,22.0,,,,
93264,Eric Dier,Defender,Spurs,6,England,2015-16,185.0,2.0,1.3609,0.0,9.0,7.0,2.2151,80.0,21.0,5.0,245.0,37.0,2.0,28.0,37.0,349.0,17.0,2084.0,3.0,,8.0,,,156.0,11.0,1.0,2.0,3.0,3177.0,3.0,,68.0,197.0,2.0,61.0,109.0,1615.0,,35.2999,16.0,7.0,70.0,35.0,1.0,117.0,539.0,24.0,382.0,32.0,708.0,151.0,37.0,1.0,1.0,16.0,6.0,829.0,33.0,17.0,1.0,226.0,88.0,0.0,2045.0,14.0,5.0,428.0,64.0,8.0,21.0,595.0,52.0,80.0,,,120.0,242.0,2542.0,4.0,5.0,,8.0,35.0,908.0,28.0,,1.6777,10.0,104.0,96.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,22.0,2.0,0.0,3.0,34.0,,,,
40792,Federico Fazio,Defender,Spurs,6,Argentina,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39194,Jan Vertonghen,Defender,Spurs,6,Belgium,2015-16,63.0,2.0,0.5421,0.0,4.0,2.0,0.4799,48.0,7.0,,84.0,29.0,,,29.0,181.0,,1474.0,,,1.0,,,90.0,9.0,,2.0,2.0,2506.0,2.0,,36.0,134.0,2.0,17.0,80.0,1191.0,,27.4413,6.0,26.0,174.0,29.0,3.0,27.0,615.0,21.0,197.0,7.0,513.0,126.0,29.0,,,12.0,1.0,386.0,27.0,,3.0,107.0,54.0,0.0,1442.0,5.0,2.0,195.0,36.0,13.0,18.0,265.0,17.0,63.0,,,102.0,81.0,1865.0,2.0,1.0,,1.0,74.0,909.0,7.0,,0.7181,5.0,97.0,55.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,0.0,,4.0,,,,
97485,Kevin Wimmer,Defender,Spurs,6,Austria,2015-16,25.0,,0.0419,0.0,,,,5.0,1.0,,25.0,10.0,,,9.0,57.0,,541.0,,,,1.0,,17.0,4.0,,,,812.0,,,8.0,17.0,,4.0,8.0,438.0,,8.7436,2.0,5.0,49.0,6.0,,17.0,203.0,3.0,42.0,1.0,182.0,43.0,10.0,,,2.0,,110.0,6.0,,,25.0,9.0,0.0,531.0,1.0,,62.0,3.0,,9.0,111.0,12.0,20.0,,1.0,46.0,45.0,639.0,1.0,1.0,,,22.0,374.0,6.0,1.0,0.054,2.0,32.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,2.0,,,,
77794,Kieran Trippier,Defender,Spurs,6,England,2015-16,20.0,7.0,0.5548,0.0,,1.0,0.7513,14.0,2.0,,52.0,6.0,1.0,,5.0,69.0,27.0,265.0,1.0,,,1.0,,19.0,1.0,,7.0,,458.0,,,8.0,36.0,,13.0,25.0,185.0,,3.1686,5.0,3.0,12.0,4.0,,12.0,8.0,10.0,56.0,6.0,99.0,29.0,6.0,,1.0,2.0,3.0,137.0,4.0,27.0,,37.0,11.0,0.0,262.0,1.0,5.0,124.0,12.0,3.0,2.0,105.0,3.0,11.0,,,11.0,53.0,448.0,53.0,,,,10.0,66.0,1.0,,0.4153,1.0,17.0,18.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,0.0,3.0,,1.0,1.0,7.0,,,,
58621,Kyle Walker,Defender,Spurs,6,England,2015-16,127.0,18.0,2.695,0.0,8.0,7.0,0.8376,87.0,13.0,1.0,164.0,33.0,3.0,5.0,33.0,270.0,60.0,1250.0,1.0,3.0,4.0,,,77.0,12.0,4.0,18.0,2.0,2854.0,2.0,,25.0,183.0,2.0,65.0,131.0,903.0,,28.8657,31.0,16.0,106.0,28.0,4.0,102.0,51.0,30.0,310.0,22.0,468.0,209.0,33.0,4.0,1.0,16.0,27.0,578.0,26.0,60.0,4.0,233.0,52.0,0.0,1227.0,6.0,14.0,525.0,71.0,17.0,5.0,515.0,29.0,92.0,,,77.0,216.0,2222.0,282.0,2.0,,4.0,84.0,420.0,11.0,1.0,0.8051,7.0,106.0,95.0,,,,,,,,1.0,,96.0,,,,,,,,,,,,,,,,,,,9.0,0.0,38.0,1.0,0.0,1.0,49.0,,,,
158534,Kyle Walker-Peters,Defender,Spurs,6,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55605,Toby Alderweireld,Defender,Spurs,6,Belgium,2015-16,74.0,2.0,1.0163,0.0,8.0,14.0,2.1765,45.0,33.0,2.0,135.0,38.0,2.0,2.0,38.0,405.0,14.0,2076.0,4.0,1.0,4.0,,,98.0,13.0,2.0,2.0,8.0,3330.0,8.0,,39.0,116.0,2.0,35.0,57.0,1433.0,,36.1849,8.0,40.0,285.0,35.0,4.0,35.0,354.0,5.0,190.0,17.0,793.0,161.0,38.0,2.0,,13.0,3.0,560.0,33.0,14.0,4.0,92.0,59.0,0.0,1998.0,19.0,14.0,441.0,32.0,7.0,33.0,788.0,9.0,66.0,,1.0,238.0,141.0,2644.0,6.0,1.0,,4.0,153.0,1113.0,6.0,,2.6875,3.0,270.0,94.0,,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,39.0,2.0,2.0,4.0,10.0,,,,
155706,Dionatan Teixeira,Defender,Stoke,110,Slovakia,2015-16,,,,0.0,,,,1.0,,,1.0,1.0,,,,5.0,,7.0,,,,1.0,,1.0,,,,,45.0,,,,2.0,,1.0,1.0,2.0,,0.4911,,,3.0,1.0,,,1.0,,2.0,,6.0,3.0,1.0,,,,,,1.0,,,1.0,1.0,0.0,7.0,,,7.0,1.0,,2.0,,,,,,,,14.0,,,,,4.0,2.0,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
