season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385715,12,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,1.0,,,5.0,4.0,8.0,,,1.0,,,,,,,2.0,4.0,1.0,,,0.149354,0.0398,0.0,2.0,,,,,,,1.0,,72.0,,,,,,,,10.0,,6.6,,,1.0,,1.0,2.0,,1.0,,10.0,4.0,12.0,1,,24.0,3.0,,1.0,
2022-23,10385715,12,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,11.0,8.0,19.0,,,5.0,,,,1.0,,,,4.0,2.0,,,0.0304726,0.0,0.0,2.0,,,,,,1.0,,,45.0,,,,,,,,13.0,,6.5,,,,,1.0,,,,,14.0,15.0,29.0,0,2.0,38.0,2.0,,,2.0
2022-23,10385715,12,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,,13.0,9.0,22.0,3.0,,6.0,,,,,,,1.0,6.0,2.0,,,0.0302375,0.0,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,,10.0,,6.7,,,,,1.0,1.0,,1.0,,20.0,10.0,29.0,0,2.0,41.0,,,,2.0
2022-23,10385715,12,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,2.0,18.0,18.0,35.0,,,8.0,,1.0,,1.0,,,,5.0,6.0,,,0.0738756,0.307,0.0,3.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,,11.0,,7.3,,,3.0,,2.0,1.0,,5.0,,23.0,23.0,45.0,3,2.0,61.0,,3.0,1.0,1.0
2022-23,10385715,12,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,True,,,2.0,6.0,8.0,14.0,,1.0,4.0,,,,2.0,,,,3.0,5.0,,,0.0100777,0.3262,0.0,,,,,,,2.0,,,45.0,,,,,,,,3.0,,7.1,,,3.0,,3.0,,,2.0,,8.0,8.0,16.0,3,2.0,26.0,,,2.0,1.0
2022-23,10385715,12,4,Newcastle_United,Home,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385715,12,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,2.0,10.0,37.0,47.0,1.0,,5.0,,,,,,,,2.0,2.0,,,0.236321,0.0,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,,11.0,,7.2,,,,3.0,,,,3.0,,14.0,44.0,58.0,0,2.0,66.0,,,,1.0
2022-23,10385715,12,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,True,1.0,,,3.0,1.0,3.0,,,2.0,,,1.0,,,,2.0,2.0,1.0,,,0.130946,0.1264,0.0,,,,,,,,1.0,,18.0,,,,,,,,4.0,,6.5,,,,,,2.0,,,,4.0,1.0,3.0,1,,11.0,1.0,1.0,,
2022-23,10385365,13,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,0.00065617,0.0,0.0,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,4.0,,4.0,,4.0,0,,4.0,,,,
2022-23,10385365,13,4,Newcastle_United,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,,,0.0,0.0,0.0,,,,,,,,,,8.0,,,,,,,,3.0,,6.5,,,,,,,,,,2.0,,2.0,0,,5.0,,1.0,,
2022-23,10385365,13,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,2.0,35.0,23.0,55.0,2.0,3.0,6.0,,,,1.0,1.0,,,3.0,9.0,,,0.0782385,0.0,0.0,,,,,,,,1.0,,90.0,,3.0,,,,,,21.0,,8.6,,,,2.0,1.0,10.0,,5.0,,48.0,28.0,66.0,0,3.0,99.0,1.0,2.0,1.0,3.0
2022-23,10385365,13,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,10.0,30.0,40.0,2.0,2.0,4.0,,,,1.0,,,,3.0,2.0,,,0.0316314,0.0,0.0,,,,,,,,1.0,,90.0,,1.0,,,,,,5.0,,6.7,,,,1.0,,,,2.0,1.0,13.0,30.0,43.0,0,,57.0,,,,
2022-23,10385365,13,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,6.0,8.0,22.0,30.0,1.0,2.0,5.0,,,,,,,,1.0,4.0,,,0.404978,0.0698,0.3351,,,,,,,,,,90.0,2.0,3.0,,,,,,15.0,,7.5,,,,5.0,1.0,2.0,,15.0,,20.0,25.0,43.0,2,1.0,59.0,,,1.0,
2022-23,10385365,13,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,8.0,,8.0,3.0,3.0,,,1.0,1.0,1.0,,,,4.0,5.0,,,0.0219566,0.5289,0.248,1.0,,1.0,,,,,1.0,,88.0,2.0,,,,,,,7.0,,7.2,,,1.0,1.0,1.0,,,,2.0,10.0,,10.0,4,1.0,25.0,5.0,,1.0,
2022-23,10385365,13,4,Newcastle_United,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385365,13,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385365,13,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,3.0,9.0,6.0,5.0,11.0,,,14.0,,,,,,,,,,,,0.00092171,0.0,0.0,,,,-0.4623,,,,,,90.0,,,,,,,,14.0,1.0,6.9,2.0,3.0,,2.0,,,3.0,23.0,,19.0,6.0,25.0,0,,40.0,,,,
2022-23,10385365,13,4,Newcastle_United,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385365,13,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385365,13,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,1.0,,,23.0,12.0,34.0,,,6.0,,,3.0,,,,1.0,3.0,6.0,,,0.0371965,0.5595,0.4029,1.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,,7.0,,7.5,,,2.0,,3.0,1.0,,,,24.0,13.0,36.0,6,2.0,60.0,2.0,2.0,2.0,2.0
2022-23,10385365,13,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385365,13,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,2.0,,2.0,,,2.0,,,,,,,,,2.0,,,0.00112393,0.0,0.0,,,,,,,,,,15.0,,,,,,,,1.0,,6.7,,,,,,,,,,3.0,,3.0,0,1.0,6.0,,1.0,,1.0
2022-23,10385365,13,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,16.0,4.0,20.0,1.0,2.0,4.0,,,,,,,3.0,6.0,7.0,,,0.0352001,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.7,,,,1.0,1.0,1.0,,1.0,1.0,20.0,4.0,23.0,0,4.0,51.0,5.0,1.0,,4.0
2022-23,10385365,13,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,1.0,16.0,19.0,34.0,2.0,,5.0,,,,2.0,,,3.0,9.0,3.0,,,0.114966,0.0,0.0,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,12.0,,6.4,,,,,3.0,3.0,,1.0,,22.0,19.0,38.0,0,,56.0,1.0,2.0,1.0,
2022-23,10385365,13,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,6.0,26.0,23.0,49.0,2.0,1.0,9.0,,,,2.0,,,2.0,10.0,5.0,,,0.0515357,0.0,0.0,2.0,,,,,,3.0,,,89.0,,,,,,,,15.0,,6.3,,,,1.0,2.0,1.0,,12.0,,34.0,24.0,57.0,0,1.0,77.0,1.0,3.0,,1.0
2022-23,10385365,13,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,,,2.0,11.0,6.0,17.0,1.0,,4.0,1.0,,1.0,4.0,,,,7.0,1.0,,,0.0200095,0.0466,0.0,1.0,,,,,,,1.0,,75.0,,,,,,,,7.0,,6.4,,,,,1.0,,,3.0,,13.0,6.0,19.0,1,1.0,30.0,3.0,,,
2022-23,10385365,13,4,Newcastle_United,Away,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385365,13,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,4.0,7.0,24.0,31.0,4.0,2.0,5.0,,,,,,,,4.0,3.0,,,0.144584,0.0,0.0,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,10.0,,7.0,,,,3.0,,,,7.0,,12.0,28.0,40.0,0,1.0,51.0,,,,
2022-23,10385362,14,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,1.0,2.0,4.0,6.0,,,1.0,,,,,,,,,,,,0.00077055,0.0,0.0,,,,,,,,,,11.0,,,,,,,,3.0,,6.4,,,,,,,,3.0,,5.0,4.0,9.0,0,,9.0,,,,
2022-23,10385362,14,4,Newcastle_United,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,1.135e-05,0.231,0.0,,,,,,,,,,8.0,,,,,,,,,,6.1,,,1.0,,,,,,,,2.0,2.0,1,,3.0,,,,
2022-23,10385362,14,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,4.0,26.0,26.0,49.0,1.0,,7.0,2.0,,,2.0,,,,4.0,4.0,,,1.29119,0.0,0.0,,1.0,,,,,,4.0,,90.0,,1.0,,,,,,16.0,,8.1,,,,2.0,1.0,4.0,,11.0,,34.0,31.0,61.0,0,2.0,87.0,1.0,2.0,,2.0
2022-23,10385362,14,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,,8.0,30.0,38.0,1.0,4.0,4.0,,,,,,,,3.0,6.0,,,0.00270997,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,12.0,,6.8,,,,,1.0,1.0,,3.0,,15.0,34.0,48.0,0,1.0,68.0,,1.0,,1.0
2022-23,10385362,14,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,5.0,10.0,29.0,39.0,,,7.0,,,,1.0,,,,2.0,2.0,,,0.017247,0.0,0.0,,,,,,,,1.0,,83.0,,,,,,,,11.0,,6.8,,,,1.0,1.0,,,8.0,,17.0,32.0,49.0,0,2.0,55.0,,,,
2022-23,10385362,14,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,11.0,3.0,14.0,2.0,1.0,2.0,,1.0,,,,,2.0,5.0,2.0,,,0.0551632,1.8935,1.858,2.0,1.0,2.0,,,1.0,,2.0,,86.0,3.0,,,,,,,7.0,,8.5,,,2.0,,,,,,1.0,14.0,4.0,18.0,5,,27.0,1.0,1.0,,
2022-23,10385362,14,4,Newcastle_United,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385362,14,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,1.0,3.0,4.0,,,,,,,,,,,1.0,,,,0.00045338,0.0698,0.0,1.0,,,,,,,,,11.0,,,,,,,,1.0,,6.5,,,1.0,,,,,,,2.0,3.0,5.0,1,,6.0,,,,
2022-23,10385362,14,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,4.0,1.0,5.0,6.0,,,8.0,,,,,,,,,,,,9.295e-05,0.0,0.0,,,,,1.0,,,,,90.0,,,,,,,,7.0,,7.0,,,,,,,1.0,10.0,,6.0,6.0,12.0,0,,21.0,,,,
2022-23,10385362,14,4,Newcastle_United,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385362,14,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385362,14,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,32.0,6.0,38.0,,,3.0,,1.0,1.0,,,,2.0,3.0,2.0,,,0.0930616,0.3402,0.7043,2.0,,1.0,,,,,2.0,,86.0,2.0,,,,,,,12.0,,7.2,,,,,,1.0,,1.0,1.0,40.0,8.0,47.0,3,1.0,60.0,,1.0,,1.0
2022-23,10385362,14,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,0.00386502,0.0,0.0,,,,,,,,,,8.0,,,,,,,,1.0,,6.5,,,,,,,,,,1.0,1.0,2.0,0,,5.0,,1.0,,
2022-23,10385362,14,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,1.0,4.0,3.0,7.0,,1.0,1.0,,,,,,,,,1.0,,,0.00317779,0.0,0.0,,,,,,,,,,19.0,,,,,,,,5.0,,6.6,,,,,,,,2.0,,6.0,4.0,10.0,0,,14.0,2.0,,,
2022-23,10385362,14,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,1.0,,,4.0,1.0,4.0,,,1.0,,,1.0,,,,1.0,3.0,,,,0.156663,0.1401,0.0,1.0,,,,,1.0,,1.0,,19.0,,,,,,,,8.0,,6.6,,,1.0,,1.0,1.0,,,,9.0,2.0,10.0,2,,16.0,,,,
2022-23,10385362,14,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,24.0,20.0,44.0,1.0,3.0,7.0,,,,1.0,,,2.0,6.0,6.0,,,0.0470163,0.6638,0.8578,1.0,,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,,14.0,,7.8,,,2.0,,2.0,2.0,,,,31.0,21.0,50.0,4,2.0,72.0,3.0,,1.0,2.0
2022-23,10385362,14,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,3.0,24.0,17.0,40.0,2.0,1.0,5.0,1.0,,1.0,,,,,4.0,4.0,,,0.223098,0.1146,0.0,2.0,,,,,,,1.0,,90.0,,,,,,,,15.0,,7.5,,,2.0,2.0,,2.0,,5.0,,38.0,18.0,54.0,3,3.0,65.0,,,,1.0
2022-23,10385362,14,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,7.0,33.0,28.0,61.0,1.0,,11.0,,,,,,,2.0,4.0,6.0,,,0.0752272,0.0,0.0,,,,,,,3.0,2.0,,83.0,,1.0,,,,,,16.0,,7.5,,,,,2.0,1.0,,10.0,,41.0,33.0,73.0,0,1.0,92.0,,4.0,1.0,
2022-23,10385362,14,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,False,1.0,,1.0,13.0,12.0,24.0,,,6.0,,,,,,,2.0,3.0,3.0,,,0.0644131,0.046,0.0,,,,,,,1.0,,,71.0,,,,,,,,14.0,,6.9,,,1.0,,2.0,1.0,,2.0,,20.0,14.0,33.0,1,2.0,47.0,1.0,,1.0,2.0
2022-23,10385362,14,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,3.0,10.0,22.0,32.0,,3.0,4.0,,,,,,,,1.0,4.0,,,0.00797683,0.0,0.0,1.0,,,,,,1.0,,,71.0,,,,,,,,6.0,,6.9,,,,2.0,,,,6.0,,12.0,25.0,37.0,0,1.0,44.0,,,,
2022-23,10385371,15,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,2.0,7.0,5.0,12.0,,,2.0,,,,1.0,,,,2.0,1.0,,,0.00282258,0.0,0.0,1.0,,,,,,,,,26.0,,,,,,,,1.0,,6.5,,,,,,,,3.0,,8.0,5.0,13.0,0,1.0,15.0,,,,
2022-23,10385371,15,4,Newcastle_United,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,4.0,3.0,7.0,,2.0,4.0,,,,1.0,,,,2.0,4.0,,,0.00358211,0.0767,0.4808,1.0,,1.0,,,,,,,45.0,1.0,1.0,,,,,,5.0,,7.4,,,,1.0,,,,,,8.0,3.0,11.0,1,1.0,17.0,1.0,1.0,,1.0
2022-23,10385371,15,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,1.0,,4.0,16.0,18.0,33.0,2.0,2.0,6.0,1.0,,,2.0,,,,4.0,6.0,,,0.172749,0.0,0.0,1.0,1.0,,,,,1.0,1.0,,80.0,,,,,,,,18.0,,7.6,,,,3.0,,3.0,,8.0,,30.0,22.0,49.0,0,3.0,70.0,,1.0,,2.0
2022-23,10385371,15,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,3.0,4.0,21.0,25.0,2.0,3.0,4.0,,,,5.0,,,1.0,9.0,3.0,,,0.00090765,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,16.0,,5.9,,,,7.0,,,,5.0,,15.0,23.0,38.0,0,,59.0,1.0,,,
2022-23,10385371,15,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,3.0,8.0,15.0,23.0,1.0,,5.0,,,,,,,,1.0,,,,0.00353588,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,16.0,,6.5,,,,6.0,,,,13.0,,21.0,18.0,39.0,0,,48.0,,,,
2022-23,10385371,15,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,,3.0,3.0,1.0,1.0,1.0,,,,,,,1.0,3.0,1.0,,,6.106e-05,0.0917,0.0,,,,,,,,,,45.0,,,,,,,,7.0,,6.4,,,1.0,2.0,1.0,,,,1.0,2.0,3.0,5.0,1,,14.0,3.0,,,
2022-23,10385371,15,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385371,15,4,Newcastle_United,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385371,15,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385371,15,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,,5.0,1.0,7.0,8.0,,,14.0,,,,,,,,,,,1.0,9.195e-05,0.0,0.0,,,,0.6049,2.0,,,,,90.0,,,,,,,,10.0,1.0,6.9,1.0,4.0,,1.0,,,,15.0,,10.0,8.0,18.0,0,,39.0,,,,
2022-23,10385371,15,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,1.0,,,0.00045958,0.0,0.0,,,,,,,,,,10.0,,,,,,,,3.0,,6.4,,,,,,,,,,4.0,2.0,6.0,0,1.0,8.0,,,,
2022-23,10385371,15,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,5.0,9.0,14.0,,,5.0,,,1.0,,,,,2.0,4.0,,,0.00479229,0.3371,0.854,,,1.0,,,,,1.0,,81.0,1.0,,,,,,,11.0,,7.5,,,,,3.0,1.0,,1.0,,12.0,10.0,21.0,2,2.0,36.0,,1.0,1.0,
2022-23,10385371,15,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,True,,,,5.0,2.0,7.0,,,2.0,,,,1.0,,,3.0,6.0,1.0,,,0.00310336,0.0,0.0,,1.0,,,,,,1.0,,17.0,,,,,,,,8.0,,6.3,,,,,3.0,,,,,7.0,3.0,10.0,0,,18.0,,,1.0,
2022-23,10385371,15,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385371,15,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,1.0,,,7.0,3.0,9.0,,,3.0,,,,1.0,,,1.0,4.0,1.0,,,0.0241896,0.0,0.0,,1.0,,,,,,1.0,,64.0,,,,,,,,9.0,,6.6,,,,,2.0,2.0,,,,9.0,6.0,13.0,0,1.0,21.0,,,,
2022-23,10385371,15,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,2.0,14.0,14.0,27.0,1.0,,2.0,,1.0,,1.0,,,2.0,5.0,2.0,,,0.00886491,0.1438,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.3,,,1.0,,,1.0,,2.0,,19.0,14.0,32.0,1,1.0,45.0,,1.0,,1.0
2022-23,10385371,15,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,4.0,18.0,17.0,35.0,,1.0,10.0,,,,1.0,,,2.0,5.0,6.0,,,0.0105547,0.0274,0.4593,2.0,,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,,24.0,,7.2,,,,,,,,8.0,,32.0,24.0,56.0,1,2.0,69.0,1.0,3.0,,2.0
2022-23,10385371,15,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,1.0,,1.0,15.0,4.0,18.0,1.0,,6.0,1.0,,,,,,1.0,8.0,2.0,,,0.294347,0.183,0.8402,3.0,,1.0,,,,,2.0,,73.0,1.0,,,,,,,14.0,,7.3,,,,1.0,3.0,2.0,,4.0,,21.0,5.0,24.0,1,2.0,41.0,3.0,,,2.0
2022-23,10385371,15,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,6.0,7.0,24.0,31.0,,,6.0,,,,,,,,,1.0,,,0.00228776,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,7.0,,,,4.0,,,,9.0,,12.0,29.0,41.0,0,1.0,51.0,,,,1.0
2022-23,10385371,15,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.00024716,0.0,0.0,,,,,,,,,,9.0,,,,,,,,2.0,,6.4,,,,,,,,,,2.0,2.0,4.0,0,,6.0,,,,
2022-23,10385381,16,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385381,16,4,Newcastle_United,Home,50480,60689,Chris Wood,chris-wood,F,False,,,1.0,12.0,1.0,13.0,4.0,1.0,3.0,,,,,,,1.0,5.0,2.0,,,0.204003,0.0,0.0,,,,,,,,1.0,,76.0,,,,,,,,5.0,,6.7,,,,,,,,1.0,,13.0,2.0,15.0,0,1.0,20.0,2.0,,,1.0
2022-23,10385381,16,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,4.0,,4.0,33.0,21.0,50.0,1.0,2.0,8.0,,,,1.0,,,,7.0,8.0,,,0.195749,0.0,0.0,4.0,,,,,,1.0,2.0,,90.0,,,,,,,,22.0,,7.7,,,,1.0,2.0,10.0,,6.0,1.0,50.0,22.0,62.0,0,5.0,96.0,2.0,,1.0,4.0
2022-23,10385381,16,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,,19.0,13.0,32.0,,1.0,3.0,,,1.0,1.0,,,,2.0,2.0,,,0.00698738,0.0514,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,14.0,,6.8,,,,3.0,,,,3.0,,27.0,16.0,43.0,1,1.0,61.0,1.0,,,1.0
2022-23,10385381,16,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,2.0,15.0,20.0,35.0,,3.0,7.0,,,,1.0,,,,2.0,4.0,,,0.00498207,0.0599,0.5687,1.0,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,15.0,,7.3,,,,4.0,,1.0,,8.0,1.0,26.0,23.0,48.0,1,1.0,59.0,1.0,,,1.0
2022-23,10385381,16,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,,3.0,2.0,,,0.00470571,0.0,0.0,1.0,,,,,,,,,14.0,,,,,,,,4.0,,6.4,,,,,1.0,,,,,4.0,,4.0,0,,9.0,2.0,1.0,,
2022-23,10385381,16,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385381,16,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385381,16,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,4.0,3.0,11.0,14.0,,,5.0,,,,,,,,,,,,0.00035786,0.0,0.0,,,,0.532,,,,,,90.0,,,,,,,,8.0,,7.5,2.0,2.0,,2.0,,,1.0,12.0,,10.0,12.0,22.0,0,,29.0,,,,
2022-23,10385381,16,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
