season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPenPost,attPenTarget,attPostHigh,attPostLeft,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attOneOnOne,attPostRight,attemptedTackleFoul,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,contentiousDecision,fwdPass,overrun,putThrough,rightsidePass,successfulPutThrough,unsuccessfulTouch,attLgRight,attObxdRight,ptsDroppedWinningPos,ptsGainedLosingPos
2014-15,755594,30.0,2015-03-22 16:00:00,88,Hull,Home,141.0,23.0,2.0,5.0,3.0,1.0,,154.0,,,,7.0,8.0,32.0,290.0,,1.0,15.0,27.0,30.0,8.0,2.0,,,,,1.0,2.0,,,,11.0,,,,,,1.0,6.0,2.0,,,,51.0,3.0,2.0,5.0,,6.0,8.0,1.0,,17.0,,66.0,73.0,3.0,25.0,16.0,1.0,,,,,,,76.0,14.0,10.0,1.0,,4.0,1.0,2.0,1.0,,1.0,1.0,,,3.0,,,2.0,,,,,,16.0,,8.0,8.0,2.0,,,88.0,92.0,42.0,6.0,1.0,7.0,4.0,8.0,391.0,,,3.0,,46.0,59.0,19.0,,,,,,170.0,170.0,1.0,23.0,25.0,42.9,,,0.0,,,,,,,,1.0,,9.0,,,3.0,59.0,284.0,11.0,164.0,49.0,25.0,12.0,6.0,16.0,10.0,,114.0,9.0,259.0,,,35.0,9.0,80.0,5.0,407.0,,0.0,19.0,26.0,4.0,19.0,0.0,597.0,,,8.0,6.0,20.0,0.0,,1.0,,7.0,45.0,1.0,1.0,1.0,13.0,,176.0,3.0,13.0,98.0,7.0,9.0,,,,
2014-15,755611,31.0,2015-04-04 15:00:00,88,Hull,Away,180.0,16.0,4.0,5.0,1.0,5.0,,171.0,2.0,,3.0,5.0,4.0,32.0,346.0,,,15.0,17.0,12.0,6.0,1.0,,,,,,,,,,6.0,,,,,,2.0,4.0,5.0,,,,48.0,3.0,5.0,4.0,,7.0,9.0,9.0,1.0,16.0,1.0,50.0,50.0,3.0,17.0,9.0,1.0,,,,,,,56.0,14.0,11.0,,,1.0,,,1.0,,,,1.0,,5.0,,,,1.0,,,,,9.0,,14.0,14.0,1.0,,3.0,114.0,83.0,45.0,4.0,,3.0,5.0,1.0,410.0,,,1.0,,56.0,61.0,14.0,,,,,,142.0,142.0,1.0,23.0,20.0,41.6,,,0.0,,,,,1.0,1.0,,1.0,,4.0,2.0,,3.0,68.0,332.0,8.0,197.0,35.0,17.0,12.0,7.0,25.0,18.0,,108.0,11.0,261.0,1.0,,18.0,4.0,62.0,1.0,433.0,,1.0,10.0,16.0,,19.0,5.0,611.0,,,11.0,7.0,11.0,0.0,,,,10.0,50.0,1.0,,1.0,13.0,,158.0,1.0,13.0,111.0,7.0,12.0,,,,
2014-15,755617,32.0,2015-04-11 15:00:00,88,Hull,Away,178.0,22.0,4.0,5.0,1.0,3.0,,181.0,3.0,,4.0,5.0,20.0,34.0,354.0,,,15.0,19.0,20.0,10.0,2.0,,,,1.0,,1.0,,1.0,,11.0,,,,,,,7.0,2.0,,,,71.0,4.0,5.0,4.0,,5.0,10.0,8.0,,13.0,2.0,53.0,53.0,4.0,24.0,13.0,,,,,,,,77.0,11.0,7.0,,,2.0,,1.0,,,,,,,4.0,,,,3.0,,,,,13.0,,18.0,18.0,1.0,,4.0,102.0,89.0,47.0,2.0,,5.0,7.0,4.0,445.0,,,2.0,,54.0,87.0,18.0,1.0,1.0,1.0,,,161.0,161.0,1.0,30.0,31.0,46.0,,,0.0,,,,1.0,1.0,2.0,,,,6.0,,,3.0,70.0,342.0,12.0,199.0,44.0,24.0,12.0,5.0,23.0,18.0,,125.0,9.0,287.0,3.0,,29.0,21.0,75.0,,463.0,,0.0,15.0,20.0,3.0,19.0,0.0,648.0,,,6.0,5.0,15.0,0.0,,,,5.0,70.0,,,,13.0,,177.0,3.0,13.0,114.0,5.0,8.0,,,,
2014-15,755628,33.0,2015-04-28 19:45:00,88,Hull,Home,63.0,10.0,3.0,7.0,4.0,3.0,,112.0,3.0,,1.0,3.0,6.0,19.0,168.0,,,19.0,15.0,14.0,4.0,1.0,,,,,,,,,,3.0,,,,,,1.0,6.0,6.0,,,,64.0,2.0,1.0,13.0,,7.0,6.0,6.0,1.0,18.0,2.0,66.0,57.0,2.0,22.0,10.0,,,,,,,,52.0,10.0,9.0,,,3.0,2.0,,1.0,,1.0,,1.0,,6.0,,,,3.0,,,,,10.0,,19.0,19.0,3.0,,1.0,63.0,59.0,20.0,7.0,,2.0,4.0,4.0,232.0,,,1.0,,62.0,59.0,11.0,,,,,,153.0,153.0,5.0,31.0,14.0,31.2,,,0.0,,,,5.0,4.0,9.0,,,,2.0,,,3.0,52.0,157.0,6.0,80.0,31.0,22.0,14.0,5.0,19.0,14.0,,93.0,10.0,199.0,3.0,,19.0,6.0,60.0,1.0,260.0,,0.0,7.0,30.0,,23.0,2.0,467.0,,,4.0,7.0,17.0,0.0,,,,7.0,39.0,2.0,1.0,1.0,15.0,,123.0,5.0,15.0,35.0,6.0,11.0,,,,
2014-15,755635,34.0,2015-04-25 15:00:00,88,Hull,Away,112.0,12.0,3.0,7.0,4.0,5.0,,212.0,1.0,,1.0,20.0,6.0,41.0,317.0,,,11.0,30.0,26.0,13.0,2.0,,1.0,,1.0,,1.0,,,,18.0,,,,1.0,,1.0,5.0,2.0,,,,57.0,1.0,4.0,10.0,,9.0,17.0,6.0,,12.0,2.0,67.0,64.0,1.0,33.0,17.0,,,,,,,,68.0,10.0,14.0,2.0,,1.0,2.0,1.0,2.0,,,2.0,,1.0,6.0,,,2.0,4.0,,,,,17.0,1.0,11.0,11.0,,,1.0,90.0,95.0,56.0,,,9.0,8.0,7.0,373.0,,,1.0,,59.0,76.0,23.0,,,,,,153.0,153.0,,23.0,24.0,53.5,1.0,2.0,0.0,,,,3.0,,3.0,,,1.0,10.0,1.0,,3.0,109.0,300.0,17.0,128.0,18.0,33.0,14.0,8.0,33.0,25.0,2.0,151.0,13.0,306.0,4.0,,40.0,6.0,72.0,,401.0,,0.0,21.0,17.0,,14.0,0.0,616.0,,,8.0,9.0,9.0,0.0,,,,5.0,63.0,2.0,1.0,1.0,13.0,1.0,164.0,3.0,13.0,84.0,5.0,19.0,,,,
2014-15,755645,35.0,2015-05-04 20:00:00,88,Hull,Home,106.0,12.0,,4.0,4.0,3.0,,126.0,4.0,1.0,,3.0,4.0,23.0,228.0,,,9.0,18.0,22.0,5.0,1.0,,,,,,,,,,7.0,,,,,,1.0,16.0,6.0,,,,58.0,3.0,1.0,15.0,,,13.0,5.0,,11.0,4.0,58.0,51.0,3.0,21.0,7.0,1.0,,,,,,,50.0,8.0,10.0,,,2.0,2.0,,1.0,,1.0,1.0,,,10.0,,,1.0,1.0,,,,,7.0,,6.0,6.0,1.0,,,63.0,83.0,42.0,5.0,1.0,5.0,2.0,1.0,283.0,,,7.0,,37.0,61.0,15.0,,,,,,141.0,141.0,2.0,24.0,21.0,32.3,,,0.0,,,,4.0,2.0,6.0,,,,6.0,,,3.0,55.0,209.0,7.0,122.0,27.0,21.0,13.0,,20.0,20.0,,91.0,11.0,213.0,1.0,1.0,18.0,4.0,64.0,4.0,315.0,,0.0,8.0,13.0,,13.0,2.0,476.0,,,7.0,,11.0,0.0,,,,5.0,47.0,1.0,,1.0,8.0,,142.0,1.0,8.0,63.0,4.0,12.0,1.0,,,
2014-15,755658,36.0,2015-05-09 15:00:00,88,Hull,Home,149.0,29.0,1.0,8.0,7.0,3.0,1.0,190.0,2.0,1.0,2.0,3.0,8.0,33.0,331.0,,,19.0,33.0,25.0,11.0,2.0,,,,,,3.0,,,,16.0,,,,2.0,,1.0,7.0,1.0,,,,53.0,1.0,11.0,9.0,,9.0,15.0,11.0,,8.0,1.0,67.0,57.0,1.0,24.0,15.0,1.0,,,,,,,84.0,16.0,12.0,,,4.0,1.0,3.0,,,,,,,11.0,,,,1.0,,,,,15.0,2.0,9.0,9.0,2.0,,2.0,115.0,94.0,39.0,3.0,,4.0,9.0,3.0,415.0,,,1.0,,52.0,81.0,20.0,,,,,,168.0,168.0,1.0,27.0,20.0,54.5,2.0,1.0,0.0,,,,1.0,,1.0,,,,7.0,,,3.0,98.0,322.0,13.0,167.0,54.0,24.0,11.0,8.0,35.0,27.0,,151.0,7.0,308.0,1.0,1.0,23.0,8.0,81.0,,440.0,2.0,0.0,21.0,16.0,,24.0,1.0,631.0,,,6.0,9.0,13.0,0.0,2.0,,,6.0,48.0,1.0,1.0,,11.0,,177.0,2.0,11.0,100.0,4.0,12.0,,,,
2014-15,755670,37.0,2015-05-16 15:00:00,88,Hull,Away,170.0,19.0,3.0,9.0,6.0,,,153.0,2.0,1.0,1.0,6.0,7.0,34.0,314.0,2.0,,12.0,16.0,18.0,9.0,2.0,,,,,,,,,,10.0,,,,1.0,,,6.0,4.0,,,,67.0,1.0,3.0,7.0,,8.0,13.0,11.0,,13.0,1.0,47.0,50.0,1.0,18.0,8.0,,,,,,,,60.0,6.0,10.0,,,2.0,1.0,,,,,,,,10.0,,,,,,,,,8.0,1.0,13.0,13.0,1.0,,1.0,90.0,85.0,43.0,6.0,,7.0,4.0,2.0,378.0,,,4.0,,41.0,61.0,27.0,,,,,,152.0,152.0,2.0,33.0,26.0,44.3,1.0,2.0,0.0,,,,1.0,,1.0,,,,9.0,2.0,,2.0,62.0,305.0,11.0,186.0,44.0,18.0,9.0,8.0,33.0,25.0,,103.0,4.0,248.0,,1.0,11.0,7.0,71.0,5.0,401.0,2.0,0.0,14.0,19.0,2.0,17.0,1.0,586.0,,,4.0,8.0,14.0,0.0,,,,5.0,55.0,1.0,1.0,,10.0,,149.0,2.0,10.0,107.0,7.0,11.0,,,,
2014-15,755678,38.0,2015-05-24 15:00:00,88,Hull,Home,94.0,15.0,3.0,11.0,8.0,,,158.0,2.0,,2.0,4.0,15.0,29.0,241.0,,,16.0,16.0,17.0,8.0,1.0,,,,,,1.0,,,1.0,9.0,,,,,,3.0,3.0,4.0,,,,65.0,,5.0,7.0,,8.0,12.0,13.0,,13.0,,52.0,54.0,,9.0,6.0,,,,,,,,63.0,12.0,15.0,,1.0,4.0,2.0,1.0,,,,,,,4.0,,,,,,,,,6.0,,9.0,9.0,,,2.0,78.0,81.0,41.0,1.0,,3.0,6.0,6.0,315.0,,,3.0,,60.0,64.0,39.0,,,,,,152.0,152.0,9.0,22.0,29.0,40.9,,,0.0,,,,,1.0,1.0,,,,5.0,1.0,,3.0,63.0,228.0,9.0,113.0,38.0,9.0,9.0,7.0,34.0,27.0,,107.0,8.0,257.0,,,18.0,17.0,64.0,6.0,336.0,,0.0,16.0,17.0,,18.0,2.0,518.0,,,5.0,8.0,13.0,0.0,,,,9.0,51.0,,,,14.0,,136.0,2.0,14.0,71.0,10.0,6.0,,,,
2016-17,855178,1.0,2016-08-13 12:30:00,88,Hull,Home,242.0,14.0,2.0,2.0,,1.0,,103.0,6.0,,,5.0,16.0,36.0,343.0,,,16.0,18.0,19.0,2.0,2.0,4.0,,,2.0,1.0,4.0,,,,6.0,,,,,,,9.0,9.0,7.0,7.0,,66.0,1.0,2.0,10.0,,5.0,3.0,5.0,,12.0,1.0,50.0,66.0,1.0,25.0,18.0,,1.0,,,,,,56.0,8.0,17.0,2.0,,6.0,2.0,4.0,1.0,,,,1.0,,12.0,,,1.0,,,,,,19.0,,18.0,18.0,3.0,,,93.0,87.0,34.0,3.0,,2.0,3.0,5.0,420.0,,,4.0,,56.0,45.0,17.0,1.0,1.0,1.0,,,148.0,148.0,4.0,39.0,18.0,49.7,,,0.0,,,,2.0,2.0,4.0,,1.0,,7.0,,,,47.0,327.0,5.0,275.0,17.0,29.0,12.0,4.0,14.0,10.0,,93.0,10.0,188.0,,,58.0,18.0,100.0,1.0,449.0,,0.0,14.0,20.0,1.0,23.0,2.0,645.0,10.0,,10.0,5.0,17.0,0.0,,,,4.0,75.0,,,,14.0,1.0,173.0,2.0,14.0,108.0,7.0,6.0,,1.0,,
2016-17,855187,2.0,2016-08-20 15:00:00,88,Hull,Away,257.0,13.0,2.0,2.0,,2.0,,107.0,6.0,,2.0,10.0,20.0,34.0,362.0,1.0,2.0,15.0,23.0,15.0,6.0,2.0,3.0,1.0,,,,1.0,,,,8.0,,,,,,,9.0,14.0,9.0,3.0,,67.0,5.0,5.0,10.0,,3.0,1.0,1.0,,14.0,2.0,60.0,53.0,5.0,31.0,13.0,,1.0,,,,,,44.0,10.0,7.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,17.0,,,1.0,,,,,,16.0,,25.0,25.0,6.0,,2.0,87.0,95.0,42.0,8.0,,3.0,7.0,4.0,432.0,,,7.0,,33.0,37.0,12.0,,,,,,139.0,139.0,,40.0,20.0,43.4,,2.0,0.0,,,,,3.0,3.0,,3.0,1.0,3.0,,,1.0,36.0,349.0,10.0,283.0,18.0,34.0,7.0,3.0,5.0,2.0,1.0,65.0,14.0,182.0,,,39.0,23.0,81.0,5.0,460.0,1.0,0.0,12.0,27.0,5.0,23.0,0.0,659.0,13.0,,4.0,3.0,18.0,0.0,,2.0,,4.0,90.0,3.0,1.0,2.0,18.0,1.0,172.0,1.0,18.0,111.0,9.0,7.0,,,,
2016-17,855195,3.0,2016-08-27 17:30:00,88,Hull,Home,198.0,16.0,1.0,3.0,2.0,5.0,,110.0,6.0,,2.0,8.0,14.0,23.0,305.0,,,10.0,15.0,9.0,4.0,,,,,1.0,,2.0,,,,5.0,,,,,,1.0,14.0,15.0,2.0,6.0,,61.0,6.0,2.0,14.0,1.0,1.0,2.0,4.0,,10.0,4.0,51.0,39.0,6.0,45.0,22.0,,,,,,,,48.0,9.0,5.0,,,2.0,,2.0,,,,,,,15.0,,,,1.0,,,,,24.0,,17.0,17.0,4.0,,2.0,92.0,72.0,27.0,7.0,,1.0,3.0,2.0,367.0,,,9.0,,37.0,27.0,9.0,,,,,,120.0,120.0,2.0,35.0,14.0,37.9,,,0.0,,,,4.0,4.0,8.0,,1.0,,4.0,,,2.0,45.0,293.0,4.0,222.0,25.0,51.0,9.0,1.0,7.0,6.0,,82.0,11.0,179.0,1.0,,36.0,15.0,73.0,,394.0,,0.0,8.0,20.0,2.0,11.0,2.0,593.0,6.0,,5.0,1.0,14.0,0.0,,,,6.0,64.0,,,,16.0,,151.0,1.0,16.0,87.0,8.0,11.0,,,,
2016-17,855204,4.0,2016-09-10 15:00:00,88,Hull,Away,338.0,19.0,1.0,4.0,3.0,1.0,,202.0,5.0,1.0,7.0,10.0,12.0,42.0,536.0,,1.0,16.0,16.0,12.0,6.0,1.0,1.0,,1.0,,,1.0,,,,9.0,,,,1.0,,,6.0,8.0,5.0,6.0,,60.0,2.0,,7.0,,9.0,11.0,5.0,,8.0,1.0,35.0,43.0,2.0,16.0,10.0,,,,,,,,62.0,3.0,13.0,,,2.0,1.0,1.0,,,,,,,8.0,,,,1.0,,,,,14.0,2.0,23.0,23.0,2.0,,7.0,158.0,72.0,41.0,5.0,1.0,6.0,1.0,3.0,601.0,,,6.0,,60.0,80.0,30.0,,,,,,138.0,138.0,,29.0,22.0,61.2,2.0,,0.0,,,,,1.0,1.0,,,,8.0,,,3.0,103.0,517.0,7.0,364.0,39.0,20.0,7.0,7.0,24.0,17.0,,142.0,7.0,285.0,1.0,1.0,33.0,12.0,78.0,3.0,625.0,,0.0,11.0,14.0,1.0,17.0,0.0,819.0,12.0,,5.0,9.0,6.0,0.0,,,1.0,2.0,102.0,2.0,2.0,,16.0,1.0,189.0,1.0,16.0,176.0,11.0,14.0,,,,1.0
2016-17,855215,5.0,2016-09-17 15:00:00,88,Hull,Home,290.0,24.0,,2.0,2.0,3.0,,149.0,10.0,,4.0,12.0,17.0,47.0,437.0,,,13.0,5.0,6.0,4.0,,,1.0,,,,1.0,,,,4.0,1.0,,,,,,16.0,8.0,3.0,3.0,,50.0,4.0,2.0,2.0,,2.0,11.0,5.0,,13.0,4.0,32.0,48.0,4.0,15.0,8.0,,,,,,,,37.0,9.0,12.0,1.0,,2.0,,1.0,,,,,,,13.0,,,,,,,,1.0,8.0,,12.0,12.0,4.0,,4.0,125.0,73.0,48.0,4.0,,2.0,2.0,2.0,477.0,,,7.0,,43.0,74.0,14.0,,1.0,1.0,1.0,1.0,115.0,115.0,,33.0,12.0,39.3,,,0.0,,,,4.0,1.0,6.0,,,1.0,2.0,,,3.0,54.0,412.0,4.0,316.0,36.0,17.0,17.0,2.0,18.0,16.0,1.0,81.0,5.0,210.0,,,26.0,17.0,75.0,3.0,508.0,,1.0,6.0,18.0,2.0,13.0,0.0,678.0,12.0,,13.0,2.0,15.0,0.0,,,,4.0,89.0,,,1.0,17.0,,160.0,2.0,17.0,134.0,6.0,6.0,,,,
2016-17,855225,6.0,2016-09-24 15:00:00,88,Hull,Away,149.0,5.0,,,,,,41.0,5.0,,5.0,7.0,13.0,17.0,190.0,,,10.0,9.0,8.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,17.0,15.0,1.0,1.0,,51.0,2.0,,22.0,1.0,2.0,3.0,,,10.0,3.0,55.0,49.0,2.0,21.0,8.0,,,,,,,,26.0,8.0,8.0,,,1.0,,1.0,1.0,,,,1.0,,13.0,,,,1.0,,,,1.0,10.0,,9.0,9.0,4.0,,5.0,52.0,59.0,26.0,13.0,,,1.0,1.0,232.0,,,11.0,,22.0,25.0,9.0,2.0,2.0,2.0,,,111.0,111.0,1.0,34.0,5.0,25.8,,,0.0,,,,4.0,3.0,6.0,,,,1.0,,,3.0,14.0,176.0,1.0,178.0,18.0,27.0,22.0,2.0,5.0,3.0,,34.0,5.0,90.0,1.0,,27.0,13.0,60.0,1.0,263.0,,1.0,2.0,19.0,,16.0,2.0,429.0,4.0,,15.0,2.0,14.0,0.0,,,,6.0,42.0,,,,11.0,,102.0,1.0,11.0,67.0,6.0,8.0,,,,
2016-17,855234,7.0,2016-10-01 15:00:00,88,Hull,Home,176.0,14.0,,1.0,1.0,3.0,,127.0,4.0,,6.0,13.0,8.0,29.0,302.0,,1.0,13.0,18.0,12.0,5.0,,,,,,1.0,1.0,,,,6.0,,,,,,1.0,13.0,9.0,3.0,5.0,,51.0,4.0,3.0,18.0,1.0,5.0,4.0,4.0,,16.0,5.0,65.0,51.0,4.0,20.0,9.0,,1.0,,,,,,58.0,13.0,14.0,,,3.0,2.0,1.0,,,,,,,10.0,,,,5.0,,,,1.0,10.0,,21.0,21.0,5.0,,6.0,103.0,69.0,40.0,7.0,,3.0,2.0,2.0,358.0,,,4.0,,40.0,52.0,21.0,,,,,,139.0,139.0,,22.0,17.0,40.9,,,0.0,,,,2.0,5.0,6.0,,,,3.0,1.0,,3.0,58.0,284.0,5.0,199.0,20.0,25.0,6.0,5.0,15.0,10.0,,95.0,11.0,201.0,5.0,1.0,34.0,8.0,63.0,1.0,385.0,1.0,0.0,8.0,23.0,1.0,25.0,2.0,595.0,10.0,,3.0,5.0,12.0,0.0,,,,6.0,52.0,,,,21.0,,126.0,,21.0,104.0,13.0,10.0,,,,
2016-17,855242,8.0,2016-10-15 15:00:00,88,Hull,Away,208.0,16.0,1.0,5.0,4.0,2.0,,176.0,3.0,,2.0,6.0,17.0,30.0,379.0,,,11.0,13.0,8.0,6.0,1.0,2.0,,,,,,,,,9.0,,,,,,,13.0,9.0,4.0,7.0,,67.0,2.0,1.0,10.0,,4.0,10.0,13.0,,8.0,1.0,46.0,47.0,2.0,15.0,8.0,,,,,,,,67.0,14.0,7.0,,,,,,1.0,,,1.0,,,5.0,,,1.0,1.0,,,,,9.0,,11.0,11.0,2.0,,2.0,115.0,80.0,42.0,5.0,1.0,4.0,4.0,4.0,438.0,,,7.0,,55.0,56.0,31.0,1.0,1.0,1.0,,,126.0,126.0,4.0,27.0,29.0,50.5,,,0.0,,,,2.0,2.0,4.0,,1.0,,6.0,,,3.0,76.0,360.0,8.0,232.0,36.0,17.0,10.0,4.0,27.0,23.0,,111.0,4.0,256.0,2.0,,21.0,17.0,64.0,,461.0,1.0,0.0,11.0,24.0,,13.0,3.0,634.0,9.0,,8.0,4.0,18.0,0.0,,,,10.0,77.0,,,,16.0,,164.0,4.0,16.0,105.0,10.0,6.0,,,,
2016-17,855256,9.0,2016-10-22 15:00:00,88,Hull,Home,179.0,11.0,2.0,8.0,6.0,4.0,,194.0,4.0,,4.0,9.0,17.0,30.0,365.0,,,24.0,22.0,17.0,8.0,,2.0,,,,,,,,,7.0,,,,,,,8.0,4.0,7.0,2.0,,49.0,3.0,1.0,11.0,,5.0,11.0,6.0,,15.0,3.0,62.0,45.0,3.0,32.0,22.0,,,,,,,,56.0,16.0,7.0,,,1.0,1.0,,,,,,,,7.0,,,,1.0,,,,2.0,23.0,,14.0,14.0,1.0,,4.0,109.0,81.0,41.0,7.0,,6.0,2.0,2.0,429.0,,,2.0,,35.0,79.0,25.0,,,,,,145.0,145.0,3.0,18.0,21.0,48.9,,1.0,0.0,,,,4.0,,4.0,,,,6.0,1.0,,3.0,80.0,351.0,8.0,195.0,20.0,36.0,4.0,5.0,23.0,18.0,,111.0,7.0,275.0,1.0,,34.0,17.0,66.0,1.0,447.0,1.0,0.0,9.0,18.0,1.0,28.0,2.0,661.0,23.0,,4.0,5.0,14.0,0.0,,,,6.0,73.0,,,,14.0,,160.0,4.0,14.0,105.0,7.0,24.0,,,,
2016-17,855270,10.0,2016-10-29 15:00:00,88,Hull,Away,129.0,16.0,1.0,1.0,,1.0,,162.0,3.0,,4.0,4.0,17.0,21.0,290.0,,,13.0,24.0,15.0,6.0,1.0,1.0,,,,,,1.0,,,6.0,,,,,,1.0,12.0,12.0,3.0,5.0,,50.0,2.0,2.0,7.0,,2.0,11.0,7.0,,8.0,1.0,51.0,41.0,2.0,37.0,14.0,,,,,,,,61.0,8.0,12.0,,,3.0,3.0,,,,,,,,15.0,,,,2.0,,,,,14.0,,7.0,7.0,1.0,,4.0,78.0,90.0,32.0,7.0,,4.0,3.0,2.0,369.0,,,7.0,1.0,52.0,83.0,24.0,,,,,,160.0,160.0,1.0,22.0,19.0,45.6,,1.0,0.0,,,,,,,,,,4.0,,,2.0,92.0,280.0,7.0,159.0,38.0,37.0,8.0,2.0,23.0,21.0,,130.0,6.0,263.0,3.0,,25.0,18.0,76.0,2.0,399.0,,0.0,8.0,12.0,,17.0,2.0,585.0,15.0,,3.0,2.0,6.0,0.0,,,,4.0,67.0,,,,14.0,,162.0,,14.0,92.0,10.0,10.0,,,,
2016-17,855276,11.0,2016-11-06 14:15:00,88,Hull,Home,143.0,16.0,,2.0,2.0,,2.0,85.0,5.0,1.0,4.0,4.0,9.0,20.0,226.0,,,15.0,25.0,17.0,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,3.0,13.0,6.0,4.0,2.0,,48.0,5.0,,8.0,,1.0,6.0,4.0,1.0,6.0,5.0,52.0,49.0,5.0,41.0,18.0,,1.0,,,,,,38.0,13.0,15.0,,,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,,11.0,,,1.0,,,,,1.0,18.0,,15.0,15.0,1.0,,5.0,61.0,74.0,26.0,10.0,,3.0,2.0,2.0,283.0,,,7.0,,45.0,38.0,15.0,1.0,1.0,1.0,,,119.0,119.0,2.0,22.0,15.0,33.4,,,0.0,,,,4.0,2.0,6.0,,1.0,,4.0,,,3.0,46.0,210.0,5.0,162.0,29.0,41.0,7.0,1.0,13.0,12.0,,78.0,5.0,164.0,,1.0,32.0,11.0,63.0,1.0,313.0,,0.0,6.0,13.0,,17.0,0.0,491.0,8.0,,5.0,1.0,9.0,0.0,,,,7.0,43.0,1.0,1.0,,12.0,1.0,131.0,,12.0,78.0,3.0,9.0,,,,3.0
2016-17,855288,12.0,2016-11-19 15:00:00,88,Hull,Away,200.0,15.0,3.0,4.0,1.0,1.0,,260.0,4.0,,2.0,4.0,9.0,34.0,456.0,1.0,,14.0,23.0,9.0,10.0,2.0,4.0,,,,,,,,,13.0,,,,,,,8.0,3.0,10.0,7.0,,54.0,,4.0,5.0,,8.0,21.0,9.0,,11.0,,47.0,37.0,,35.0,19.0,,,,,,,,75.0,8.0,9.0,,,1.0,1.0,,,,,,,,7.0,,,,,,,,1.0,19.0,,20.0,20.0,3.0,,2.0,131.0,55.0,40.0,3.0,,5.0,7.0,7.0,494.0,,,4.0,,75.0,99.0,44.0,,,,,,119.0,119.0,3.0,29.0,20.0,58.7,,1.0,0.0,,,,1.0,,1.0,,,,6.0,,,2.0,135.0,440.0,12.0,213.0,23.0,35.0,7.0,7.0,38.0,31.0,,170.0,5.0,340.0,,1.0,13.0,9.0,54.0,1.0,515.0,1.0,0.0,17.0,13.0,,17.0,0.0,717.0,26.0,,6.0,8.0,9.0,0.0,,,,4.0,74.0,,1.0,,13.0,,168.0,2.0,13.0,142.0,5.0,8.0,,,,
