season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attObxdRight,attPenMiss,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attLgRight,attPenPost,attPenTarget,attOneOnOne,contentiousDecision,ptsDroppedWinningPos,attLgLeft,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsGainedLosingPos,fiftyFifty,successfulFiftyFifty,totalDistance
2017-18,919133,25,2018-01-30 20:00:00,14,Liverpool,Away,366.0,13.0,,3.0,3.0,1.0,,446.0,3.0,2.0,5.0,3.0,17.0,61.0,809.0,,1.0,23.0,16.0,15.0,10.0,,,,,,,,,,,,13.0,1.0,,,,,4.0,1.0,8.0,6.0,56.0,1.0,4.0,5.0,,4.0,8.0,8.0,,8.0,1.0,40.0,42.0,1.0,17.0,12.0,,,,,,,,94.0,8.0,8.0,2.0,,1.0,,,1.0,,,1.0,,,4.0,2.0,1.0,,12.0,,9.0,9.0,1.0,,5.0,120.0,98.0,1.0,1.0,2.0,9.0,7.0,897.0,2.0,,161.0,102.0,39.0,,,,,1.0,154.0,154.0,5.0,19.0,23.0,74.7,,,0.0,1.0,,1.0,,1.0,,3.0,,,3.0,164.0,796.0,11.0,390.0,28.0,17.0,9.0,4.0,20.0,16.0,,219.0,3.0,543.0,1.0,2.0,18.0,17.0,90.0,2.0,913.0,,0.0,14.0,13.0,1.0,24.0,0.0,1084.0,22.0,,6.0,4.0,8.0,0.0,,,142.0,2.0,3.0,1.0,250.0,265.0,4.0,256.0,15.0,,,,,,,,7.0,25.0,25.0,10.0,,,,
2017-18,919149,26,2018-02-04 16:30:00,14,Liverpool,Home,96.0,16.0,2.0,4.0,3.0,3.0,2.0,112.0,3.0,1.0,7.0,6.0,7.0,29.0,204.0,,,9.0,16.0,14.0,2.0,2.0,,,,,,,,,,,4.0,,,,,3.0,8.0,5.0,6.0,3.0,75.0,4.0,2.0,10.0,,3.0,8.0,2.0,,10.0,1.0,57.0,52.0,4.0,41.0,16.0,,,,,,,,66.0,15.0,8.0,2.0,,4.0,3.0,,,,,,,,5.0,2.0,,,16.0,,10.0,10.0,1.0,,7.0,70.0,22.0,7.0,,2.0,2.0,3.0,279.0,5.0,,38.0,39.0,25.0,1.0,2.0,2.0,1.0,,149.0,149.0,9.0,22.0,30.0,34.1,,3.0,0.0,3.0,1.0,4.0,,1.0,,4.0,,,3.0,74.0,192.0,4.0,117.0,44.0,41.0,19.0,3.0,15.0,13.0,,130.0,9.0,200.0,,1.0,27.0,7.0,77.0,2.0,302.0,,0.0,9.0,17.0,1.0,14.0,3.0,513.0,25.0,,13.0,3.0,11.0,0.0,,,58.0,,,2.0,141.0,45.0,2.0,58.0,15.0,,,,,2.0,2.0,,11.0,20.0,20.0,16.0,,,,
2017-18,919158,27,2018-02-11 16:30:00,14,Liverpool,Away,209.0,12.0,,2.0,2.0,2.0,,192.0,3.0,,3.0,5.0,4.0,20.0,399.0,,2.0,22.0,21.0,20.0,10.0,,,2.0,,,,,,,,,16.0,,,,,,5.0,1.0,11.0,5.0,72.0,3.0,4.0,15.0,,1.0,5.0,3.0,,12.0,2.0,58.0,49.0,3.0,22.0,10.0,,,,,,,,56.0,8.0,5.0,2.0,,,,,2.0,,2.0,2.0,,,7.0,2.0,,1.0,10.0,,11.0,11.0,,,4.0,87.0,39.0,3.0,,6.0,6.0,4.0,491.0,,,59.0,56.0,22.0,,,,,,160.0,160.0,3.0,29.0,34.0,47.8,,2.0,0.0,4.0,,4.0,,1.0,2.0,8.0,,,3.0,97.0,388.0,12.0,238.0,31.0,22.0,14.0,1.0,9.0,8.0,2.0,138.0,3.0,281.0,,,35.0,5.0,64.0,,510.0,,0.0,16.0,14.0,3.0,28.0,2.0,701.0,26.0,,11.0,1.0,9.0,0.0,,,66.0,3.0,2.0,2.0,186.0,126.0,2.0,132.0,18.0,,,,,,,,3.0,27.0,27.0,15.0,,,,
2017-18,919169,28,2018-02-24 15:00:00,14,Liverpool,Home,232.0,11.0,3.0,6.0,3.0,2.0,,383.0,2.0,,3.0,3.0,9.0,21.0,609.0,1.0,5.0,16.0,17.0,19.0,14.0,1.0,,,,,,,1.0,,,,18.0,,,1.0,,,6.0,1.0,14.0,7.0,74.0,,2.0,9.0,,8.0,14.0,6.0,,12.0,1.0,52.0,63.0,,19.0,12.0,,,,,,,,80.0,7.0,7.0,3.0,,1.0,,1.0,4.0,1.0,4.0,3.0,1.0,,5.0,3.0,,,12.0,2.0,8.0,8.0,,,3.0,86.0,53.0,2.0,1.0,7.0,12.0,12.0,694.0,1.0,,99.0,80.0,48.0,,,,,,156.0,156.0,6.0,29.0,36.0,68.3,1.0,,0.0,2.0,1.0,3.0,,,,7.0,,,3.0,185.0,595.0,19.0,256.0,36.0,19.0,18.0,5.0,25.0,20.0,,246.0,4.0,481.0,,,16.0,9.0,56.0,1.0,712.0,1.0,0.0,21.0,27.0,11.0,18.0,0.0,901.0,35.0,,11.0,8.0,21.0,0.0,,,109.0,7.0,5.0,2.0,224.0,181.0,1.0,198.0,11.0,,,,2.0,,,,5.0,14.0,14.0,7.0,,,,
2017-18,919177,29,2018-03-03 17:30:00,14,Liverpool,Home,335.0,25.0,3.0,7.0,4.0,7.0,1.0,330.0,1.0,1.0,8.0,9.0,18.0,65.0,658.0,1.0,3.0,15.0,21.0,29.0,6.0,3.0,,,,,,,,,,,9.0,,,,,1.0,1.0,6.0,12.0,2.0,75.0,,8.0,23.0,,8.0,4.0,5.0,,9.0,2.0,63.0,71.0,,12.0,5.0,,,,,,,,101.0,7.0,8.0,2.0,,1.0,1.0,,2.0,,2.0,2.0,,,5.0,2.0,1.0,,5.0,,12.0,12.0,2.0,,8.0,124.0,83.0,3.0,,3.0,8.0,3.0,755.0,3.0,,136.0,89.0,33.0,,,,,,158.0,158.0,5.0,22.0,39.0,70.9,,,0.0,,2.0,2.0,,,,3.0,3.0,,3.0,145.0,646.0,11.0,362.0,56.0,12.0,11.0,6.0,16.0,10.0,,203.0,14.0,426.0,1.0,1.0,21.0,19.0,98.0,4.0,772.0,1.0,0.0,14.0,26.0,6.0,17.0,0.0,945.0,27.0,,8.0,8.0,18.0,0.0,,,126.0,2.0,,2.0,246.0,210.0,,190.0,17.0,,,,1.0,1.0,,,7.0,11.0,11.0,1.0,,,,
2017-18,919188,30,2018-03-10 12:30:00,14,Liverpool,Away,185.0,14.0,5.0,5.0,,,,303.0,5.0,1.0,4.0,3.0,4.0,26.0,483.0,,1.0,16.0,22.0,13.0,9.0,3.0,,,,,,,,,,,7.0,,,,,1.0,5.0,,5.0,9.0,62.0,,7.0,7.0,,13.0,18.0,1.0,,14.0,,66.0,51.0,,12.0,4.0,,,,,,,,84.0,16.0,9.0,,1.0,2.0,1.0,,,,,,,,5.0,,,,4.0,,7.0,7.0,1.0,,4.0,65.0,43.0,1.0,,4.0,8.0,2.0,564.0,2.0,,60.0,57.0,48.0,,,,,,168.0,168.0,4.0,26.0,28.0,67.9,,,0.0,,,,,2.0,,5.0,,,3.0,182.0,464.0,12.0,200.0,32.0,12.0,23.0,13.0,33.0,20.0,,245.0,3.0,417.0,,1.0,17.0,4.0,55.0,,584.0,1.0,0.0,14.0,13.0,6.0,18.0,1.0,769.0,25.0,,16.0,13.0,10.0,0.0,,,61.0,1.0,1.0,,206.0,166.0,4.0,151.0,11.0,,,,,4.0,,,12.0,16.0,16.0,8.0,,,,
2017-18,919197,31,2018-03-17 17:30:00,14,Liverpool,Home,277.0,19.0,,4.0,4.0,1.0,,203.0,4.0,,5.0,5.0,10.0,27.0,476.0,,3.0,20.0,20.0,18.0,5.0,,,1.0,,,,,,,,,12.0,,,,,,2.0,2.0,10.0,3.0,70.0,1.0,2.0,8.0,,6.0,5.0,3.0,,23.0,,64.0,53.0,1.0,13.0,6.0,,,,,,,,65.0,5.0,4.0,5.0,,1.0,,,4.0,,2.0,4.0,,,4.0,5.0,,,6.0,,8.0,8.0,,,5.0,94.0,54.0,1.0,,1.0,8.0,10.0,566.0,1.0,,61.0,61.0,34.0,,,,,,172.0,172.0,6.0,15.0,42.0,58.0,,,0.0,1.0,,1.0,,,1.0,1.0,,,3.0,77.0,464.0,9.0,301.0,31.0,13.0,22.0,5.0,13.0,8.0,1.0,130.0,8.0,293.0,,,19.0,11.0,52.0,6.0,581.0,,0.0,13.0,18.0,4.0,26.0,1.0,771.0,39.0,,14.0,6.0,13.0,0.0,,,93.0,2.0,,3.0,163.0,165.0,2.0,160.0,13.0,,,,,3.0,,,4.0,24.0,24.0,14.0,,,,
2017-18,919206,32,2018-03-31 12:30:00,14,Liverpool,Away,248.0,29.0,4.0,8.0,4.0,5.0,,310.0,,,8.0,4.0,10.0,32.0,550.0,,,25.0,17.0,17.0,9.0,3.0,,,,,,,,,,,12.0,,,,,,4.0,2.0,11.0,5.0,76.0,3.0,6.0,15.0,,6.0,16.0,7.0,,17.0,2.0,63.0,49.0,3.0,21.0,13.0,,1.0,,,,,,75.0,8.0,6.0,2.0,1.0,,,,2.0,,2.0,2.0,,,5.0,2.0,,1.0,13.0,,9.0,9.0,,,8.0,101.0,62.0,4.0,,4.0,10.0,6.0,646.0,,,81.0,94.0,43.0,1.0,1.0,1.0,,,175.0,175.0,4.0,25.0,37.0,67.8,,,0.0,1.0,1.0,2.0,,1.0,,4.0,1.0,,3.0,139.0,542.0,14.0,272.0,52.0,21.0,18.0,6.0,29.0,23.0,,191.0,9.0,417.0,,,19.0,10.0,63.0,1.0,660.0,1.0,0.0,16.0,16.0,1.0,29.0,2.0,871.0,38.0,,10.0,6.0,12.0,0.0,,,81.0,2.0,,2.0,198.0,183.0,4.0,198.0,9.0,,,,,2.0,,,4.0,22.0,22.0,7.0,3.0,,,
2017-18,919217,33,2018-04-07 12:30:00,14,Liverpool,Away,233.0,21.0,,2.0,2.0,,,241.0,2.0,,4.0,7.0,9.0,37.0,472.0,,,21.0,25.0,23.0,6.0,,,,,,,1.0,1.0,,,,9.0,,,,,,3.0,3.0,4.0,6.0,52.0,1.0,3.0,4.0,,2.0,11.0,3.0,,12.0,1.0,52.0,55.0,1.0,19.0,9.0,,,,,,,,77.0,7.0,12.0,,,2.0,1.0,1.0,,,,,,,7.0,,1.0,,9.0,,5.0,5.0,,,4.0,98.0,60.0,3.0,,3.0,3.0,3.0,566.0,1.0,,39.0,105.0,32.0,,,,,,177.0,177.0,,24.0,23.0,61.9,,,0.0,,1.0,1.0,,1.0,,4.0,,,3.0,110.0,457.0,6.0,268.0,39.0,19.0,12.0,2.0,17.0,15.0,,163.0,6.0,337.0,1.0,,29.0,11.0,78.0,1.0,588.0,,0.0,10.0,12.0,1.0,29.0,0.0,767.0,27.0,,8.0,2.0,8.0,0.0,,,101.0,,1.0,,202.0,144.0,1.0,141.0,20.0,,,,,,,,5.0,19.0,19.0,11.0,,,,
2017-18,919226,34,2018-04-14 17:30:00,14,Liverpool,Home,236.0,24.0,1.0,1.0,1.0,2.0,,300.0,1.0,2.0,4.0,6.0,9.0,37.0,535.0,,2.0,12.0,11.0,11.0,15.0,,,1.0,,1.0,,,1.0,,,,19.0,,,,,,5.0,1.0,11.0,9.0,65.0,1.0,3.0,5.0,,7.0,12.0,3.0,,6.0,1.0,38.0,58.0,1.0,25.0,9.0,,,,,,,,67.0,9.0,8.0,3.0,,3.0,1.0,1.0,2.0,,2.0,2.0,,,2.0,3.0,,1.0,9.0,,10.0,10.0,1.0,,4.0,84.0,53.0,5.0,,8.0,9.0,7.0,601.0,3.0,,53.0,93.0,49.0,,,,,,138.0,138.0,7.0,15.0,38.0,61.8,,2.0,0.0,1.0,,1.0,,,1.0,10.0,,,3.0,137.0,522.0,17.0,248.0,45.0,25.0,22.0,5.0,20.0,16.0,1.0,187.0,5.0,391.0,,2.0,14.0,9.0,66.0,4.0,619.0,,0.0,20.0,26.0,3.0,13.0,1.0,817.0,37.0,,13.0,7.0,18.0,0.0,,,89.0,1.0,1.0,1.0,191.0,176.0,,163.0,15.0,,,,,1.0,,,5.0,17.0,17.0,9.0,,,,
2017-18,919242,35,2018-04-21 12:30:00,14,Liverpool,Away,266.0,17.0,1.0,4.0,3.0,1.0,,232.0,6.0,1.0,6.0,5.0,13.0,40.0,494.0,,,13.0,17.0,13.0,5.0,,,,,1.0,,,1.0,,,,7.0,,,,,,10.0,3.0,6.0,3.0,52.0,5.0,2.0,11.0,,4.0,7.0,3.0,,8.0,2.0,47.0,49.0,5.0,33.0,17.0,,1.0,,,,,,57.0,5.0,11.0,2.0,,3.0,,1.0,2.0,,1.0,1.0,1.0,,8.0,1.0,,,17.0,,7.0,7.0,,,6.0,93.0,66.0,7.0,,3.0,4.0,3.0,561.0,1.0,,53.0,78.0,38.0,,,,,,130.0,130.0,2.0,23.0,19.0,61.6,,,0.0,4.0,,4.0,,,,4.0,1.0,,3.0,99.0,476.0,7.0,290.0,37.0,33.0,19.0,3.0,13.0,10.0,,143.0,3.0,308.0,,1.0,17.0,15.0,67.0,2.0,585.0,,0.0,9.0,12.0,1.0,14.0,1.0,763.0,16.0,,13.0,4.0,7.0,0.0,,,97.0,2.0,1.0,2.0,179.0,147.0,2.0,162.0,11.0,,,,1.0,1.0,2.0,,4.0,19.0,19.0,10.0,,,,
2017-18,919246,36,2018-04-28 12:30:00,14,Liverpool,Home,207.0,31.0,1.0,4.0,3.0,2.0,,322.0,3.0,2.0,7.0,2.0,7.0,37.0,525.0,,2.0,28.0,29.0,17.0,15.0,,,1.0,,1.0,,,1.0,,,,17.0,,,,,,4.0,1.0,14.0,6.0,67.0,2.0,10.0,3.0,,9.0,12.0,9.0,,11.0,,60.0,39.0,2.0,11.0,10.0,,,,,,,,97.0,7.0,13.0,,,1.0,,1.0,,,,,,,6.0,,,,10.0,,6.0,6.0,,,7.0,96.0,64.0,2.0,,5.0,10.0,2.0,609.0,1.0,,89.0,93.0,56.0,,,,,,185.0,185.0,1.0,22.0,36.0,71.9,,,0.0,1.0,,1.0,,2.0,1.0,8.0,,,2.0,151.0,506.0,15.0,231.0,60.0,11.0,14.0,8.0,29.0,21.0,1.0,217.0,6.0,430.0,,2.0,11.0,9.0,70.0,2.0,632.0,,0.0,20.0,6.0,3.0,38.0,1.0,835.0,40.0,,3.0,9.0,2.0,0.0,,,84.0,2.0,2.0,,192.0,170.0,,186.0,19.0,,,,2.0,,,,4.0,24.0,24.0,8.0,,,,
2017-18,919256,37,2018-05-06 16:30:00,14,Liverpool,Away,300.0,22.0,,5.0,5.0,1.0,,373.0,4.0,1.0,10.0,6.0,6.0,57.0,668.0,,,26.0,20.0,18.0,10.0,,,,,,,,,,,,10.0,,,,,,8.0,4.0,6.0,4.0,69.0,,,11.0,,1.0,11.0,9.0,,13.0,1.0,54.0,48.0,,10.0,4.0,,,,,,,,98.0,9.0,11.0,,,3.0,1.0,,,,,,,,5.0,,1.0,,4.0,,14.0,14.0,1.0,,10.0,109.0,81.0,3.0,,5.0,5.0,5.0,741.0,2.0,,154.0,127.0,40.0,,,,,,154.0,154.0,4.0,22.0,30.0,68.4,,,0.0,1.0,2.0,3.0,,1.0,,5.0,,,3.0,154.0,649.0,10.0,317.0,38.0,10.0,9.0,1.0,22.0,21.0,,209.0,7.0,468.0,1.0,1.0,19.0,8.0,82.0,,763.0,,0.0,10.0,12.0,,30.0,2.0,946.0,23.0,,7.0,1.0,6.0,0.0,,,109.0,,,,208.0,214.0,3.0,232.0,20.0,,,,,,,,7.0,11.0,11.0,6.0,,,,
2017-18,919266,38,2018-05-13 15:00:00,14,Liverpool,Home,286.0,18.0,2.0,5.0,3.0,1.0,,377.0,2.0,2.0,5.0,3.0,8.0,28.0,658.0,,3.0,19.0,10.0,17.0,14.0,1.0,,1.0,,,,,,,,,17.0,,,,,,,2.0,18.0,4.0,67.0,4.0,6.0,6.0,,7.0,7.0,4.0,2.0,11.0,,36.0,39.0,4.0,7.0,4.0,,,,,,,,92.0,3.0,4.0,1.0,,2.0,1.0,,2.0,,2.0,1.0,1.0,1.0,2.0,3.0,,,4.0,,9.0,9.0,,,5.0,91.0,73.0,3.0,1.0,5.0,12.0,11.0,727.0,1.0,,83.0,116.0,46.0,,,,,,132.0,132.0,9.0,22.0,31.0,72.3,,,0.0,,1.0,1.0,,2.0,1.0,5.0,1.0,,3.0,162.0,650.0,17.0,299.0,39.0,7.0,15.0,6.0,18.0,12.0,2.0,215.0,4.0,456.0,,2.0,8.0,8.0,54.0,1.0,737.0,,0.0,22.0,10.0,5.0,21.0,0.0,898.0,46.0,,9.0,7.0,7.0,0.0,,,97.0,4.0,5.0,1.0,209.0,213.0,1.0,218.0,19.0,,,,1.0,2.0,,,3.0,12.0,12.0,4.0,,,,
2018-19,987596,1,2018-08-12 13:30:00,14,Liverpool,Home,286.0,24.0,1.0,7.0,6.0,,1.0,327.0,4.0,,4.0,1.0,7.0,31.0,606.0,,1.0,10.0,10.0,7.0,7.0,2.0,,,,,,1.0,2.0,,,,11.0,,,,,2.0,4.0,1.0,13.0,5.0,64.0,1.0,3.0,7.0,,5.0,11.0,6.0,,15.0,,54.0,38.0,1.0,8.0,4.0,,,,,,,,74.0,14.0,7.0,3.0,,3.0,1.0,2.0,3.0,,3.0,3.0,,,4.0,3.0,,,4.0,,9.0,9.0,,,4.0,67.0,53.0,4.0,,5.0,7.0,8.0,656.0,1.0,,95.0,95.0,40.0,,,,,,124.0,124.0,3.0,27.0,28.0,64.8,,1.0,0.0,1.0,1.0,2.0,,,,7.0,,,3.0,145.0,590.0,12.0,298.0,35.0,8.0,15.0,3.0,21.0,18.0,,189.0,,396.0,,,6.0,7.0,43.0,5.0,673.0,1.0,0.0,18.0,19.0,3.0,12.0,1.0,843.0,36.0,,7.0,5.0,14.0,0.0,,,101.0,4.0,2.0,3.0,179.0,182.0,2.0,211.0,11.0,,,,,,,,8.0,22.0,22.0,9.0,,,,
2018-19,987606,2,2018-08-20 20:00:00,14,Liverpool,Away,238.0,25.0,1.0,3.0,2.0,1.0,1.0,324.0,3.0,,5.0,4.0,4.0,38.0,559.0,,1.0,12.0,19.0,13.0,12.0,,,1.0,,,,,1.0,,,,12.0,1.0,,,,,4.0,4.0,9.0,7.0,59.0,3.0,6.0,17.0,,7.0,12.0,4.0,,9.0,1.0,63.0,56.0,3.0,17.0,8.0,,,,,,,,72.0,13.0,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,4.0,1.0,1.0,,8.0,,10.0,10.0,,,5.0,84.0,70.0,6.0,1.0,3.0,10.0,6.0,614.0,1.0,,91.0,91.0,40.0,,,,,1.0,124.0,124.0,4.0,21.0,28.0,63.2,,,0.0,1.0,1.0,2.0,,1.0,1.0,4.0,,,3.0,153.0,549.0,14.0,255.0,36.0,17.0,21.0,6.0,23.0,17.0,2.0,190.0,4.0,393.0,1.0,,9.0,5.0,49.0,2.0,625.0,1.0,0.0,16.0,22.0,2.0,13.0,1.0,819.0,40.0,,16.0,7.0,14.0,0.0,,,99.0,4.0,3.0,2.0,166.0,181.0,2.0,179.0,19.0,,,,2.0,,,,5.0,18.0,18.0,9.0,,,,
2018-19,987616,3,2018-08-25 17:30:00,14,Liverpool,Home,277.0,28.0,1.0,4.0,3.0,3.0,,396.0,4.0,1.0,3.0,3.0,10.0,28.0,669.0,,1.0,19.0,19.0,18.0,16.0,1.0,,,,,1.0,,1.0,,,,18.0,,1.0,,,1.0,4.0,2.0,16.0,6.0,55.0,,7.0,7.0,,8.0,14.0,2.0,,16.0,1.0,54.0,61.0,,12.0,3.0,,,,,,,,69.0,8.0,12.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,,,6.0,1.0,,1.0,3.0,2.0,9.0,9.0,,,3.0,85.0,62.0,5.0,,6.0,12.0,8.0,742.0,2.0,,90.0,117.0,44.0,,,,,,160.0,160.0,5.0,18.0,29.0,70.0,1.0,2.0,0.0,2.0,,2.0,,,,7.0,,,3.0,164.0,648.0,18.0,292.0,41.0,12.0,15.0,7.0,24.0,17.0,,219.0,5.0,497.0,,1.0,13.0,11.0,47.0,1.0,765.0,,0.0,22.0,21.0,1.0,21.0,1.0,963.0,37.0,,10.0,8.0,13.0,0.0,,,116.0,1.0,1.0,,202.0,226.0,1.0,221.0,19.0,,,,,,,,5.0,20.0,20.0,9.0,,,,
2018-19,987628,4,2018-09-01 12:30:00,14,Liverpool,Away,196.0,16.0,2.0,3.0,1.0,,1.0,181.0,3.0,,8.0,2.0,2.0,26.0,374.0,,,25.0,17.0,17.0,4.0,2.0,,,,,,,,,,,7.0,,,,,1.0,3.0,9.0,7.0,3.0,65.0,3.0,2.0,12.0,,4.0,2.0,2.0,,16.0,3.0,63.0,52.0,3.0,23.0,11.0,1.0,,,,,,,54.0,12.0,9.0,2.0,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,1.0,1.0,11.0,,10.0,10.0,,,8.0,84.0,47.0,4.0,,2.0,6.0,4.0,451.0,4.0,,69.0,51.0,15.0,,,,,,158.0,158.0,1.0,25.0,27.0,48.8,,,0.0,1.0,3.0,4.0,,,,4.0,,,3.0,71.0,357.0,8.0,228.0,47.0,23.0,15.0,3.0,8.0,5.0,,111.0,4.0,253.0,1.0,,14.0,4.0,58.0,2.0,473.0,2.0,0.0,10.0,18.0,,31.0,2.0,674.0,18.0,,8.0,4.0,13.0,0.0,,,74.0,1.0,2.0,,155.0,127.0,5.0,117.0,18.0,,,,,,,,9.0,14.0,14.0,5.0,,,,
2018-19,987639,5,2018-09-15 12:30:00,14,Liverpool,Away,132.0,25.0,1.0,2.0,1.0,4.0,1.0,137.0,3.0,1.0,8.0,2.0,3.0,25.0,267.0,,1.0,16.0,15.0,10.0,9.0,2.0,,,,,,1.0,1.0,,,,12.0,,,,,1.0,7.0,4.0,14.0,3.0,66.0,1.0,2.0,7.0,,4.0,4.0,1.0,,6.0,1.0,42.0,47.0,1.0,21.0,14.0,,,,,,,,46.0,16.0,16.0,1.0,,3.0,1.0,1.0,,,,,,,5.0,1.0,,4.0,14.0,2.0,6.0,6.0,1.0,,8.0,74.0,35.0,5.0,1.0,4.0,7.0,10.0,327.0,3.0,,62.0,63.0,19.0,,,,,,133.0,133.0,4.0,22.0,28.0,39.6,,,0.0,1.0,1.0,2.0,,,,5.0,,,3.0,58.0,244.0,11.0,151.0,45.0,21.0,9.0,4.0,10.0,6.0,,96.0,4.0,215.0,,1.0,13.0,4.0,58.0,2.0,356.0,,0.0,17.0,17.0,3.0,22.0,0.0,534.0,28.0,,6.0,4.0,11.0,0.0,,,55.0,1.0,2.0,1.0,151.0,82.0,1.0,68.0,18.0,,,,,,,,6.0,21.0,21.0,10.0,,,,
2018-19,987649,6,2018-09-22 15:00:00,14,Liverpool,Home,306.0,14.0,3.0,3.0,1.0,,,345.0,8.0,1.0,4.0,2.0,8.0,25.0,648.0,,1.0,16.0,17.0,9.0,3.0,,,1.0,,,1.0,,1.0,,,,7.0,,1.0,,,1.0,6.0,1.0,9.0,3.0,66.0,1.0,3.0,1.0,,5.0,7.0,2.0,1.0,12.0,1.0,45.0,41.0,1.0,12.0,3.0,,,,,,,,67.0,7.0,10.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,,8.0,,,,3.0,1.0,7.0,7.0,,,4.0,86.0,60.0,4.0,,2.0,2.0,4.0,730.0,5.0,,96.0,65.0,41.0,,,,,,151.0,151.0,8.0,24.0,30.0,60.6,1.0,1.0,0.0,1.0,,1.0,,2.0,1.0,5.0,1.0,,3.0,120.0,629.0,4.0,331.0,37.0,12.0,17.0,5.0,13.0,9.0,1.0,176.0,3.0,432.0,,1.0,11.0,8.0,44.0,4.0,750.0,,0.0,12.0,14.0,2.0,19.0,0.0,910.0,39.0,,8.0,5.0,10.0,0.0,,,91.0,,,1.0,209.0,224.0,4.0,226.0,7.0,,,,,,,,6.0,11.0,11.0,4.0,,,,
2018-19,987655,7,2018-09-29 17:30:00,14,Liverpool,Away,239.0,29.0,2.0,7.0,5.0,1.0,,284.0,2.0,1.0,4.0,3.0,1.0,40.0,516.0,,1.0,21.0,11.0,13.0,9.0,,,,,,,1.0,1.0,,,,11.0,,,,,,9.0,1.0,7.0,6.0,71.0,1.0,1.0,4.0,,4.0,6.0,9.0,,9.0,3.0,37.0,42.0,1.0,16.0,5.0,,,,,,,,70.0,9.0,7.0,,,4.0,2.0,1.0,1.0,,,1.0,,,3.0,1.0,,,5.0,,12.0,12.0,1.0,,4.0,94.0,58.0,4.0,,5.0,5.0,6.0,602.0,2.0,,82.0,83.0,35.0,,,,,,150.0,150.0,11.0,16.0,38.0,52.8,,1.0,0.0,2.0,1.0,3.0,,,,6.0,,,3.0,119.0,505.0,10.0,256.0,57.0,16.0,11.0,3.0,20.0,17.0,,171.0,2.0,380.0,,1.0,16.0,1.0,75.0,2.0,616.0,,0.0,13.0,15.0,2.0,24.0,2.0,804.0,27.0,,7.0,4.0,8.0,0.0,,,88.0,3.0,3.0,,165.0,184.0,3.0,179.0,16.0,,,,,,,,8.0,21.0,21.0,10.0,1.0,,,
