season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickPost,attOneOnOne,attPenTarget,attPostLeft,attPostRight,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,ptsDroppedWinningPos,saves,successfulOpenPlayPass,touchesInOppBox,attObxdLeft,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsGainedLosingPos,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,keeperGoals,subsGoals,winningGoal,fiftyFifty,successfulFiftyFifty
2013-14,695116,22,2014-01-18 15:00:00,45,Norwich,Home,115.0,21.0,2.0,8.0,6.0,3.0,,215.0,6.0,,3.0,4.0,13.0,31.0,322.0,,,33.0,18.0,27.0,13.0,1.0,,,,,1.0,,,,12.0,,,5.0,8.0,2.0,68.0,51.0,,1.0,,3.0,11.0,3.0,,10.0,22.0,8.0,1.0,10.0,,51.0,55.0,3.0,29.0,21.0,,,81.0,8.0,16.0,,,4.0,1.0,1.0,167.0,1.0,1.0,1.0,,1.0,,10.0,,3.0,,21.0,,7.0,7.0,1.0,3.0,92.0,82.0,46.0,8.0,,6.0,9.0,4.0,3.0,,,61.0,100.0,29.0,,,,,,175.0,175.0,3.0,22.0,19.0,56.2,,,0.0,94.0,,,,3.0,,10.0,1.0,2.0,124.0,15.0,132.0,43.0,29.0,15.0,9.0,40.0,31.0,1.0,180.0,6.0,329.0,3.0,,16.0,13.0,57.0,1.0,421.0,,0.0,25.0,11.0,2.0,41.0,1.0,655.0,9.0,3.0,10.0,8.0,0.0,,,,,,,,,,400.0,,,309.0,,,2.0,10.0,10.0,3.0,,,,,,,,,,,
2013-14,695125,23,2014-01-28 19:45:00,45,Norwich,Home,114.0,10.0,2.0,7.0,5.0,3.0,,101.0,7.0,,2.0,5.0,13.0,25.0,208.0,,,27.0,20.0,18.0,8.0,1.0,,,,,,,,,8.0,,,,7.0,14.0,40.0,35.0,1.0,1.0,,3.0,4.0,15.0,,7.0,9.0,1.0,,10.0,2.0,62.0,42.0,3.0,33.0,17.0,,,54.0,13.0,7.0,,,2.0,2.0,,134.0,,,,,,,14.0,,2.0,1.0,17.0,2.0,11.0,11.0,1.0,2.0,82.0,87.0,34.0,7.0,,3.0,6.0,2.0,9.0,2.0,,41.0,55.0,7.0,,,,,,171.0,171.0,,13.0,11.0,46.2,,1.0,0.0,59.0,2.0,1.0,,1.0,,3.0,1.0,3.0,45.0,9.0,137.0,21.0,33.0,10.0,7.0,19.0,12.0,,90.0,10.0,197.0,2.0,,30.0,14.0,59.0,2.0,315.0,1.0,1.0,9.0,15.0,1.0,38.0,1.0,538.0,14.0,4.0,7.0,10.0,0.0,,,,,,,,,1.0,297.0,,3.0,205.0,,,4.0,18.0,18.0,5.0,,,,,,,,,,,
2013-14,695132,24,2014-02-01 15:00:00,45,Norwich,Away,87.0,10.0,3.0,13.0,10.0,,1.0,211.0,1.0,,1.0,4.0,11.0,26.0,285.0,,1.0,21.0,22.0,20.0,16.0,3.0,,,,,,,,,20.0,,,1.0,9.0,4.0,70.0,41.0,2.0,2.0,1.0,5.0,12.0,9.0,,14.0,18.0,10.0,,14.0,2.0,62.0,58.0,5.0,39.0,18.0,1.0,,66.0,9.0,8.0,,,3.0,2.0,,135.0,,,,,,,8.0,1.0,,1.0,18.0,2.0,13.0,13.0,,1.0,92.0,78.0,27.0,7.0,1.0,7.0,12.0,6.0,1.0,2.0,,68.0,58.0,21.0,,,,,,181.0,181.0,5.0,18.0,10.0,50.8,1.0,,0.0,86.0,1.0,1.0,,,,9.0,1.0,3.0,120.0,19.0,108.0,22.0,39.0,21.0,14.0,44.0,30.0,1.0,176.0,6.0,319.0,,,28.0,11.0,60.0,2.0,383.0,,0.0,27.0,18.0,1.0,27.0,4.0,641.0,12.0,12.0,14.0,12.0,0.0,,,,,1.0,,,,,366.0,,3.0,277.0,,1.0,3.0,10.0,10.0,5.0,,,,,,,,,,,
2013-14,695146,25,2014-02-08 15:00:00,45,Norwich,Home,89.0,12.0,2.0,4.0,2.0,2.0,,129.0,5.0,,2.0,3.0,10.0,24.0,214.0,,,17.0,15.0,7.0,3.0,1.0,,,,,,,,,6.0,,,,8.0,7.0,48.0,42.0,2.0,2.0,,9.0,1.0,10.0,,4.0,9.0,4.0,,10.0,1.0,47.0,32.0,9.0,47.0,22.0,,,55.0,7.0,6.0,,,,,,104.0,,,,,,,15.0,,1.0,,22.0,,9.0,9.0,1.0,2.0,64.0,72.0,31.0,14.0,,2.0,2.0,2.0,4.0,1.0,,46.0,58.0,10.0,,,,,,119.0,119.0,1.0,17.0,13.0,32.4,,1.0,0.0,70.0,1.0,1.0,,1.0,,4.0,,2.0,53.0,4.0,110.0,24.0,47.0,11.0,4.0,17.0,13.0,2.0,82.0,6.0,193.0,1.0,,17.0,10.0,47.0,2.0,286.0,,0.0,7.0,14.0,,18.0,2.0,477.0,5.0,6.0,4.0,9.0,0.0,,,,,,,,,,270.0,,2.0,207.0,,,2.0,15.0,15.0,9.0,,,,,,,,,,,
2013-14,695156,26,2014-02-11 19:45:00,45,Norwich,Away,105.0,13.0,,5.0,5.0,1.0,1.0,164.0,3.0,1.0,3.0,9.0,17.0,22.0,264.0,,3.0,22.0,17.0,11.0,10.0,1.0,,,,,,,,,10.0,,,1.0,7.0,5.0,66.0,43.0,2.0,2.0,,6.0,3.0,4.0,,5.0,9.0,6.0,,12.0,1.0,54.0,45.0,6.0,65.0,25.0,1.0,,76.0,16.0,12.0,,1.0,4.0,2.0,,159.0,,,,,,,10.0,,4.0,2.0,25.0,,7.0,7.0,3.0,3.0,68.0,94.0,45.0,5.0,,3.0,8.0,6.0,1.0,,,60.0,55.0,21.0,,,,,,167.0,167.0,2.0,21.0,10.0,51.8,,,0.0,72.0,4.0,1.0,,,,4.0,,3.0,82.0,11.0,138.0,28.0,65.0,11.0,5.0,22.0,17.0,1.0,131.0,6.0,249.0,4.0,1.0,36.0,17.0,59.0,,365.0,,0.0,13.0,21.0,3.0,29.0,3.0,612.0,13.0,2.0,5.0,13.0,0.0,,,2.0,,,,,,,345.0,,5.0,255.0,,,5.0,15.0,15.0,8.0,,,,,,,,,,,
2013-14,695167,27,2014-02-23 16:00:00,45,Norwich,Home,133.0,13.0,3.0,5.0,2.0,2.0,,149.0,3.0,2.0,3.0,5.0,8.0,21.0,277.0,,2.0,17.0,15.0,15.0,8.0,1.0,,,1.0,,2.0,,,,8.0,,1.0,,6.0,3.0,54.0,54.0,1.0,2.0,,2.0,3.0,9.0,,5.0,6.0,2.0,,16.0,1.0,54.0,60.0,2.0,37.0,11.0,,1.0,61.0,8.0,14.0,,,4.0,2.0,2.0,142.0,1.0,,1.0,1.0,,,6.0,1.0,3.0,,11.0,1.0,8.0,8.0,,3.0,85.0,72.0,39.0,3.0,1.0,4.0,6.0,3.0,2.0,,,37.0,64.0,13.0,,,,,,144.0,144.0,2.0,21.0,19.0,40.9,1.0,,0.0,81.0,1.0,1.0,,2.0,,7.0,,2.0,80.0,10.0,149.0,28.0,37.0,11.0,5.0,15.0,10.0,2.0,117.0,10.0,228.0,3.0,2.0,20.0,8.0,46.0,3.0,362.0,2.0,0.0,13.0,26.0,3.0,21.0,1.0,577.0,17.0,5.0,5.0,20.0,0.0,,1.0,,,,,,,,342.0,,2.0,266.0,,,4.0,20.0,20.0,10.0,,,,,,,,,,,
2013-14,695171,28,2014-03-02 16:30:00,45,Norwich,Away,116.0,16.0,,2.0,2.0,2.0,,182.0,4.0,3.0,5.0,8.0,18.0,34.0,296.0,,3.0,27.0,21.0,12.0,5.0,,,,,,,1.0,,,7.0,,,,8.0,3.0,71.0,48.0,2.0,1.0,1.0,2.0,1.0,4.0,,2.0,6.0,4.0,,19.0,,59.0,45.0,2.0,36.0,18.0,,,80.0,10.0,12.0,,,1.0,2.0,,158.0,1.0,,1.0,1.0,,,7.0,1.0,3.0,1.0,18.0,,20.0,20.0,1.0,5.0,95.0,84.0,44.0,6.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,55.0,89.0,20.0,,,,,,156.0,156.0,,14.0,20.0,44.9,,,0.0,75.0,1.0,,,1.0,,2.0,1.0,3.0,86.0,6.0,141.0,30.0,36.0,8.0,1.0,13.0,12.0,1.0,140.0,9.0,271.0,3.0,3.0,24.0,19.0,70.0,2.0,399.0,1.0,0.0,7.0,19.0,6.0,27.0,3.0,605.0,10.0,2.0,2.0,17.0,0.0,,,1.0,,,,,,,374.0,,1.0,284.0,,,4.0,15.0,15.0,5.0,,,,,,,,,,,
2013-14,695187,29,2014-03-08 15:00:00,45,Norwich,Home,109.0,14.0,1.0,3.0,2.0,1.0,1.0,195.0,4.0,1.0,5.0,5.0,19.0,30.0,301.0,,1.0,20.0,28.0,22.0,10.0,1.0,,,,,,,,,11.0,,,1.0,3.0,3.0,63.0,64.0,1.0,,1.0,2.0,2.0,4.0,,3.0,8.0,7.0,,16.0,2.0,60.0,55.0,2.0,24.0,12.0,,,91.0,9.0,12.0,,,4.0,3.0,,161.0,1.0,1.0,1.0,,1.0,,10.0,,2.0,,12.0,,11.0,11.0,,5.0,103.0,86.0,42.0,1.0,1.0,6.0,6.0,5.0,1.0,,,59.0,83.0,24.0,1.0,1.0,1.0,,,162.0,162.0,3.0,27.0,22.0,52.5,,,0.0,76.0,1.0,1.0,,,,6.0,,3.0,107.0,12.0,125.0,33.0,24.0,12.0,3.0,21.0,18.0,,173.0,8.0,299.0,2.0,1.0,29.0,19.0,61.0,,403.0,,0.0,13.0,14.0,4.0,24.0,0.0,599.0,12.0,8.0,3.0,13.0,0.0,,,,,,,,,,386.0,,2.0,292.0,,,4.0,9.0,9.0,6.0,,,,,,,,,,,
2013-14,695196,30,2014-03-15 15:00:00,45,Norwich,Away,125.0,9.0,,4.0,4.0,2.0,1.0,110.0,5.0,,2.0,8.0,11.0,28.0,231.0,,,20.0,17.0,18.0,2.0,1.0,,,,,,,,,4.0,,,1.0,13.0,4.0,44.0,48.0,,,2.0,1.0,1.0,16.0,,1.0,5.0,5.0,,12.0,3.0,66.0,57.0,1.0,20.0,11.0,1.0,1.0,61.0,17.0,11.0,1.0,,1.0,1.0,,138.0,,,,,,,9.0,2.0,1.0,1.0,11.0,,9.0,9.0,,2.0,72.0,84.0,43.0,6.0,1.0,2.0,1.0,3.0,3.0,1.0,,37.0,53.0,20.0,,,,,,147.0,147.0,,23.0,21.0,36.9,,,0.0,71.0,2.0,,,,,2.0,,3.0,40.0,3.0,149.0,25.0,20.0,8.0,1.0,12.0,11.0,,88.0,8.0,188.0,1.0,,31.0,12.0,59.0,1.0,325.0,,0.0,6.0,25.0,,26.0,2.0,508.0,16.0,3.0,1.0,15.0,0.0,,,1.0,,,,,,,305.0,,2.0,218.0,,,8.0,14.0,14.0,9.0,,,,,,,,,,,
2013-14,695208,31,2014-03-22 15:00:00,45,Norwich,Home,158.0,17.0,2.0,6.0,4.0,4.0,1.0,196.0,1.0,,3.0,4.0,19.0,28.0,348.0,,1.0,18.0,27.0,9.0,8.0,2.0,,,1.0,,1.0,,,1.0,11.0,,,1.0,6.0,3.0,67.0,60.0,3.0,2.0,1.0,2.0,1.0,8.0,,8.0,15.0,2.0,,13.0,2.0,68.0,45.0,2.0,23.0,8.0,,,66.0,16.0,18.0,,,7.0,2.0,1.0,157.0,1.0,,1.0,1.0,,,5.0,2.0,1.0,1.0,8.0,,11.0,11.0,1.0,3.0,112.0,75.0,31.0,5.0,2.0,4.0,7.0,8.0,3.0,1.0,,62.0,72.0,12.0,,,,,,140.0,140.0,4.0,31.0,16.0,54.1,,,0.0,100.0,2.0,,,,,6.0,,3.0,106.0,11.0,181.0,33.0,23.0,11.0,6.0,25.0,19.0,,150.0,6.0,280.0,1.0,,33.0,20.0,64.0,,436.0,,0.0,15.0,12.0,3.0,21.0,2.0,628.0,7.0,6.0,8.0,12.0,0.0,,,,,,,,,,411.0,,2.0,333.0,,,9.0,12.0,12.0,6.0,,,,,,,,,,,
2013-14,695219,32,2014-03-29 15:00:00,45,Norwich,Away,135.0,8.0,,5.0,5.0,3.0,1.0,164.0,1.0,1.0,2.0,3.0,8.0,13.0,294.0,,,8.0,16.0,19.0,6.0,1.0,,,,,,,,,6.0,,,1.0,8.0,8.0,55.0,63.0,,,,2.0,3.0,10.0,,4.0,10.0,4.0,,11.0,3.0,49.0,54.0,2.0,24.0,11.0,,,64.0,9.0,15.0,,,6.0,3.0,,137.0,,,,,,,6.0,,4.0,,11.0,,16.0,16.0,1.0,2.0,83.0,77.0,38.0,7.0,,1.0,6.0,4.0,4.0,,,43.0,62.0,20.0,,,,,,129.0,129.0,4.0,26.0,22.0,41.3,,,0.0,97.0,3.0,1.0,,,,1.0,,3.0,69.0,7.0,153.0,24.0,24.0,7.0,4.0,21.0,17.0,,111.0,10.0,240.0,5.0,1.0,14.0,8.0,40.0,2.0,372.0,,0.0,8.0,19.0,,10.0,2.0,553.0,11.0,3.0,4.0,12.0,0.0,,,,,,,,,,346.0,,4.0,281.0,,,4.0,14.0,14.0,8.0,,,,,,,,,,,
2013-14,695228,33,2014-04-05 15:00:00,45,Norwich,Home,202.0,8.0,,4.0,4.0,6.0,,222.0,4.0,1.0,5.0,5.0,11.0,42.0,420.0,,,33.0,18.0,17.0,7.0,,,,,1.0,1.0,,,,9.0,,1.0,1.0,5.0,3.0,71.0,53.0,,1.0,,,2.0,6.0,,7.0,14.0,11.0,,15.0,3.0,58.0,49.0,,8.0,3.0,,,82.0,10.0,11.0,,1.0,3.0,1.0,1.0,175.0,,,,,,,6.0,,,,3.0,2.0,7.0,7.0,1.0,5.0,133.0,90.0,50.0,3.0,,3.0,4.0,4.0,1.0,2.0,,64.0,105.0,21.0,,,,,,180.0,180.0,1.0,23.0,17.0,68.8,1.0,,0.0,149.0,3.0,1.0,,,,6.0,,3.0,115.0,7.0,227.0,32.0,8.0,19.0,7.0,33.0,26.0,,174.0,9.0,334.0,,1.0,22.0,11.0,77.0,1.0,528.0,,0.0,12.0,13.0,,34.0,1.0,722.0,10.0,8.0,7.0,11.0,0.0,,,,,,,,,,511.0,,4.0,411.0,,,2.0,17.0,17.0,6.0,,,,,,,,,,,
2013-14,695232,34,2014-04-12 15:07:00,45,Norwich,Away,150.0,16.0,4.0,6.0,2.0,1.0,,202.0,6.0,,8.0,2.0,14.0,23.0,346.0,,2.0,27.0,14.0,19.0,9.0,2.0,,,,,1.0,,,1.0,10.0,,1.0,,9.0,5.0,59.0,66.0,2.0,3.0,,3.0,4.0,10.0,1.0,8.0,14.0,4.0,,14.0,1.0,62.0,50.0,3.0,24.0,11.0,,,69.0,12.0,10.0,,,1.0,,1.0,182.0,,,,,,,11.0,,,,11.0,1.0,24.0,24.0,1.0,8.0,100.0,86.0,44.0,8.0,,3.0,8.0,4.0,4.0,2.0,,54.0,71.0,13.0,,,,,,165.0,165.0,5.0,21.0,27.0,54.9,1.0,1.0,0.0,101.0,1.0,1.0,,1.0,,6.0,1.0,3.0,114.0,11.0,170.0,36.0,24.0,19.0,6.0,24.0,18.0,,165.0,3.0,296.0,,,18.0,14.0,49.0,3.0,442.0,,0.0,14.0,17.0,2.0,27.0,3.0,677.0,14.0,6.0,8.0,13.0,0.0,,1.0,,,,,,,,426.0,,1.0,335.0,,,8.0,23.0,23.0,11.0,,,,,,,,,,,
2013-14,695248,35,2014-04-20 12:00:00,45,Norwich,Home,97.0,17.0,3.0,8.0,5.0,2.0,,188.0,5.0,,3.0,1.0,7.0,21.0,277.0,,,31.0,12.0,10.0,6.0,2.0,,,,,,,,,9.0,,,2.0,11.0,3.0,51.0,48.0,1.0,1.0,1.0,,6.0,14.0,,8.0,16.0,11.0,,25.0,3.0,78.0,44.0,,9.0,2.0,1.0,,63.0,16.0,9.0,1.0,,4.0,3.0,,153.0,1.0,,1.0,1.0,,,8.0,2.0,1.0,,2.0,,18.0,18.0,1.0,3.0,91.0,70.0,37.0,3.0,1.0,2.0,7.0,5.0,2.0,2.0,,79.0,52.0,40.0,,,,,,172.0,172.0,3.0,22.0,19.0,42.5,,,0.0,70.0,3.0,,,,,2.0,1.0,2.0,101.0,9.0,112.0,33.0,9.0,13.0,8.0,38.0,30.0,,151.0,7.0,291.0,1.0,,23.0,9.0,49.0,,365.0,,0.0,13.0,23.0,,31.0,3.0,594.0,13.0,2.0,8.0,17.0,0.0,,,,,,,,,1.0,352.0,,3.0,268.0,,,9.0,17.0,17.0,10.0,,,,,,,,,,,
2013-14,695255,36,2014-04-26 17:30:00,45,Norwich,Away,150.0,6.0,1.0,4.0,3.0,2.0,1.0,156.0,1.0,,4.0,1.0,12.0,11.0,302.0,,1.0,18.0,23.0,12.0,5.0,,,,,1.0,1.0,,,,7.0,,,,16.0,9.0,63.0,57.0,,,,4.0,3.0,8.0,,3.0,12.0,4.0,,8.0,7.0,55.0,53.0,4.0,34.0,17.0,,1.0,55.0,9.0,12.0,,,3.0,2.0,1.0,152.0,,,,,,,7.0,,1.0,1.0,17.0,1.0,21.0,21.0,5.0,4.0,96.0,70.0,32.0,5.0,,3.0,2.0,2.0,6.0,1.0,,47.0,68.0,10.0,1.0,1.0,1.0,,,134.0,134.0,5.0,26.0,16.0,38.7,,,0.0,80.0,4.0,3.0,,,,4.0,,3.0,72.0,5.0,175.0,18.0,34.0,20.0,3.0,21.0,18.0,,115.0,6.0,237.0,1.0,,29.0,13.0,41.0,,391.0,1.0,0.0,9.0,17.0,2.0,19.0,1.0,602.0,4.0,12.0,3.0,15.0,0.0,,,,,,,,,1.0,371.0,,7.0,292.0,,,1.0,17.0,17.0,11.0,,,,,,,,,,,
2013-14,695263,37,2014-05-04 16:00:00,45,Norwich,Away,91.0,6.0,,,,3.0,,87.0,8.0,,1.0,1.0,12.0,11.0,178.0,,2.0,9.0,20.0,10.0,3.0,,1.0,,,,,,,,3.0,,,,10.0,13.0,41.0,46.0,,,,5.0,2.0,14.0,,2.0,2.0,1.0,,10.0,2.0,61.0,44.0,5.0,46.0,20.0,,1.0,55.0,17.0,9.0,,,1.0,1.0,,115.0,,,,,,,14.0,,,1.0,20.0,,13.0,13.0,2.0,1.0,51.0,64.0,22.0,5.0,,,3.0,3.0,7.0,1.0,,31.0,34.0,11.0,,,,,,117.0,117.0,4.0,26.0,7.0,28.7,,,0.0,52.0,2.0,2.0,,1.0,1.0,1.0,,1.0,44.0,3.0,103.0,15.0,46.0,5.0,2.0,6.0,4.0,1.0,91.0,10.0,162.0,,,20.0,13.0,39.0,1.0,259.0,,0.0,6.0,22.0,4.0,13.0,3.0,440.0,7.0,4.0,2.0,18.0,0.0,,,,,,,,,1.0,238.0,,4.0,172.0,,,9.0,12.0,12.0,6.0,,,,,,,,,,,
2013-14,695276,38,2014-05-11 15:00:00,45,Norwich,Home,171.0,6.0,,,,1.0,,164.0,4.0,,6.0,8.0,10.0,36.0,335.0,,,18.0,4.0,8.0,9.0,,,,,,,,,,11.0,,,,11.0,3.0,64.0,64.0,,,,2.0,2.0,8.0,,4.0,7.0,3.0,,11.0,5.0,36.0,32.0,2.0,20.0,7.0,,,60.0,6.0,5.0,,,,,,136.0,,,,,,,6.0,,,,7.0,,17.0,17.0,2.0,6.0,107.0,63.0,37.0,5.0,,3.0,6.0,5.0,2.0,1.0,,48.0,67.0,23.0,,,,,,121.0,121.0,1.0,34.0,21.0,37.7,,,0.0,104.0,4.0,2.0,,,,4.0,,3.0,89.0,9.0,187.0,18.0,20.0,13.0,3.0,13.0,10.0,1.0,133.0,8.0,237.0,,,17.0,11.0,61.0,3.0,411.0,,0.0,11.0,13.0,,19.0,1.0,575.0,9.0,6.0,4.0,8.0,0.0,,,,,,,4.0,7.0,,394.0,,6.0,321.0,15.0,,3.0,4.0,10.0,4.0,,,,,,,,,,,
2015-16,803163,1,2015-08-08 15:00:00,45,Norwich,Home,157.0,12.0,1.0,4.0,3.0,3.0,,235.0,3.0,1.0,3.0,4.0,11.0,33.0,388.0,,,21.0,8.0,10.0,10.0,1.0,,,,,1.0,,,,14.0,,,1.0,8.0,3.0,56.0,44.0,,1.0,,4.0,2.0,10.0,,1.0,9.0,7.0,,12.0,3.0,46.0,50.0,4.0,23.0,21.0,,1.0,75.0,14.0,18.0,,,3.0,1.0,1.0,178.0,1.0,,,1.0,,,4.0,1.0,1.0,,23.0,,7.0,7.0,,3.0,118.0,58.0,36.0,4.0,,6.0,6.0,6.0,2.0,,,59.0,92.0,32.0,,,,,,126.0,123.0,3.0,23.0,14.0,62.9,,1.0,0.0,118.0,2.0,2.0,,,,9.0,,3.0,98.0,12.0,176.0,31.0,26.0,5.0,1.0,18.0,17.0,,142.0,4.0,312.0,1.0,1.0,17.0,11.0,63.0,4.0,470.0,,0.0,17.0,20.0,,23.0,1.0,652.0,7.0,3.0,1.0,17.0,0.0,,,,,,,,,2.0,442.0,,4.0,370.0,,,6.0,8.0,8.0,4.0,,,,,,,,,,,
2015-16,803179,2,2015-08-15 15:00:00,45,Norwich,Away,134.0,10.0,1.0,6.0,5.0,2.0,,260.0,4.0,,6.0,7.0,4.0,33.0,388.0,,1.0,26.0,9.0,18.0,9.0,1.0,,,,,2.0,,,,14.0,,,,3.0,3.0,89.0,62.0,,,1.0,3.0,8.0,6.0,,6.0,13.0,3.0,2.0,19.0,,52.0,55.0,3.0,33.0,28.0,,,89.0,7.0,7.0,,,2.0,,2.0,206.0,2.0,,1.0,2.0,,,6.0,2.0,,1.0,29.0,,11.0,11.0,2.0,6.0,97.0,76.0,38.0,6.0,1.0,2.0,10.0,6.0,1.0,1.0,,105.0,102.0,28.0,,,,,,175.0,174.0,5.0,16.0,32.0,56.1,,,0.0,98.0,,1.0,,,,4.0,,3.0,145.0,12.0,155.0,22.0,34.0,27.0,3.0,19.0,16.0,,201.0,9.0,354.0,,,26.0,4.0,66.0,1.0,490.0,,0.0,18.0,15.0,1.0,33.0,2.0,726.0,19.0,15.0,6.0,11.0,0.0,,,,,,,,,,471.0,,1.0,373.0,,,3.0,30.0,30.0,13.0,,,,,,,,,,,
2015-16,803189,3,2015-08-22 15:00:00,45,Norwich,Home,95.0,11.0,1.0,5.0,4.0,2.0,1.0,166.0,5.0,,5.0,4.0,2.0,22.0,256.0,,2.0,21.0,10.0,11.0,12.0,1.0,,,1.0,,1.0,,,,13.0,,,3.0,4.0,2.0,45.0,46.0,4.0,6.0,,,5.0,5.0,,9.0,10.0,4.0,1.0,12.0,,44.0,44.0,,19.0,13.0,,,48.0,16.0,5.0,,,3.0,2.0,1.0,122.0,1.0,,1.0,,1.0,,8.0,,1.0,2.0,13.0,1.0,10.0,10.0,1.0,5.0,77.0,55.0,26.0,,,6.0,8.0,7.0,1.0,2.0,,60.0,56.0,32.0,,,,,,123.0,120.0,6.0,15.0,19.0,42.6,,1.0,0.0,82.0,,,,,,8.0,,2.0,79.0,14.0,106.0,22.0,22.0,9.0,8.0,24.0,16.0,,121.0,5.0,244.0,1.0,,13.0,2.0,49.0,2.0,326.0,,0.0,20.0,22.0,2.0,26.0,4.0,503.0,7.0,6.0,9.0,16.0,0.0,,,1.0,,,,,,,310.0,,,246.0,,,7.0,9.0,9.0,5.0,,,,,,,,,,,
2015-16,803197,4,2015-08-30 13:30:00,45,Norwich,Away,138.0,10.0,1.0,3.0,2.0,1.0,,120.0,7.0,,4.0,3.0,6.0,25.0,255.0,,,15.0,22.0,15.0,4.0,1.0,,,,,,,,,5.0,,,,17.0,6.0,60.0,59.0,1.0,1.0,,2.0,2.0,10.0,,4.0,6.0,5.0,,7.0,5.0,57.0,37.0,2.0,20.0,11.0,,1.0,62.0,12.0,4.0,,,,,,142.0,,,,,,,16.0,,6.0,,13.0,,11.0,11.0,1.0,4.0,69.0,76.0,30.0,6.0,,2.0,3.0,1.0,1.0,,,31.0,64.0,23.0,,,,,,144.0,136.0,2.0,26.0,17.0,38.9,,,0.0,77.0,4.0,1.0,1.0,1.0,,3.0,,3.0,51.0,5.0,155.0,25.0,28.0,13.0,3.0,14.0,11.0,,93.0,5.0,207.0,6.0,,16.0,7.0,72.0,,348.0,,1.0,6.0,14.0,1.0,23.0,0.0,503.0,8.0,4.0,4.0,7.0,0.0,,,,,,,,,,313.0,,5.0,235.0,,,4.0,9.0,9.0,4.0,,,,,,,,,,,
2015-16,803203,5,2015-09-12 15:00:00,45,Norwich,Home,151.0,6.0,,2.0,2.0,2.0,,187.0,5.0,2.0,5.0,9.0,8.0,32.0,336.0,1.0,,11.0,11.0,16.0,7.0,,,,,,,,,,9.0,,,,5.0,2.0,72.0,56.0,1.0,,1.0,2.0,,5.0,,4.0,12.0,2.0,,8.0,1.0,38.0,54.0,2.0,10.0,5.0,,,69.0,10.0,11.0,2.0,,3.0,2.0,,181.0,2.0,,2.0,2.0,,,7.0,3.0,2.0,1.0,8.0,1.0,19.0,19.0,2.0,5.0,76.0,74.0,32.0,4.0,1.0,6.0,3.0,4.0,2.0,3.0,,74.0,82.0,24.0,,,,,,148.0,143.0,2.0,20.0,26.0,47.7,1.0,,0.0,103.0,1.0,,,,,8.0,,3.0,101.0,9.0,169.0,14.0,15.0,12.0,3.0,19.0,16.0,,147.0,7.0,282.0,3.0,2.0,34.0,10.0,73.0,,432.0,1.0,0.0,12.0,21.0,,16.0,2.0,604.0,9.0,7.0,4.0,19.0,0.0,,,,,,1.0,,,,408.0,,1.0,321.0,,,3.0,17.0,17.0,7.0,,,,,,,,,,,
