season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attObxdLeft,attOneOnOne,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,saves,successfulOpenPlayPass,touchesInOppBox,attLgLeft,attObxdRight,attemptedTackleFoul,blockedPass,ptsDroppedWinningPos,ptsGainedLosingPos,putThrough,successfulPutThrough
2013-14,695259,36,2014-04-26 15:00:00,80,Swansea,Home,147.0,22.0,1.0,3.0,2.0,3.0,,141.0,5.0,,4.0,3.0,13.0,23.0,285.0,1.0,1.0,26.0,15.0,16.0,2.0,3.0,,,,,,,,1.0,,7.0,1.0,,,,,2.0,1.0,10.0,70.0,50.0,1.0,,2.0,7.0,1.0,9.0,,9.0,13.0,6.0,,9.0,,44.0,41.0,7.0,35.0,15.0,,,54.0,9.0,12.0,2.0,,4.0,1.0,,145.0,2.0,,2.0,1.0,1.0,,9.0,2.0,1.0,,15.0,,22.0,22.0,,4.0,79.0,74.0,43.0,6.0,2.0,1.0,6.0,8.0,5.0,,,46.0,60.0,12.0,,,,,1.0,143.0,143.0,3.0,17.0,23.0,47.6,,1.0,0.0,78.0,,2.0,,1.0,,2.0,,3.0,44.0,7.0,173.0,44.0,35.0,9.0,8.0,28.0,20.0,,77.0,8.0,227.0,1.0,,19.0,16.0,50.0,5.0,372.0,2.0,0.0,11.0,8.0,3.0,29.0,1.0,591.0,8.0,7.0,9.0,8.0,0.0,,,1.0,,,,356.0,2.0,274.0,,,,5.0,14.0,,,14.0,10.0
2013-14,695269,37,2014-05-03 15:00:00,80,Swansea,Home,156.0,21.0,1.0,5.0,4.0,4.0,1.0,124.0,6.0,,6.0,6.0,9.0,28.0,275.0,,,22.0,23.0,20.0,8.0,1.0,,,,,1.0,1.0,,,,9.0,,,,,,,7.0,10.0,63.0,54.0,,,,4.0,2.0,11.0,,3.0,4.0,2.0,,9.0,1.0,56.0,42.0,4.0,30.0,17.0,1.0,,38.0,11.0,5.0,,,3.0,2.0,1.0,137.0,,,,,,,9.0,,,1.0,17.0,,26.0,26.0,4.0,6.0,73.0,72.0,42.0,5.0,,5.0,4.0,3.0,6.0,1.0,,42.0,66.0,10.0,,,,,,122.0,122.0,1.0,25.0,21.0,38.1,,,0.0,79.0,,3.0,,,,7.0,,3.0,42.0,9.0,174.0,37.0,30.0,4.0,3.0,11.0,8.0,,68.0,8.0,189.0,,,15.0,15.0,41.0,2.0,352.0,,0.0,12.0,17.0,,32.0,1.0,557.0,11.0,1.0,3.0,12.0,0.0,,,,,,,346.0,3.0,272.0,,,,4.0,16.0,,,16.0,9.0
2013-14,695278,38,2014-05-11 15:00:00,80,Swansea,Away,153.0,17.0,,1.0,1.0,2.0,,140.0,6.0,1.0,6.0,9.0,13.0,27.0,292.0,,1.0,20.0,11.0,8.0,3.0,,,,,,,,,,,8.0,,,,,,,8.0,12.0,61.0,43.0,2.0,,2.0,3.0,2.0,9.0,,3.0,9.0,2.0,,11.0,1.0,50.0,51.0,3.0,32.0,14.0,,1.0,33.0,15.0,14.0,2.0,,3.0,,,109.0,2.0,,2.0,2.0,,,14.0,3.0,,,14.0,,16.0,16.0,1.0,6.0,87.0,69.0,46.0,6.0,1.0,1.0,4.0,4.0,5.0,3.0,,38.0,49.0,6.0,,,,,,103.0,103.0,2.0,19.0,14.0,46.7,,,0.0,87.0,1.0,2.0,,,,2.0,,3.0,63.0,5.0,169.0,28.0,32.0,11.0,2.0,13.0,11.0,,83.0,5.0,188.0,,1.0,20.0,15.0,41.0,,344.0,,0.0,8.0,23.0,1.0,21.0,3.0,548.0,11.0,6.0,3.0,16.0,0.0,,,,,,,326.0,3.0,277.0,,,,7.0,10.0,,,10.0,4.0
2014-15,755307,1,2014-08-16 12:45:00,80,Swansea,Away,202.0,8.0,,2.0,2.0,1.0,,107.0,5.0,,7.0,5.0,15.0,28.0,307.0,,1.0,19.0,20.0,10.0,3.0,,,,,,,,,,,5.0,,,,,,,8.0,6.0,65.0,57.0,,,,4.0,1.0,13.0,,,4.0,4.0,,7.0,1.0,65.0,44.0,4.0,35.0,17.0,,,34.0,20.0,11.0,,1.0,1.0,1.0,,128.0,2.0,,2.0,2.0,,,9.0,2.0,6.0,,17.0,,17.0,17.0,3.0,7.0,105.0,78.0,42.0,4.0,2.0,,5.0,4.0,3.0,2.0,,45.0,37.0,4.0,,,,,,115.0,115.0,3.0,24.0,14.0,40.4,,1.0,0.0,85.0,1.0,3.0,,1.0,,,,3.0,37.0,5.0,224.0,22.0,35.0,10.0,,9.0,9.0,,55.0,2.0,168.0,6.0,,19.0,17.0,60.0,1.0,383.0,,0.0,5.0,19.0,2.0,23.0,4.0,569.0,11.0,4.0,,19.0,0.0,,,,,,,352.0,4.0,284.0,,,,8.0,13.0,,,13.0,7.0
2014-15,755321,2,2014-08-23 15:00:00,80,Swansea,Home,319.0,14.0,,2.0,2.0,7.0,,162.0,7.0,1.0,5.0,12.0,29.0,46.0,479.0,,1.0,13.0,22.0,19.0,4.0,1.0,,,,,,,,,,7.0,,,,,,3.0,7.0,5.0,95.0,59.0,1.0,1.0,,2.0,2.0,3.0,,2.0,7.0,7.0,,6.0,1.0,55.0,52.0,2.0,39.0,23.0,,2.0,54.0,14.0,12.0,,1.0,3.0,1.0,,182.0,1.0,,,1.0,,,9.0,1.0,7.0,1.0,23.0,,11.0,11.0,3.0,5.0,146.0,86.0,51.0,3.0,1.0,,6.0,5.0,5.0,2.0,,35.0,79.0,12.0,,,,,,129.0,129.0,2.0,26.0,19.0,55.4,,1.0,0.0,135.0,1.0,,,2.0,,3.0,,3.0,57.0,6.0,340.0,22.0,39.0,19.0,2.0,17.0,15.0,,87.0,12.0,235.0,7.0,1.0,32.0,30.0,77.0,3.0,558.0,,0.0,10.0,16.0,1.0,15.0,2.0,757.0,8.0,6.0,2.0,11.0,0.0,,,,,,,532.0,1.0,460.0,,,,6.0,15.0,,,15.0,9.0
2014-15,755330,3,2014-08-30 15:00:00,80,Swansea,Home,329.0,17.0,,2.0,2.0,1.0,1.0,183.0,3.0,,10.0,3.0,23.0,32.0,510.0,,1.0,15.0,10.0,12.0,7.0,1.0,,,,,,,,2.0,,12.0,,,,,,2.0,6.0,10.0,95.0,62.0,3.0,1.0,2.0,6.0,,3.0,,,8.0,3.0,,13.0,2.0,43.0,42.0,6.0,29.0,15.0,,1.0,40.0,10.0,6.0,,1.0,3.0,2.0,,163.0,2.0,,2.0,2.0,,,6.0,3.0,1.0,1.0,15.0,,19.0,19.0,1.0,11.0,162.0,71.0,51.0,7.0,3.0,5.0,5.0,8.0,7.0,1.0,,37.0,93.0,10.0,,,,,,107.0,107.0,2.0,25.0,22.0,55.9,,2.0,0.0,153.0,,2.0,,,,7.0,,3.0,49.0,10.0,344.0,28.0,29.0,16.0,,13.0,13.0,1.0,71.0,6.0,242.0,1.0,,9.0,25.0,50.0,2.0,573.0,1.0,0.0,15.0,16.0,1.0,15.0,1.0,770.0,7.0,8.0,,9.0,0.0,,,,,,1.0,558.0,2.0,500.0,,,,7.0,20.0,,,20.0,8.0
2014-15,755334,4,2014-09-13 15:00:00,80,Swansea,Away,251.0,15.0,,2.0,2.0,1.0,,145.0,4.0,,10.0,5.0,33.0,21.0,394.0,1.0,2.0,13.0,11.0,6.0,8.0,1.0,,,,,,,,,,11.0,,,,,,,17.0,13.0,90.0,62.0,2.0,1.0,1.0,7.0,2.0,20.0,,4.0,5.0,6.0,,10.0,4.0,59.0,48.0,7.0,40.0,15.0,,,34.0,11.0,12.0,,,,,,151.0,1.0,,1.0,1.0,,,11.0,1.0,3.0,,15.0,,13.0,13.0,2.0,10.0,109.0,75.0,43.0,7.0,1.0,7.0,3.0,2.0,7.0,1.0,,38.0,49.0,16.0,,,,,,104.0,104.0,1.0,29.0,21.0,44.7,,1.0,0.0,105.0,2.0,3.0,,,,8.0,,3.0,29.0,10.0,266.0,24.0,40.0,19.0,4.0,15.0,11.0,,50.0,1.0,204.0,3.0,1.0,20.0,33.0,51.0,,455.0,1.0,0.0,12.0,18.0,2.0,13.0,3.0,668.0,12.0,12.0,4.0,15.0,0.0,,,2.0,6.0,6.0,,426.0,5.0,374.0,13.0,,,7.0,14.0,3.0,,14.0,6.0
2014-15,755350,5,2014-09-20 15:00:00,80,Swansea,Home,206.0,13.0,1.0,2.0,1.0,3.0,,133.0,3.0,,12.0,9.0,9.0,28.0,337.0,,,14.0,12.0,11.0,2.0,1.0,,,,,,,,,,4.0,,,1.0,,,,8.0,3.0,53.0,65.0,2.0,2.0,,6.0,1.0,2.0,,2.0,5.0,4.0,,5.0,2.0,39.0,39.0,6.0,42.0,24.0,,,51.0,11.0,15.0,,,2.0,2.0,,144.0,,,,,,,8.0,,7.0,,24.0,1.0,16.0,16.0,,12.0,124.0,78.0,35.0,4.0,,1.0,2.0,2.0,2.0,3.0,,42.0,46.0,9.0,,,,,,121.0,121.0,1.0,24.0,23.0,44.0,1.0,,0.0,97.0,2.0,1.0,1.0,,,2.0,,2.0,42.0,4.0,222.0,36.0,42.0,18.0,2.0,13.0,11.0,,74.0,10.0,209.0,7.0,,23.0,9.0,68.0,,418.0,,1.0,5.0,6.0,,16.0,0.0,604.0,8.0,7.0,2.0,5.0,0.0,,,1.0,,,,388.0,3.0,319.0,,,,6.0,14.0,,,14.0,6.0
2014-15,755361,6,2014-09-27 15:00:00,80,Swansea,Away,179.0,13.0,,2.0,2.0,2.0,1.0,156.0,5.0,2.0,6.0,6.0,28.0,29.0,333.0,,,10.0,9.0,12.0,6.0,1.0,,,,,,,,,,6.0,,,,,,1.0,6.0,9.0,86.0,64.0,,,,1.0,,10.0,,1.0,7.0,4.0,,11.0,2.0,50.0,52.0,1.0,33.0,18.0,,,51.0,15.0,13.0,,,2.0,3.0,,137.0,,,,,,,7.0,,2.0,,18.0,,19.0,19.0,4.0,7.0,83.0,74.0,48.0,10.0,,6.0,1.0,1.0,6.0,2.0,,41.0,42.0,12.0,,,,,,109.0,109.0,2.0,29.0,24.0,50.5,,1.0,0.0,88.0,2.0,1.0,1.0,,,6.0,,3.0,57.0,7.0,192.0,19.0,33.0,14.0,1.0,15.0,14.0,,82.0,5.0,217.0,2.0,2.0,23.0,31.0,58.0,2.0,394.0,,1.0,7.0,18.0,1.0,10.0,1.0,585.0,14.0,9.0,1.0,15.0,0.0,,,,,,2.0,372.0,3.0,317.0,,,,5.0,8.0,,,8.0,7.0
2014-15,755370,7,2014-10-04 15:00:00,80,Swansea,Home,344.0,27.0,1.0,3.0,2.0,3.0,1.0,200.0,5.0,1.0,3.0,4.0,33.0,36.0,541.0,,1.0,20.0,13.0,15.0,6.0,1.0,,,,,,,,,,8.0,,,,,,1.0,7.0,2.0,115.0,67.0,3.0,1.0,2.0,2.0,1.0,9.0,,3.0,4.0,4.0,,14.0,1.0,56.0,50.0,2.0,26.0,14.0,,1.0,64.0,11.0,14.0,1.0,,3.0,2.0,,214.0,2.0,,2.0,2.0,,,5.0,2.0,1.0,1.0,14.0,,21.0,21.0,1.0,4.0,157.0,101.0,71.0,1.0,1.0,4.0,5.0,5.0,1.0,,,60.0,50.0,21.0,,,,,,142.0,142.0,3.0,27.0,32.0,62.9,,1.0,0.0,141.0,1.0,1.0,,,,5.0,,2.0,67.0,9.0,362.0,43.0,26.0,19.0,3.0,13.0,10.0,,106.0,8.0,278.0,1.0,1.0,15.0,36.0,59.0,3.0,627.0,,0.0,11.0,14.0,1.0,22.0,1.0,823.0,15.0,8.0,3.0,13.0,0.0,,,2.0,,,,604.0,2.0,522.0,,,,6.0,19.0,,,19.0,5.0
2014-15,755381,8,2014-10-19 16:00:00,80,Swansea,Away,224.0,8.0,,3.0,3.0,3.0,1.0,174.0,5.0,,7.0,4.0,24.0,18.0,395.0,,1.0,25.0,18.0,16.0,7.0,,,,1.0,,1.0,2.0,,,,7.0,1.0,,,,,2.0,9.0,8.0,100.0,58.0,3.0,4.0,1.0,2.0,4.0,13.0,,5.0,6.0,3.0,,15.0,,60.0,69.0,2.0,27.0,15.0,,,53.0,7.0,17.0,1.0,,5.0,2.0,2.0,179.0,,,,,,,10.0,,2.0,1.0,15.0,,11.0,11.0,1.0,7.0,105.0,85.0,50.0,3.0,,3.0,4.0,5.0,6.0,1.0,,26.0,52.0,14.0,1.0,1.0,1.0,,1.0,137.0,137.0,,29.0,21.0,57.0,,,0.0,99.0,1.0,,,,,4.0,,3.0,56.0,8.0,246.0,26.0,27.0,19.0,5.0,16.0,11.0,,90.0,7.0,253.0,2.0,,18.0,25.0,57.0,,483.0,,0.0,13.0,25.0,2.0,25.0,1.0,693.0,12.0,11.0,5.0,22.0,0.0,,,1.0,,,1.0,457.0,1.0,377.0,,,,4.0,13.0,,,13.0,7.0
2014-15,755389,9,2014-10-25 17:30:00,80,Swansea,Home,246.0,15.0,1.0,1.0,,4.0,,202.0,5.0,,10.0,4.0,16.0,22.0,447.0,1.0,3.0,18.0,17.0,15.0,3.0,1.0,,,,,,,,,,6.0,,,1.0,,,,4.0,5.0,84.0,73.0,2.0,1.0,2.0,6.0,,9.0,,2.0,9.0,2.0,,7.0,3.0,50.0,43.0,6.0,23.0,10.0,,1.0,60.0,7.0,10.0,2.0,,,,,186.0,2.0,,2.0,2.0,,,10.0,2.0,1.0,,10.0,1.0,17.0,17.0,,10.0,145.0,76.0,48.0,2.0,,3.0,3.0,3.0,1.0,1.0,,51.0,53.0,15.0,,,,,,140.0,140.0,5.0,22.0,32.0,49.5,1.0,1.0,0.0,128.0,2.0,2.0,,2.0,,4.0,,3.0,73.0,6.0,276.0,26.0,23.0,15.0,2.0,13.0,11.0,1.0,109.0,8.0,280.0,1.0,,20.0,17.0,53.0,1.0,543.0,1.0,0.0,7.0,15.0,8.0,20.0,0.0,718.0,11.0,5.0,2.0,11.0,0.0,,,1.0,,,,521.0,4.0,431.0,,,,4.0,15.0,,,15.0,7.0
2014-15,755397,10,2014-11-01 15:00:00,80,Swansea,Away,115.0,13.0,,1.0,1.0,,,120.0,6.0,,4.0,5.0,12.0,24.0,234.0,1.0,,13.0,11.0,6.0,6.0,,,,,,,,,,,8.0,,,,,,,6.0,11.0,46.0,61.0,1.0,1.0,,7.0,4.0,17.0,,,6.0,3.0,,10.0,2.0,57.0,48.0,7.0,36.0,21.0,,,40.0,15.0,10.0,,,1.0,1.0,,138.0,,,,,,,10.0,,2.0,,21.0,,18.0,18.0,3.0,4.0,69.0,60.0,29.0,11.0,,3.0,3.0,,5.0,1.0,,33.0,45.0,10.0,,,,,,112.0,112.0,2.0,33.0,20.0,33.3,,1.0,0.0,53.0,1.0,2.0,1.0,,,4.0,1.0,3.0,59.0,6.0,132.0,20.0,36.0,18.0,,10.0,10.0,1.0,83.0,5.0,184.0,2.0,,25.0,13.0,59.0,1.0,306.0,1.0,1.0,8.0,20.0,,16.0,3.0,496.0,10.0,12.0,,16.0,0.0,,,,,,1.0,284.0,3.0,222.0,,,,10.0,7.0,,,7.0,5.0
2014-15,755409,11,2014-11-09 16:00:00,80,Swansea,Home,211.0,10.0,1.0,3.0,2.0,3.0,,149.0,4.0,,4.0,8.0,16.0,21.0,357.0,1.0,,12.0,14.0,15.0,5.0,1.0,,1.0,,,,1.0,,1.0,,8.0,,,,,,,7.0,5.0,66.0,62.0,,,,4.0,1.0,14.0,,6.0,9.0,4.0,,6.0,2.0,53.0,53.0,4.0,35.0,25.0,,1.0,55.0,10.0,15.0,,1.0,3.0,2.0,1.0,145.0,1.0,,1.0,1.0,,,7.0,1.0,3.0,,25.0,,15.0,15.0,3.0,4.0,126.0,67.0,40.0,10.0,1.0,3.0,4.0,5.0,5.0,,,49.0,35.0,12.0,,,,,,126.0,126.0,5.0,22.0,24.0,48.1,,,0.0,98.0,2.0,1.0,,1.0,,5.0,,3.0,49.0,7.0,232.0,22.0,35.0,21.0,5.0,20.0,15.0,,88.0,9.0,223.0,3.0,,24.0,16.0,49.0,4.0,435.0,2.0,0.0,11.0,15.0,,14.0,5.0,629.0,8.0,11.0,6.0,11.0,0.0,,,,,,1.0,409.0,3.0,339.0,,,,7.0,8.0,,,8.0,5.0
2014-15,755420,12,2014-11-22 15:00:00,80,Swansea,Away,220.0,13.0,1.0,1.0,,1.0,,163.0,5.0,,6.0,8.0,20.0,27.0,382.0,,2.0,17.0,7.0,11.0,3.0,,,,1.0,,,2.0,,,,6.0,,,,,,,17.0,6.0,76.0,62.0,2.0,1.0,1.0,3.0,2.0,16.0,,3.0,4.0,4.0,,9.0,5.0,45.0,60.0,3.0,34.0,18.0,,,43.0,9.0,12.0,1.0,,2.0,,2.0,163.0,1.0,,1.0,1.0,,,9.0,1.0,3.0,3.0,18.0,,24.0,24.0,6.0,6.0,111.0,61.0,35.0,7.0,,1.0,3.0,3.0,7.0,,,28.0,63.0,13.0,,,,,,117.0,117.0,,27.0,23.0,40.6,,,0.0,103.0,4.0,4.0,,,,3.0,,3.0,46.0,4.0,246.0,25.0,34.0,19.0,3.0,11.0,8.0,,69.0,2.0,218.0,3.0,,16.0,20.0,45.0,2.0,453.0,,0.0,8.0,25.0,3.0,19.0,1.0,688.0,16.0,12.0,3.0,15.0,0.0,,,3.0,,,,425.0,8.0,360.0,,,,1.0,28.0,,,28.0,21.0
2014-15,755429,13,2014-11-29 15:00:00,80,Swansea,Home,239.0,13.0,,5.0,5.0,1.0,,230.0,4.0,,7.0,3.0,12.0,24.0,464.0,1.0,,13.0,20.0,21.0,13.0,1.0,,,1.0,,,1.0,,,,15.0,,,,,,2.0,4.0,7.0,60.0,64.0,2.0,2.0,,4.0,3.0,10.0,,4.0,15.0,9.0,,7.0,2.0,60.0,58.0,4.0,27.0,18.0,,1.0,68.0,6.0,9.0,1.0,,2.0,,1.0,163.0,1.0,,1.0,1.0,,,5.0,1.0,2.0,,18.0,,23.0,23.0,1.0,7.0,162.0,52.0,34.0,6.0,,9.0,6.0,4.0,2.0,2.0,,60.0,81.0,17.0,1.0,1.0,1.0,,,145.0,145.0,5.0,24.0,26.0,64.3,,,0.0,153.0,1.0,3.0,,1.0,,11.0,,2.0,106.0,15.0,256.0,30.0,27.0,29.0,3.0,27.0,24.0,,141.0,4.0,309.0,2.0,,11.0,14.0,47.0,,538.0,1.0,0.0,18.0,16.0,,15.0,0.0,775.0,21.0,12.0,4.0,11.0,0.0,,,,,,2.0,516.0,4.0,447.0,,,,3.0,17.0,,,17.0,9.0
2014-15,755438,14,2014-12-02 19:45:00,80,Swansea,Home,247.0,15.0,3.0,9.0,6.0,7.0,1.0,200.0,3.0,1.0,3.0,7.0,13.0,29.0,438.0,,4.0,26.0,16.0,21.0,12.0,2.0,,,,,1.0,1.0,,,,15.0,,,,1.0,,1.0,2.0,3.0,80.0,61.0,1.0,1.0,,1.0,7.0,5.0,,9.0,18.0,5.0,,8.0,1.0,50.0,61.0,1.0,24.0,17.0,,,63.0,8.0,10.0,,,4.0,3.0,1.0,162.0,2.0,,1.0,2.0,,,5.0,2.0,,,17.0,1.0,17.0,17.0,,3.0,147.0,69.0,47.0,2.0,2.0,3.0,13.0,7.0,1.0,2.0,,52.0,72.0,20.0,,,,,,143.0,143.0,7.0,21.0,29.0,59.0,1.0,1.0,0.0,121.0,1.0,,,,,5.0,1.0,3.0,89.0,16.0,263.0,24.0,24.0,31.0,8.0,34.0,26.0,,123.0,11.0,281.0,,1.0,11.0,15.0,48.0,6.0,510.0,,0.0,19.0,13.0,5.0,31.0,2.0,737.0,12.0,18.0,9.0,12.0,0.0,,,1.0,,,1.0,494.0,1.0,426.0,,,,5.0,14.0,,,14.0,8.0
2014-15,755452,15,2014-12-07 13:30:00,80,Swansea,Away,151.0,15.0,1.0,2.0,1.0,2.0,1.0,94.0,2.0,,5.0,6.0,12.0,26.0,243.0,1.0,,20.0,28.0,17.0,7.0,1.0,1.0,,,,,,,,,8.0,,,1.0,,,,12.0,3.0,59.0,53.0,1.0,,1.0,6.0,5.0,12.0,,4.0,6.0,3.0,,4.0,2.0,63.0,57.0,6.0,52.0,32.0,,2.0,39.0,18.0,11.0,1.0,,,1.0,,135.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,2.0,32.0,1.0,14.0,14.0,1.0,6.0,70.0,61.0,26.0,7.0,,4.0,5.0,2.0,5.0,2.0,,40.0,37.0,12.0,,,,,,123.0,123.0,2.0,25.0,20.0,44.2,1.0,2.0,0.0,69.0,4.0,,,1.0,1.0,4.0,1.0,3.0,37.0,9.0,179.0,37.0,52.0,14.0,2.0,12.0,10.0,1.0,74.0,4.0,166.0,1.0,1.0,23.0,12.0,67.0,1.0,333.0,1.0,1.0,11.0,22.0,,22.0,1.0,545.0,8.0,9.0,4.0,14.0,0.0,,,,,,1.0,307.0,4.0,227.0,,,,6.0,16.0,,,16.0,8.0
2014-15,755461,16,2014-12-14 16:00:00,80,Swansea,Home,216.0,14.0,1.0,7.0,6.0,1.0,,173.0,3.0,,5.0,4.0,15.0,33.0,382.0,,4.0,24.0,21.0,17.0,10.0,1.0,,,,,,,,,,12.0,,,,,,,5.0,5.0,87.0,62.0,1.0,1.0,1.0,3.0,7.0,8.0,,7.0,16.0,10.0,,13.0,2.0,62.0,67.0,3.0,35.0,20.0,1.0,1.0,57.0,7.0,13.0,1.0,,2.0,2.0,,175.0,,,,,,,3.0,1.0,2.0,,20.0,,20.0,20.0,2.0,6.0,100.0,69.0,44.0,9.0,,3.0,8.0,3.0,3.0,1.0,,47.0,77.0,25.0,,,,,,161.0,161.0,2.0,21.0,31.0,53.5,,2.0,0.0,109.0,1.0,1.0,,,,5.0,2.0,3.0,73.0,11.0,246.0,26.0,35.0,24.0,3.0,31.0,28.0,,105.0,5.0,256.0,2.0,,16.0,15.0,59.0,5.0,471.0,,0.0,15.0,26.0,5.0,26.0,3.0,724.0,13.0,11.0,7.0,25.0,0.0,,,,,,2.0,445.0,2.0,360.0,,,,4.0,23.0,,,23.0,6.0
2014-15,755464,17,2014-12-20 15:00:00,80,Swansea,Away,140.0,21.0,1.0,3.0,2.0,2.0,,129.0,3.0,,8.0,4.0,17.0,23.0,266.0,,,21.0,39.0,14.0,9.0,1.0,1.0,,1.0,,,1.0,,,,10.0,,,,,1.0,1.0,5.0,6.0,61.0,75.0,1.0,1.0,,2.0,4.0,7.0,,5.0,2.0,6.0,,10.0,1.0,78.0,48.0,2.0,67.0,34.0,,,57.0,16.0,13.0,,1.0,2.0,1.0,1.0,160.0,1.0,,,1.0,,,11.0,1.0,3.0,,34.0,1.0,17.0,17.0,2.0,9.0,66.0,79.0,37.0,4.0,1.0,5.0,6.0,3.0,2.0,,,33.0,56.0,13.0,,,,,,159.0,159.0,3.0,24.0,35.0,43.4,1.0,1.0,0.0,82.0,1.0,2.0,,,1.0,6.0,,3.0,52.0,11.0,174.0,43.0,67.0,17.0,3.0,12.0,9.0,3.0,82.0,5.0,207.0,3.0,,19.0,18.0,65.0,4.0,369.0,,0.0,13.0,16.0,1.0,26.0,2.0,613.0,16.0,7.0,5.0,10.0,0.0,,,,,,,339.0,3.0,252.0,,,,6.0,13.0,,,13.0,6.0
2014-15,755481,18,2014-12-26 15:00:00,80,Swansea,Home,198.0,21.0,,2.0,2.0,2.0,,193.0,4.0,,2.0,1.0,9.0,37.0,389.0,,1.0,11.0,14.0,12.0,5.0,,,1.0,,,,1.0,,,,5.0,,,,,,,8.0,3.0,74.0,60.0,1.0,1.0,,4.0,2.0,12.0,,4.0,8.0,4.0,,8.0,1.0,63.0,40.0,4.0,26.0,13.0,,,53.0,17.0,12.0,,,4.0,2.0,1.0,150.0,,,,,,,14.0,,2.0,,13.0,,15.0,15.0,,2.0,122.0,66.0,35.0,,1.0,3.0,2.0,2.0,1.0,1.0,,56.0,72.0,14.0,,,,,,113.0,113.0,4.0,21.0,31.0,43.4,,,0.0,116.0,3.0,,,,,3.0,,3.0,85.0,5.0,212.0,36.0,26.0,19.0,2.0,16.0,14.0,,117.0,4.0,266.0,2.0,,15.0,9.0,73.0,3.0,462.0,1.0,0.0,7.0,9.0,1.0,11.0,1.0,616.0,2.0,7.0,4.0,8.0,0.0,,,,,,,433.0,3.0,375.0,,,,7.0,15.0,,,15.0,9.0
2014-15,755485,19,2014-12-29 20:00:00,80,Swansea,Away,269.0,18.0,1.0,8.0,7.0,1.0,2.0,270.0,8.0,,4.0,5.0,21.0,34.0,531.0,,1.0,17.0,9.0,15.0,5.0,2.0,,,,,,,1.0,,,8.0,,,,,,2.0,13.0,9.0,113.0,56.0,,,1.0,1.0,2.0,11.0,,3.0,8.0,8.0,,12.0,5.0,46.0,42.0,1.0,20.0,9.0,1.0,1.0,59.0,5.0,8.0,,,2.0,2.0,,183.0,,,,,,,11.0,1.0,,,9.0,1.0,29.0,29.0,1.0,4.0,162.0,78.0,56.0,6.0,1.0,3.0,4.0,4.0,2.0,5.0,1.0,84.0,93.0,16.0,,,,,,130.0,130.0,5.0,24.0,22.0,56.5,,,0.0,154.0,4.0,4.0,,,,5.0,1.0,3.0,86.0,7.0,295.0,35.0,20.0,19.0,3.0,21.0,18.0,,118.0,1.0,338.0,,,16.0,22.0,58.0,1.0,612.0,,0.0,11.0,9.0,1.0,17.0,0.0,803.0,9.0,10.0,3.0,5.0,0.0,,,,,,,587.0,8.0,510.0,,,,3.0,16.0,,,16.0,9.0
