season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attPenMiss,attPostLeft,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attObxdRight,attOneOnOne,contentiousDecision,penaltySave,ptsDroppedWinningPos,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,subsGoals,attPenPost,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,attLgLeft,expectedGoalsFreekick,totalDistance
2012-13,442100,11,2012-11-10 17:30:00,7,Aston Villa,Home,83.0,14.0,2.0,5.0,3.0,6.0,,140.0,6.0,,2.0,10.0,18.0,31.0,218.0,,1.0,11.0,13.0,16.0,4.0,,,1.0,,,,,1.0,,,7.0,,,,,,9.0,12.0,,,51.0,12.0,3.0,5.0,,5.0,11.0,6.0,,6.0,1.0,46.0,44.0,11.0,21.0,9.0,,,57.0,14.0,8.0,2.0,1.0,2.0,1.0,,2.0,,2.0,2.0,,1.0,9.0,2.0,4.0,,25.0,,28.0,21.0,6.0,2.0,63.0,38.0,6.0,,1.0,5.0,3.0,,6.0,1.0,36.0,50.0,19.0,,,,,140.0,113.0,2.0,24.0,15.0,30.5,,,,0.0,1.0,2.0,,,,1.0,2.0,1.0,3.0,61.0,,6.0,93.0,23.0,47.0,11.0,5.0,23.0,18.0,3.0,98.0,14.0,213.0,4.0,,21.0,19.0,51.0,,283.0,,0.0,8.0,17.0,2.0,14.0,1.0,491.0,,3.0,5.0,13.0,0.0,,,,45.0,2.0,1.0,1.0,105.0,58.0,1.0,75.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442112,12,2012-11-17 15:00:00,7,Aston Villa,Away,136.0,8.0,2.0,6.0,4.0,2.0,,106.0,5.0,,5.0,3.0,6.0,23.0,236.0,,,10.0,9.0,12.0,7.0,2.0,,1.0,,,,,,,,9.0,,,,,,20.0,6.0,,,30.0,3.0,6.0,6.0,,4.0,2.0,6.0,,10.0,1.0,34.0,48.0,3.0,19.0,7.0,1.0,1.0,42.0,7.0,9.0,,,2.0,1.0,,,,,,,,16.0,,1.0,3.0,10.0,,11.0,10.0,5.0,5.0,75.0,33.0,9.0,,2.0,7.0,2.0,,3.0,,32.0,37.0,11.0,2.0,2.0,2.0,,123.0,110.0,1.0,17.0,4.0,33.4,,,,0.0,4.0,1.0,,,,1.0,3.0,,3.0,36.0,,9.0,154.0,14.0,32.0,6.0,4.0,13.0,9.0,1.0,62.0,4.0,157.0,1.0,,18.0,7.0,41.0,4.0,298.0,,0.0,11.0,26.0,1.0,13.0,1.0,479.0,,1.0,4.0,22.0,0.0,,,,50.0,,,,112.0,67.0,,69.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,
2012-13,442119,13,2012-11-24 17:30:00,7,Aston Villa,Home,105.0,15.0,3.0,5.0,2.0,3.0,2.0,165.0,4.0,,3.0,10.0,2.0,31.0,265.0,,,26.0,19.0,12.0,5.0,3.0,2.0,,,,,,,,,6.0,,,,,1.0,6.0,6.0,4.0,5.0,52.0,2.0,4.0,6.0,,7.0,8.0,5.0,,11.0,,50.0,38.0,2.0,11.0,6.0,,,62.0,8.0,9.0,,,5.0,3.0,,,,,,,,8.0,,1.0,1.0,9.0,1.0,12.0,9.0,1.0,3.0,78.0,38.0,6.0,,1.0,7.0,4.0,336.0,3.0,,32.0,72.0,36.0,,,,,149.0,149.0,7.0,14.0,21.0,37.4,,,1.0,0.0,1.0,,1.0,,1.0,,1.0,,3.0,82.0,257.0,8.0,115.0,22.0,20.0,10.0,7.0,23.0,16.0,,130.0,8.0,262.0,1.0,,32.0,4.0,62.0,3.0,354.0,,0.0,9.0,15.0,1.0,33.0,1.0,541.0,14.0,2.0,7.0,8.0,0.0,,,,46.0,,,,134.0,89.0,4.0,85.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442129,14,2012-11-27 20:00:00,7,Aston Villa,Home,82.0,18.0,5.0,11.0,6.0,6.0,,204.0,7.0,,1.0,5.0,21.0,32.0,275.0,,2.0,34.0,25.0,28.0,8.0,3.0,,,,,,,,,,12.0,,,,,,9.0,3.0,,,52.0,4.0,5.0,6.0,,8.0,13.0,8.0,,11.0,,53.0,56.0,4.0,38.0,20.0,,1.0,83.0,11.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,10.0,,6.0,,33.0,,21.0,18.0,,1.0,85.0,49.0,3.0,,5.0,7.0,5.0,,3.0,,46.0,73.0,20.0,,,,,184.0,151.0,1.0,14.0,22.0,55.2,,,1.0,0.0,3.0,,,,,,6.0,,3.0,97.0,,12.0,96.0,42.0,71.0,2.0,8.0,29.0,21.0,1.0,155.0,18.0,305.0,6.0,,19.0,24.0,61.0,2.0,372.0,1.0,0.0,16.0,22.0,2.0,42.0,1.0,641.0,,2.0,8.0,15.0,0.0,,,,48.0,,,,147.0,92.0,,85.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442145,15,2012-12-01 15:00:00,7,Aston Villa,Away,143.0,5.0,1.0,2.0,1.0,2.0,,164.0,4.0,,1.0,6.0,1.0,40.0,305.0,,,16.0,19.0,15.0,3.0,1.0,,,,,,,,,,6.0,,,,,,8.0,9.0,,,30.0,6.0,1.0,11.0,,4.0,6.0,3.0,,17.0,2.0,55.0,47.0,6.0,24.0,14.0,,,59.0,6.0,5.0,1.0,,,,,1.0,,,1.0,,,8.0,1.0,1.0,,29.0,,20.0,13.0,,1.0,80.0,41.0,11.0,,3.0,2.0,2.0,,5.0,,68.0,47.0,15.0,,,,,164.0,141.0,2.0,7.0,13.0,45.5,,,,0.0,3.0,4.0,,,1.0,,4.0,,3.0,70.0,,5.0,162.0,19.0,47.0,8.0,4.0,13.0,9.0,1.0,110.0,7.0,240.0,1.0,,28.0,1.0,78.0,4.0,389.0,3.0,0.0,7.0,21.0,,20.0,2.0,606.0,,6.0,4.0,14.0,0.0,,,,60.0,,,,134.0,101.0,1.0,94.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442150,16,2012-12-08 15:00:00,7,Aston Villa,Home,183.0,14.0,1.0,4.0,3.0,1.0,,196.0,3.0,,10.0,3.0,22.0,35.0,375.0,1.0,,18.0,25.0,19.0,7.0,,,,1.0,,,1.0,,,,9.0,,,,,,1.0,1.0,,,47.0,6.0,7.0,2.0,,3.0,11.0,8.0,,10.0,,48.0,62.0,6.0,29.0,19.0,,,67.0,9.0,15.0,,,2.0,1.0,1.0,,,,,,,5.0,,5.0,,31.0,,15.0,11.0,,10.0,67.0,46.0,2.0,,1.0,6.0,2.0,,,,52.0,54.0,27.0,,,,,154.0,130.0,1.0,16.0,16.0,56.3,,,1.0,0.0,,,,,2.0,,4.0,,3.0,87.0,,7.0,199.0,38.0,53.0,10.0,3.0,23.0,20.0,,137.0,4.0,284.0,5.0,,11.0,24.0,58.0,3.0,460.0,2.0,0.0,13.0,20.0,,20.0,0.0,670.0,,8.0,3.0,13.0,0.0,,,,66.0,,,,140.0,128.0,1.0,126.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442160,17,2012-12-15 15:00:00,7,Aston Villa,Away,58.0,7.0,1.0,2.0,1.0,2.0,1.0,90.0,9.0,1.0,2.0,7.0,6.0,17.0,146.0,1.0,2.0,6.0,10.0,16.0,6.0,1.0,,2.0,,,,,,,,9.0,,,,,1.0,15.0,14.0,,,47.0,7.0,,5.0,1.0,2.0,,1.0,,10.0,2.0,35.0,49.0,7.0,23.0,4.0,,1.0,53.0,10.0,4.0,3.0,,2.0,1.0,,3.0,,1.0,3.0,,1.0,21.0,3.0,4.0,1.0,13.0,,14.0,6.0,1.0,3.0,74.0,32.0,7.0,,4.0,6.0,6.0,,11.0,,39.0,22.0,10.0,,,,,130.0,100.0,1.0,18.0,7.0,27.9,,,,0.0,5.0,2.0,,,,2.0,5.0,,3.0,55.0,,10.0,67.0,22.0,53.0,5.0,2.0,4.0,2.0,2.0,92.0,9.0,148.0,4.0,1.0,15.0,8.0,43.0,,211.0,1.0,0.0,11.0,25.0,2.0,10.0,2.0,422.0,,4.0,2.0,18.0,0.0,,,,39.0,2.0,,2.0,101.0,29.0,,42.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442169,18,2012-12-23 16:00:00,7,Aston Villa,Away,183.0,14.0,2.0,4.0,2.0,,,158.0,6.0,,10.0,5.0,7.0,34.0,337.0,,1.0,19.0,11.0,10.0,6.0,1.0,,,,,,,,,,6.0,,,,,,15.0,11.0,,,58.0,2.0,3.0,4.0,,4.0,3.0,6.0,,10.0,5.0,40.0,39.0,2.0,19.0,10.0,1.0,3.0,62.0,11.0,6.0,,,1.0,1.0,,,,,,,,10.0,,2.0,,13.0,1.0,11.0,9.0,1.0,10.0,78.0,49.0,8.0,,3.0,4.0,1.0,,5.0,,64.0,33.0,17.0,1.0,2.0,2.0,,140.0,132.0,4.0,27.0,14.0,43.4,,,,0.0,5.0,2.0,,,,,3.0,,3.0,63.0,,7.0,202.0,29.0,27.0,8.0,4.0,14.0,10.0,,108.0,3.0,232.0,2.0,,18.0,7.0,50.0,5.0,420.0,,0.0,7.0,19.0,4.0,22.0,0.0,613.0,,4.0,4.0,15.0,0.0,,,,60.0,1.0,1.0,,158.0,101.0,2.0,101.0,11.0,,,,1.0,,,,,,,,,,,,,,,,,,
2012-13,442180,19,2012-12-26 17:30:00,7,Aston Villa,Home,153.0,9.0,,3.0,3.0,5.0,,128.0,6.0,,6.0,11.0,14.0,24.0,278.0,,,21.0,9.0,19.0,3.0,1.0,,,,,,,,,,3.0,,,,,1.0,13.0,8.0,,,52.0,4.0,,22.0,,2.0,9.0,3.0,,11.0,4.0,56.0,56.0,4.0,22.0,12.0,1.0,,44.0,12.0,7.0,,,,,,,,,,,,6.0,,1.0,1.0,27.0,,28.0,18.0,3.0,6.0,64.0,51.0,16.0,,3.0,1.0,1.0,,8.0,,26.0,50.0,18.0,,,,,139.0,113.0,2.0,20.0,21.0,40.9,,,1.0,0.0,3.0,2.0,,,,,3.0,,2.0,48.0,,4.0,164.0,21.0,48.0,16.0,2.0,14.0,12.0,,82.0,12.0,193.0,1.0,1.0,12.0,17.0,37.0,4.0,343.0,,0.0,4.0,17.0,,23.0,1.0,569.0,,13.0,2.0,14.0,0.0,,,,54.0,,,,124.0,71.0,2.0,94.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442190,20,2012-12-29 15:00:00,7,Aston Villa,Home,147.0,29.0,1.0,1.0,,3.0,,195.0,6.0,,9.0,5.0,12.0,30.0,341.0,,2.0,24.0,7.0,15.0,10.0,,,2.0,,,,,,,,11.0,,,1.0,,1.0,6.0,3.0,,,56.0,1.0,4.0,11.0,,4.0,7.0,10.0,,15.0,,49.0,55.0,1.0,9.0,3.0,,1.0,78.0,16.0,8.0,,1.0,1.0,,,,,,,,,9.0,,,1.0,12.0,1.0,19.0,15.0,1.0,9.0,70.0,50.0,3.0,,5.0,5.0,2.0,,1.0,,50.0,69.0,33.0,,,,,156.0,139.0,5.0,14.0,27.0,45.9,1.0,,,0.0,1.0,1.0,,,,2.0,6.0,1.0,3.0,95.0,,10.0,157.0,51.0,26.0,17.0,3.0,20.0,17.0,2.0,153.0,9.0,288.0,,2.0,10.0,15.0,43.0,2.0,425.0,,0.0,12.0,16.0,2.0,26.0,3.0,621.0,,16.0,4.0,12.0,0.0,,,,73.0,1.0,1.0,,132.0,96.0,2.0,124.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442204,21,2013-01-01 15:00:00,7,Aston Villa,Away,66.0,22.0,2.0,2.0,,3.0,,107.0,8.0,,1.0,5.0,8.0,23.0,171.0,,,9.0,14.0,41.0,2.0,1.0,,1.0,,,,,,,,6.0,1.0,,,,,15.0,10.0,,,46.0,4.0,1.0,7.0,,2.0,6.0,2.0,,11.0,2.0,52.0,70.0,4.0,43.0,27.0,,1.0,63.0,18.0,7.0,2.0,,2.0,,,1.0,,1.0,1.0,,,12.0,1.0,2.0,3.0,52.0,,32.0,22.0,4.0,1.0,67.0,35.0,3.0,,,4.0,5.0,,9.0,,28.0,30.0,15.0,,,,1.0,179.0,129.0,4.0,19.0,18.0,30.5,,,,0.0,4.0,,,,,1.0,3.0,,3.0,41.0,,4.0,75.0,45.0,93.0,9.0,2.0,10.0,8.0,2.0,90.0,11.0,187.0,2.0,,11.0,9.0,35.0,2.0,252.0,,0.0,9.0,18.0,,14.0,4.0,508.0,,4.0,2.0,11.0,0.0,,,,35.0,1.0,1.0,1.0,104.0,49.0,5.0,64.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442210,22,2013-01-12 15:00:00,7,Aston Villa,Home,88.0,11.0,2.0,9.0,7.0,9.0,,164.0,11.0,,2.0,11.0,3.0,23.0,243.0,,,23.0,17.0,33.0,9.0,1.0,,,,,,,,,,14.0,,,1.0,,,10.0,5.0,,,57.0,6.0,5.0,7.0,,9.0,13.0,7.0,,9.0,1.0,49.0,70.0,6.0,20.0,8.0,,,78.0,11.0,6.0,,,3.0,,,,,,,,,15.0,,2.0,1.0,18.0,1.0,21.0,12.0,1.0,2.0,87.0,41.0,5.0,,3.0,7.0,5.0,,3.0,,74.0,41.0,31.0,1.0,1.0,1.0,,194.0,174.0,1.0,24.0,20.0,51.0,1.0,,,0.0,2.0,1.0,,,1.0,,6.0,,3.0,104.0,,10.0,108.0,19.0,40.0,17.0,9.0,29.0,20.0,,167.0,19.0,275.0,2.0,,36.0,4.0,50.0,3.0,354.0,,0.0,16.0,20.0,3.0,34.0,1.0,599.0,,11.0,9.0,18.0,0.0,,,,47.0,1.0,3.0,,168.0,69.0,1.0,70.0,9.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
2012-13,442226,23,2013-01-19 17:30:00,7,Aston Villa,Away,86.0,15.0,3.0,4.0,1.0,5.0,,128.0,10.0,,4.0,3.0,13.0,21.0,210.0,1.0,1.0,17.0,14.0,23.0,7.0,3.0,,2.0,,,,,,,,11.0,,,,,,12.0,17.0,,,52.0,3.0,4.0,10.0,,8.0,12.0,2.0,,10.0,2.0,51.0,58.0,3.0,18.0,6.0,,,55.0,10.0,8.0,2.0,,1.0,,,2.0,,1.0,2.0,,1.0,20.0,2.0,5.0,,21.0,,14.0,10.0,,4.0,73.0,39.0,8.0,,4.0,8.0,6.0,,8.0,,60.0,28.0,11.0,,,,,147.0,121.0,2.0,20.0,17.0,42.6,,,2.0,0.0,1.0,3.0,,,1.0,2.0,5.0,1.0,3.0,62.0,,12.0,94.0,32.0,44.0,18.0,8.0,22.0,14.0,4.0,94.0,13.0,192.0,5.0,,10.0,14.0,39.0,3.0,264.0,1.0,0.0,15.0,16.0,1.0,20.0,3.0,503.0,,11.0,8.0,13.0,0.0,,,,36.0,1.0,1.0,,111.0,57.0,2.0,60.0,14.0,,,1.0,,,,,,,,,,,,,,,,,,,
2012-13,442230,24,2013-01-29 19:45:00,7,Aston Villa,Home,131.0,24.0,2.0,3.0,1.0,5.0,,152.0,1.0,,7.0,3.0,17.0,35.0,280.0,,3.0,25.0,24.0,30.0,6.0,1.0,,,,,,,,,,9.0,1.0,,,,1.0,3.0,9.0,,,52.0,2.0,2.0,1.0,,3.0,12.0,5.0,,16.0,1.0,59.0,63.0,2.0,37.0,17.0,,,76.0,15.0,10.0,1.0,1.0,3.0,1.0,,,,,,,,3.0,,3.0,1.0,38.0,1.0,15.0,11.0,1.0,7.0,75.0,39.0,4.0,,3.0,4.0,5.0,,4.0,,63.0,39.0,32.0,,,,1.0,182.0,149.0,1.0,15.0,24.0,51.7,1.0,,1.0,0.0,,1.0,,,,,5.0,1.0,2.0,65.0,,7.0,138.0,47.0,70.0,10.0,3.0,21.0,18.0,,118.0,9.0,242.0,3.0,,17.0,21.0,64.0,2.0,359.0,,0.0,12.0,17.0,3.0,37.0,5.0,606.0,,6.0,3.0,13.0,0.0,,,1.0,54.0,2.0,2.0,1.0,125.0,77.0,4.0,103.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442240,25,2013-02-02 15:00:00,7,Aston Villa,Away,43.0,10.0,1.0,4.0,3.0,5.0,,94.0,6.0,,1.0,4.0,14.0,9.0,133.0,1.0,1.0,9.0,26.0,18.0,4.0,1.0,,,,,,,,,,6.0,,,,,,9.0,12.0,,,46.0,3.0,2.0,5.0,,2.0,4.0,1.0,,15.0,1.0,72.0,47.0,3.0,46.0,23.0,,,49.0,23.0,6.0,3.0,,1.0,,,3.0,,2.0,2.0,1.0,,12.0,2.0,,,39.0,,34.0,20.0,10.0,1.0,69.0,27.0,15.0,,3.0,5.0,3.0,,4.0,,43.0,44.0,4.0,,,,,162.0,116.0,2.0,19.0,15.0,31.7,,,4.0,0.0,2.0,3.0,,,,,3.0,,3.0,40.0,,8.0,51.0,27.0,92.0,7.0,2.0,7.0,5.0,,76.0,13.0,160.0,,,14.0,15.0,29.0,5.0,204.0,1.0,0.0,8.0,18.0,1.0,15.0,4.0,460.0,,4.0,2.0,12.0,0.0,,,,23.0,4.0,1.0,3.0,98.0,35.0,2.0,48.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
2012-13,442249,26,2013-02-10 13:30:00,7,Aston Villa,Home,120.0,10.0,3.0,4.0,1.0,3.0,1.0,152.0,2.0,,3.0,3.0,20.0,11.0,268.0,,1.0,23.0,18.0,21.0,3.0,3.0,,,1.0,,,2.0,1.0,,,3.0,1.0,,,,3.0,12.0,4.0,,,69.0,2.0,2.0,7.0,1.0,4.0,7.0,3.0,,18.0,1.0,66.0,70.0,2.0,25.0,12.0,,,49.0,18.0,12.0,1.0,,4.0,1.0,2.0,,,,,,,4.0,,4.0,2.0,29.0,,14.0,13.0,2.0,3.0,75.0,31.0,10.0,1.0,4.0,2.0,3.0,,6.0,1.0,59.0,53.0,16.0,,,,1.0,194.0,165.0,2.0,29.0,23.0,48.2,,,2.0,0.0,4.0,,,,1.0,,5.0,,3.0,64.0,,6.0,141.0,24.0,54.0,12.0,4.0,15.0,11.0,1.0,102.0,13.0,235.0,4.0,,23.0,20.0,37.0,5.0,361.0,,0.0,10.0,32.0,2.0,29.0,3.0,614.0,,5.0,4.0,26.0,0.0,1.0,,,58.0,,1.0,1.0,152.0,77.0,3.0,74.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442259,27,2013-02-23 15:00:00,7,Aston Villa,Away,168.0,11.0,2.0,5.0,3.0,4.0,,118.0,4.0,,5.0,3.0,19.0,25.0,281.0,,2.0,10.0,16.0,11.0,6.0,1.0,2.0,4.0,,,,,,,,6.0,,,,,,17.0,9.0,6.0,2.0,48.0,7.0,2.0,14.0,,3.0,9.0,2.0,,15.0,,59.0,44.0,7.0,27.0,12.0,,,38.0,10.0,7.0,,,,,,1.0,,,1.0,,1.0,12.0,1.0,2.0,,22.0,,25.0,18.0,7.0,5.0,62.0,33.0,12.0,1.0,3.0,5.0,3.0,329.0,8.0,,34.0,45.0,19.0,,,,,114.0,114.0,1.0,17.0,21.0,36.1,,,1.0,0.0,4.0,1.0,5.0,,,4.0,3.0,1.0,2.0,52.0,271.0,8.0,184.0,25.0,49.0,13.0,3.0,14.0,11.0,6.0,82.0,10.0,181.0,2.0,,11.0,23.0,48.0,3.0,351.0,,0.0,8.0,17.0,3.0,13.0,2.0,561.0,15.0,9.0,3.0,11.0,0.0,,,,48.0,1.0,1.0,,123.0,86.0,3.0,94.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442269,28,2013-03-04 20:00:00,7,Aston Villa,Home,111.0,21.0,2.0,4.0,2.0,3.0,,220.0,4.0,,4.0,8.0,23.0,41.0,327.0,,,20.0,25.0,23.0,5.0,3.0,,,,,,,,,,6.0,,,,,1.0,11.0,9.0,,,50.0,1.0,4.0,4.0,1.0,6.0,9.0,5.0,,17.0,5.0,63.0,61.0,1.0,13.0,4.0,1.0,,82.0,12.0,14.0,,,1.0,,,,,,,,,8.0,,3.0,2.0,13.0,,29.0,23.0,3.0,4.0,82.0,38.0,5.0,,4.0,4.0,1.0,,6.0,,77.0,74.0,16.0,,,,,168.0,152.0,5.0,9.0,26.0,47.2,,,1.0,0.0,4.0,3.0,,,,,5.0,,3.0,110.0,,8.0,113.0,39.0,29.0,15.0,6.0,20.0,14.0,,171.0,12.0,323.0,3.0,,26.0,26.0,70.0,3.0,416.0,,0.0,10.0,16.0,,22.0,2.0,631.0,,8.0,6.0,16.0,0.0,,,,73.0,,,,145.0,101.0,3.0,97.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,,
2012-13,442286,29,2013-03-09 15:00:00,7,Aston Villa,Away,116.0,12.0,,2.0,2.0,6.0,,248.0,7.0,,,4.0,16.0,28.0,362.0,1.0,2.0,25.0,22.0,35.0,12.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,16.0,,,1.0,,1.0,6.0,4.0,,,46.0,6.0,4.0,,,1.0,6.0,2.0,,9.0,1.0,38.0,65.0,6.0,27.0,17.0,1.0,,79.0,7.0,8.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,,,13.0,2.0,5.0,,36.0,2.0,25.0,17.0,1.0,,91.0,52.0,6.0,,7.0,7.0,4.0,,,1.0,100.0,58.0,10.0,,,,,165.0,129.0,5.0,12.0,19.0,58.5,2.0,,1.0,0.0,2.0,1.0,,,,1.0,11.0,,2.0,97.0,,14.0,131.0,37.0,63.0,4.0,1.0,9.0,8.0,1.0,145.0,21.0,332.0,6.0,,15.0,17.0,53.0,1.0,454.0,1.0,0.0,19.0,18.0,3.0,29.0,3.0,684.0,,4.0,1.0,14.0,0.0,,,1.0,78.0,3.0,3.0,1.0,149.0,121.0,4.0,106.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442289,30,2013-03-16 15:00:00,7,Aston Villa,Home,170.0,12.0,4.0,7.0,3.0,2.0,1.0,245.0,6.0,,5.0,2.0,13.0,30.0,408.0,1.0,,22.0,10.0,12.0,5.0,3.0,,,,,,,,,,8.0,,,,,2.0,12.0,9.0,,,24.0,1.0,2.0,12.0,,9.0,10.0,6.0,,7.0,4.0,61.0,41.0,1.0,11.0,4.0,1.0,,64.0,17.0,10.0,3.0,,2.0,1.0,,3.0,,3.0,2.0,1.0,,10.0,2.0,1.0,,9.0,,10.0,9.0,,5.0,80.0,59.0,6.0,,4.0,7.0,6.0,,6.0,,76.0,75.0,18.0,,,,,130.0,118.0,2.0,7.0,8.0,60.1,,,1.0,0.0,4.0,1.0,,,1.0,,5.0,,3.0,95.0,,11.0,180.0,21.0,23.0,20.0,9.0,26.0,17.0,,132.0,6.0,313.0,1.0,,6.0,13.0,38.0,,467.0,1.0,0.0,13.0,14.0,,25.0,3.0,653.0,,5.0,9.0,9.0,0.0,,,,78.0,3.0,1.0,2.0,150.0,114.0,1.0,125.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,
2012-13,442300,31,2013-03-31 13:30:00,7,Aston Villa,Home,158.0,17.0,2.0,7.0,5.0,3.0,1.0,207.0,5.0,,3.0,10.0,16.0,23.0,358.0,,2.0,18.0,13.0,12.0,6.0,2.0,,,,,,,,,,5.0,,,,,3.0,13.0,10.0,,,60.0,2.0,3.0,11.0,,7.0,11.0,5.0,,18.0,1.0,54.0,57.0,2.0,14.0,5.0,,1.0,67.0,9.0,8.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,9.0,1.0,2.0,,9.0,,39.0,26.0,8.0,3.0,81.0,43.0,8.0,,3.0,6.0,4.0,,11.0,,51.0,59.0,16.0,1.0,1.0,1.0,,157.0,152.0,1.0,24.0,24.0,46.5,,,1.0,0.0,4.0,1.0,,,,,3.0,1.0,3.0,68.0,,9.0,170.0,43.0,19.0,12.0,7.0,24.0,17.0,,109.0,10.0,306.0,2.0,,22.0,18.0,48.0,3.0,452.0,,0.0,10.0,27.0,3.0,21.0,1.0,678.0,,9.0,7.0,19.0,0.0,,,,60.0,2.0,2.0,,153.0,116.0,1.0,123.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442316,32,2013-04-06 15:00:00,7,Aston Villa,Away,107.0,7.0,1.0,2.0,1.0,3.0,,197.0,7.0,1.0,7.0,7.0,23.0,16.0,302.0,,,14.0,33.0,21.0,8.0,1.0,,2.0,,,,,,,,6.0,,,,1.0,1.0,8.0,5.0,,,47.0,4.0,3.0,10.0,,2.0,2.0,1.0,1.0,12.0,,69.0,71.0,4.0,18.0,7.0,,,82.0,12.0,16.0,2.0,1.0,6.0,,,1.0,,,1.0,,1.0,17.0,1.0,6.0,,19.0,1.0,15.0,13.0,2.0,7.0,97.0,35.0,4.0,,3.0,7.0,6.0,,4.0,,101.0,56.0,18.0,,,,,173.0,152.0,3.0,13.0,17.0,54.4,1.0,,2.0,0.0,2.0,,2.0,,1.0,2.0,3.0,1.0,3.0,93.0,,10.0,118.0,30.0,39.0,15.0,2.0,5.0,3.0,3.0,153.0,5.0,293.0,6.0,1.0,31.0,24.0,52.0,3.0,406.0,,0.0,12.0,22.0,,19.0,1.0,606.0,,12.0,2.0,18.0,0.0,,,,84.0,1.0,,2.0,163.0,81.0,1.0,78.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,
