season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attLgLeft,attPenTarget,subsGoals,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,totalDistance,keeperGoals,penaltySave,winningGoal,attPenPost
2023-24,2367898,37,2024-05-11 15:00:00,94,Brentford,Away,147.0,21.0,1.0,2.0,1.0,6.0,,149.0,6.0,1.0,5.0,6.0,6.0,27.0,294.0,,2.0,15.0,18.0,20.0,7.0,1.0,1.0,,,,,,,,,,,2.0,9.0,,,,,,2.0,8.0,5.0,8.0,3.0,54.0,64.0,3.0,2.0,2.0,1.0,9.0,4.0,9.0,,1.0,8.0,5.0,7.0,,7.0,,52.0,60.0,1.0,15.0,9.0,,,,49.0,12.0,14.0,1.0,,4.0,3.0,,160.0,2.0,,2.0,2.0,,,10.0,2.0,3.0,,9.0,,9.0,9.0,1.0,5.0,87.0,60.0,32.0,3.0,,2.0,8.0,5.0,357.0,2.0,1.0,,68.0,52.0,33.0,,,,,150.0,150.0,4.0,27.0,20.0,52.1,,,,,21.0,0.0,87.0,1.0,2.0,3.0,,,,2.0,,5.0,,84.0,270.0,9.0,10.0,172.0,42.0,15.0,16.0,5.0,20.0,15.0,,127.0,9.0,236.0,3.0,1.0,24.0,7.0,58.0,,388.0,1.0,0.0,11.0,17.0,5.0,16.0,2.0,580.0,34.0,22.0,9.0,8.0,7.0,0.0,,,,1.0,,,,,,,,,,
2023-24,2367909,38,2024-05-19 16:00:00,94,Brentford,Home,214.0,16.0,,4.0,4.0,1.0,,185.0,4.0,,4.0,3.0,9.0,22.0,395.0,,,20.0,4.0,9.0,7.0,,,1.0,1.0,,,1.0,,,,,,,8.0,,,,,1.0,7.0,8.0,4.0,7.0,3.0,81.0,59.0,3.0,2.0,1.0,,13.0,1.0,13.0,,1.0,3.0,6.0,7.0,,3.0,2.0,44.0,40.0,,14.0,4.0,2.0,1.0,,46.0,15.0,11.0,1.0,,2.0,1.0,1.0,162.0,2.0,,1.0,2.0,,,8.0,2.0,,1.0,4.0,,5.0,5.0,,4.0,114.0,51.0,32.0,,1.0,3.0,6.0,5.0,448.0,2.0,2.0,,41.0,67.0,30.0,,,,,122.0,122.0,5.0,30.0,18.0,53.8,,,,,22.0,0.0,114.0,1.0,2.0,3.0,,,1.0,4.0,,5.0,,85.0,378.0,13.0,9.0,239.0,33.0,14.0,17.0,3.0,17.0,14.0,1.0,120.0,3.0,249.0,,,11.0,10.0,44.0,2.0,471.0,,0.0,10.0,14.0,,20.0,4.0,631.0,13.0,15.0,6.0,3.0,9.0,0.0,,,,,,,,,,,,,,
2024-25,2444477,1,2024-08-18 14:00:00,94,Brentford,Home,198.0,26.0,1.0,4.0,3.0,3.0,,117.0,5.0,1.0,4.0,4.0,8.0,35.0,311.0,,1.0,12.0,14.0,19.0,5.0,1.0,2.0,,,,,,1.0,,,,,,7.0,,,,,,3.0,7.0,8.0,8.0,1.0,65.0,56.0,2.0,2.0,1.0,,9.0,1.0,3.0,,,4.0,6.0,4.0,,14.0,3.0,45.0,58.0,,21.0,12.0,,,,45.0,6.0,15.0,2.0,,3.0,4.0,,160.0,1.0,,,1.0,,,8.0,2.0,1.0,,12.0,,11.0,11.0,,5.0,84.0,59.0,36.0,7.0,,3.0,4.0,5.0,378.0,4.0,1.0,1.0,56.0,52.0,23.0,,,,,141.0,141.0,3.0,24.0,20.0,46.0,,,,1.0,18.0,0.0,94.0,3.0,3.0,6.0,,,,3.0,,5.0,,62.0,293.0,9.0,7.0,225.0,33.0,21.0,13.0,3.0,17.0,14.0,,105.0,7.0,195.0,1.0,1.0,24.0,8.0,62.0,1.0,403.0,,0.0,9.0,19.0,2.0,14.0,1.0,586.0,13.0,9.0,5.0,4.0,10.0,0.0,,,,,0.56523,1.5903,,3.1136,1.0152,,,,,
2024-25,2444485,2,2024-08-25 16:30:00,94,Brentford,Away,199.0,15.0,1.0,4.0,3.0,2.0,1.0,103.0,2.0,1.0,3.0,3.0,5.0,25.0,298.0,,,17.0,6.0,8.0,4.0,1.0,3.0,,,,,,,,,,,,3.0,,,,,2.0,3.0,17.0,2.0,4.0,4.0,58.0,50.0,2.0,2.0,,,4.0,3.0,8.0,,,4.0,6.0,1.0,,4.0,3.0,38.0,34.0,,16.0,10.0,,,,36.0,7.0,10.0,,,1.0,1.0,,132.0,,,,,,,4.0,,,,10.0,,5.0,5.0,2.0,3.0,78.0,38.0,23.0,9.0,,1.0,4.0,2.0,344.0,7.0,2.0,,50.0,37.0,17.0,,,,,111.0,111.0,4.0,22.0,16.0,37.9,,,,1.0,17.0,0.0,96.0,6.0,,6.0,,,,3.0,,4.0,,57.0,284.0,4.0,5.0,225.0,20.0,16.0,19.0,2.0,10.0,8.0,,83.0,2.0,149.0,,1.0,15.0,5.0,47.0,2.0,364.0,,0.0,8.0,10.0,,20.0,3.0,523.0,10.0,15.0,6.0,4.0,6.0,0.0,,,,,,,,,,,,,,
2024-25,2444491,3,2024-08-31 15:00:00,94,Brentford,Home,154.0,23.0,,2.0,2.0,1.0,,158.0,4.0,,3.0,3.0,7.0,23.0,310.0,1.0,1.0,16.0,3.0,9.0,14.0,1.0,,,,,,,,,,,,,18.0,,,1.0,,1.0,5.0,9.0,9.0,15.0,5.0,61.0,47.0,3.0,3.0,3.0,5.0,11.0,6.0,7.0,,,2.0,7.0,5.0,,10.0,1.0,35.0,39.0,5.0,19.0,9.0,,,,43.0,10.0,7.0,3.0,,2.0,,,122.0,1.0,,1.0,1.0,,,4.0,2.0,,,9.0,1.0,11.0,11.0,1.0,4.0,90.0,38.0,25.0,8.0,,6.0,10.0,7.0,341.0,5.0,2.0,,57.0,38.0,25.0,,,,,96.0,96.0,11.0,15.0,14.0,36.6,1.0,,,,14.0,0.0,85.0,3.0,2.0,5.0,,,,7.0,,4.0,,102.0,294.0,11.0,16.0,164.0,29.0,19.0,11.0,1.0,13.0,12.0,,127.0,6.0,207.0,,,10.0,7.0,34.0,1.0,358.0,1.0,0.0,20.0,17.0,2.0,22.0,2.0,553.0,42.0,12.0,6.0,2.0,13.0,0.0,,,,,,,,,,109808.82,,,,
2024-25,2444506,4,2024-09-14 15:00:00,94,Brentford,Away,291.0,26.0,2.0,6.0,4.0,1.0,1.0,113.0,6.0,1.0,2.0,9.0,7.0,29.0,398.0,,1.0,8.0,6.0,11.0,4.0,2.0,2.0,,,,,,,,,,,,3.0,,,,,2.0,3.0,10.0,8.0,6.0,2.0,84.0,41.0,,,1.0,3.0,9.0,1.0,3.0,,,3.0,6.0,2.0,,6.0,3.0,24.0,42.0,3.0,22.0,6.0,1.0,,,36.0,3.0,8.0,1.0,,,1.0,,145.0,,,,,,,6.0,1.0,1.0,,6.0,1.0,9.0,9.0,3.0,2.0,122.0,46.0,26.0,12.0,,1.0,5.0,5.0,450.0,4.0,,,22.0,43.0,20.0,,,,,105.0,105.0,2.0,19.0,11.0,46.2,,3.0,,1.0,18.0,0.0,117.0,3.0,2.0,5.0,,1.0,,2.0,,4.0,,55.0,382.0,9.0,6.0,323.0,37.0,22.0,9.0,3.0,12.0,9.0,,80.0,5.0,157.0,2.0,1.0,27.0,8.0,60.0,1.0,468.0,,0.0,8.0,20.0,4.0,9.0,1.0,627.0,20.0,15.0,3.0,3.0,15.0,0.0,,,,,,,,,,110033.56,,,,
2024-25,2444518,5,2024-09-21 15:00:00,94,Brentford,Away,271.0,19.0,,1.0,1.0,,,123.0,9.0,1.0,4.0,5.0,4.0,37.0,393.0,,,13.0,13.0,7.0,5.0,,1.0,,,,,,,,,,,,5.0,,,,,,5.0,19.0,4.0,5.0,1.0,86.0,65.0,2.0,2.0,,1.0,17.0,,11.0,1.0,,4.0,4.0,4.0,,10.0,1.0,50.0,53.0,1.0,26.0,10.0,1.0,2.0,,47.0,9.0,11.0,1.0,,1.0,1.0,,167.0,1.0,,1.0,1.0,,,10.0,1.0,1.0,,10.0,,11.0,11.0,1.0,4.0,123.0,49.0,22.0,9.0,,,6.0,6.0,463.0,10.0,1.0,,54.0,43.0,27.0,,,,,141.0,141.0,7.0,30.0,17.0,52.0,,3.0,,,24.0,0.0,113.0,6.0,1.0,6.0,,,,,,4.0,,72.0,375.0,17.0,6.0,306.0,38.0,26.0,16.0,3.0,12.0,9.0,,115.0,1.0,195.0,1.0,1.0,26.0,4.0,75.0,2.0,489.0,,0.0,6.0,27.0,1.0,16.0,1.0,696.0,18.0,10.0,8.0,4.0,16.0,0.0,,,,,,,,,,113582.12,,,,
2024-25,2444522,6,2024-09-28 15:00:00,94,Brentford,Home,219.0,19.0,,5.0,5.0,2.0,1.0,211.0,11.0,,3.0,3.0,9.0,23.0,425.0,,,15.0,17.0,18.0,3.0,,,,,,,1.0,,,,,,,6.0,,,,,1.0,,11.0,8.0,4.0,4.0,92.0,44.0,1.0,1.0,,,7.0,3.0,10.0,,,7.0,10.0,10.0,,8.0,1.0,46.0,53.0,,20.0,10.0,,,,69.0,2.0,8.0,1.0,,4.0,4.0,1.0,185.0,1.0,,1.0,1.0,,,13.0,1.0,1.0,,10.0,,10.0,10.0,,3.0,127.0,67.0,39.0,7.0,,1.0,3.0,3.0,501.0,5.0,3.0,,82.0,74.0,39.0,,,,,167.0,167.0,5.0,16.0,18.0,57.2,,2.0,,1.0,18.0,0.0,124.0,2.0,,2.0,,1.0,,2.0,,2.0,,111.0,401.0,7.0,4.0,248.0,35.0,20.0,13.0,4.0,28.0,24.0,,162.0,3.0,308.0,1.0,,24.0,10.0,56.0,1.0,528.0,,0.0,8.0,25.0,,18.0,2.0,729.0,22.0,17.0,4.0,7.0,15.0,0.0,,,,,,,,,,112353.09,,,,
2024-25,2444532,7,2024-10-05 15:00:00,94,Brentford,Home,145.0,20.0,6.0,13.0,7.0,1.0,,151.0,8.0,,2.0,9.0,8.0,28.0,283.0,,1.0,10.0,20.0,22.0,6.0,5.0,7.0,2.0,1.0,,,1.0,,,,,,1.0,9.0,1.0,,,,,5.0,10.0,7.0,14.0,5.0,60.0,54.0,6.0,4.0,4.0,,9.0,3.0,2.0,,1.0,10.0,11.0,6.0,2.0,9.0,1.0,48.0,52.0,,32.0,19.0,,,,51.0,9.0,9.0,,,2.0,,1.0,148.0,3.0,1.0,3.0,2.0,1.0,,10.0,3.0,1.0,,19.0,,6.0,6.0,3.0,2.0,83.0,53.0,26.0,3.0,2.0,2.0,12.0,12.0,343.0,4.0,,,45.0,52.0,35.0,,,,1.0,134.0,134.0,8.0,15.0,24.0,44.0,,,,1.0,14.0,0.0,74.0,1.0,2.0,3.0,,,2.0,4.0,2.0,4.0,,88.0,264.0,9.0,14.0,172.0,28.0,32.0,13.0,10.0,27.0,17.0,2.0,126.0,7.0,220.0,1.0,,29.0,9.0,57.0,5.0,365.0,,0.0,19.0,16.0,2.0,11.0,2.0,569.0,46.0,15.0,5.0,10.0,8.0,0.0,,,,1.0,,,,,,111684.73,,,,
2024-25,2444544,8,2024-10-19 15:00:00,94,Brentford,Away,231.0,19.0,1.0,5.0,4.0,,1.0,186.0,7.0,1.0,6.0,3.0,7.0,19.0,412.0,,1.0,12.0,23.0,18.0,5.0,,1.0,,,,,1.0,,,,,,,4.0,,,,,,4.0,13.0,10.0,6.0,2.0,85.0,59.0,2.0,1.0,1.0,,8.0,2.0,5.0,,,2.0,4.0,6.0,1.0,13.0,5.0,57.0,49.0,,31.0,13.0,,,,54.0,5.0,4.0,,,2.0,1.0,1.0,153.0,1.0,1.0,1.0,,1.0,,8.0,,,,13.0,,10.0,10.0,3.0,6.0,122.0,57.0,41.0,9.0,,3.0,3.0,2.0,469.0,6.0,,,50.0,65.0,26.0,,,,,131.0,131.0,3.0,27.0,22.0,49.6,,3.0,,1.0,13.0,0.0,124.0,5.0,4.0,9.0,,,,4.0,,4.0,,76.0,400.0,8.0,7.0,253.0,36.0,31.0,24.0,2.0,13.0,11.0,,115.0,6.0,244.0,,1.0,17.0,7.0,46.0,3.0,484.0,,0.0,8.0,15.0,2.0,16.0,2.0,690.0,14.0,19.0,12.0,2.0,11.0,0.0,,,,,,,,,,,,,,
2024-25,2444552,9,2024-10-26 15:00:00,94,Brentford,Home,291.0,17.0,3.0,8.0,5.0,,,185.0,8.0,1.0,4.0,,7.0,21.0,468.0,1.0,1.0,19.0,14.0,26.0,12.0,2.0,1.0,,1.0,,,1.0,,,,,,2.0,14.0,1.0,,,,,5.0,8.0,3.0,14.0,6.0,74.0,43.0,6.0,4.0,3.0,2.0,7.0,6.0,3.0,,1.0,4.0,8.0,14.0,,4.0,,37.0,48.0,2.0,31.0,17.0,,2.0,,68.0,7.0,10.0,2.0,,2.0,,1.0,178.0,3.0,,2.0,3.0,,,8.0,3.0,1.0,,17.0,,4.0,4.0,,4.0,151.0,69.0,48.0,5.0,2.0,4.0,13.0,9.0,533.0,,,,40.0,95.0,41.0,,,,1.0,137.0,137.0,2.0,17.0,19.0,64.9,,,3.0,,15.0,0.0,152.0,2.0,,2.0,,1.0,,5.0,1.0,3.0,,85.0,448.0,7.0,17.0,318.0,30.0,31.0,14.0,4.0,26.0,22.0,,131.0,6.0,263.0,1.0,1.0,15.0,7.0,48.0,2.0,555.0,1.0,0.0,20.0,8.0,1.0,25.0,0.0,739.0,31.0,11.0,5.0,5.0,6.0,0.0,,,,,,,,,,,,,,
2024-25,2444561,10,2024-11-04 20:00:00,94,Brentford,Away,118.0,11.0,,1.0,1.0,3.0,,110.0,9.0,,3.0,8.0,6.0,19.0,227.0,1.0,,6.0,17.0,23.0,3.0,,,,,,,,,,,,,,5.0,,,,,,6.0,16.0,10.0,3.0,2.0,60.0,54.0,1.0,1.0,,2.0,7.0,2.0,12.0,,,3.0,3.0,,,9.0,3.0,53.0,49.0,2.0,38.0,20.0,,,,59.0,10.0,3.0,,,,,,147.0,1.0,,,1.0,,,11.0,1.0,2.0,,20.0,,12.0,12.0,4.0,3.0,51.0,60.0,25.0,11.0,1.0,1.0,3.0,2.0,297.0,10.0,,,35.0,44.0,17.0,,,,,133.0,133.0,5.0,21.0,14.0,32.4,,3.0,,1.0,13.0,0.0,63.0,5.0,5.0,10.0,,,,1.0,,5.0,,51.0,213.0,7.0,4.0,144.0,22.0,38.0,13.0,3.0,6.0,3.0,,95.0,7.0,183.0,2.0,,41.0,7.0,67.0,,321.0,2.0,0.0,5.0,16.0,1.0,8.0,1.0,504.0,9.0,17.0,7.0,3.0,12.0,0.0,,,,,,,,,,,,,,
2024-25,2444570,11,2024-11-09 15:00:00,94,Brentford,Home,169.0,9.0,,5.0,5.0,3.0,1.0,149.0,8.0,2.0,2.0,7.0,10.0,14.0,313.0,,1.0,13.0,18.0,37.0,7.0,,2.0,,,,,,,,,,,1.0,6.0,,,,,2.0,5.0,11.0,4.0,10.0,2.0,63.0,49.0,1.0,,2.0,2.0,5.0,4.0,6.0,,,6.0,8.0,8.0,,11.0,1.0,48.0,67.0,2.0,41.0,21.0,1.0,,,47.0,8.0,15.0,3.0,,3.0,3.0,,165.0,2.0,,2.0,2.0,,,9.0,2.0,1.0,,21.0,,6.0,6.0,2.0,2.0,107.0,59.0,29.0,4.0,,2.0,7.0,6.0,384.0,7.0,,,50.0,57.0,41.0,,,,,159.0,159.0,1.0,24.0,19.0,51.5,,,3.0,1.0,15.0,0.0,78.0,1.0,,1.0,,,,2.0,1.0,4.0,,70.0,289.0,5.0,9.0,203.0,27.0,41.0,9.0,4.0,23.0,19.0,,112.0,8.0,233.0,1.0,2.0,33.0,10.0,53.0,,413.0,,0.0,12.0,11.0,1.0,19.0,2.0,613.0,29.0,19.0,4.0,6.0,6.0,0.0,,,,,,,,,,,,,,
2024-25,2444583,12,2024-11-23 15:00:00,94,Brentford,Away,198.0,9.0,,2.0,2.0,5.0,,75.0,11.0,,1.0,3.0,1.0,19.0,271.0,,1.0,8.0,15.0,18.0,8.0,,,,,,,,,,,,,1.0,6.0,,,,,,5.0,16.0,11.0,5.0,4.0,33.0,46.0,2.0,2.0,,2.0,8.0,3.0,10.0,,1.0,4.0,5.0,3.0,,8.0,1.0,46.0,48.0,2.0,32.0,17.0,,,,45.0,10.0,7.0,,,1.0,1.0,,135.0,,,,,,,14.0,,2.0,1.0,17.0,,3.0,3.0,,1.0,72.0,50.0,27.0,10.0,,3.0,5.0,2.0,310.0,9.0,,,23.0,28.0,21.0,,,,,115.0,115.0,1.0,19.0,11.0,40.7,,,,1.0,12.0,0.0,102.0,3.0,2.0,5.0,,1.0,,4.0,,3.0,,41.0,252.0,8.0,8.0,218.0,22.0,32.0,9.0,2.0,11.0,9.0,,77.0,9.0,135.0,2.0,,12.0,1.0,46.0,3.0,342.0,,1.0,9.0,18.0,2.0,12.0,0.0,516.0,15.0,16.0,5.0,4.0,11.0,0.0,,,,,,,,,,,,,,
2024-25,2444590,13,2024-11-30 15:00:00,94,Brentford,Home,215.0,18.0,,2.0,2.0,,,276.0,5.0,,3.0,4.0,11.0,19.0,489.0,,3.0,24.0,17.0,19.0,7.0,,,,1.0,,,1.0,,,,,,2.0,9.0,,,,,,2.0,3.0,4.0,10.0,3.0,92.0,54.0,3.0,,4.0,3.0,7.0,4.0,7.0,,,5.0,7.0,9.0,,8.0,1.0,47.0,65.0,3.0,27.0,11.0,1.0,1.0,,74.0,9.0,10.0,1.0,,3.0,1.0,1.0,179.0,3.0,,3.0,3.0,,,5.0,4.0,1.0,,11.0,,9.0,9.0,1.0,3.0,157.0,53.0,32.0,4.0,3.0,2.0,8.0,6.0,557.0,3.0,2.0,,71.0,94.0,42.0,,,,,135.0,135.0,11.0,17.0,20.0,59.9,,,3.0,1.0,15.0,0.0,148.0,1.0,1.0,2.0,,1.0,,3.0,1.0,5.0,,164.0,472.0,7.0,10.0,236.0,33.0,27.0,23.0,3.0,20.0,17.0,,209.0,2.0,360.0,1.0,,13.0,12.0,39.0,1.0,576.0,1.0,0.0,13.0,20.0,4.0,27.0,1.0,780.0,30.0,9.0,16.0,5.0,8.0,0.0,,,,,,,,,,,,,,
2024-25,2444602,14,2024-12-04 20:15:00,94,Brentford,Away,162.0,16.0,1.0,3.0,2.0,4.0,,183.0,5.0,2.0,3.0,4.0,8.0,29.0,342.0,,2.0,12.0,12.0,17.0,6.0,1.0,2.0,,,,,,,,,,,,7.0,,,,,,5.0,16.0,4.0,7.0,2.0,68.0,44.0,,,1.0,3.0,5.0,4.0,9.0,,,5.0,8.0,7.0,,8.0,3.0,51.0,46.0,3.0,19.0,12.0,,1.0,,48.0,15.0,11.0,,,2.0,1.0,,128.0,,,,,,,5.0,1.0,3.0,,12.0,,8.0,8.0,1.0,4.0,98.0,45.0,31.0,10.0,1.0,3.0,4.0,1.0,384.0,4.0,1.0,,80.0,38.0,37.0,1.0,1.0,1.0,,113.0,113.0,7.0,16.0,13.0,50.8,,,,1.0,11.0,0.0,108.0,7.0,,7.0,,1.0,,4.0,1.0,4.0,,107.0,326.0,5.0,7.0,172.0,34.0,19.0,13.0,5.0,21.0,16.0,,143.0,9.0,251.0,3.0,2.0,11.0,8.0,44.0,1.0,402.0,,0.0,9.0,14.0,3.0,15.0,2.0,580.0,25.0,13.0,5.0,5.0,7.0,0.0,,,,,,,,,,,,,,
2024-25,2444611,15,2024-12-07 15:00:00,94,Brentford,Home,135.0,20.0,,1.0,1.0,5.0,,183.0,10.0,,2.0,7.0,14.0,27.0,317.0,1.0,2.0,11.0,9.0,11.0,5.0,,,1.0,,,,,,,,1.0,,1.0,9.0,,,,,2.0,7.0,10.0,6.0,8.0,3.0,71.0,61.0,2.0,1.0,2.0,1.0,7.0,1.0,14.0,,,3.0,8.0,4.0,1.0,5.0,1.0,45.0,49.0,1.0,29.0,12.0,,1.0,,65.0,10.0,6.0,1.0,,1.0,1.0,,162.0,3.0,1.0,2.0,2.0,1.0,,11.0,3.0,1.0,,12.0,,4.0,4.0,1.0,2.0,82.0,62.0,38.0,4.0,1.0,2.0,6.0,8.0,369.0,2.0,3.0,,51.0,63.0,28.0,,,,,127.0,127.0,7.0,18.0,28.0,43.8,,,,1.0,14.0,0.0,80.0,,1.0,2.0,,,1.0,2.0,,4.0,,89.0,298.0,7.0,8.0,152.0,39.0,29.0,16.0,2.0,15.0,13.0,1.0,131.0,9.0,258.0,1.0,,18.0,18.0,55.0,3.0,395.0,1.0,0.0,11.0,24.0,3.0,12.0,3.0,569.0,26.0,16.0,9.0,3.0,15.0,0.0,,,,1.0,,,,,,,,,,
2024-25,2444623,16,2024-12-15 19:00:00,94,Brentford,Away,157.0,18.0,1.0,3.0,2.0,1.0,,96.0,12.0,,2.0,3.0,4.0,20.0,250.0,1.0,2.0,8.0,20.0,19.0,5.0,1.0,2.0,1.0,,,,,,,,,,2.0,7.0,,1.0,,,,2.0,20.0,6.0,7.0,2.0,42.0,53.0,4.0,3.0,1.0,2.0,9.0,2.0,5.0,,,5.0,5.0,7.0,,8.0,,47.0,49.0,2.0,37.0,17.0,,1.0,,46.0,7.0,9.0,1.0,,,1.0,,142.0,1.0,,1.0,1.0,,1.0,12.0,1.0,,,17.0,1.0,6.0,6.0,,4.0,74.0,55.0,30.0,8.0,,2.0,5.0,4.0,300.0,8.0,,,20.0,39.0,33.0,,,,,130.0,130.0,5.0,23.0,20.0,38.3,1.0,,,2.0,17.0,0.0,69.0,4.0,2.0,6.0,,,1.0,3.0,,5.0,,48.0,231.0,9.0,7.0,183.0,30.0,37.0,11.0,5.0,18.0,13.0,2.0,83.0,7.0,162.0,1.0,,25.0,5.0,52.0,3.0,327.0,1.0,0.0,9.0,17.0,4.0,11.0,2.0,515.0,17.0,15.0,4.0,5.0,12.0,0.0,,,,,,,,,,,,,,
2024-25,2444631,17,2024-12-21 15:00:00,94,Brentford,Home,210.0,20.0,2.0,5.0,3.0,,,247.0,6.0,,4.0,4.0,8.0,26.0,452.0,,,11.0,20.0,17.0,3.0,1.0,4.0,,,,,,,,,,,,3.0,,,,,,6.0,6.0,4.0,7.0,,94.0,51.0,1.0,1.0,,,2.0,2.0,4.0,,,9.0,14.0,12.0,,10.0,2.0,54.0,59.0,,18.0,9.0,1.0,,,72.0,10.0,14.0,,,4.0,4.0,,159.0,,,,,,,6.0,,,,9.0,,13.0,13.0,,4.0,139.0,65.0,45.0,5.0,,1.0,3.0,3.0,509.0,1.0,2.0,,90.0,60.0,52.0,,,,,158.0,158.0,5.0,18.0,24.0,64.4,,,,1.0,14.0,0.0,140.0,3.0,1.0,4.0,,,,2.0,1.0,4.0,,137.0,429.0,2.0,4.0,217.0,40.0,18.0,21.0,8.0,38.0,30.0,,193.0,2.0,353.0,,,11.0,9.0,44.0,1.0,532.0,,0.0,7.0,17.0,4.0,14.0,3.0,735.0,37.0,19.0,11.0,9.0,11.0,0.0,,,,,,,,,,107023.34,,,,
2024-25,2444642,18,2024-12-27 19:30:00,94,Brentford,Away,156.0,13.0,1.0,2.0,1.0,4.0,,113.0,5.0,,5.0,12.0,2.0,23.0,267.0,,,13.0,19.0,11.0,6.0,1.0,2.0,1.0,,,,,,,,,,,6.0,,,,,,6.0,15.0,9.0,7.0,1.0,57.0,61.0,1.0,1.0,,,6.0,3.0,8.0,,1.0,3.0,4.0,3.0,,6.0,4.0,56.0,41.0,,32.0,16.0,,1.0,,41.0,12.0,6.0,,,,,,155.0,,,,,,,14.0,,3.0,,16.0,,11.0,11.0,2.0,5.0,70.0,67.0,27.0,5.0,,2.0,5.0,3.0,332.0,5.0,,,55.0,38.0,16.0,,,,,135.0,135.0,3.0,23.0,22.0,41.9,,,,1.0,12.0,0.0,75.0,4.0,3.0,8.0,,1.0,1.0,2.0,,3.0,,61.0,253.0,6.0,7.0,180.0,28.0,32.0,17.0,2.0,9.0,7.0,1.0,92.0,9.0,186.0,3.0,,36.0,3.0,66.0,5.0,357.0,1.0,0.0,8.0,18.0,1.0,17.0,2.0,542.0,17.0,12.0,6.0,3.0,12.0,0.0,,,,,,,,,,,,,,
2024-25,2444651,19,2025-01-01 17:30:00,94,Brentford,Home,238.0,15.0,1.0,2.0,1.0,6.0,,163.0,2.0,1.0,1.0,5.0,8.0,37.0,399.0,,,9.0,19.0,12.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,4.0,,,,,,4.0,11.0,3.0,4.0,1.0,84.0,45.0,,,,2.0,4.0,1.0,8.0,1.0,,4.0,7.0,3.0,,9.0,1.0,48.0,34.0,2.0,27.0,12.0,,,,56.0,6.0,8.0,1.0,,1.0,1.0,,162.0,1.0,,,1.0,,1.0,8.0,1.0,1.0,,12.0,,6.0,6.0,,1.0,127.0,64.0,31.0,3.0,,1.0,2.0,2.0,460.0,6.0,,,51.0,65.0,26.0,,,,,126.0,126.0,1.0,24.0,16.0,50.5,,3.0,,1.0,7.0,0.0,112.0,1.0,1.0,1.0,,1.0,2.0,2.0,,4.0,,83.0,387.0,4.0,3.0,263.0,26.0,27.0,11.0,4.0,15.0,11.0,3.0,123.0,12.0,237.0,1.0,1.0,29.0,8.0,77.0,,485.0,,0.0,5.0,10.0,1.0,10.0,1.0,631.0,10.0,10.0,4.0,4.0,7.0,0.0,,,,,,,,,,,,,,
