season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090120,14,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,1.0,,3.0,22.0,15.0,36.0,2.0,1.0,5.0,,,1.0,2.0,,,,5.0,6.0,,,1.0,,,,,2.0,,,89.0,,2.0,,,,,8.0,,7.4,,,,2.0,1.0,1.0,,6.0,,25.0,19.0,43.0,1,3.0,60.0,1.0,1.0,1.0,2.0
2016-17,7090120,14,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,2.0,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,15.0,7.0,22.0,14.0,9.0,,,,,,,,8.0,25.0,11.0,,,3.0,,2.0,,,1.0,,,90.0,2.0,,,,,,23.0,,7.9,,,2.0,2.0,1.0,,,,,23.0,8.0,31.0,4,1.0,58.0,5.0,1.0,,1.0
2016-17,7090120,14,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,,16.0,3.0,19.0,,,5.0,,,,3.0,,,5.0,8.0,4.0,,,,,,,,,1.0,,80.0,,,,,,,17.0,,6.2,,,1.0,,,2.0,,2.0,,21.0,6.0,25.0,1,3.0,47.0,3.0,1.0,,3.0
2016-17,7090120,14,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,1.0,1.0,2.0,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,3.0,,6.3,,,,,1.0,1.0,,1.0,,2.0,3.0,4.0,0,,6.0,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,1.0,,,14.0,5.0,18.0,,2.0,3.0,,,,3.0,,,,8.0,9.0,,,,,,,,3.0,1.0,,90.0,,,,,,,10.0,,6.3,,,,2.0,5.0,2.0,,,,17.0,6.0,21.0,0,2.0,42.0,1.0,5.0,,1.0
2016-17,7090120,14,31,Crystal_Palace,Home,137756,,Zeki Fryers,zeki-fryers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090181,15,31,Crystal_Palace,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090181,15,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090181,15,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,True,,,,5.0,3.0,8.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,19.0,,,,,,,2.0,,4.8,,,,1.0,,,,,,6.0,3.0,9.0,0,,11.0,1.0,,,
2016-17,7090181,15,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,,6.0,15.0,21.0,1.0,1.0,1.0,,,,1.0,,,,2.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,9.0,,6.4,,,,2.0,1.0,,,1.0,,11.0,18.0,29.0,0,1.0,36.0,1.0,,1.0,1.0
2016-17,7090181,15,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,7.0,10.0,14.0,24.0,3.0,6.0,2.0,,,,1.0,,,,5.0,9.0,,,2.0,,,,,,,,90.0,,,,,,,15.0,,6.6,,,,13.0,,,,15.0,,19.0,20.0,39.0,0,1.0,55.0,,2.0,,
2016-17,7090181,15,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,,7.0,7.0,4.0,11.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,17.0,1.0,6.2,2.0,3.0,,1.0,,,,24.0,,23.0,5.0,28.0,0,,33.0,,,,
2016-17,7090181,15,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,1.0,,2.0,32.0,16.0,47.0,,1.0,16.0,,,2.0,,,,2.0,5.0,6.0,,,3.0,,,,,,1.0,,90.0,2.0,,,,,,24.0,,6.9,,,2.0,1.0,2.0,9.0,,7.0,,51.0,16.0,58.0,6,1.0,85.0,3.0,2.0,2.0,
2016-17,7090181,15,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,1.0,3.0,24.0,27.0,4.0,3.0,7.0,,,,1.0,,,,7.0,5.0,,,2.0,,,,,1.0,,,90.0,,1.0,1.0,,,,7.0,,5.8,,,,4.0,,,,7.0,,5.0,29.0,34.0,0,1.0,44.0,,1.0,,
2016-17,7090181,15,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,2.0,2.0,4.0,,1.0,,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,,10.0,1.0,,,,,,2.0,,7.5,,,,,1.0,,,,,3.0,2.0,5.0,2,,10.0,,,1.0,
2016-17,7090181,15,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090181,15,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,1.0,,1.0,16.0,5.0,20.0,1.0,2.0,1.0,,,,1.0,,,2.0,5.0,3.0,,,,,,,,1.0,2.0,,90.0,,,,,,,11.0,,6.0,,,1.0,3.0,1.0,2.0,,2.0,,23.0,5.0,26.0,1,,48.0,1.0,1.0,,
2016-17,7090181,15,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,,8.0,8.0,16.0,5.0,1.0,4.0,,,,,,,1.0,9.0,3.0,,,4.0,,,,,1.0,,,71.0,,,,,,,5.0,,6.4,,,1.0,1.0,,1.0,,1.0,,10.0,9.0,18.0,1,1.0,31.0,1.0,1.0,,
2016-17,7090181,15,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,2.0,10.0,6.0,16.0,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,80.0,,1.0,,,,,6.0,,6.1,,,,4.0,,,,5.0,,15.0,6.0,21.0,0,,29.0,,,,
2016-17,7090181,15,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,9.0,8.0,17.0,6.0,2.0,2.0,,,,,,,2.0,10.0,6.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,13.0,,7.1,,,1.0,2.0,2.0,,,1.0,,14.0,11.0,25.0,2,,40.0,2.0,3.0,1.0,
2016-17,7090181,15,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,3.0,3.0,4.0,,,2.0,,,,,,,2.0,3.0,2.0,,,,,,,,,2.0,,45.0,,,,,,,10.0,,6.5,,,,,1.0,3.0,,1.0,,7.0,4.0,8.0,0,1.0,19.0,2.0,1.0,,1.0
2016-17,7090181,15,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,2.0,,,17.0,8.0,23.0,,,9.0,1.0,,,,,,6.0,8.0,7.0,,,1.0,1.0,1.0,,,,3.0,,90.0,2.0,,,,,1.0,16.0,,8.2,,,1.0,,4.0,2.0,,1.0,,22.0,9.0,29.0,3,1.0,55.0,1.0,3.0,3.0,
2016-17,7090181,15,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,,,1.0,4.0,5.0,9.0,1.0,,3.0,,,,,,,,1.0,2.0,,,,,,,,,,,45.0,,,,,,,4.0,,6.3,,,,3.0,1.0,,,1.0,,6.0,5.0,11.0,0,,20.0,1.0,1.0,1.0,
2016-17,7090181,15,31,Crystal_Palace,Away,863204,215885,Michael Phillips,michael-phillips,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,10.0,18.0,28.0,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,45.0,,,,,,,4.0,,6.5,,,,1.0,,,,,,11.0,20.0,31.0,0,1.0,34.0,1.0,,,1.0
2016-17,7090171,16,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,2.0,,1.0,28.0,26.0,52.0,,,6.0,,,,5.0,,,1.0,9.0,3.0,,,3.0,,,,,6.0,2.0,,90.0,,,,,,,14.0,,6.9,,,,2.0,,3.0,,6.0,,38.0,28.0,63.0,0,3.0,82.0,1.0,,,2.0
2016-17,7090171,16,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,True,,,,19.0,11.0,30.0,1.0,,7.0,,,,,,,,2.0,4.0,,,,,,,,,1.0,,45.0,,,,,,,8.0,,6.6,,,1.0,1.0,3.0,,,2.0,,23.0,13.0,36.0,1,2.0,45.0,1.0,,2.0,1.0
2016-17,7090171,16,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,False,,,5.0,8.0,19.0,27.0,2.0,1.0,2.0,1.0,,,,,,,5.0,2.0,,,3.0,1.0,,,,,1.0,,90.0,,2.0,,,,,8.0,,7.3,,,,5.0,,,,8.0,,14.0,20.0,34.0,0,1.0,44.0,1.0,,,1.0
2016-17,7090171,16,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,,11.0,11.0,6.0,17.0,,,13.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,21.0,,7.2,3.0,4.0,,,,,,32.0,,29.0,9.0,38.0,0,,50.0,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,4.0,7.0,16.0,23.0,3.0,5.0,6.0,,,,,,,,3.0,8.0,,,,,,,,1.0,,,90.0,1.0,1.0,,,,,5.0,,7.0,,,,6.0,,,,7.0,,11.0,17.0,28.0,1,1.0,40.0,,2.0,,1.0
2016-17,7090171,16,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,,,1.0,15.0,15.0,30.0,3.0,1.0,5.0,,,,,,,1.0,7.0,2.0,,,3.0,,,,,1.0,,,80.0,,,,,,,9.0,,6.3,,,,1.0,2.0,,,3.0,,19.0,18.0,37.0,0,,46.0,,,1.0,
2016-17,7090171,16,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,17.0,19.0,36.0,1.0,,5.0,,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,12.0,,6.3,,,,3.0,2.0,2.0,,2.0,,21.0,22.0,41.0,0,1.0,62.0,1.0,,1.0,1.0
2016-17,7090171,16,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,1.0,,1.0,9.0,8.0,16.0,3.0,2.0,6.0,,,,,,,2.0,5.0,5.0,,,,,1.0,,,1.0,,,87.0,2.0,,,,,,12.0,,7.5,,,1.0,1.0,1.0,2.0,,2.0,,16.0,11.0,25.0,3,1.0,44.0,,1.0,1.0,
2016-17,7090171,16,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,1.0,7.0,9.0,16.0,2.0,,5.0,,,,,,,,4.0,9.0,,,2.0,,,,,2.0,,,90.0,,,,,,,11.0,,7.0,,,,1.0,,1.0,,2.0,,12.0,11.0,22.0,0,7.0,46.0,2.0,2.0,,6.0
2016-17,7090171,16,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,11.0,4.0,15.0,8.0,7.0,3.0,,,,,,,,11.0,8.0,,,3.0,,,,,,2.0,,90.0,,,,,,,18.0,,6.6,,,1.0,,1.0,,,,,25.0,4.0,29.0,1,,40.0,3.0,1.0,,
2016-17,7090171,16,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,7.0,3.0,10.0,1.0,2.0,7.0,,,,1.0,,,6.0,16.0,12.0,,,1.0,,,,,,,,90.0,,,,,,,23.0,,6.3,,,,,13.0,3.0,,1.0,,11.0,5.0,13.0,0,2.0,46.0,3.0,3.0,6.0,2.0
2016-17,7090171,16,31,Crystal_Palace,Home,137756,,Zeki Fryers,zeki-fryers,D,True,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,10.0,,,,,,,4.0,,6.0,,,,,,1.0,,,,2.0,,1.0,0,,6.0,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,863652,,Noor Husin,noor-husin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,1.0,,4.0,26.0,22.0,47.0,1.0,,7.0,,,,6.0,,,,8.0,1.0,,,1.0,,,,,1.0,,,79.0,1.0,1.0,,,,,7.0,,6.4,,,,,,4.0,,4.0,,32.0,22.0,50.0,1,1.0,61.0,1.0,,,1.0
2016-17,7090179,17,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,False,,,2.0,23.0,32.0,55.0,2.0,1.0,6.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,13.0,,6.4,,,,5.0,,2.0,,3.0,,33.0,34.0,65.0,0,,76.0,,2.0,,
2016-17,7090179,17,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,False,,,5.0,9.0,25.0,34.0,2.0,3.0,3.0,,,,,,,1.0,4.0,6.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,19.0,,6.9,,,,4.0,,,,12.0,,20.0,30.0,50.0,0,3.0,63.0,1.0,,,2.0
2016-17,7090179,17,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,,15.0,15.0,9.0,24.0,,,12.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,13.0,,7.2,4.0,5.0,,,,,,28.0,,27.0,10.0,37.0,0,,47.0,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,1.0,21.0,13.0,34.0,,1.0,4.0,,,,2.0,,,4.0,11.0,6.0,,,3.0,,,,,,,,77.0,,,,,,,23.0,,5.9,,,2.0,1.0,2.0,6.0,,3.0,,33.0,15.0,42.0,2,3.0,67.0,3.0,2.0,,2.0
2016-17,7090179,17,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,3.0,6.0,25.0,31.0,2.0,2.0,7.0,,,,,,,,2.0,4.0,,,,,,,,3.0,,,90.0,,1.0,,,,,11.0,,6.9,,,,1.0,,,,10.0,,16.0,26.0,42.0,0,,49.0,,2.0,,
2016-17,7090179,17,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,6.5,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,38130,49438,Jordon Mutch,jordon-mutch,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,23.0,18.0,41.0,,1.0,4.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,17.0,,6.5,,,,3.0,,1.0,,6.0,,35.0,20.0,54.0,0,2.0,77.0,2.0,,,1.0
2016-17,7090179,17,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,1.0,29.0,16.0,45.0,3.0,4.0,6.0,,,,2.0,,,3.0,11.0,5.0,,,3.0,,,,,,,,90.0,,,,,,,13.0,,6.2,,,1.0,,,,,2.0,,38.0,17.0,55.0,1,1.0,66.0,,,,1.0
2016-17,7090179,17,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,2.0,,1.0,8.0,11.0,17.0,,1.0,2.0,,,,1.0,,,,2.0,4.0,,,,,,,,,2.0,,84.0,,,,,,,10.0,,6.6,,,,4.0,2.0,5.0,,2.0,,14.0,13.0,22.0,0,1.0,47.0,,1.0,1.0,1.0
2016-17,7090179,17,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,16.0,4.0,20.0,4.0,7.0,1.0,,,,,,,,8.0,8.0,,,2.0,,,,,,,,90.0,1.0,,,,,,14.0,,6.6,,,,,2.0,,,,1.0,25.0,4.0,29.0,1,,38.0,3.0,1.0,,
2016-17,7090179,17,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,13.0,,,,,,,4.0,,6.9,,,1.0,,2.0,3.0,,,,3.0,2.0,2.0,1,1.0,12.0,,1.0,1.0,1.0
2016-17,7090179,17,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,1.0,,,12.0,6.0,17.0,1.0,1.0,4.0,,,,,,,2.0,8.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,,12.0,,6.5,,,,2.0,7.0,1.0,,,,14.0,7.0,20.0,0,,44.0,3.0,5.0,3.0,
2016-17,7090179,17,31,Crystal_Palace,Home,137756,,Zeki Fryers,zeki-fryers,D,True,,,,2.0,,2.0,2.0,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,6.0,,,,,,,6.0,,6.3,,,,,,,,1.0,,6.0,1.0,7.0,0,,12.0,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,863652,,Noor Husin,noor-husin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,,4.0,5.0,9.0,,1.0,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,81.0,,,,,,,7.0,,6.5,,,,3.0,,,,1.0,,7.0,9.0,16.0,0,,22.0,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,1.0,,1.0,11.0,12.0,22.0,2.0,,3.0,,,,5.0,,,,8.0,3.0,,,,,1.0,,,4.0,1.0,,90.0,1.0,,,,,,13.0,,7.4,,,2.0,2.0,1.0,2.0,,3.0,,20.0,15.0,33.0,3,2.0,52.0,,1.0,,1.0
2016-17,7090134,18,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,2.0,4.0,6.0,10.0,5.0,3.0,1.0,,,,,,,,6.0,3.0,,,1.0,,,,,,,,90.0,,,1.0,,,,13.0,,5.9,,,,8.0,,,,7.0,,11.0,11.0,22.0,0,,33.0,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,1.0,12.0,11.0,2.0,13.0,,1.0,13.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,1.0,,,20.0,,6.6,1.0,2.0,,,,,1.0,32.0,,30.0,3.0,33.0,0,,39.0,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,1.0,,5.0,17.0,14.0,30.0,,,8.0,,,,1.0,,,,4.0,4.0,,,3.0,,,,,2.0,3.0,,90.0,,,,,,,15.0,,7.0,,,,2.0,1.0,5.0,,9.0,,27.0,17.0,39.0,0,2.0,57.0,2.0,1.0,1.0,2.0
2016-17,7090134,18,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,1.0,2.0,11.0,13.0,2.0,6.0,4.0,,,,,,,,5.0,9.0,,,3.0,,,,,,,,90.0,1.0,,,,,,11.0,,7.0,,,1.0,9.0,,,,5.0,,11.0,13.0,24.0,2,2.0,39.0,,1.0,,1.0
2016-17,7090134,18,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,3.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,,6.6,,,,,,,,,,3.0,,3.0,0,1.0,4.0,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,38130,49438,Jordon Mutch,jordon-mutch,M,True,,,,2.0,2.0,4.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,16.0,,,,,,,7.0,,6.5,,,,1.0,,,,4.0,,7.0,3.0,10.0,0,,14.0,1.0,1.0,,
2016-17,7090134,18,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,,11.0,12.0,23.0,1.0,1.0,3.0,,,,,,,,1.0,6.0,,,,,,,,1.0,,,90.0,,1.0,,,,,10.0,,7.4,,,,8.0,1.0,,,3.0,,16.0,12.0,28.0,0,3.0,54.0,3.0,1.0,1.0,2.0
2016-17,7090134,18,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,2.0,5.0,7.0,12.0,2.0,4.0,8.0,,,,,,,,3.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,21.0,,7.1,,,,5.0,,1.0,,2.0,,14.0,12.0,25.0,0,3.0,59.0,2.0,1.0,,3.0
2016-17,7090134,18,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,7.0,5.0,12.0,8.0,11.0,3.0,,1.0,,,,,2.0,14.0,16.0,,,5.0,,,,,1.0,,,90.0,2.0,,,,1.0,1.0,20.0,,6.9,,,,3.0,1.0,,,1.0,1.0,21.0,8.0,29.0,2,1.0,44.0,,4.0,,1.0
2016-17,7090134,18,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,,7.0,5.0,11.0,,,7.0,1.0,,,1.0,,,1.0,2.0,9.0,,,,1.0,,,,,2.0,,74.0,,,,,,,7.0,,8.2,,,2.0,4.0,3.0,2.0,,1.0,,10.0,7.0,15.0,2,4.0,39.0,1.0,2.0,3.0,4.0
2016-17,7090134,18,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,8.0,4.0,12.0,,,6.0,,,1.0,1.0,,,4.0,12.0,12.0,,,3.0,,,,,2.0,1.0,,90.0,,,,,,,17.0,,6.4,,,,,8.0,1.0,,,,10.0,6.0,15.0,1,3.0,47.0,4.0,6.0,3.0,3.0
2016-17,7090134,18,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,863652,,Noor Husin,noor-husin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090184,19,31,Crystal_Palace,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,False,,,1.0,13.0,11.0,24.0,,,4.0,,,,,,,,,,,,,,,,,4.0,,,90.0,,,,,,,12.0,,6.8,,,,2.0,,,,5.0,,21.0,15.0,36.0,0,,47.0,,,,
2016-17,7090184,19,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090184,19,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,1.0,,2.0,18.0,11.0,28.0,,,8.0,,,,,,,1.0,4.0,3.0,,,1.0,,,,,2.0,1.0,,65.0,2.0,,,,,,8.0,,7.0,,,,,2.0,2.0,,2.0,,21.0,12.0,31.0,2,3.0,49.0,1.0,,,1.0
2016-17,7090184,19,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,2.0,14.0,14.0,1.0,15.0,,,15.0,,,,,,,,,,,,,,,6.0,,,,,90.0,,,,,,,23.0,,7.1,3.0,5.0,,2.0,,,2.0,36.0,,35.0,2.0,37.0,0,,55.0,,,,
2016-17,7090184,19,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,1.0,,2.0,32.0,14.0,45.0,3.0,,6.0,,,,1.0,,,4.0,11.0,3.0,,,3.0,,,,,,2.0,,90.0,,,,,,,11.0,,6.2,,,,1.0,1.0,4.0,,2.0,,38.0,15.0,49.0,0,1.0,64.0,,1.0,1.0,1.0
