playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,totalFoulsConceded,interceptions,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,goalAssists,shotsOnTargetOutsideBox,unsuccessfulLayoffs,penaltiesConceded,oboxTarget,throughBalls,rightFootGoals,clearancesOffTheLine,hitWoodwork,successfulLayoffs,expectedGoalsFreekick,headedGoals,freekickTotal,attemptsFromSetPieces,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,secondGoalAssists,redCards2ndYellow,foulWonPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals,ownGoalScored,drops,otherGoals,goalKicks,overruns,lastPlayerTackle
206325,Oleksandr Zinchenko,Defender,Nottingham Forest,17,Ukraine,2019-20,64.0,,1.5881,1.0,,,93.0,19.0,13.0,113.0,1210.0,,,48.0,6.0,,1273.0,22.0,62.0,4.0,22.0,36.0,1065.0,,,1.0,15.8083,3.0,19.0,13.0,42.0,565.0,,2.0,,126.0,,,298.0,82.0,19.0,,697.0,9.0,78.0,26.0,0.0,,1194.0,185.0,3.0,,,88.0,32.0,1519.0,1.0,8.0,413.0,,0.0,20.0,27.0,6.0,13.0,7.0,3.0,0.208,31.0,9.0,39.0,,1.0,7.0,13.0,,,9.0,1.0,20.0,,9.0,12.0,,6.0,39.0,,,6.0,8.0,19.0,,13.0,17.0,259.0,104.0,7.0,8.0,0.4543,,3.0,,,3.0,1.0,,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,
146941,Aymeric Laporte,Defender,Athletic Club,174,Spain,2019-20,28.0,,0.4847,0.0,,,48.0,15.0,14.0,86.0,1148.0,,,38.0,3.0,,1104.0,13.0,48.0,4.0,6.0,23.0,1003.0,,,,9.6903,3.0,26.0,5.0,15.0,501.0,,9.0,,76.0,,,414.0,70.0,15.0,,458.0,1.0,38.0,25.0,0.0,,1139.0,89.0,2.0,,,175.0,59.0,1247.0,8.0,17.0,604.0,,1.0,38.0,35.0,1.0,,1.0,2.0,1.0685,13.0,3.0,,1.0,,,,1.0,1.0,8.0,,3.0,1.0,1.0,7.0,,1.0,,,1.0,1.0,,6.0,5.0,9.0,20.0,58.0,5.0,,2.0,0.5205,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
102826,Benjamin Mendy,Defender,Lorient,694,France,2019-20,74.0,,1.4387,0.0,,,97.0,19.0,18.0,128.0,1103.0,,,34.0,5.0,,1496.0,19.0,53.0,4.0,28.0,38.0,943.0,,,1.0,10.6695,8.0,17.0,13.0,55.0,613.0,,1.0,,127.0,,,217.0,83.0,19.0,,640.0,9.0,93.0,15.0,0.0,,1088.0,241.0,19.0,,,38.0,32.0,1477.0,6.0,24.0,357.0,,3.0,31.0,38.0,1.0,22.0,7.0,1.0,0.0842,18.0,3.0,64.0,,1.0,5.0,22.0,,,12.0,5.0,18.0,2.0,8.0,3.0,,8.0,64.0,,2.0,2.0,14.0,15.0,2.0,12.0,16.0,235.0,110.0,5.0,4.0,0.356,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
121145,João Cancelo,Defender,Barcelona,178,Portugal,2019-20,79.0,,1.9452,0.0,,,81.0,17.0,13.0,97.0,1010.0,,,41.0,5.0,,1205.0,22.0,104.0,3.0,22.0,85.0,875.0,,,1.0,11.1931,5.0,16.0,11.0,57.0,177.0,,8.0,,183.0,,,283.0,99.0,17.0,,543.0,8.0,142.0,19.0,0.0,,1002.0,187.0,37.0,,,372.0,38.0,1374.0,1.0,6.0,377.0,,4.0,16.0,29.0,4.0,7.0,3.0,3.0,0.1673,40.0,12.0,40.0,,,1.0,7.0,,,36.0,1.0,17.0,2.0,7.0,16.0,,16.0,40.0,,2.0,9.0,10.0,24.0,2.0,17.0,21.0,178.0,95.0,1.0,9.0,0.5567,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
57410,Nicolás Otamendi,Defender,Benfica,251,Argentina,2019-20,72.0,,0.3115,0.0,,,68.0,24.0,18.0,117.0,1533.0,,,98.0,6.0,,1711.0,36.0,94.0,5.0,9.0,32.0,1356.0,,,2.0,19.5834,6.0,73.0,21.0,36.0,546.0,,1.0,,166.0,,,367.0,84.0,24.0,,485.0,16.0,68.0,62.0,0.0,,1520.0,133.0,3.0,,,563.0,60.0,1727.0,1.0,33.0,931.0,,3.0,49.0,50.0,6.0,,2.0,7.0,1.5132,28.0,12.0,,2.0,,,,5.0,5.0,34.0,,4.0,2.0,6.0,14.0,,,,,2.0,5.0,3.0,14.0,9.0,21.0,22.0,57.0,4.0,,10.0,1.8929,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
432656,Eric García,Defender,Barcelona,178,Spain,2019-20,34.0,,0.1033,0.0,,,33.0,13.0,8.0,50.0,728.0,,,31.0,3.0,,790.0,20.0,25.0,2.0,7.0,14.0,652.0,,,,6.065,4.0,31.0,7.0,14.0,226.0,,2.0,,59.0,,,216.0,38.0,13.0,,275.0,5.0,28.0,11.0,0.0,,722.0,54.0,6.0,,,247.0,26.0,812.0,2.0,15.0,404.0,,1.0,17.0,29.0,5.0,1.0,,1.0,0.0344,6.0,2.0,,,,,1.0,1.0,1.0,3.0,,2.0,,2.0,5.0,,2.0,,,,1.0,,1.0,,9.0,18.0,39.0,1.0,,3.0,0.5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245719,Taylor Harwood-Bellis,Defender,Southampton U21,12945,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184667,Victor Lindelöf,Defender,Aston Villa,7,Sweden,2019-20,78.0,,0.5279,0.0,,,168.0,35.0,35.0,283.0,2094.0,,,146.0,12.0,,3093.0,50.0,135.0,3.0,25.0,39.0,1736.0,,,2.0,33.2123,10.0,122.0,32.0,28.0,447.0,,6.0,,213.0,,,783.0,215.0,35.0,,519.0,29.0,67.0,96.0,0.0,,2052.0,309.0,4.0,,,779.0,75.0,2406.0,2.0,48.0,1292.0,,6.0,115.0,134.0,,,1.0,1.0,0.8769,29.0,5.0,2.0,1.0,,,,,,11.0,3.0,4.0,1.0,9.0,14.0,,1.0,2.0,,1.0,4.0,2.0,15.0,16.0,22.0,26.0,85.0,13.0,,9.0,0.3352,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
197365,Eric Bailly,Defender,Villarreal,449,Cote d’Ivoire,2019-20,3.0,,0.0102,0.0,,,6.0,4.0,1.0,8.0,78.0,,,8.0,1.0,,148.0,,9.0,,,1.0,66.0,,,1.0,1.3811,1.0,7.0,1.0,3.0,20.0,,,,12.0,,,25.0,9.0,4.0,,24.0,1.0,4.0,8.0,0.0,,76.0,10.0,1.0,,,28.0,4.0,96.0,,,46.0,,0.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
76359,Phil Jones,Defender,Manchester United,1,England,2019-20,9.0,,0.014,0.0,,,11.0,2.0,2.0,16.0,97.0,,,20.0,,,135.0,7.0,17.0,,2.0,4.0,78.0,,,,2.4544,,9.0,3.0,2.0,31.0,,1.0,,26.0,,,44.0,11.0,2.0,,27.0,3.0,6.0,13.0,0.0,,96.0,19.0,1.0,,,17.0,3.0,124.0,1.0,2.0,54.0,,0.0,5.0,6.0,,,,1.0,0.0188,2.0,2.0,1.0,,,,,1.0,1.0,3.0,,,,2.0,,,,1.0,,,1.0,,2.0,,3.0,2.0,5.0,1.0,,,0.1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95658,Harry Maguire,Defender,Manchester United,1,England,2019-20,128.0,,0.7868,0.0,,,210.0,38.0,38.0,336.0,2519.0,,,247.0,13.0,,3420.0,71.0,240.0,4.0,15.0,64.0,2014.0,,,3.0,35.8894,5.0,157.0,36.0,57.0,905.0,,22.0,,368.0,,,799.0,237.0,38.0,,737.0,32.0,121.0,176.0,0.0,,2451.0,364.0,8.0,,,732.0,169.0,2975.0,,46.0,1446.0,,6.0,126.0,136.0,,,6.0,8.0,0.8307,37.0,25.0,2.0,1.0,6.0,1.0,,5.0,5.0,62.0,,16.0,5.0,9.0,14.0,,4.0,2.0,,5.0,17.0,9.0,23.0,22.0,33.0,72.0,83.0,9.0,1.0,15.0,2.1095,1.0,2.0,,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
58893,Marcos Rojo,Defender,Boca Juniors,540,Argentina,2019-20,6.0,,0.0135,0.0,,,4.0,3.0,1.0,14.0,46.0,,,4.0,,,121.0,2.0,6.0,1.0,1.0,4.0,32.0,,,,2.1008,,6.0,2.0,4.0,18.0,,1.0,,12.0,,,24.0,7.0,3.0,,16.0,1.0,8.0,2.0,0.0,,45.0,21.0,,,,2.0,,75.0,,3.0,16.0,,1.0,10.0,3.0,2.0,,,,,3.0,1.0,3.0,,,,,,,2.0,3.0,,,1.0,2.0,,1.0,3.0,,,1.0,,1.0,1.0,2.0,,2.0,8.0,,1.0,0.2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216051,Diogo Dalot,Defender,Manchester United,1,Portugal,2019-20,7.0,,0.0215,0.0,,,10.0,4.0,1.0,13.0,51.0,,,4.0,,,66.0,1.0,6.0,,2.0,3.0,37.0,,,,0.2371,,1.0,1.0,6.0,4.0,,,,13.0,,,21.0,5.0,4.0,,24.0,1.0,9.0,3.0,0.0,,50.0,22.0,,,,14.0,1.0,83.0,1.0,2.0,14.0,,0.0,3.0,4.0,3.0,,,,,3.0,1.0,3.0,,,,,,,2.0,,,,1.0,1.0,,3.0,3.0,,,1.0,4.0,2.0,,1.0,2.0,12.0,13.0,,,0.292,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
106760,Luke Shaw,Defender,Manchester United,1,England,2019-20,72.0,,1.6921,0.0,,,116.0,24.0,20.0,144.0,1143.0,,,53.0,7.0,,1734.0,23.0,96.0,1.0,38.0,66.0,986.0,,,2.0,15.2266,1.0,51.0,15.0,49.0,508.0,,10.0,,168.0,,,368.0,92.0,24.0,,567.0,14.0,115.0,30.0,0.0,,1127.0,221.0,22.0,,,71.0,13.0,1564.0,5.0,13.0,441.0,,7.0,28.0,52.0,4.0,7.0,4.0,5.0,0.6467,34.0,7.0,26.0,,4.0,3.0,9.0,3.0,3.0,34.0,18.0,20.0,1.0,20.0,16.0,,9.0,29.0,,1.0,2.0,10.0,18.0,6.0,23.0,24.0,196.0,117.0,3.0,12.0,0.6694,,2.0,,,2.0,1.0,,,,1.0,,,,,4.0,2.0,2.0,,,,,,,,,,,,,
201084,Timothy Fosu-Mensah,Defender,Bayer 04 Leverkusen,164,Netherlands,2019-20,11.0,,0.0406,0.0,,,9.0,3.0,2.0,10.0,64.0,,,3.0,1.0,,136.0,2.0,3.0,,1.0,2.0,51.0,,,1.0,1.9862,,1.0,1.0,9.0,15.0,,,,14.0,,,21.0,7.0,3.0,,28.0,1.0,11.0,1.0,0.0,,64.0,16.0,1.0,,,9.0,3.0,87.0,1.0,,27.0,,1.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,2.0,,,,,1.0,1.0,,,1.0,,1.0,,5.0,4.0,19.0,5.0,,5.0,0.0696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214590,Aaron Wan-Bissaka,Defender,West Ham United,21,DR Congo,2019-20,148.0,,3.131,0.0,,,242.0,35.0,34.0,309.0,1651.0,,,59.0,11.0,,3072.0,35.0,226.0,3.0,109.0,202.0,1309.0,,,2.0,31.6195,14.0,58.0,33.0,113.0,106.0,,19.0,,374.0,,,641.0,179.0,35.0,,836.0,30.0,315.0,24.0,0.0,,1643.0,569.0,54.0,,,644.0,33.0,2726.0,2.0,45.0,520.0,,8.0,67.0,130.0,1.0,14.0,2.0,1.0,0.1334,129.0,5.0,89.0,,1.0,1.0,14.0,1.0,1.0,41.0,50.0,21.0,1.0,33.0,49.0,,28.0,89.0,,1.0,4.0,16.0,80.0,13.0,21.0,66.0,260.0,317.0,1.0,12.0,0.6875,4.0,,,1.0,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,
232937,Brandon Williams,Defender,Hull City U21,19590,England,2019-20,53.0,,0.7096,0.0,,,61.0,17.0,11.0,86.0,551.0,,,19.0,4.0,,1004.0,9.0,62.0,1.0,11.0,52.0,449.0,,,1.0,9.7598,2.0,14.0,11.0,44.0,260.0,,15.0,,115.0,,,157.0,68.0,17.0,,258.0,10.0,96.0,10.0,0.0,,543.0,146.0,16.0,,,33.0,16.0,812.0,5.0,10.0,210.0,,6.0,25.0,21.0,6.0,3.0,1.0,2.0,0.5715,21.0,5.0,9.0,1.0,1.0,,3.0,1.0,1.0,23.0,10.0,13.0,1.0,5.0,6.0,,6.0,9.0,,1.0,3.0,3.0,15.0,4.0,13.0,16.0,101.0,62.0,,7.0,0.9693,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,
180804,Axel Tuanzebe,Defender,Burnley,90,DR Congo,2019-20,20.0,,0.0221,0.0,,,11.0,5.0,2.0,16.0,136.0,,,15.0,,,187.0,12.0,8.0,1.0,3.0,5.0,116.0,,,,3.7857,,4.0,3.0,8.0,43.0,,3.0,,28.0,,,41.0,15.0,5.0,,45.0,2.0,13.0,3.0,0.0,,135.0,24.0,,,,36.0,4.0,182.0,,2.0,75.0,,0.0,5.0,6.0,3.0,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,3.0,1.0,,,,,2.0,,3.0,5.0,16.0,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58845,Ciaran Clark,Defender,Stoke City,110,Ireland,2019-20,54.0,,0.0419,0.0,,,44.0,14.0,14.0,73.0,322.0,1.0,,67.0,4.0,,1188.0,38.0,62.0,1.0,4.0,33.0,221.0,,,,21.6442,10.0,79.0,14.0,16.0,73.0,,7.0,1.0,116.0,1.0,,150.0,46.0,14.0,,76.0,13.0,49.0,29.0,0.0,,311.0,83.0,6.0,,,67.0,28.0,513.0,3.0,16.0,173.0,,3.0,29.0,24.0,,,1.0,4.0,1.6003,20.0,5.0,,2.0,,,,2.0,2.0,9.0,4.0,1.0,1.0,4.0,8.0,1.0,1.0,,2.0,1.0,1.0,1.0,12.0,14.0,9.0,11.0,32.0,11.0,,5.0,1.2721,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
106618,Paul Dummett,Defender,Newcastle United,4,Wales,2019-20,44.0,,0.1823,0.0,,,54.0,16.0,14.0,127.0,449.0,0.0,,60.0,3.0,,1228.0,32.0,62.0,2.0,29.0,34.0,297.0,,,,20.1401,8.0,61.0,20.0,12.0,132.0,,6.0,0.0,106.0,0.0,,254.0,54.0,16.0,,140.0,18.0,46.0,28.0,0.0,,439.0,152.0,1.0,,,34.0,25.0,686.0,3.0,41.0,184.0,,2.0,73.0,45.0,2.0,2.0,,2.0,0.3773,27.0,2.0,13.0,,,,2.0,1.0,1.0,6.0,5.0,4.0,,14.0,10.0,,1.0,13.0,2.0,,,4.0,17.0,9.0,4.0,23.0,29.0,35.0,,4.0,0.0678,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
119471,Fabian Schär,Defender,Newcastle United,4,Switzerland,2019-20,95.0,,0.2046,0.0,,,79.0,22.0,18.0,192.0,761.0,0.0,,68.0,4.0,,1633.0,34.0,113.0,5.0,24.0,79.0,475.0,,,2.0,35.4802,9.0,72.0,37.0,61.0,95.0,,25.0,0.0,208.0,2.0,,370.0,112.0,22.0,,207.0,32.0,140.0,34.0,0.0,,715.0,242.0,16.0,,,261.0,94.0,1119.0,3.0,33.0,363.0,,5.0,113.0,49.0,4.0,1.0,5.0,6.0,1.9956,39.0,15.0,11.0,2.0,2.0,4.0,1.0,2.0,2.0,21.0,3.0,4.0,1.0,17.0,18.0,1.0,8.0,11.0,13.0,1.0,9.0,6.0,21.0,18.0,29.0,47.0,35.0,20.0,4.0,21.0,1.4459,,2.0,,,2.0,1.0,1.0,1.0,,1.0,0.057,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,
101148,Jamaal Lascelles,Defender,Newcastle United,4,England,2019-20,82.0,,0.0881,0.0,,,108.0,24.0,24.0,171.0,847.0,0.0,,123.0,7.0,,2079.0,49.0,109.0,2.0,10.0,35.0,623.0,,,2.0,34.5977,12.0,115.0,31.0,33.0,275.0,,18.0,0.0,191.0,1.0,,297.0,128.0,24.0,,106.0,29.0,68.0,74.0,0.0,,836.0,188.0,4.0,,,226.0,53.0,1104.0,3.0,39.0,570.0,,5.0,63.0,87.0,,,2.0,2.0,0.214,14.0,7.0,,1.0,2.0,,,1.0,1.0,19.0,,2.0,2.0,3.0,11.0,,2.0,,6.0,2.0,5.0,4.0,3.0,20.0,22.0,28.0,49.0,,,10.0,0.5426,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,
111773,Emil Krafth,Defender,Newcastle United,4,Sweden,2019-20,28.0,,0.6294,0.0,,,55.0,17.0,11.0,75.0,329.0,0.0,,17.0,2.0,,1019.0,9.0,36.0,3.0,15.0,28.0,244.0,,,1.0,21.0618,2.0,40.0,23.0,19.0,25.0,,7.0,0.0,64.0,0.0,,153.0,43.0,17.0,,113.0,20.0,47.0,8.0,0.0,,326.0,126.0,4.0,,,109.0,10.0,547.0,4.0,8.0,142.0,,0.0,20.0,28.0,6.0,1.0,1.0,,,18.0,3.0,19.0,,,,1.0,,,9.0,16.0,,1.0,3.0,6.0,,2.0,19.0,5.0,1.0,3.0,5.0,12.0,8.0,4.0,8.0,42.0,50.0,,2.0,0.3216,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
57145,Federico Fernández,Defender,Newcastle United,4,Argentina,2019-20,100.0,,0.5363,0.0,,,133.0,32.0,29.0,255.0,1110.0,1.0,,112.0,8.0,,2618.0,51.0,132.0,7.0,34.0,71.0,755.0,,,2.0,50.3731,18.0,185.0,42.0,49.0,275.0,,20.0,1.0,232.0,1.0,,497.0,128.0,32.0,,236.0,35.0,120.0,61.0,0.0,,1071.0,347.0,10.0,,,282.0,100.0,1649.0,1.0,66.0,624.0,,8.0,122.0,94.0,3.0,5.0,2.0,7.0,1.434,42.0,13.0,24.0,2.0,2.0,,5.0,4.0,4.0,24.0,33.0,2.0,2.0,13.0,17.0,,6.0,24.0,9.0,2.0,6.0,4.0,25.0,28.0,17.0,24.0,56.0,69.0,,5.0,1.4341,2.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,
109528,Javier Manquillo,Defender,Celta de Vigo,176,Spain,2019-20,61.0,,0.3387,0.0,,,72.0,21.0,18.0,117.0,475.0,0.0,,32.0,6.0,,1599.0,16.0,79.0,4.0,34.0,63.0,341.0,,,2.0,24.1304,7.0,48.0,21.0,45.0,49.0,,11.0,0.0,140.0,0.0,,204.0,83.0,21.0,,167.0,17.0,108.0,16.0,0.0,,472.0,229.0,13.0,,,121.0,17.0,850.0,3.0,36.0,196.0,,5.0,45.0,54.0,3.0,5.0,1.0,,,39.0,,40.0,,1.0,,5.0,,,12.0,35.0,4.0,1.0,12.0,13.0,,12.0,40.0,14.0,1.0,,6.0,26.0,2.0,18.0,18.0,101.0,85.0,,6.0,0.0404,1.0,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,
77359,Florian Lejeune,Defender,Rayo Vallecano,184,France,2019-20,19.0,,0.0121,0.0,,,32.0,6.0,4.0,61.0,197.0,2.0,,17.0,1.0,,441.0,7.0,24.0,3.0,10.0,14.0,122.0,,,,11.8577,3.0,13.0,10.0,12.0,54.0,,4.0,0.0,43.0,0.0,,100.0,35.0,6.0,,38.0,7.0,26.0,10.0,0.0,,191.0,74.0,4.0,,,28.0,14.0,277.0,1.0,13.0,98.0,,0.0,29.0,29.0,2.0,,,3.0,1.6561,8.0,4.0,3.0,2.0,,,,,,5.0,4.0,1.0,,4.0,6.0,1.0,1.0,3.0,3.0,,1.0,,2.0,2.0,6.0,10.0,15.0,12.0,,2.0,1.2001,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
151119,DeAndre Yedlin,Defender,Inter Miami CF,14880,United States,2019-20,39.0,,0.461,0.0,,,43.0,16.0,10.0,63.0,246.0,0.0,,21.0,1.0,,936.0,13.0,36.0,2.0,11.0,28.0,170.0,,,,22.1049,1.0,16.0,18.0,26.0,27.0,,9.0,0.0,75.0,1.0,,88.0,38.0,16.0,,103.0,16.0,54.0,8.0,0.0,,245.0,118.0,1.0,,,77.0,13.0,429.0,2.0,8.0,86.0,,3.0,20.0,22.0,6.0,6.0,,1.0,0.9297,18.0,1.0,22.0,1.0,2.0,,6.0,,,6.0,8.0,7.0,,6.0,5.0,,5.0,22.0,10.0,,,3.0,13.0,7.0,8.0,10.0,54.0,33.0,,5.0,0.7537,,,,,,,,1.0,,6.0,,1.0,,,,,,,,,,,,,,,,,1.0,
38290,Danny Rose,Defender,Watford,57,England,2019-20,82.0,,0.4697,0.0,,,120.0,23.0,20.0,173.0,835.0,,,38.0,4.0,,1759.0,18.0,113.0,4.0,38.0,93.0,643.0,,,2.0,17.0452,7.0,41.0,28.0,64.0,297.0,,40.0,,195.0,,,381.0,95.0,23.0,,362.0,24.0,157.0,20.0,0.0,,810.0,281.0,15.0,,,61.0,19.0,1248.0,6.0,16.0,310.0,,7.0,53.0,54.0,3.0,8.0,1.0,,,39.0,1.0,33.0,,,1.0,10.0,,,17.0,30.0,14.0,,15.0,16.0,,14.0,35.0,,,1.0,6.0,23.0,10.0,25.0,18.0,96.0,85.0,1.0,17.0,0.0842,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
232977,Kelland Watts,Defender,Cambridge United,101,England,2019-20,,,,0.0,,,,1.0,,2.0,3.0,0.0,,,,,16.0,,1.0,,,1.0,1.0,,,,0.6197,,,1.0,,1.0,,,0.0,1.0,0.0,,2.0,1.0,1.0,,,1.0,1.0,,0.0,,3.0,2.0,,,,,,4.0,,1.0,1.0,,0.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232980,Max Aarons,Defender,Rangers,67,England,2019-20,175.0,,2.7942,0.0,,,168.0,36.0,36.0,283.0,1339.0,,,72.0,5.0,,3240.0,50.0,167.0,8.0,82.0,145.0,1018.0,,,4.0,64.5673,12.0,73.0,71.0,125.0,55.0,,49.0,0.0,342.0,,,476.0,178.0,36.0,,502.0,63.0,270.0,22.0,0.0,,1316.0,530.0,48.0,,,456.0,38.0,2275.0,,81.0,570.0,,7.0,115.0,124.0,,16.0,6.0,4.0,0.8856,48.0,8.0,57.0,,3.0,2.0,16.0,4.0,4.0,45.0,39.0,22.0,4.0,17.0,18.0,,51.0,57.0,82.0,4.0,4.0,20.0,30.0,29.0,29.0,37.0,352.0,260.0,2.0,12.0,0.597,1.0,,,,,,,2.0,,2.0,,,,,,,,3.0,,,1.0,,,,,,,,14.0,
113564,Sam Byram,Defender,Leeds United,2,England,2019-20,87.0,,0.5688,0.0,,,98.0,17.0,15.0,141.0,636.0,,,82.0,3.0,,1294.0,39.0,97.0,2.0,23.0,54.0,480.0,,,2.0,23.429,4.0,61.0,23.0,48.0,163.0,,8.0,0.0,184.0,,,232.0,73.0,17.0,,239.0,21.0,102.0,43.0,0.0,,625.0,193.0,6.0,,,56.0,15.0,1037.0,2.0,30.0,257.0,,4.0,43.0,58.0,2.0,1.0,5.0,2.0,0.2536,40.0,10.0,6.0,,1.0,1.0,1.0,2.0,2.0,38.0,13.0,6.0,4.0,8.0,18.0,,9.0,6.0,14.0,4.0,8.0,6.0,22.0,8.0,16.0,26.0,185.0,113.0,1.0,9.0,1.3889,,,1.0,,,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,4.0,
198826,Ben Godfrey,Defender,Sheffield United U21,19592,England,2019-20,70.0,,0.465,1.0,,,102.0,30.0,30.0,201.0,1660.0,,,108.0,2.0,,2646.0,42.0,105.0,7.0,20.0,39.0,1364.0,,,2.0,55.4121,9.0,148.0,62.0,28.0,466.0,,9.0,0.0,175.0,,,568.0,162.0,30.0,,330.0,55.0,67.0,66.0,1.0,,1631.0,227.0,8.0,,,462.0,95.0,2005.0,1.0,50.0,1129.0,,3.0,99.0,92.0,,,,6.0,0.4764,22.0,15.0,3.0,,,,,5.0,5.0,12.0,,3.0,,4.0,8.0,,4.0,3.0,8.0,,9.0,1.0,14.0,37.0,15.0,25.0,164.0,11.0,,9.0,0.7256,,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,
83428,Grant Hanley,Defender,Hibernian,58,Scotland,2019-20,38.0,,0.033,0.0,,,61.0,15.0,14.0,113.0,658.0,,,62.0,2.0,,1262.0,18.0,89.0,3.0,10.0,45.0,513.0,,,2.0,21.8504,4.0,76.0,25.0,20.0,158.0,,20.0,0.0,127.0,,,244.0,56.0,15.0,,94.0,22.0,65.0,44.0,0.0,,631.0,124.0,2.0,,,205.0,32.0,877.0,1.0,14.0,451.0,,4.0,52.0,42.0,1.0,,1.0,2.0,0.2149,24.0,7.0,,,,,,2.0,2.0,10.0,,,1.0,7.0,9.0,,1.0,,3.0,1.0,5.0,,15.0,18.0,12.0,31.0,51.0,,,11.0,0.6236,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
