playerId,playerName,position,team_name,team_id,nationality,season,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,savesMadeFromOutsideBox,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,leftsidePasses,successfulLongPasses,timePlayed,touches,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,rightFootGoals,leftFootGoals,handballsConceded,successfulCornersIntoBox,hitWoodwork,foulWonPenalty,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,crossesNotClaimed,savesMadeParried,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,ownGoalScored,lastPlayerTackle,secondGoalAssists,redCards2ndYellow,setPiecesGoals,otherGoals
611011,Joe Johnson,Defender,Luton,102,England,2023-24,2.7613,3.0,0.0024,,5.0,0.0,,7.0,,,0.0,4.0,13.0,3.0,2.0,,,2.0,5.0,,3.0,4.0,34.0,,3.0,0.0,,33.0,7.0,,,5.0,5.0,75.0,37.0,,2.0,,,2.0,25.0,25.0,,1.0,4.0,,4.0,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,9.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
208904,Mads Andersen,Defender,Luton,102,Denmark,2023-24,5.5099,2.0,0.0109,29.0,6.0,0.0,,22.0,,2.0,0.0,31.0,68.0,25.0,8.0,,,8.0,23.0,4.0,6.0,30.0,115.0,,14.0,0.0,,115.0,37.0,,,18.0,7.0,399.0,186.0,19.0,,4.0,8.0,10.0,62.0,78.0,,1.0,12.0,16.0,12.0,,,1.0,,0.7561,6.0,3.0,,18.0,,,,1.0,0.0,,4.0,,17.0,,,6.0,4.0,1.0,,,6.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,11.0,2.0,,5.0,,6.0,6.0,8.0,,,7.0,2.0,2.0,,3.0,0.2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156658,Reece Burke,Defender,Luton,102,England,2023-24,34.5991,8.0,0.9061,73.0,37.0,0.0,,97.0,,12.0,0.0,171.0,346.0,62.0,22.0,,,22.0,246.0,20.0,33.0,154.0,685.0,,92.0,0.0,,676.0,197.0,,1.0,186.0,35.0,1663.0,951.0,99.0,4.0,22.0,53.0,39.0,289.0,496.0,,5.0,70.0,44.0,72.0,4.0,6.0,4.0,,1.1335,37.0,7.0,,84.0,4.0,,9.0,,,4.0,2.0,,79.0,,4.0,33.0,22.0,3.0,9.0,2.0,39.0,7.0,,,14.0,2.0,,9.0,7.0,2.0,46.0,3.0,9.0,23.0,4.0,18.0,20.0,18.0,,2.0,56.0,12.0,8.0,4.0,15.0,1.3064,1.0,4.0,4.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,
232351,Ryan Giles,Defender,Luton,102,England,2023-24,14.6085,,0.6236,20.0,14.0,0.0,,35.0,,2.0,0.0,28.0,52.0,21.0,11.0,,,11.0,65.0,5.0,14.0,34.0,128.0,,25.0,0.0,,126.0,89.0,,,1.0,2.0,501.0,278.0,17.0,,10.0,14.0,7.0,41.0,92.0,,0.0,15.0,11.0,11.0,6.0,,2.0,,0.1348,8.0,2.0,,19.0,,,25.0,,,,6.0,14.0,3.0,,12.0,,4.0,1.0,5.0,,11.0,2.0,,,2.0,3.0,,37.0,4.0,,3.0,,5.0,6.0,4.0,,2.0,4.0,9.0,,40.0,34.0,3.0,,2.0,0.1035,,2.0,2.0,7.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
244856,Teden Mengi,Defender,Luton,102,England,2023-24,55.0419,15.0,0.5927,136.0,59.0,0.0,,162.0,,7.0,0.0,223.0,380.0,126.0,30.0,,,30.0,236.0,28.0,54.0,202.0,928.0,,120.0,0.0,,911.0,241.0,,1.0,277.0,70.0,2470.0,1331.0,128.0,5.0,19.0,68.0,58.0,490.0,656.0,,3.0,110.0,65.0,95.0,,,4.0,1.0,1.2365,54.0,11.0,1.0,92.0,,,1.0,1.0,0.0,,2.0,,103.0,3.0,,43.0,24.0,1.0,6.0,,52.0,12.0,1.0,3.0,32.0,3.0,,2.0,8.0,,60.0,7.0,,22.0,7.0,27.0,35.0,57.0,,2.0,109.0,2.0,3.0,,28.0,0.5796,1.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,
108796,Tom Lockyer,Defender,Luton,102,Wales,2023-24,28.8043,7.0,0.2801,66.0,23.0,0.0,,82.0,,10.0,0.0,112.0,213.0,89.0,14.0,,,14.0,115.0,14.0,22.0,119.0,418.0,1.0,64.0,0.0,1.0,400.0,132.0,,,92.0,45.0,1171.0,618.0,70.0,1.0,17.0,39.0,24.0,184.0,254.0,,4.0,65.0,39.0,42.0,,1.0,1.0,1.0,0.8925,25.0,6.0,1.0,54.0,1.0,,1.0,1.0,1.0,,,,48.0,,,17.0,19.0,1.0,2.0,1.0,25.0,10.0,0.0,,9.0,2.0,,1.0,4.0,1.0,31.0,5.0,,16.0,4.0,13.0,15.0,23.0,,,31.0,2.0,4.0,,7.0,1.078,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
476369,Issa Kaboré,Defender,Man City,43,Burkina Faso,2023-24,36.3941,4.0,1.8776,46.0,39.0,0.0,,52.0,,30.0,0.0,209.0,228.0,102.0,24.0,,,24.0,212.0,21.0,37.0,130.0,541.0,,171.0,0.0,,535.0,285.0,,,153.0,15.0,1732.0,1047.0,117.0,2.0,55.0,99.0,21.0,213.0,396.0,,7.0,32.0,56.0,92.0,14.0,2.0,1.0,8.0,0.1376,52.0,4.0,1.0,98.0,2.0,1.0,52.0,,,,3.0,,38.0,,14.0,20.0,18.0,,14.0,2.0,72.0,11.0,,,24.0,18.0,,52.0,26.0,2.0,18.0,3.0,13.0,28.0,18.0,11.0,27.0,16.0,,1.0,108.0,108.0,8.0,,21.0,0.2201,2.0,1.0,1.0,43.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
97299,John Stones,Defender,Man City,43,England,2023-24,9.2578,2.0,0.4048,20.0,9.0,0.0,,213.0,,5.0,0.0,44.0,206.0,46.0,16.0,,,16.0,381.0,12.0,6.0,53.0,831.0,2.0,25.0,0.0,2.0,819.0,73.0,,4.0,291.0,25.0,1064.0,922.0,22.0,3.0,10.0,8.0,8.0,397.0,753.0,,2.0,14.0,15.0,22.0,,2.0,2.0,,0.9474,2.0,2.0,,39.0,,9.0,5.0,1.0,1.0,1.0,4.0,,19.0,1.0,,5.0,12.0,1.0,6.0,1.0,17.0,4.0,0.0,1.0,1.0,4.0,,5.0,10.0,1.0,14.0,,2.0,1.0,1.0,7.0,4.0,10.0,,,121.0,3.0,3.0,1.0,3.0,1.0486,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
477424,Josko Gvardiol,Defender,Man City,43,Croatia,2023-24,25.3438,2.0,2.0733,26.0,23.0,0.0,,806.0,,22.0,2.0,223.0,464.0,150.0,28.0,,,28.0,921.0,26.0,20.0,203.0,1732.0,,168.0,0.0,,1704.0,300.0,,9.0,143.0,41.0,2328.0,2264.0,134.0,3.0,62.0,103.0,8.0,612.0,1488.0,,3.0,24.0,71.0,89.0,4.0,6.0,14.0,,1.5327,55.0,26.0,3.0,179.0,1.0,3.0,29.0,4.0,3.0,4.0,2.0,,55.0,4.0,4.0,24.0,66.0,2.0,17.0,2.0,65.0,24.0,1.0,4.0,22.0,14.0,1.0,29.0,28.0,2.0,31.0,12.0,13.0,33.0,26.0,12.0,20.0,27.0,,,319.0,138.0,4.0,4.0,14.0,3.0972,2.0,6.0,6.0,12.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
58621,Kyle Walker,Defender,Man City,43,England,2023-24,30.0963,2.0,3.2442,35.0,29.0,0.0,,217.0,,18.0,0.0,183.0,526.0,152.0,32.0,,,32.0,1145.0,30.0,25.0,206.0,2136.0,,142.0,0.0,,2103.0,326.0,,6.0,851.0,78.0,2767.0,2679.0,102.0,4.0,44.0,76.0,17.0,804.0,1852.0,,2.0,60.0,60.0,81.0,19.0,7.0,3.0,2.0,0.1274,38.0,9.0,6.0,146.0,4.0,1.0,40.0,,,6.0,2.0,,41.0,3.0,19.0,15.0,42.0,3.0,21.0,1.0,66.0,13.0,,3.0,14.0,11.0,,40.0,24.0,1.0,26.0,6.0,22.0,24.0,21.0,6.0,23.0,27.0,,,542.0,179.0,3.0,6.0,17.0,0.3924,7.0,,,29.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.0699,,,1.0,,,,
211975,Manuel Akanji,Defender,Man City,43,Switzerland,2023-24,28.2973,3.0,1.7767,61.0,23.0,1.0,,614.0,,19.0,0.0,162.0,646.0,142.0,30.0,,,30.0,1066.0,28.0,21.0,143.0,2296.0,10.0,104.0,0.0,10.0,2252.0,180.0,,11.0,764.0,81.0,2513.0,2589.0,90.0,2.0,26.0,62.0,13.0,1089.0,2072.0,,2.0,38.0,49.0,72.0,2.0,4.0,5.0,1.0,1.2119,42.0,11.0,4.0,105.0,,9.0,7.0,2.0,1.0,1.0,2.0,,58.0,3.0,2.0,30.0,28.0,2.0,13.0,3.0,42.0,16.0,1.0,3.0,14.0,2.0,1.0,7.0,11.0,3.0,28.0,6.0,8.0,28.0,2.0,12.0,17.0,23.0,,,272.0,25.0,2.0,1.0,7.0,1.8931,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0
126184,Nathan Aké,Defender,Man City,43,Netherlands,2023-24,19.5066,2.0,1.1411,52.0,20.0,0.0,,648.0,,18.0,1.0,144.0,632.0,119.0,29.0,,,29.0,801.0,24.0,18.0,127.0,1770.0,5.0,69.0,0.0,5.0,1733.0,161.0,,5.0,370.0,19.0,2044.0,2062.0,95.0,2.0,29.0,48.0,25.0,843.0,1624.0,,0.0,38.0,51.0,49.0,1.0,8.0,5.0,,2.3168,26.0,12.0,1.0,89.0,2.0,,10.0,2.0,0.0,1.0,5.0,,75.0,,1.0,28.0,40.0,2.0,8.0,7.0,21.0,15.0,2.0,,10.0,3.0,2.0,10.0,5.0,7.0,47.0,7.0,4.0,16.0,5.0,2.0,10.0,14.0,,,120.0,72.0,5.0,1.0,7.0,2.4796,,3.0,3.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
477064,Rico Lewis,Defender,Man City,43,England,2023-24,9.1484,3.0,1.2488,3.0,9.0,0.0,,118.0,,20.0,0.0,66.0,72.0,42.0,16.0,,,16.0,275.0,8.0,9.0,48.0,533.0,,60.0,0.0,,524.0,69.0,,,209.0,8.0,806.0,654.0,34.0,,17.0,34.0,6.0,210.0,477.0,,1.0,10.0,13.0,32.0,,,4.0,1.0,1.9943,10.0,5.0,1.0,38.0,,11.0,1.0,2.0,1.0,,8.0,,6.0,1.0,,6.0,30.0,1.0,13.0,,26.0,6.0,1.0,1.0,3.0,4.0,,1.0,16.0,,,1.0,2.0,7.0,4.0,1.0,7.0,4.0,,,134.0,33.0,4.0,,6.0,0.6299,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
171314,Rúben Dias,Defender,Man City,43,Portugal,2023-24,30.0274,8.0,1.9275,75.0,28.0,0.0,,766.0,,15.0,0.0,180.0,715.0,108.0,30.0,,,30.0,1148.0,28.0,24.0,154.0,2608.0,8.0,90.0,0.0,7.0,2554.0,184.0,1.0,9.0,1022.0,84.0,2557.0,2912.0,101.0,4.0,22.0,54.0,26.0,1310.0,2370.0,,0.0,55.0,60.0,79.0,4.0,6.0,8.0,,0.992,39.0,14.0,2.0,99.0,,,9.0,,,1.0,2.0,,90.0,1.0,4.0,43.0,34.0,2.0,7.0,5.0,36.0,15.0,,1.0,19.0,1.0,,9.0,8.0,5.0,47.0,6.0,7.0,20.0,,17.0,23.0,30.0,,2.0,105.0,11.0,,1.0,15.0,1.3948,,7.0,7.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,
214590,Aaron Wan-Bissaka,Defender,Man Utd,1,DR Congo,2023-24,34.3234,5.0,1.3812,54.0,34.0,0.0,,120.0,,9.0,0.0,150.0,285.0,94.0,22.0,,,22.0,368.0,20.0,30.0,142.0,832.0,,110.0,0.0,,825.0,204.0,,3.0,279.0,13.0,1781.0,1271.0,89.0,4.0,41.0,68.0,22.0,326.0,677.0,,4.0,28.0,57.0,61.0,4.0,2.0,1.0,3.0,0.0194,42.0,1.0,,114.0,2.0,2.0,10.0,,,1.0,2.0,,40.0,1.0,4.0,19.0,24.0,4.0,10.0,1.0,42.0,14.0,,1.0,17.0,9.0,,10.0,18.0,1.0,21.0,,3.0,25.0,17.0,15.0,17.0,41.0,,,148.0,129.0,4.0,1.0,14.0,0.1111,,,,9.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,
216051,Diogo Dalot,Defender,Man Utd,1,Portugal,2023-24,56.8429,9.0,2.447,96.0,55.0,1.0,,267.0,,14.0,2.0,278.0,507.0,195.0,36.0,,,36.0,673.0,35.0,50.0,242.0,1492.0,,220.0,0.0,,1471.0,403.0,,7.0,464.0,77.0,3173.0,2287.0,158.0,5.0,67.0,126.0,46.0,601.0,1173.0,,4.0,73.0,103.0,120.0,24.0,10.0,7.0,6.0,1.6065,81.0,20.0,1.0,169.0,3.0,7.0,51.0,2.0,2.0,4.0,1.0,5.0,58.0,4.0,24.0,26.0,51.0,7.0,35.0,6.0,94.0,28.0,0.0,4.0,30.0,18.0,,56.0,29.0,6.0,32.0,13.0,21.0,51.0,31.0,16.0,45.0,37.0,5.0,3.0,254.0,212.0,,4.0,33.0,1.6674,2.0,1.0,1.0,39.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,
519325,Habeeb Ogunneye,Defender,Man Utd,1,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577974,Harry Amass,Defender,Man Utd,1,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95658,Harry Maguire,Defender,Man Utd,1,England,2023-24,32.6065,2.0,0.9295,83.0,29.0,0.0,,259.0,,10.0,0.0,156.0,429.0,78.0,22.0,,,22.0,340.0,18.0,28.0,182.0,1096.0,45.0,68.0,0.0,45.0,1015.0,199.0,,4.0,357.0,73.0,1650.0,1336.0,103.0,1.0,12.0,34.0,35.0,575.0,841.0,,4.0,75.0,59.0,53.0,1.0,5.0,3.0,,1.5271,24.0,15.0,,107.0,2.0,,2.0,2.0,0.0,,4.0,,88.0,,1.0,19.0,37.0,6.0,4.0,5.0,34.0,9.0,2.0,,7.0,2.0,1.0,2.0,4.0,5.0,69.0,12.0,4.0,17.0,,24.0,21.0,25.0,,,51.0,2.0,1.0,,13.0,2.0368,6.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
37642,Jonny Evans,Defender,Man Utd,1,Northern Ireland,2023-24,24.9772,4.0,0.2691,74.0,24.0,0.0,,319.0,,13.0,0.0,124.0,278.0,70.0,23.0,,,23.0,191.0,15.0,20.0,100.0,826.0,30.0,70.0,0.0,30.0,778.0,114.0,,2.0,164.0,17.0,1396.0,1031.0,75.0,4.0,14.0,39.0,14.0,535.0,709.0,,2.0,36.0,51.0,49.0,,,,1.0,,22.0,1.0,1.0,64.0,1.0,2.0,,,,,8.0,,54.0,,,18.0,8.0,2.0,5.0,,31.0,7.0,,,8.0,2.0,,,5.0,,36.0,1.0,,14.0,4.0,18.0,17.0,23.0,,1.0,65.0,3.0,7.0,,11.0,0.0607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221820,Lisandro Martínez,Defender,Man Utd,1,Argentina,2023-24,9.8031,2.0,0.0892,23.0,12.0,0.0,,193.0,,3.0,0.0,43.0,129.0,33.0,11.0,,,11.0,137.0,8.0,11.0,31.0,442.0,20.0,34.0,0.0,20.0,412.0,40.0,,,82.0,10.0,648.0,517.0,21.0,1.0,3.0,17.0,4.0,274.0,401.0,,3.0,17.0,10.0,22.0,,,,,,12.0,,1.0,14.0,1.0,,2.0,,,,3.0,,9.0,,,5.0,2.0,1.0,2.0,,17.0,2.0,,,4.0,1.0,,2.0,4.0,,4.0,,1.0,8.0,2.0,8.0,6.0,5.0,,1.0,38.0,,6.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
530117,Louis Jackson,Defender,Man Utd,1,Scotland,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106760,Luke Shaw,Defender,Man Utd,1,England,2023-24,17.9275,2.0,0.8667,37.0,13.0,0.0,,211.0,,3.0,0.0,73.0,215.0,59.0,12.0,,,12.0,203.0,12.0,13.0,79.0,551.0,8.0,50.0,0.0,8.0,525.0,142.0,,2.0,55.0,16.0,962.0,776.0,34.0,,17.0,21.0,10.0,278.0,456.0,,6.0,23.0,33.0,39.0,2.0,,,1.0,,11.0,2.0,2.0,56.0,,,13.0,,,,,19.0,23.0,,9.0,10.0,13.0,1.0,13.0,,29.0,7.0,,,3.0,4.0,,24.0,10.0,,13.0,2.0,2.0,8.0,7.0,11.0,14.0,6.0,10.0,,70.0,50.0,5.0,,11.0,0.0497,,,,12.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
90152,Raphaël Varane,Defender,Man Utd,1,France,2023-24,23.9339,4.0,0.5725,86.0,23.0,0.0,,222.0,,3.0,1.0,63.0,257.0,67.0,22.0,,,22.0,264.0,16.0,20.0,83.0,774.0,42.0,37.0,0.0,42.0,708.0,96.0,,3.0,233.0,29.0,1371.0,957.0,43.0,3.0,9.0,22.0,23.0,427.0,662.0,,2.0,35.0,39.0,20.0,,2.0,2.0,,0.7989,18.0,6.0,1.0,48.0,,,,1.0,0.0,,6.0,,26.0,,,5.0,11.0,2.0,1.0,2.0,15.0,5.0,1.0,,7.0,1.0,1.0,,3.0,2.0,21.0,4.0,2.0,11.0,1.0,18.0,8.0,15.0,,,62.0,3.0,4.0,,6.0,1.2608,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
515500,Rhys Bennett,Defender,Man Utd,1,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184667,Victor Lindelöf,Defender,Man Utd,1,Sweden,2023-24,22.8344,2.0,0.4453,38.0,16.0,0.0,,312.0,,2.0,1.0,85.0,267.0,75.0,19.0,,,19.0,295.0,14.0,15.0,92.0,876.0,15.0,42.0,0.0,15.0,853.0,109.0,,4.0,203.0,26.0,1332.0,1048.0,35.0,1.0,16.0,18.0,16.0,489.0,758.0,,2.0,27.0,47.0,50.0,,,4.0,,0.9995,15.0,6.0,2.0,65.0,1.0,2.0,1.0,1.0,0.0,,5.0,,43.0,1.0,,26.0,15.0,2.0,7.0,,24.0,9.0,1.0,1.0,5.0,,,1.0,3.0,,17.0,2.0,1.0,10.0,1.0,9.0,15.0,12.0,,,94.0,42.0,7.0,,10.0,0.7614,3.0,2.0,2.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
518466,Willy Kambwala,Defender,Man Utd,1,France,2023-24,9.2721,4.0,0.0189,12.0,10.0,0.0,,21.0,,2.0,0.0,22.0,80.0,12.0,8.0,,,8.0,41.0,3.0,9.0,29.0,191.0,1.0,14.0,0.0,1.0,187.0,35.0,,,73.0,5.0,326.0,235.0,11.0,1.0,5.0,5.0,14.0,121.0,157.0,,1.0,16.0,13.0,11.0,,,,,,3.0,,,13.0,,,,,,,5.0,,8.0,,,2.0,,2.0,,,9.0,3.0,,,2.0,2.0,,,3.0,,6.0,,,1.0,,3.0,4.0,4.0,,,17.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515501,Álvaro Carreras,Defender,Man Utd,1,Spain,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545477,Alex Murphy,Defender,Newcastle,4,Ireland,2023-24,0.0901,,0.0025,,,0.0,,8.0,,,0.0,4.0,8.0,2.0,2.0,,,2.0,10.0,,,,17.0,,4.0,0.0,,17.0,1.0,,,,,11.0,21.0,1.0,,1.0,1.0,,7.0,17.0,,0.0,,,3.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,2.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78916,Dan Burn,Defender,Newcastle,4,England,2023-24,46.2277,6.0,1.1444,119.0,45.0,0.0,,478.0,,11.0,0.0,303.0,618.0,124.0,33.0,,,33.0,357.0,32.0,37.0,284.0,1500.0,2.0,151.0,0.0,2.0,1460.0,345.0,,7.0,251.0,25.0,2732.0,2050.0,177.0,8.0,55.0,74.0,44.0,863.0,1191.0,,4.0,66.0,112.0,126.0,4.0,6.0,6.0,,2.2067,61.0,17.0,1.0,218.0,2.0,,7.0,2.0,1.0,,1.0,,152.0,,4.0,49.0,48.0,2.0,8.0,6.0,77.0,30.0,1.0,,28.0,2.0,1.0,7.0,12.0,6.0,103.0,11.0,2.0,33.0,4.0,25.0,32.0,37.0,,3.0,153.0,131.0,8.0,,16.0,3.0924,4.0,4.0,4.0,19.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
111773,Emil Krafth,Defender,Newcastle,4,Sweden,2023-24,14.6206,2.0,0.764,18.0,15.0,0.0,,67.0,,7.0,0.0,87.0,217.0,44.0,17.0,,,17.0,175.0,8.0,14.0,76.0,509.0,,59.0,0.0,,497.0,105.0,,2.0,189.0,6.0,910.0,681.0,44.0,1.0,19.0,31.0,11.0,266.0,427.0,,2.0,20.0,34.0,43.0,8.0,2.0,,,,21.0,2.0,,56.0,,,9.0,,,,9.0,1.0,28.0,,8.0,15.0,10.0,1.0,9.0,2.0,28.0,5.0,,,7.0,2.0,,9.0,5.0,2.0,13.0,2.0,4.0,14.0,3.0,3.0,10.0,9.0,,,36.0,47.0,1.0,,5.0,0.2059,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
119471,Fabian Schär,Defender,Newcastle,4,Switzerland,2023-24,58.9791,14.0,1.4465,131.0,58.0,0.0,,530.0,,26.0,1.0,299.0,846.0,174.0,36.0,,,36.0,516.0,35.0,49.0,353.0,2106.0,3.0,157.0,0.0,2.0,2036.0,404.0,1.0,8.0,657.0,185.0,3054.0,2557.0,150.0,9.0,27.0,80.0,65.0,1240.0,1568.0,,5.0,184.0,135.0,149.0,3.0,12.0,9.0,1.0,2.2057,42.0,23.0,6.0,169.0,1.0,,5.0,4.0,3.0,7.0,1.0,,142.0,2.0,3.0,72.0,44.0,4.0,9.0,5.0,77.0,12.0,1.0,2.0,18.0,8.0,1.0,5.0,20.0,5.0,70.0,14.0,9.0,24.0,13.0,38.0,38.0,36.0,,1.0,73.0,6.0,4.0,7.0,28.0,2.5458,,3.0,3.0,,3.0,,1.0,,,2.0,,,,,,,,,,,,3.0,3.0,0.2513,,,1.0,,,,
101148,Jamaal Lascelles,Defender,Newcastle,4,England,2023-24,17.3623,2.0,0.1212,42.0,15.0,0.0,,221.0,,2.0,1.0,115.0,254.0,53.0,16.0,,,16.0,203.0,13.0,13.0,102.0,769.0,,42.0,0.0,,763.0,112.0,,5.0,260.0,14.0,1080.0,884.0,64.0,2.0,10.0,17.0,11.0,464.0,653.0,,4.0,33.0,43.0,51.0,,1.0,1.0,,,14.0,5.0,,69.0,,,1.0,1.0,0.0,,3.0,,73.0,,,26.0,20.0,2.0,2.0,1.0,25.0,5.0,1.0,,5.0,1.0,1.0,1.0,5.0,1.0,47.0,4.0,1.0,9.0,1.0,12.0,17.0,5.0,,,34.0,2.0,4.0,,9.0,0.7481,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77794,Kieran Trippier,Defender,Newcastle,4,England,2023-24,42.8573,3.0,7.0747,47.0,43.0,0.0,,92.0,,21.0,0.0,224.0,685.0,162.0,28.0,,,28.0,711.0,26.0,36.0,348.0,1715.0,,176.0,0.0,,1620.0,542.0,,4.0,663.0,79.0,2240.0,2429.0,125.0,7.0,75.0,94.0,34.0,725.0,1288.0,,5.0,98.0,112.0,99.0,28.0,2.0,2.0,1.0,1.2207,57.0,6.0,1.0,250.0,10.0,4.0,58.0,1.0,0.0,2.0,2.0,112.0,48.0,1.0,69.0,17.0,36.0,2.0,55.0,,82.0,33.0,1.0,1.0,30.0,6.0,,143.0,15.0,,31.0,4.0,19.0,27.0,16.0,8.0,27.0,24.0,56.0,,275.0,189.0,5.0,2.0,22.0,0.6696,3.0,,,8.0,,1.0,,32.0,2.0,,,,,,,,,,,,,4.0,4.0,0.27,,,1.0,,,,
