season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576167,13,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,15.0,9.0,24.0,1.0,,9.0,,,1.0,1.0,,1.0,4.0,4.0,,,,,1.0,,,,,1.0,,75.0,1.0,,,,,,,15.0,,7.0,,,,1.0,1.0,2.0,,1.0,,21.0,12.0,31.0,2,,47.0,3.0,4.0,,
2021-22,9576167,13,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,10.0,6.0,15.0,4.0,1.0,3.0,,1.0,,,,3.0,8.0,3.0,,,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,12.0,,6.2,,,,,1.0,1.0,,,,15.0,7.0,21.0,1,,37.0,2.0,1.0,1.0,
2021-22,9576167,13,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,,,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,10.0,,,,,,,,5.0,,6.2,,,,,,,,1.0,,1.0,1.0,2.0,0,,5.0,3.0,,,
2021-22,9576167,13,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,15.0,20.0,35.0,4.0,4.0,2.0,,,,1.0,,1.0,8.0,9.0,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,11.0,,6.7,,,,3.0,1.0,,,2.0,,21.0,22.0,43.0,0,3.0,60.0,,2.0,,2.0
2021-22,9576167,13,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,,11.0,11.0,22.0,3.0,2.0,4.0,1.0,,,,,,3.0,9.0,,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,11.0,,7.4,,,,2.0,3.0,,,3.0,,18.0,13.0,31.0,0,2.0,55.0,1.0,2.0,3.0,2.0
2021-22,9576402,14,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,11.0,6.0,26.0,32.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,14.0,,6.9,3.0,5.0,,1.0,,,,24.0,,17.0,29.0,46.0,0,,55.0,,,,
2021-22,9576402,14,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,7.0,7.0,37.0,44.0,6.0,4.0,8.0,,,,1.0,,,7.0,6.0,,,,,1.0,,,,1.0,,,90.0,1.0,3.0,,,,,,10.0,,7.7,,,,3.0,1.0,1.0,,10.0,,15.0,39.0,53.0,1,,70.0,,1.0,1.0,
2021-22,9576402,14,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,9.0,2.0,11.0,2.0,7.0,4.0,,1.0,,1.0,,,3.0,9.0,,,,,,,,,,2.0,,90.0,,,,,,,,14.0,,7.0,,,3.0,1.0,1.0,2.0,,2.0,,15.0,7.0,20.0,3,1.0,32.0,2.0,,1.0,1.0
2021-22,9576402,14,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,12.0,17.0,29.0,2.0,6.0,2.0,,,,1.0,,2.0,6.0,7.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,18.0,,6.3,,,,3.0,1.0,1.0,,2.0,,20.0,21.0,40.0,0,1.0,63.0,1.0,,,
2021-22,9576402,14,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,1.0,2.0,6.0,8.0,,2.0,2.0,1.0,,,1.0,,,2.0,3.0,,,1.0,,,,,,,1.0,,29.0,1.0,,,,,,,5.0,,7.0,,,,1.0,1.0,,,2.0,,6.0,6.0,12.0,1,,20.0,1.0,,1.0,
2021-22,9576402,14,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,1.0,14.0,5.0,18.0,,,1.0,,,,3.0,,,3.0,4.0,,,,,1.0,,,,,2.0,,90.0,2.0,,,,,,,14.0,,7.5,,,2.0,,2.0,7.0,,2.0,,25.0,6.0,24.0,4,1.0,44.0,1.0,1.0,2.0,1.0
2021-22,9576402,14,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,6.0,9.0,46.0,55.0,4.0,6.0,9.0,,,,,,,6.0,6.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,11.0,,6.5,,,,1.0,,,,13.0,,15.0,50.0,65.0,0,,73.0,1.0,,,
2021-22,9576402,14,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,10.0,24.0,34.0,1.0,3.0,9.0,,,,1.0,,1.0,7.0,12.0,,1.0,4.0,,,,,,,,,90.0,1.0,,,,,,,18.0,,6.8,,,1.0,,1.0,,,4.0,1.0,18.0,28.0,46.0,2,5.0,68.0,5.0,3.0,1.0,3.0
2021-22,9576402,14,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,7.0,8.0,15.0,,,4.0,,,,2.0,,3.0,8.0,4.0,,,2.0,,,,,,1.0,1.0,,61.0,,,,,,,,15.0,,6.0,,,,,2.0,1.0,,1.0,,10.0,14.0,23.0,0,1.0,37.0,2.0,2.0,1.0,1.0
2021-22,9576402,14,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576402,14,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,10.0,8.0,17.0,2.0,2.0,5.0,,1.0,1.0,,,1.0,4.0,4.0,,,,,,,,,,2.0,,75.0,1.0,,,,,,,17.0,,6.4,,,,1.0,3.0,3.0,,2.0,,19.0,12.0,28.0,2,,44.0,2.0,,2.0,
2021-22,9576402,14,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,1.0,,3.0,9.0,10.0,18.0,1.0,,5.0,,,2.0,1.0,,,3.0,4.0,,,1.0,,,,,,,,,45.0,,,,,,,,8.0,,6.7,,,,,2.0,2.0,,4.0,,16.0,10.0,24.0,2,,36.0,1.0,2.0,2.0,
2021-22,9576402,14,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,,,,3.0,,6.4,,,,,,,,,1.0,1.0,,1.0,0,,4.0,3.0,,,
2021-22,9576402,14,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,1.0,7.0,9.0,16.0,,3.0,4.0,,,,1.0,,,3.0,9.0,,,1.0,,,,,,,,,45.0,,,,,,,,6.0,,6.7,,,,,2.0,,,2.0,,8.0,13.0,21.0,0,2.0,29.0,,3.0,1.0,2.0
2021-22,9576402,14,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,2.0,15.0,17.0,32.0,4.0,2.0,5.0,,,,2.0,,,7.0,4.0,,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,14.0,,6.4,,,,4.0,1.0,2.0,,3.0,,20.0,22.0,40.0,0,,70.0,2.0,2.0,,
2021-22,9576270,15,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,7.0,3.0,8.0,11.0,1.0,1.0,6.0,,,,,,,1.0,2.0,,,,,,,,,,,,90.0,,,,,,,,5.0,2.0,6.6,2.0,2.0,,2.0,,,,12.0,,8.0,8.0,16.0,0,,23.0,,1.0,,
2021-22,9576270,15,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,4.0,22.0,32.0,54.0,,5.0,8.0,,,,,,,3.0,6.0,,,3.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,13.0,,6.9,,,,4.0,,,,7.0,,29.0,37.0,66.0,0,,75.0,1.0,1.0,,
2021-22,9576270,15,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,25.0,,,,,,,,,,6.5,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2021-22,9576270,15,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,,28.0,19.0,46.0,1.0,1.0,4.0,,,,1.0,,,3.0,2.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,13.0,,6.4,,,,1.0,,3.0,,3.0,,36.0,23.0,56.0,0,1.0,79.0,1.0,,,
2021-22,9576270,15,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,3.0,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,,,,12.0,,,,,,,,2.0,,6.6,,,,,1.0,,,,,3.0,,3.0,1,,9.0,1.0,1.0,1.0,
2021-22,9576270,15,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,,,2.0,19.0,10.0,29.0,1.0,,1.0,,,1.0,1.0,,2.0,6.0,5.0,,,2.0,,,,,,,,,90.0,2.0,,,,,,,12.0,,6.8,,,1.0,,2.0,5.0,,5.0,,29.0,10.0,34.0,4,2.0,51.0,,1.0,2.0,
2021-22,9576270,15,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,3.0,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,9.0,,,,,,,,2.0,,6.5,,,,,,,,,,5.0,,5.0,0,,5.0,,,,
2021-22,9576270,15,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,1.0,,10.0,24.0,42.0,65.0,2.0,5.0,12.0,,,,,,,4.0,6.0,,,2.0,,,,,,2.0,1.0,,90.0,,,,,,,,10.0,,7.1,,,,1.0,,1.0,,11.0,,28.0,47.0,74.0,0,1.0,80.0,1.0,,,
2021-22,9576270,15,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,21.0,21.0,42.0,1.0,,12.0,,,,2.0,,1.0,6.0,7.0,,,2.0,,,,,,4.0,,,90.0,,,,,,,,14.0,,7.0,,,,,,,,4.0,,32.0,23.0,55.0,0,5.0,70.0,,2.0,,2.0
2021-22,9576270,15,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,16.0,6.0,22.0,,,5.0,,,,1.0,,2.0,11.0,4.0,,,6.0,,,,,,,1.0,,65.0,,,,,,,,13.0,,6.0,,,,,2.0,,,1.0,,20.0,8.0,28.0,0,2.0,43.0,3.0,2.0,,1.0
2021-22,9576270,15,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,28.0,4.0,32.0,,2.0,1.0,,,,1.0,,4.0,10.0,6.0,,,2.0,,1.0,,,,,1.0,,90.0,2.0,,,,,,,23.0,,6.7,,,,,6.0,2.0,,,,38.0,5.0,41.0,2,1.0,65.0,4.0,,3.0,1.0
2021-22,9576270,15,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,30.0,13.0,43.0,3.0,,4.0,,1.0,,1.0,,2.0,10.0,3.0,,,3.0,,,,,,1.0,1.0,,86.0,,1.0,,,,,,19.0,,6.2,,,2.0,1.0,1.0,3.0,,3.0,,41.0,15.0,53.0,2,3.0,74.0,3.0,,,2.0
2021-22,9576270,15,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,13.0,3.0,16.0,4.0,3.0,2.0,,,,1.0,,1.0,7.0,4.0,,,1.0,1.0,,,,,,3.0,,78.0,1.0,,,,,,,11.0,,7.3,,,1.0,,,1.0,,,,22.0,3.0,24.0,2,1.0,35.0,1.0,,,1.0
2021-22,9576270,15,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,13,Leicester_City,Away,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,3.0,41.0,17.0,57.0,,3.0,5.0,1.0,,,,,2.0,4.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,,16.0,,7.0,,,1.0,2.0,2.0,3.0,,7.0,,53.0,18.0,68.0,1,,97.0,1.0,,2.0,
2021-22,9576469,16,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,8.0,5.0,11.0,16.0,,1.0,5.0,,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,,9.0,1.0,7.4,1.0,3.0,,3.0,,,,17.0,,13.0,12.0,25.0,0,,32.0,,,,
2021-22,9576469,16,13,Leicester_City,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,,,5.0,5.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,5.0,6.0,0,,6.0,,,,
2021-22,9576469,16,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,4.0,2.0,6.0,1.0,,1.0,,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,19.0,,,,,,,,5.0,,6.5,,,,1.0,,,,2.0,,5.0,3.0,8.0,0,2.0,14.0,1.0,,,1.0
2021-22,9576469,16,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,15.0,12.0,27.0,,,4.0,,,,,,1.0,2.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,6.9,,,,5.0,,1.0,,3.0,,20.0,14.0,33.0,0,2.0,56.0,3.0,,,1.0
2021-22,9576469,16,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,26.0,24.0,50.0,,1.0,8.0,,,1.0,3.0,,2.0,6.0,6.0,,,,,2.0,,,,1.0,,,90.0,2.0,,,,,,,8.0,,8.3,,,,3.0,1.0,,,5.0,,29.0,26.0,55.0,3,5.0,72.0,,,,3.0
2021-22,9576469,16,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,1.0,19.0,5.0,23.0,1.0,,4.0,1.0,,,1.0,,1.0,3.0,8.0,,,,1.0,1.0,,,,,2.0,,88.0,1.0,,,,,,1.0,9.0,,9.2,,,1.0,,1.0,3.0,,1.0,,26.0,5.0,28.0,2,1.0,44.0,1.0,6.0,1.0,1.0
2021-22,9576469,16,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,14.0,26.0,40.0,1.0,4.0,8.0,,,,,,,4.0,6.0,,,3.0,,,,,,1.0,,,90.0,,3.0,,,,,,19.0,,7.3,,,,6.0,1.0,,,13.0,,27.0,31.0,58.0,0,1.0,72.0,1.0,,1.0,
2021-22,9576469,16,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,7.0,24.0,31.0,1.0,,5.0,,,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,90.0,1.0,2.0,,,,,,7.0,,7.0,,,,4.0,,,,6.0,,11.0,26.0,37.0,1,2.0,49.0,,2.0,,2.0
2021-22,9576469,16,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,6.0,5.0,11.0,5.0,,3.0,1.0,,,,,1.0,9.0,3.0,,,2.0,1.0,,,,,,1.0,,71.0,,,,,,,,11.0,,6.9,,,1.0,,1.0,,,,,10.0,6.0,16.0,1,1.0,30.0,4.0,2.0,,1.0
2021-22,9576469,16,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,2.0,28.0,11.0,39.0,1.0,1.0,4.0,,,,1.0,,7.0,10.0,5.0,,,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,21.0,,6.5,,,,,,4.0,,3.0,,38.0,15.0,49.0,0,3.0,71.0,,1.0,,2.0
2021-22,9576469,16,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,7.0,1.0,8.0,6.0,3.0,1.0,,,,2.0,,4.0,13.0,7.0,,,,1.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,15.0,,7.6,,,,1.0,1.0,,,,,10.0,2.0,12.0,1,2.0,32.0,5.0,2.0,,1.0
2021-22,9576469,16,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,19.0,13.0,32.0,,3.0,5.0,,,,1.0,,,3.0,4.0,,,1.0,,,,,,,,,84.0,,,,,,,,7.0,,6.5,,,,2.0,1.0,,,,,23.0,14.0,37.0,0,,42.0,1.0,1.0,,
2021-22,9576469,16,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,4.0,14.0,14.0,28.0,,,5.0,,,,1.0,,4.0,6.0,4.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,15.0,,6.8,,,,1.0,2.0,1.0,,7.0,,20.0,16.0,35.0,0,1.0,67.0,,1.0,2.0,1.0
2021-22,9576469,16,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,13,Leicester_City,Home,1065134,461587,Kasey McAteer,kasey-mcateer,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0,,2.0,1.0,,,
2021-22,9576469,16,13,Leicester_City,Home,1391844,501770,Benjamin Nelson,benjamin-nelson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,8.0,,25.0,25.0,,2.0,6.0,,,,2.0,,,2.0,2.0,,1.0,,,,,,,,,,90.0,,,,,,,,13.0,2.0,6.5,2.0,5.0,,2.0,,,,20.0,,6.0,31.0,37.0,0,,50.0,1.0,1.0,,
2021-22,10065225,17,13,Leicester_City,Home,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,,,2.0,14.0,14.0,28.0,1.0,,7.0,,,,3.0,1.0,,8.0,3.0,,,,,,,,,,,,90.0,,1.0,,,,,,14.0,,6.6,,,,,4.0,1.0,,3.0,,21.0,17.0,37.0,0,3.0,54.0,,,,2.0
2021-22,10065225,17,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,2.0,14.0,53.0,67.0,1.0,,4.0,,,,1.0,,,2.0,2.0,,,,,,,,,3.0,,,90.0,,1.0,,,,,,5.0,,6.7,,,,1.0,,,,3.0,,16.0,56.0,72.0,0,2.0,82.0,,,,1.0
2021-22,10065225,17,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,33.0,24.0,57.0,,1.0,6.0,,,1.0,2.0,,,5.0,5.0,,,3.0,,,,,,2.0,,,90.0,,,,,,,,8.0,,6.9,,,2.0,1.0,2.0,1.0,,3.0,,38.0,26.0,63.0,3,1.0,78.0,,1.0,2.0,1.0
2021-22,10065225,17,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,2.0,12.0,19.0,30.0,,,5.0,,,,3.0,,1.0,4.0,3.0,,,,,1.0,,,,,1.0,,90.0,3.0,2.0,,,,,,16.0,,7.6,,,,,,5.0,,3.0,,24.0,20.0,39.0,3,1.0,56.0,2.0,2.0,,1.0
2021-22,10065225,17,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,,5.0,59.0,64.0,1.0,4.0,1.0,,,,3.0,,,4.0,7.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,7.0,,6.5,,,1.0,4.0,,,,2.0,,8.0,63.0,71.0,1,1.0,84.0,,2.0,,1.0
2021-22,10065225,17,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,16.0,6.0,22.0,1.0,,3.0,,,1.0,1.0,,5.0,7.0,4.0,,,,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.5,,,,,1.0,,,,,21.0,7.0,28.0,1,,42.0,2.0,3.0,1.0,
2021-22,10065225,17,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,True,,,,9.0,11.0,20.0,1.0,1.0,2.0,,,,,,,2.0,3.0,,,,,,,,,,1.0,,37.0,,,,,,,,4.0,,6.3,,,,2.0,1.0,,,,1.0,11.0,12.0,23.0,0,,31.0,,2.0,,
2021-22,10065225,17,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,False,,,5.0,9.0,45.0,54.0,2.0,,5.0,,,,,,1.0,6.0,4.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,11.0,,6.6,,,1.0,6.0,2.0,,,8.0,,14.0,48.0,62.0,1,3.0,82.0,1.0,,1.0,2.0
2021-22,10065225,17,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,1.0,4.0,5.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,,15.0,,,,,,,,1.0,,6.9,,,,,1.0,,,,,1.0,4.0,5.0,1,,9.0,1.0,,1.0,
2021-22,10065225,17,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,,39.0,22.0,60.0,1.0,,10.0,1.0,,2.0,,,3.0,4.0,4.0,,,1.0,,,,,,1.0,4.0,,88.0,,,,,,,,15.0,,7.3,,,,1.0,2.0,3.0,,2.0,,48.0,22.0,67.0,2,2.0,85.0,3.0,,2.0,1.0
2021-22,10065225,17,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,6.0,3.0,9.0,2.0,1.0,,,1.0,,1.0,,2.0,6.0,2.0,,,,,1.0,,,,,,,75.0,1.0,,,,,,,9.0,,6.7,,,1.0,2.0,2.0,,,,,9.0,3.0,12.0,2,,23.0,3.0,,1.0,
2021-22,10065225,17,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,1.0,3.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,,,,6.3,,,,,,,,,,1.0,3.0,4.0,0,,4.0,,,,
2021-22,10065225,17,13,Leicester_City,Home,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
