playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,clearancesOffTheLine,penaltiesSaved,savesFromPenalty
199798,Ezri Konsa,Defender,A Villa,7,England,2021-22,71.0,0.5374,43.0,2.0,,25.0,,80.0,29.0,20.0,29.0,137.0,1005.0,,,100.0,8.0,,2481.0,42.0,125.0,7.0,17.0,67.0,835.0,,3.0,33.9263,5.0,82.0,41.0,29.0,194.0,,36.0,1.0,196.0,,360.0,105.0,29.0,,,10.0,198.0,34.0,96.0,58.0,1.0,1.0,974.0,3.0,157.0,15.0,6.0,,,383.0,33.0,1286.0,7.0,35.0,670.0,,4.0,57.0,53.0,,2.0,13.0,,1.0,,,,4.0,9.0,3.0,1.0,9.0,7.0,18.0,15.0,68.0,3.0,,6.0,1.5763,6.0,2.2975,1.0,,4.0,4.0,37.0,,22.0,2.0,1.0,0.0,2.0,1.0,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,
462381,Filip Marschall,Goalkeeper,A Villa,7,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203368,Frédéric Guilbert,Defender,A Villa,7,France,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232653,Jacob Ramsey,Midfielder,A Villa,7,England,2021-22,157.0,2.286,74.0,0.0,,67.0,,113.0,34.0,33.0,29.0,132.0,1014.0,,,50.0,7.0,,2476.0,34.0,157.0,7.0,51.0,141.0,858.0,,4.0,30.3697,2.0,25.0,35.0,123.0,352.0,,44.0,1.0,314.0,,292.0,126.0,34.0,,,23.0,538.0,28.0,264.0,16.0,0.0,,1004.0,17.0,274.0,44.0,30.0,,,183.0,24.0,1472.0,2.0,12.0,349.0,,6.0,19.0,35.0,5.0,11.0,23.0,3.0,21.0,5.0,5.0,5.0,20.0,29.0,18.0,21.0,54.0,12.0,32.0,24.0,187.0,15.0,5.0,22.0,4.0397,11.0,3.615,9.0,,5.0,5.0,64.0,,7.0,6.0,1.0,3.0,6.0,3.0,,,,,1.0,,1.0,3.0,,6.0,,,1.0,,,,,3.0,,,2.0,,,,,,,,
481624,Jaden Philogene,Forward,A Villa,7,England,2021-22,3.0,,,0.0,,,,2.0,1.0,,,2.0,2.0,,,,,,4.0,,1.0,,1.0,1.0,,,,0.0371,,,,3.0,,,1.0,0.0,4.0,,,,1.0,,,,,,4.0,,0.0,,2.0,,5.0,,,,,1.0,,7.0,,,,,0.0,,1.0,,,,,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
79852,Jed Steer,Goalkeeper,A Villa,7,England,2021-22,,0.0003,,0.0,1.0,,1.0,,1.0,,1.0,8.0,31.0,,1.0,,,,90.0,,,,,,19.0,,,2.1918,2.0,,3.0,,7.0,1.0,,0.0,,,21.0,11.0,1.0,,,,3.0,3.0,,,0.0,12.0,21.0,,8.0,,,1.0,,3.0,4.0,40.0,,3.0,20.0,,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
122806,John McGinn,Midfielder,A Villa,7,Scotland,2021-22,176.0,5.313,89.0,0.0,,106.0,,186.0,35.0,44.0,35.0,255.0,1241.0,,,40.0,9.0,,3092.0,17.0,253.0,9.0,65.0,230.0,871.0,,2.0,42.4942,3.0,28.0,48.0,159.0,208.0,,81.0,1.0,429.0,,479.0,200.0,35.0,,,42.0,663.0,39.0,389.0,23.0,0.0,,1179.0,23.0,446.0,64.0,44.0,,,437.0,115.0,1917.0,4.0,9.0,356.0,,8.0,69.0,55.0,13.0,10.0,33.0,15.0,28.0,10.0,,33.0,47.0,47.0,24.0,77.0,52.0,17.0,57.0,35.0,117.0,3.0,10.0,48.0,1.5137,16.0,2.6184,14.0,10.0,3.0,3.0,28.0,10.0,6.0,3.0,,2.0,,,,,,,4.0,,2.0,1.0,,,,,2.0,,,,14.0,3.0,35.0,,,52.0,,,,,,,
536110,Josh Feeney,Defender,A Villa,7,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465390,Kaine Kesler-Hayden,Defender,A Villa,7,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221239,Keinan Davis,Forward,A Villa,7,England,2021-22,2.0,0.0003,,0.0,,,,,1.0,,,,3.0,,,1.0,,,11.0,1.0,1.0,,,1.0,3.0,,,,,,,1.0,,,1.0,0.0,3.0,,1.0,,1.0,,,,2.0,,2.0,,0.0,,3.0,,3.0,,,,,1.0,,7.0,,,1.0,,0.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
123354,Kortney Hause,Defender,A Villa,7,England,2021-22,16.0,0.0516,9.0,0.0,,3.0,,28.0,7.0,4.0,4.0,47.0,222.0,,,28.0,1.0,,397.0,8.0,28.0,3.0,6.0,8.0,158.0,,,7.6547,2.0,12.0,9.0,8.0,60.0,,2.0,1.0,44.0,,83.0,41.0,7.0,,,,48.0,6.0,16.0,20.0,0.0,,218.0,1.0,53.0,3.0,3.0,,,66.0,17.0,277.0,,7.0,127.0,,0.0,19.0,14.0,,,2.0,1.0,,,3.0,,,3.0,1.0,,2.0,,6.0,6.0,13.0,1.0,,3.0,0.1141,2.0,0.5146,,,1.0,1.0,9.0,,5.0,1.0,1.0,1.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,
515597,Lamare Bogarde,Midfielder,A Villa,7,Netherlands,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215711,Leon Bailey,Forward,A Villa,7,Jamaica,2021-22,75.0,1.0507,23.0,0.0,,17.0,,40.0,18.0,7.0,7.0,44.0,188.0,,,27.0,1.0,,756.0,17.0,51.0,3.0,17.0,41.0,135.0,,,9.4817,,2.0,13.0,58.0,39.0,,11.0,0.0,126.0,,38.0,38.0,18.0,,,6.0,116.0,10.0,99.0,10.0,0.0,,188.0,9.0,150.0,11.0,13.0,,,54.0,9.0,400.0,2.0,1.0,32.0,,3.0,4.0,8.0,4.0,7.0,14.0,1.0,17.0,2.0,11.0,4.0,5.0,9.0,16.0,29.0,40.0,6.0,12.0,1.0,57.0,5.0,2.0,7.0,1.5277,8.0,0.9651,7.0,5.0,2.0,2.0,35.0,5.0,1.0,1.0,4.0,0.0,5.0,,4.0,4.0,0.2086,,2.0,,,1.0,,5.0,,,2.0,,,,,1.0,11.0,1.0,,11.0,,,,,,,
101188,Lucas Digne,Defender,A Villa,7,France,2021-22,121.0,1.6886,62.0,0.0,,46.0,,182.0,29.0,37.0,29.0,235.0,1109.0,,,85.0,7.0,,2442.0,36.0,129.0,4.0,61.0,80.0,851.0,,2.0,17.3368,6.0,62.0,42.0,85.0,409.0,,25.0,0.0,250.0,,488.0,160.0,29.0,,,17.0,527.0,38.0,165.0,49.0,0.0,,1075.0,22.0,475.0,29.0,11.0,,,35.0,23.0,1886.0,211.0,26.0,388.0,,6.0,53.0,88.0,21.0,7.0,11.0,1.0,88.0,1.0,,41.0,48.0,18.0,19.0,131.0,38.0,8.0,33.0,37.0,177.0,3.0,1.0,20.0,0.5095,3.0,0.0678,3.0,1.0,1.0,1.0,40.0,1.0,13.0,,3.0,0.0,2.0,,1.0,4.0,0.1004,,4.0,,,0.0,,2.0,,,45.0,1.0,,,15.0,,29.0,,3.0,60.0,,,,,1.0,,
184704,Marvelous Nakamba,Midfielder,A Villa,7,Zimbabwe,2021-22,62.0,0.1524,24.0,0.0,,32.0,,50.0,16.0,13.0,10.0,57.0,384.0,,,23.0,1.0,,905.0,13.0,65.0,5.0,15.0,55.0,314.0,,,17.8576,2.0,16.0,20.0,49.0,96.0,,9.0,0.0,127.0,,123.0,82.0,16.0,,,13.0,151.0,15.0,104.0,10.0,0.0,,373.0,1.0,84.0,19.0,14.0,,,115.0,13.0,533.0,,5.0,176.0,,5.0,7.0,28.0,,,,1.0,1.0,,6.0,,2.0,10.0,2.0,1.0,12.0,,16.0,12.0,50.0,5.0,,14.0,,,,1.0,,,,,,4.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
169359,Matt Targett,Defender,A Villa,7,England,2021-22,105.0,1.6275,63.0,0.0,,75.0,,196.0,33.0,37.0,33.0,310.0,1194.0,,,77.0,8.0,,2873.0,26.0,160.0,6.0,53.0,109.0,825.0,,3.0,25.4267,4.0,60.0,47.0,79.0,396.0,,23.0,0.0,265.0,,571.0,145.0,33.0,,,31.0,510.0,41.0,188.0,51.0,0.0,,1167.0,19.0,497.0,44.0,11.0,,,66.0,59.0,1983.0,233.0,44.0,415.0,,3.0,114.0,92.0,16.0,3.0,10.0,4.0,63.0,,,41.0,40.0,18.0,12.0,94.0,21.0,4.0,24.0,48.0,161.0,3.0,,15.0,0.5237,6.0,0.1321,,,1.0,1.0,26.0,,13.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,0.0,,1.0,,1.0,44.0,1.0,,1.0,19.0,1.0,24.0,,,44.0,,,,,1.0,,
199796,Matty Cash,Defender,A Villa,7,Poland,2021-22,170.0,2.4148,79.0,0.0,,89.0,,185.0,38.0,47.0,38.0,336.0,1219.0,,,87.0,10.0,,3380.0,45.0,202.0,9.0,87.0,160.0,830.0,,4.0,44.6113,11.0,82.0,50.0,125.0,60.0,,38.0,2.0,372.0,,489.0,190.0,38.0,,,39.0,441.0,41.0,285.0,42.0,0.0,,1189.0,25.0,631.0,50.0,33.0,,,407.0,53.0,2214.0,211.0,78.0,461.0,,8.0,151.0,105.0,19.0,9.0,28.0,2.0,78.0,1.0,,19.0,25.0,38.0,26.0,79.0,57.0,15.0,38.0,49.0,263.0,3.0,1.0,23.0,2.6609,13.0,2.5139,1.0,1.0,8.0,8.0,98.0,1.0,16.0,4.0,2.0,3.0,8.0,1.0,,,,,3.0,,,1.0,,8.0,,1.0,94.0,,,1.0,,2.0,,,1.0,1.0,1.0,,,,2.0,,
122775,Morgan Sanson,Midfielder,A Villa,7,France,2021-22,26.0,0.0704,17.0,0.0,,12.0,,26.0,10.0,11.0,3.0,33.0,153.0,,,9.0,,,352.0,6.0,41.0,1.0,20.0,38.0,117.0,,2.0,5.1362,,2.0,8.0,20.0,29.0,,13.0,0.0,67.0,,57.0,33.0,10.0,,,4.0,70.0,7.0,58.0,3.0,0.0,,152.0,3.0,58.0,8.0,13.0,,,32.0,3.0,258.0,1.0,1.0,52.0,,0.0,7.0,9.0,2.0,,1.0,3.0,6.0,,7.0,2.0,1.0,13.0,3.0,6.0,13.0,1.0,3.0,10.0,35.0,3.0,,3.0,0.0169,,,1.0,,,,1.0,,,,,0.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
178301,Ollie Watkins,Forward,A Villa,7,England,2021-22,224.0,2.6273,99.0,0.0,,17.0,,187.0,35.0,39.0,33.0,196.0,674.0,,,161.0,9.0,,2955.0,96.0,158.0,9.0,38.0,93.0,472.0,,4.0,43.1141,,25.0,48.0,128.0,187.0,,39.0,3.0,382.0,,145.0,66.0,35.0,,,4.0,377.0,39.0,221.0,65.0,0.0,,656.0,27.0,390.0,13.0,37.0,,,162.0,6.0,1178.0,5.0,3.0,102.0,,7.0,9.0,35.0,1.0,25.0,52.0,4.0,14.0,2.0,2.0,1.0,33.0,22.0,31.0,14.0,84.0,20.0,33.0,12.0,180.0,5.0,2.0,16.0,11.7772,32.0,8.9127,38.0,2.0,19.0,19.0,184.0,2.0,3.0,11.0,16.0,5.0,23.0,9.0,,,,,2.0,1.0,11.0,6.0,1.0,23.0,1.0,,2.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,
84583,Philippe Coutinho,Midfielder,A Villa,7,Brazil,2021-22,82.0,1.7307,43.0,0.0,,17.0,,93.0,19.0,20.0,16.0,105.0,629.0,,,22.0,,,1339.0,17.0,63.0,2.0,19.0,58.0,497.0,,,13.4579,,4.0,17.0,65.0,167.0,,20.0,1.0,145.0,,182.0,53.0,19.0,,,5.0,374.0,15.0,123.0,5.0,0.0,,605.0,6.0,202.0,12.0,21.0,,,137.0,27.0,882.0,3.0,2.0,154.0,,0.0,12.0,14.0,3.0,9.0,34.0,3.0,7.0,6.0,3.0,4.0,22.0,10.0,22.0,14.0,42.0,18.0,8.0,7.0,143.0,11.0,6.0,6.0,3.7791,16.0,3.3455,12.0,6.0,5.0,5.0,51.0,6.0,1.0,5.0,4.0,2.0,3.0,5.0,6.0,6.0,0.3418,,3.0,,1.0,3.0,,3.0,,,,,,,1.0,,5.0,,,6.0,,,,,,,
111782,Robin Olsen,Goalkeeper,A Villa,7,Sweden,2021-22,,0.0019,,0.0,5.0,,,1.0,1.0,,1.0,21.0,39.0,,,,,,90.0,,,1.0,1.0,,8.0,1.0,,2.2154,,1.0,3.0,,7.0,2.0,,0.0,,,25.0,14.0,1.0,,,,7.0,2.0,,,0.0,20.0,13.0,,22.0,,,7.0,,7.0,10.0,55.0,,5.0,11.0,2.0,0.0,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
490094,Tim Iroegbunam,Midfielder,A Villa,7,England,2021-22,2.0,0.0075,1.0,0.0,,5.0,,5.0,3.0,1.0,1.0,5.0,27.0,,,3.0,,,91.0,,8.0,,,5.0,22.0,,,0.6959,,1.0,,2.0,7.0,,,0.0,10.0,,10.0,9.0,3.0,,,1.0,10.0,,7.0,3.0,0.0,,27.0,,5.0,4.0,,,,5.0,,38.0,,,12.0,,1.0,,,,,1.0,,,,2.0,,,,,,,1.0,2.0,2.0,5.0,1.0,,2.0,0.1155,,,1.0,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
515599,Tommi O'Reilly,Midfielder,A Villa,7,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148508,Trézéguet,Midfielder,A Villa,7,Egypt,2021-22,,0.0053,,0.0,,,,,1.0,,,,6.0,,,,,,10.0,,1.0,,,1.0,5.0,,,0.1567,,,1.0,,1.0,,,0.0,1.0,,1.0,,1.0,,,,5.0,1.0,1.0,,0.0,,6.0,,2.0,,1.0,,,2.0,1.0,11.0,,,1.0,,0.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,2.0,,1.0,,0.047,,,1.0,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
149484,Tyrone Mings,Defender,A Villa,7,England,2021-22,86.0,1.1436,62.0,0.0,,23.0,,159.0,36.0,37.0,35.0,338.0,1659.0,,,130.0,11.0,,3188.0,47.0,139.0,8.0,29.0,56.0,1221.0,,4.0,44.5816,19.0,150.0,49.0,39.0,504.0,,24.0,0.0,225.0,,699.0,191.0,36.0,,,11.0,357.0,41.0,95.0,83.0,0.0,1.0,1611.0,4.0,370.0,12.0,11.0,,,349.0,100.0,2086.0,15.0,77.0,964.0,,11.0,179.0,110.0,,5.0,16.0,3.0,4.0,2.0,1.0,,7.0,17.0,1.0,4.0,5.0,11.0,27.0,46.0,107.0,,2.0,14.0,1.6499,5.0,0.842,,1.0,3.0,3.0,53.0,1.0,30.0,1.0,1.0,0.0,3.0,1.0,,,,,3.0,,,1.0,,3.0,,1.0,3.0,,,,,,,,1.0,,,,,,4.0,,
248164,Viljami Sinisalo,Goalkeeper,A Villa,7,Finland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213345,Wesley,Forward,A Villa,7,Brazil,2021-22,3.0,0.0018,,0.0,,,,,1.0,,,,2.0,,,3.0,,,1.0,2.0,1.0,,,,2.0,,,0.0371,,,,1.0,,,,0.0,4.0,,1.0,,1.0,,,,2.0,,1.0,1.0,0.0,,2.0,,,,,,,1.0,,3.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
155651,Adam Masina,Defender,Watford,57,Morocco,2021-22,50.0,0.6861,21.0,0.0,,24.0,,67.0,15.0,11.0,13.0,128.0,422.0,,,46.0,1.0,,1076.0,17.0,66.0,3.0,19.0,37.0,263.0,,2.0,23.0389,7.0,40.0,26.0,33.0,121.0,,4.0,0.0,116.0,,212.0,70.0,15.0,,,11.0,138.0,23.0,70.0,29.0,0.0,,415.0,,187.0,13.0,9.0,,,19.0,31.0,700.0,73.0,27.0,164.0,,0.0,61.0,43.0,7.0,1.0,4.0,,15.0,1.0,2.0,8.0,6.0,12.0,2.0,22.0,3.0,4.0,14.0,18.0,70.0,2.0,1.0,8.0,0.3177,,,,,,,5.0,,6.0,,,0.0,,,,,,,1.0,,,0.0,,,,1.0,23.0,,,,,,4.0,1.0,1.0,4.0,,,,,,,
533719,Adrian Blake,Forward,Watford,57,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176296,Ashley Fletcher,Forward,Watford,57,England,2021-22,8.0,0.0062,1.0,0.0,,2.0,,3.0,3.0,,,3.0,6.0,,,8.0,,,28.0,7.0,3.0,,1.0,2.0,3.0,,,0.1971,,,,1.0,3.0,,,0.0,11.0,,3.0,2.0,3.0,,,1.0,3.0,,3.0,1.0,0.0,,6.0,2.0,6.0,1.0,,,,,,14.0,,,,,0.0,,,,,2.0,,1.0,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.5993,1.0,0.6527,,,1.0,1.0,2.0,,1.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,
9089,Ben Foster,Goalkeeper,Watford,57,England,2021-22,7.0,0.068,,0.0,17.0,,20.0,5.0,26.0,,26.0,451.0,805.0,224.0,3.0,9.0,4.0,4.0,2340.0,3.0,11.0,8.0,1.0,5.0,141.0,6.0,3.0,37.1126,69.0,15.0,49.0,4.0,50.0,70.0,4.0,0.0,18.0,3.0,695.0,236.0,26.0,3.0,1.0,,168.0,41.0,9.0,6.0,0.0,166.0,445.0,,459.0,,1.0,134.0,20.0,60.0,213.0,1004.0,,213.0,186.0,48.0,0.0,446.0,54.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,1.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0
85624,Christian Kabasele,Defender,Watford,57,Belgium,2021-22,23.0,0.0837,27.0,0.0,,11.0,,57.0,16.0,18.0,12.0,101.0,469.0,,,59.0,1.0,,1190.0,12.0,62.0,3.0,5.0,15.0,338.0,,3.0,23.785,9.0,65.0,30.0,11.0,114.0,,3.0,0.0,85.0,,179.0,58.0,16.0,,,6.0,79.0,27.0,26.0,47.0,0.0,,464.0,1.0,112.0,5.0,1.0,,,148.0,30.0,624.0,4.0,18.0,290.0,,0.0,44.0,39.0,1.0,,7.0,,,,4.0,1.0,2.0,4.0,2.0,,3.0,7.0,5.0,14.0,28.0,,,,0.8771,,,,,,,11.0,,16.0,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
41338,Craig Cathcart,Defender,Watford,57,Northern Ireland,2021-22,64.0,0.4357,38.0,0.0,,32.0,,83.0,31.0,22.0,27.0,169.0,903.0,,,82.0,3.0,,2395.0,34.0,84.0,8.0,15.0,36.0,649.0,,4.0,42.3095,10.0,129.0,55.0,30.0,215.0,,4.0,0.0,148.0,,334.0,127.0,31.0,,,17.0,189.0,47.0,66.0,48.0,0.0,,892.0,,195.0,15.0,,,,269.0,85.0,1226.0,32.0,45.0,546.0,,3.0,86.0,64.0,1.0,1.0,2.0,,3.0,,4.0,1.0,2.0,10.0,1.0,3.0,3.0,2.0,13.0,28.0,85.0,3.0,,8.0,0.2179,,,,,,,11.0,,29.0,,,0.0,1.0,,,,,,1.0,,,0.0,,1.0,,,12.0,,,,,,,,,,,,,,1.0,,
244716,Cucho Hernández,Forward,Watford,57,Colombia,2021-22,120.0,1.1163,28.0,0.0,,13.0,,96.0,25.0,15.0,11.0,116.0,337.0,,,84.0,,,1140.0,51.0,74.0,5.0,30.0,41.0,203.0,,1.0,23.5881,2.0,9.0,34.0,69.0,84.0,,12.0,2.0,194.0,,117.0,65.0,25.0,,,8.0,170.0,29.0,110.0,33.0,0.0,,327.0,12.0,214.0,5.0,18.0,,,63.0,18.0,589.0,5.0,15.0,64.0,,3.0,20.0,28.0,8.0,10.0,24.0,1.0,24.0,5.0,14.0,13.0,18.0,12.0,21.0,39.0,35.0,13.0,13.0,5.0,73.0,6.0,5.0,7.0,2.4742,11.0,2.7346,5.0,3.0,3.0,3.0,44.0,3.0,1.0,5.0,1.0,2.0,5.0,4.0,5.0,5.0,0.2414,1.0,2.0,,1.0,3.0,,5.0,,,,1.0,,,5.0,1.0,9.0,3.0,1.0,16.0,,,,,,,
40387,Dan Gosling,Midfielder,Watford,57,England,2021-22,11.0,0.0165,10.0,0.0,,2.0,,6.0,4.0,3.0,2.0,9.0,63.0,,,9.0,1.0,,164.0,4.0,14.0,1.0,4.0,9.0,52.0,,1.0,4.36,,3.0,5.0,7.0,19.0,,5.0,0.0,25.0,,17.0,14.0,4.0,,,1.0,23.0,4.0,16.0,5.0,0.0,,63.0,,14.0,1.0,2.0,,,16.0,2.0,91.0,,3.0,32.0,,0.0,3.0,4.0,1.0,,2.0,,,,2.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,11.0,1.0,,1.0,0.2175,1.0,0.8392,,,,,4.0,,,1.0,,1.0,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,
154506,Daniel Bachmann,Goalkeeper,Watford,57,Austria,2021-22,1.0,0.0238,,0.0,7.0,,17.0,3.0,12.0,,12.0,144.0,315.0,87.0,2.0,2.0,,3.0,1080.0,,4.0,2.0,,2.0,92.0,3.0,3.0,24.2162,31.0,8.0,28.0,1.0,54.0,47.0,1.0,0.0,5.0,,223.0,105.0,12.0,,,,60.0,26.0,3.0,2.0,0.0,93.0,153.0,,148.0,,1.0,41.0,13.0,38.0,79.0,430.0,,49.0,111.0,29.0,0.0,141.0,16.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,
38290,Danny Rose,Defender,Watford,57,England,2021-22,38.0,0.4663,20.0,0.0,,16.0,,43.0,8.0,15.0,7.0,72.0,227.0,,,12.0,,,689.0,8.0,43.0,3.0,14.0,39.0,133.0,,,12.9871,2.0,9.0,16.0,30.0,63.0,,14.0,0.0,81.0,,129.0,41.0,8.0,,,6.0,90.0,13.0,69.0,4.0,0.0,,213.0,4.0,130.0,10.0,9.0,,,11.0,22.0,443.0,70.0,15.0,67.0,,4.0,29.0,30.0,1.0,1.0,3.0,4.0,11.0,,1.0,2.0,5.0,3.0,6.0,22.0,7.0,2.0,10.0,14.0,24.0,1.0,,7.0,0.2256,1.0,0.0403,,,1.0,1.0,3.0,,5.0,,1.0,0.0,1.0,,,,,,,,,0.0,,1.0,,1.0,17.0,,1.0,1.0,1.0,,7.0,,,8.0,,,,,,,
