playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,goalKicks,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,secondGoalAssists,expectedGoalsFreekick,overruns,successfulLayoffs,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,homeGoals,penaltiesTaken,headedGoals,successfulDribbles,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,lastPlayerTackle,hitWoodwork,otherGoals,clearancesOffTheLine,setPiecesGoals,ownGoalScored,penaltiesSaved,savesFromPenalty
441266,Ryan Gravenberch,Midfielder,Liverpool,14,Netherlands,2024-25,1.0,1.0,6.0,140.0,4.0,3.5328,7.0,5.0,0.3837,69.0,13.0,8.0,158.0,37.0,4.0,37.0,200.0,3.0,1904.0,,,6.0,,40.0,11.0,5.0,4.0,,3168.0,,14.0,184.0,5.0,40.0,158.0,1663.0,28.0,,,36.6996,22.0,4.0,57.0,35.0,1.0,126.0,482.0,52.0,0.0,324.0,25.0,505.0,193.0,37.0,5.0,34.0,30.0,943.0,30.0,3.0,56.0,1.0,284.0,26.0,,1882.0,8.0,5.0,324.0,35.0,10.0,596.0,47.0,60.0,41.0,321.0,2462.0,10.0,9.0,6.0,18.0,765.0,21.0,,1.1183,42.0,58.0,,,,,,,,,,,4.0,29.0,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,
591386,Trey Nyoni,Midfielder,Liverpool,14,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440148,Tyler Morton,Midfielder,Liverpool,14,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158983,Wataru Endo,Midfielder,Liverpool,14,Japan,2024-25,0.0,0.0,0.0,26.0,,0.1018,,,,12.0,,,11.0,20.0,,1.0,11.0,1.0,189.0,,,,19.0,7.0,,,,,261.0,,4.0,24.0,,9.0,21.0,174.0,3.0,,,3.8637,2.0,,8.0,5.0,,22.0,51.0,7.0,0.0,50.0,7.0,49.0,14.0,20.0,,4.0,,88.0,5.0,1.0,3.0,,43.0,3.0,,187.0,,,21.0,8.0,1.0,54.0,15.0,6.0,4.0,35.0,253.0,4.0,1.0,,,90.0,12.0,,,,3.0,,,,,,,,,,,,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,
165809,Bernardo Silva,Midfielder,Man City,43,Portugal,2024-25,0.0,0.0,7.0,126.0,10.0,4.5439,11.0,12.0,4.7944,56.0,21.0,4.0,146.0,33.0,4.0,29.0,185.0,41.0,1678.0,3.0,,2.0,4.0,16.0,9.0,,12.0,8.0,2667.0,8.0,11.0,121.0,4.0,64.0,116.0,1447.0,148.0,2.0,4.0,38.4394,49.0,5.0,30.0,36.0,9.0,115.0,360.0,32.0,2.0,247.0,29.0,305.0,107.0,33.0,,19.0,26.0,926.0,32.0,48.0,60.0,9.0,231.0,5.0,,1603.0,9.0,22.0,322.0,37.0,7.0,596.0,27.0,23.0,46.0,417.0,2163.0,42.0,2.0,2.0,29.0,579.0,22.0,2.0,3.8971,39.0,38.0,4.0,0.0,1.0,1.0,3.0,,,4.0,,,1.0,27.0,,16.0,1.0,4.0,,,28.0,,,,,,,,,,,,,,,,,,,1.0,,,,
575204,Claudio Echeverri,Midfielder,Man City,43,Argentina,2024-25,0.0,0.0,0.0,1.0,,0.0067,,,,1.0,,,,1.0,,,,,3.0,,,,1.0,,,,,,5.0,,,1.0,,,1.0,3.0,,,,0.7649,,,,,,1.0,1.0,,0.0,2.0,,1.0,1.0,1.0,,1.0,,3.0,,,1.0,,2.0,,,3.0,,,1.0,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59859,Ilkay Gündogan,Midfielder,Man City,43,Germany,2024-25,0.0,0.0,1.0,81.0,2.0,4.437,8.0,7.0,1.3294,25.0,19.0,7.0,102.0,33.0,6.0,25.0,125.0,15.0,1634.0,1.0,,6.0,8.0,25.0,3.0,4.0,12.0,2.0,2227.0,2.0,11.0,83.0,2.0,36.0,69.0,1457.0,72.0,,3.0,32.5761,38.0,1.0,22.0,28.0,2.0,70.0,564.0,27.0,1.0,164.0,15.0,285.0,116.0,33.0,4.0,12.0,16.0,945.0,26.0,48.0,41.0,2.0,139.0,14.0,,1572.0,12.0,8.0,249.0,13.0,,407.0,15.0,13.0,52.0,378.0,1963.0,4.0,13.0,6.0,10.0,576.0,8.0,,3.2338,23.0,32.0,1.0,1.0,8.0,1.0,,2.0,2.0,28.0,,0.208,1.0,102.0,1.0,46.0,2.0,0.0,,,17.0,,,,,,,,,,,,,,,,,2.0,,,,,,
114283,Jack Grealish,Midfielder,Man City,43,England,2024-25,0.0,0.0,3.0,39.0,3.0,1.6873,6.0,5.0,1.5697,9.0,9.0,,35.0,20.0,1.0,7.0,37.0,13.0,412.0,,,1.0,13.0,8.0,1.0,2.0,3.0,2.0,715.0,2.0,7.0,48.0,,21.0,47.0,365.0,75.0,,2.0,11.2481,23.0,,5.0,10.0,5.0,32.0,174.0,25.0,1.0,87.0,10.0,70.0,26.0,20.0,2.0,4.0,9.0,300.0,10.0,17.0,25.0,5.0,79.0,1.0,,402.0,4.0,19.0,90.0,5.0,2.0,44.0,5.0,2.0,10.0,124.0,570.0,4.0,5.0,1.0,1.0,78.0,2.0,,1.128,2.0,4.0,1.0,0.0,1.0,1.0,,,,4.0,,,1.0,5.0,,9.0,,1.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,
516250,Jacob Wright,Midfielder,Man City,43,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432714,James McAtee,Midfielder,Man City,43,England,2024-25,0.0,0.0,1.0,21.0,2.0,0.8121,,4.0,2.6462,5.0,12.0,1.0,19.0,15.0,,3.0,19.0,4.0,117.0,,,,12.0,5.0,,,2.0,1.0,342.0,1.0,3.0,12.0,1.0,12.0,10.0,98.0,22.0,,1.0,5.1652,3.0,,1.0,6.0,,18.0,15.0,3.0,0.0,33.0,8.0,26.0,8.0,15.0,,3.0,5.0,73.0,5.0,6.0,6.0,,28.0,2.0,,116.0,8.0,1.0,36.0,2.0,,33.0,6.0,2.0,,43.0,174.0,,3.0,,,27.0,3.0,,2.8028,,6.0,3.0,1.0,,,2.0,,,1.0,,,,9.0,,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
61366,Kevin De Bruyne,Midfielder,Man City,43,Belgium,2024-25,0.0,0.0,2.0,95.0,14.0,6.7365,17.0,18.0,3.9297,17.0,40.0,15.0,158.0,28.0,7.0,19.0,175.0,65.0,1028.0,5.0,,11.0,9.0,21.0,4.0,6.0,38.0,8.0,1704.0,8.0,16.0,53.0,2.0,36.0,48.0,817.0,84.0,1.0,1.0,19.4496,50.0,,8.0,19.0,6.0,79.0,257.0,18.0,2.0,148.0,8.0,282.0,64.0,28.0,6.0,8.0,17.0,710.0,17.0,107.0,45.0,6.0,127.0,5.0,,952.0,22.0,30.0,360.0,9.0,,266.0,17.0,7.0,36.0,223.0,1425.0,17.0,12.0,11.0,4.0,181.0,13.0,1.0,5.0655,17.0,17.0,4.0,0.0,25.0,3.0,1.0,8.0,8.0,34.0,1.0,0.6005,1.0,15.0,,94.0,1.0,4.0,,,13.0,,,,,,,,,,,,,,,,,4.0,,,1.0,,,
91651,Mateo Kovacic,Midfielder,Man City,43,Croatia,2024-25,1.0,1.0,5.0,106.0,,3.2308,19.0,12.0,2.3338,69.0,26.0,15.0,100.0,31.0,2.0,25.0,136.0,,1878.0,,,16.0,6.0,19.0,4.0,5.0,,1.0,2202.0,1.0,9.0,127.0,4.0,34.0,117.0,1699.0,19.0,,3.0,32.1496,31.0,3.0,21.0,28.0,3.0,97.0,706.0,26.0,1.0,233.0,20.0,446.0,114.0,31.0,5.0,31.0,11.0,1166.0,24.0,,40.0,3.0,214.0,10.0,,1845.0,14.0,5.0,202.0,38.0,,595.0,24.0,24.0,43.0,131.0,2206.0,,12.0,16.0,11.0,576.0,20.0,1.0,1.8838,36.0,26.0,6.0,3.0,,6.0,,,,,,,3.0,20.0,,,,3.0,,,22.0,,,,,,,,,,,,,,,,,,,,,,,
465351,Matheus Nunes,Midfielder,Man City,43,Portugal,2024-25,0.0,0.0,4.0,97.0,9.0,3.3232,2.0,4.0,1.8014,35.0,7.0,3.0,103.0,26.0,6.0,19.0,121.0,31.0,1079.0,6.0,,,7.0,35.0,7.0,1.0,11.0,2.0,1673.0,2.0,20.0,88.0,2.0,37.0,73.0,931.0,65.0,13.0,2.0,22.6355,17.0,4.0,30.0,19.0,2.0,77.0,185.0,20.0,1.0,185.0,13.0,175.0,70.0,26.0,1.0,13.0,14.0,634.0,17.0,34.0,27.0,2.0,150.0,15.0,,1063.0,3.0,14.0,231.0,22.0,4.0,353.0,30.0,15.0,27.0,366.0,1479.0,96.0,3.0,,9.0,335.0,15.0,1.0,1.2164,18.0,33.0,1.0,0.0,2.0,1.0,,,,3.0,,,2.0,9.0,,7.0,2.0,1.0,,,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,
465694,Nico González,Midfielder,Man City,43,Spain,2024-25,0.0,0.0,3.0,44.0,,0.4894,2.0,2.0,0.5603,16.0,7.0,1.0,39.0,11.0,,9.0,48.0,1.0,621.0,,,1.0,2.0,28.0,3.0,1.0,,,763.0,,12.0,38.0,1.0,14.0,22.0,565.0,11.0,,,8.424,1.0,1.0,21.0,7.0,1.0,32.0,230.0,5.0,0.0,82.0,9.0,132.0,31.0,11.0,1.0,10.0,3.0,359.0,6.0,1.0,14.0,1.0,54.0,16.0,,602.0,5.0,1.0,72.0,6.0,,182.0,13.0,8.0,8.0,77.0,733.0,2.0,4.0,1.0,6.0,214.0,7.0,,0.4761,9.0,12.0,1.0,0.0,,1.0,,,,,,,,12.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,
472769,Nico O'Reilly,Midfielder,Man City,43,England,2024-25,0.0,0.0,0.0,40.0,1.0,0.6785,2.0,3.0,1.7708,9.0,6.0,1.0,33.0,9.0,,6.0,38.0,7.0,308.0,1.0,,1.0,3.0,15.0,2.0,,1.0,1.0,527.0,1.0,9.0,28.0,,7.0,22.0,268.0,20.0,2.0,1.0,4.2389,4.0,1.0,10.0,3.0,1.0,31.0,125.0,4.0,1.0,68.0,4.0,64.0,31.0,9.0,,5.0,6.0,167.0,3.0,7.0,21.0,1.0,53.0,6.0,,303.0,3.0,3.0,83.0,4.0,1.0,27.0,6.0,4.0,2.0,92.0,447.0,34.0,2.0,1.0,3.0,104.0,2.0,,1.2854,5.0,11.0,2.0,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
477555,Oscar Bobb,Midfielder,Man City,43,Norway,2024-25,0.0,0.0,0.0,,,0.023,,,,,,,2.0,3.0,,,2.0,,15.0,,,,3.0,,,,,,14.0,,,3.0,,,3.0,13.0,,,,0.3636,1.0,,,1.0,,,1.0,1.0,0.0,3.0,,3.0,2.0,3.0,,,,7.0,1.0,,,,3.0,,,14.0,,,2.0,,,5.0,,,,6.0,18.0,,,,,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
209244,Phil Foden,Midfielder,Man City,43,England,2024-25,0.0,0.0,2.0,79.0,10.0,5.3424,18.0,16.0,5.8343,13.0,36.0,7.0,87.0,28.0,2.0,20.0,97.0,16.0,852.0,3.0,,12.0,8.0,12.0,1.0,7.0,31.0,2.0,1779.0,2.0,9.0,64.0,1.0,38.0,61.0,721.0,87.0,,2.0,28.5993,41.0,2.0,7.0,24.0,6.0,70.0,159.0,34.0,1.0,143.0,12.0,153.0,61.0,28.0,7.0,8.0,23.0,594.0,23.0,49.0,54.0,6.0,131.0,3.0,,828.0,20.0,16.0,242.0,5.0,1.0,285.0,5.0,9.0,34.0,255.0,1217.0,5.0,10.0,12.0,2.0,192.0,,,5.1573,10.0,20.0,7.0,5.0,15.0,,7.0,2.0,2.0,24.0,,0.0878,2.0,51.0,,46.0,1.0,2.0,,,14.0,,,,,,,,,,,,,,,,,1.0,,,,,,
220566,Rodri,Midfielder,Man City,43,Spain,2024-25,0.0,0.0,0.0,1.0,,0.0921,,,,2.0,,,4.0,3.0,,1.0,4.0,,68.0,,,,2.0,1.0,,,,,73.0,,,5.0,,1.0,4.0,59.0,,,,0.1768,1.0,1.0,1.0,1.0,,1.0,20.0,2.0,0.0,6.0,1.0,13.0,7.0,3.0,,1.0,,43.0,1.0,,,,5.0,1.0,,67.0,,1.0,4.0,1.0,,24.0,1.0,1.0,5.0,11.0,77.0,,1.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141746,Bruno Fernandes,Midfielder,Man Utd,1,Portugal,2024-25,1.0,2.0,3.0,185.0,11.0,7.9769,31.0,29.0,7.1375,84.0,65.0,31.0,269.0,36.0,10.0,35.0,373.0,74.0,2020.0,2.0,,24.0,1.0,52.0,9.0,12.0,42.0,9.0,3024.0,9.0,29.0,174.0,4.0,84.0,151.0,1486.0,82.0,1.0,3.0,45.9542,81.0,8.0,30.0,43.0,7.0,156.0,528.0,40.0,1.0,359.0,29.0,706.0,213.0,36.0,12.0,34.0,33.0,1083.0,39.0,144.0,76.0,7.0,307.0,23.0,,1903.0,36.0,28.0,656.0,50.0,6.0,385.0,32.0,26.0,161.0,401.0,2781.0,18.0,5.0,24.0,23.0,606.0,22.0,2.0,10.1571,104.0,85.0,8.0,3.0,21.0,8.0,,12.0,12.0,51.0,,0.8491,2.0,71.0,,91.0,6.0,5.0,3.0,,28.0,3.0,,,,,,,,,,,,,,1.0,,3.0,,,2.0,,,
61256,Casemiro,Midfielder,Man Utd,1,Brazil,2024-25,0.0,0.0,5.0,81.0,8.0,2.0018,7.0,10.0,1.7449,83.0,25.0,9.0,148.0,24.0,,18.0,190.0,12.0,960.0,4.0,,5.0,6.0,58.0,3.0,4.0,8.0,5.0,1497.0,5.0,19.0,141.0,1.0,51.0,102.0,721.0,43.0,,1.0,22.2897,22.0,2.0,48.0,20.0,2.0,62.0,263.0,19.0,0.0,222.0,29.0,314.0,103.0,24.0,4.0,33.0,3.0,392.0,19.0,12.0,13.0,2.0,164.0,39.0,,943.0,15.0,3.0,235.0,50.0,10.0,275.0,20.0,14.0,49.0,108.0,1298.0,2.0,11.0,5.0,12.0,386.0,14.0,,1.88,42.0,62.0,1.0,1.0,,,,,,,,,,15.0,,,2.0,0.0,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,
80607,Christian Eriksen,Midfielder,Man Utd,1,Denmark,2024-25,0.0,0.0,4.0,39.0,8.0,2.6071,7.0,2.0,0.8887,19.0,8.0,8.0,70.0,23.0,2.0,11.0,95.0,18.0,657.0,,,4.0,12.0,8.0,1.0,1.0,23.0,,1059.0,,6.0,24.0,2.0,16.0,22.0,525.0,17.0,,,18.3155,29.0,7.0,8.0,16.0,3.0,33.0,166.0,3.0,0.0,63.0,10.0,202.0,62.0,23.0,1.0,10.0,4.0,360.0,14.0,62.0,9.0,3.0,55.0,2.0,,619.0,6.0,9.0,182.0,9.0,5.0,143.0,8.0,7.0,37.0,146.0,865.0,5.0,6.0,4.0,6.0,225.0,3.0,,1.3649,25.0,23.0,1.0,0.0,15.0,1.0,,3.0,3.0,36.0,,0.1706,1.0,13.0,,62.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
547037,Jack Fletcher,Midfielder,Man Utd,1,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559684,Jack Moorhouse,Midfielder,Man Utd,1,Ireland,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556639,Jayce Fitzgerald,Midfielder,Man Utd,1,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516895,Kobbie Mainoo,Midfielder,Man Utd,1,England,2024-25,0.0,0.0,5.0,133.0,2.0,1.7933,8.0,2.0,0.0323,46.0,7.0,2.0,91.0,25.0,,19.0,103.0,5.0,818.0,3.0,,5.0,6.0,50.0,2.0,1.0,2.0,1.0,1656.0,1.0,31.0,109.0,2.0,31.0,90.0,693.0,44.0,,2.0,25.8758,14.0,,12.0,27.0,3.0,102.0,210.0,21.0,0.0,242.0,14.0,201.0,88.0,25.0,1.0,17.0,25.0,377.0,25.0,5.0,61.0,3.0,192.0,19.0,,801.0,5.0,10.0,215.0,29.0,2.0,213.0,27.0,19.0,22.0,194.0,1150.0,6.0,11.0,5.0,2.0,340.0,14.0,2.0,0.7135,12.0,38.0,,,,,,,,,,,5.0,34.0,,,,,,,23.0,,,,,,,,,,,,,,,,,1.0,,,,,,
232112,Manuel Ugarte,Midfielder,Man Utd,1,Uruguay,2024-25,0.0,0.0,11.0,131.0,3.0,0.6926,7.0,4.0,0.378,77.0,12.0,2.0,82.0,29.0,2.0,22.0,102.0,4.0,897.0,,,4.0,7.0,36.0,1.0,1.0,3.0,2.0,1789.0,2.0,18.0,146.0,3.0,41.0,128.0,756.0,16.0,,1.0,30.588,8.0,3.0,15.0,33.0,3.0,113.0,197.0,33.0,0.0,277.0,29.0,188.0,122.0,29.0,1.0,28.0,10.0,362.0,30.0,4.0,35.0,3.0,241.0,18.0,,876.0,8.0,3.0,180.0,49.0,4.0,334.0,41.0,27.0,39.0,178.0,1252.0,2.0,14.0,4.0,3.0,436.0,25.0,1.0,1.026,20.0,35.0,1.0,1.0,,,1.0,,,,,,3.0,19.0,,,,0.0,,,18.0,,,,,,,,,,,,,,,,,,,,,1.0,,
184341,Mason Mount,Midfielder,Man Utd,1,England,2024-25,0.0,0.0,3.0,44.0,2.0,0.5829,5.0,9.0,1.3698,15.0,15.0,2.0,33.0,17.0,,8.0,38.0,6.0,237.0,1.0,,1.0,9.0,13.0,,1.0,5.0,7.0,621.0,7.0,9.0,29.0,1.0,18.0,25.0,190.0,32.0,,,10.1635,8.0,,4.0,11.0,4.0,35.0,58.0,9.0,0.0,73.0,10.0,60.0,18.0,17.0,1.0,10.0,8.0,138.0,10.0,8.0,17.0,4.0,60.0,4.0,,230.0,6.0,5.0,79.0,5.0,1.0,62.0,16.0,4.0,9.0,57.0,360.0,3.0,9.0,1.0,1.0,66.0,14.0,,3.3134,5.0,7.0,1.0,1.0,3.0,1.0,,,,1.0,,,,10.0,,4.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
618873,Sékou Koné,Midfielder,Man Utd,1,Mali,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490881,Toby Collyer,Midfielder,Man Utd,1,England,2024-25,0.0,0.0,0.0,5.0,,0.3878,,,,12.0,1.0,,15.0,6.0,,,16.0,,90.0,,,,6.0,4.0,,,,,175.0,,1.0,20.0,,3.0,17.0,72.0,3.0,,,2.1902,2.0,,3.0,2.0,,4.0,20.0,4.0,0.0,25.0,1.0,18.0,17.0,6.0,,3.0,1.0,36.0,2.0,,2.0,,21.0,3.0,,88.0,1.0,,29.0,9.0,1.0,30.0,2.0,2.0,2.0,22.0,136.0,2.0,,,1.0,38.0,1.0,1.0,0.1719,1.0,9.0,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
208706,Bruno Guimarães,Midfielder,Newcastle,4,Brazil,2024-25,0.0,0.0,7.0,221.0,6.0,5.3884,9.0,15.0,5.6656,83.0,36.0,22.0,211.0,38.0,6.0,38.0,287.0,12.0,1758.0,2.0,,5.0,,38.0,5.0,5.0,7.0,5.0,3282.0,5.0,19.0,243.0,4.0,64.0,224.0,1385.0,90.0,,1.0,44.8936,46.0,1.0,40.0,44.0,4.0,202.0,474.0,108.0,1.0,464.0,26.0,618.0,188.0,38.0,5.0,36.0,27.0,896.0,40.0,21.0,103.0,4.0,426.0,19.0,,1690.0,21.0,14.0,481.0,47.0,10.0,410.0,65.0,29.0,86.0,256.0,2433.0,3.0,17.0,5.0,28.0,582.0,40.0,2.0,4.3118,76.0,68.0,5.0,1.0,,3.0,,,,4.0,1.0,,5.0,41.0,,5.0,1.0,4.0,,2.0,34.0,,,,,,,,,,,,,,,,,1.0,,,,,,
201666,Harvey Barnes,Midfielder,Newcastle,4,England,2024-25,0.0,0.0,0.0,94.0,14.0,4.5626,23.0,21.0,9.4853,16.0,40.0,5.0,92.0,33.0,4.0,17.0,98.0,33.0,548.0,5.0,,6.0,16.0,22.0,3.0,2.0,14.0,10.0,1755.0,10.0,15.0,68.0,2.0,23.0,61.0,442.0,135.0,,1.0,23.8227,22.0,1.0,11.0,23.0,17.0,79.0,179.0,22.0,2.0,162.0,6.0,164.0,55.0,33.0,2.0,7.0,33.0,333.0,21.0,33.0,56.0,17.0,140.0,7.0,,543.0,19.0,21.0,225.0,9.0,2.0,69.0,15.0,6.0,8.0,136.0,880.0,10.0,11.0,6.0,2.0,131.0,4.0,,7.2252,6.0,19.0,9.0,5.0,,7.0,2.0,,,,,,3.0,11.0,,2.0,,4.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,
114243,Jacob Murphy,Midfielder,Newcastle,4,England,2024-25,0.0,0.0,4.0,119.0,22.0,6.1513,12.0,15.0,5.3429,28.0,31.0,5.0,173.0,35.0,12.0,31.0,207.0,97.0,844.0,3.0,,5.0,4.0,21.0,2.0,3.0,22.0,4.0,2379.0,4.0,16.0,83.0,3.0,82.0,78.0,613.0,100.0,3.0,1.0,31.7065,30.0,3.0,29.0,31.0,7.0,103.0,62.0,15.0,3.0,202.0,31.0,232.0,98.0,35.0,3.0,9.0,31.0,452.0,28.0,98.0,68.0,7.0,181.0,5.0,,824.0,16.0,33.0,419.0,19.0,,332.0,11.0,13.0,24.0,218.0,1364.0,29.0,25.0,5.0,11.0,207.0,6.0,,5.7177,34.0,56.0,8.0,3.0,,8.0,,,,1.0,,,3.0,17.0,1.0,16.0,1.0,5.0,,,35.0,,,,,,,,,,,,,,,,,3.0,,,,,,
200089,Joe Willock,Midfielder,Newcastle,4,England,2024-25,0.0,0.0,4.0,87.0,1.0,0.9344,6.0,3.0,1.1278,30.0,12.0,,37.0,32.0,2.0,11.0,44.0,17.0,338.0,3.0,,2.0,21.0,20.0,,,1.0,3.0,1074.0,3.0,15.0,60.0,3.0,26.0,55.0,288.0,58.0,,,16.3817,20.0,,5.0,16.0,4.0,72.0,87.0,13.0,0.0,147.0,18.0,76.0,40.0,32.0,,13.0,17.0,205.0,13.0,17.0,40.0,4.0,127.0,5.0,,338.0,9.0,9.0,142.0,17.0,6.0,77.0,23.0,6.0,6.0,98.0,582.0,5.0,11.0,2.0,2.0,90.0,11.0,2.0,1.6342,7.0,10.0,,,,,,,,,,,2.0,11.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,
180974,Joelinton,Midfielder,Newcastle,4,Brazil,2024-25,0.0,0.0,10.0,204.0,3.0,2.3332,13.0,14.0,4.0517,57.0,32.0,7.0,149.0,29.0,3.0,29.0,164.0,13.0,1010.0,7.0,,2.0,,107.0,7.0,2.0,3.0,8.0,2404.0,8.0,48.0,166.0,2.0,53.0,107.0,830.0,86.0,,1.0,33.8409,20.0,2.0,46.0,32.0,11.0,156.0,305.0,35.0,2.0,370.0,30.0,296.0,149.0,29.0,2.0,22.0,28.0,514.0,30.0,13.0,81.0,11.0,263.0,59.0,,998.0,18.0,11.0,301.0,35.0,7.0,208.0,58.0,23.0,16.0,201.0,1478.0,14.0,11.0,2.0,4.0,335.0,41.0,,3.953,15.0,38.0,4.0,2.0,,1.0,2.0,,,,1.0,,1.0,46.0,,,5.0,2.0,,,15.0,,,,,,,,,,,,,,,,,,1.0,,,,,
