season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352339,12,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,3.0,30.0,22.0,52.0,1.0,1.0,9.0,,,,1.0,,,7.0,1.0,,,0.0432962,0.0679,0.0949,3.0,,,,,,,2.0,,89.0,1.0,,,,,,,11.0,,7.0,,,1.0,1.0,2.0,1.0,,4.0,,37.0,23.0,59.0,2,,73.0,,,,
2023-24,11352339,12,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,True,,,,1.0,1.0,2.0,,,1.0,,,,1.0,,1.0,4.0,,,,0.00059972,,,1.0,,,,,,,,,14.0,,,,,,,,4.0,,6.2,,,,,1.0,,,,,1.0,3.0,4.0,0,,8.0,,,,
2023-24,11352339,12,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,20.0,3.0,23.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,6.0,4.0,,,0.105704,0.2204,0.3545,,1.0,,,,,,2.0,,90.0,3.0,1.0,,,,,,9.0,,7.9,,,,1.0,1.0,2.0,,,2.0,23.0,5.0,26.0,3,1.0,41.0,2.0,1.0,,1.0
2023-24,11352339,12,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,3.0,2.0,5.0,,,1.0,,,,1.0,,,2.0,,,,0.00220049,0.0238,0.408,1.0,,,,,,,,,14.0,1.0,,,,,,,,,6.6,,,,,,,,,,3.0,2.0,5.0,1,,6.0,,,,
2023-24,11352339,12,14,Liverpool,Home,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,3.0,1.0,4.0,,,,,,,,,,,1.0,,,0.00033317,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,1.0,4.0,0,,7.0,,,1.0,
2023-24,11352339,12,14,Liverpool,Home,1134530,462491,Luke Chambers,luke-chambers,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352339,12,14,Liverpool,Home,1138428,491501,James McConnell,mcconnell-james,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,2.0,,,,
2023-24,11352339,12,14,Liverpool,Home,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352339,12,14,Liverpool,Home,1188167,519328,Calum Scanlon,scanlon-calum,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352339,12,14,Liverpool,Home,1445945,591386,Trey Nyoni,nyoni-trey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352373,13,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,8.0,33.0,41.0,,1.0,3.0,,,,1.0,,1.0,3.0,2.0,,,0.00426923,,,1.0,,,,,,,,,90.0,,4.0,,,,,,10.0,,7.0,,,,5.0,,,,4.0,,11.0,38.0,49.0,0,1.0,62.0,1.0,,,
2023-24,11352373,13,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,True,,,,2.0,2.0,4.0,1.0,,,,,,,,,2.0,,,,0.00077657,,,1.0,,,,,,,,,14.0,,,,,,,,,,6.4,,,,1.0,,,,,,2.0,2.0,4.0,0,,5.0,,,,
2023-24,11352373,13,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,13.0,44.0,57.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,,0.00271265,0.0543,0.0712,,,,,,,,,,90.0,1.0,1.0,,,,,,6.0,,6.9,,,,3.0,,,,7.0,,19.0,44.0,63.0,1,,70.0,,1.0,,
2023-24,11352373,13,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,15.0,6.0,20.0,1.0,,3.0,,,,1.0,,3.0,6.0,6.0,,,0.207479,,,,1.0,,,,,,3.0,,90.0,,,,,,,,14.0,,7.5,,,,,4.0,1.0,,,,20.0,7.0,26.0,0,1.0,43.0,2.0,2.0,3.0,1.0
2023-24,11352373,13,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,2.0,,36.0,36.0,,2.0,4.0,,,,,,,,2.0,,1.0,0.00020212,,,,,,0.7703,,,,,,90.0,,,,,,,,15.0,,6.8,2.0,4.0,,1.0,,,,16.0,,9.0,42.0,51.0,0,,60.0,,2.0,,
2023-24,11352373,13,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352373,13,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,,,,3.0,3.0,6.0,1.0,,2.0,,,,,,1.0,3.0,2.0,,,0.00078404,,,1.0,,,,,,,1.0,,54.0,,,,,,,,4.0,,6.5,,,,,1.0,,,,1.0,4.0,3.0,7.0,0,2.0,12.0,1.0,,,1.0
2023-24,11352373,13,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,1.0,,2.0,15.0,19.0,33.0,2.0,,5.0,,,,,,,2.0,1.0,,,0.0612954,,,,,,,,,,1.0,,90.0,,,,,,,,8.0,,6.8,,,,3.0,,3.0,,2.0,,20.0,22.0,39.0,0,1.0,51.0,,,,1.0
2023-24,11352373,13,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,4.0,17.0,14.0,31.0,,,10.0,,,,7.0,,,10.0,5.0,,,0.0103745,0.0318,0.4455,,,1.0,,,,2.0,,1.0,90.0,1.0,,,,,,,18.0,,7.3,,,,2.0,5.0,4.0,,8.0,,30.0,15.0,41.0,1,3.0,69.0,,,2.0,1.0
2023-24,11352373,13,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352373,13,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352373,13,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,2.0,,2.0,2.0,2.0,,,,,,,1.0,5.0,3.0,,,0.00062295,,,2.0,,,,,,,,,17.0,,,,,,,,4.0,,6.6,,,,1.0,,,,,,4.0,,4.0,0,1.0,8.0,1.0,,,1.0
2023-24,11352373,13,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,1.0,13.0,9.0,22.0,,,4.0,1.0,,1.0,2.0,,,6.0,1.0,,,0.418997,0.0294,,3.0,,,,,,,1.0,,73.0,,,,,,,,8.0,,6.9,,,,1.0,1.0,2.0,,1.0,,17.0,10.0,25.0,1,,35.0,1.0,1.0,,
2023-24,11352373,13,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,,,1.0,4.0,2.0,6.0,1.0,,2.0,,,,,,1.0,3.0,,,,0.0132331,,,1.0,,,,,,,,,36.0,,,,,,,,5.0,,6.5,,,,,,,,1.0,1.0,7.0,2.0,9.0,0,,12.0,1.0,,,
2023-24,11352373,13,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,1.0,19.0,24.0,43.0,2.0,1.0,8.0,,,,5.0,,2.0,10.0,5.0,,,0.0242933,0.0152,,1.0,,,,,,2.0,,,85.0,,,,,,,,5.0,,6.6,,,1.0,,,,,1.0,,21.0,25.0,46.0,1,2.0,60.0,,2.0,,1.0
2023-24,11352373,13,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,True,,,,7.0,,7.0,1.0,,2.0,,,,,,,2.0,,,,0.166595,,,,,,,,,,1.0,,36.0,,1.0,,,,,,3.0,,6.8,,,,2.0,1.0,,,,,7.0,2.0,9.0,0,,15.0,,,,
2023-24,11352373,13,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,5.0,5.0,10.0,4.0,1.0,,,1.0,1.0,,,1.0,6.0,1.0,,,0.0264595,0.4257,0.19,1.0,,,,,,1.0,,,85.0,1.0,1.0,,,,,,7.0,,6.6,,,2.0,,,,,,2.0,9.0,6.0,15.0,4,,25.0,,,,
2023-24,11352373,13,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,10.0,9.0,19.0,,,2.0,,,,,,3.0,5.0,3.0,,,0.00683478,,,,,,,,,,,,54.0,,,,,,,,10.0,,6.4,,,,,4.0,,,2.0,,13.0,9.0,22.0,0,1.0,34.0,2.0,,2.0,1.0
2023-24,11352373,13,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,,1.31e-06,,,,,,,,,,,,14.0,,,,,,,,3.0,,6.3,,,,,,,,1.0,,1.0,3.0,4.0,0,,4.0,,,,
2023-24,11352373,13,14,Liverpool,Away,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,14.0,38.0,52.0,,1.0,5.0,,,,,,,,2.0,,,0.00482063,0.0267,,,,,,,,1.0,,,69.0,,3.0,,,,,,5.0,,7.2,,,1.0,3.0,,,,4.0,,16.0,41.0,57.0,1,1.0,67.0,,,,1.0
2023-24,11352404,14,14,Liverpool,Home,143040,158983,Wataru Endo,wataru-endo,M,True,,,,3.0,3.0,6.0,1.0,,1.0,,,1.0,,,,1.0,,,,0.00036538,0.141,0.5717,,,1.0,,,,,1.0,,15.0,1.0,,,,,,,3.0,,7.4,,,,,,,,,,4.0,4.0,8.0,2,,12.0,1.0,,,
2023-24,11352404,14,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,34.0,56.0,90.0,5.0,7.0,10.0,,,2.0,,,1.0,7.0,9.0,,,0.0195525,0.1831,,1.0,,,,,,4.0,,,90.0,,,,,,,,19.0,,6.8,,,,1.0,,,,6.0,,47.0,61.0,108.0,2,2.0,123.0,,,,2.0
2023-24,11352404,14,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,16.0,6.0,22.0,,,2.0,2.0,2.0,,1.0,,2.0,5.0,2.0,,,0.242782,0.7703,0.0628,,1.0,,,,,,5.0,,90.0,1.0,,,,,,,22.0,,7.0,,,1.0,,3.0,1.0,,1.0,,29.0,7.0,35.0,2,1.0,57.0,1.0,,1.0,1.0
2023-24,11352404,14,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,11.0,6.0,17.0,1.0,,4.0,,,,,,,2.0,,,,0.0273534,,,1.0,,,,,,1.0,,,25.0,,,,,,,,4.0,,6.5,,,,,,2.0,,1.0,,14.0,6.0,18.0,0,,27.0,1.0,,,
2023-24,11352404,14,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,1.0,,2.0,26.0,18.0,43.0,4.0,,8.0,,,,1.0,,1.0,7.0,6.0,,,0.0900812,,,,1.0,,,,,3.0,4.0,,90.0,,,,,,,,19.0,,7.4,,,,2.0,3.0,6.0,,4.0,,38.0,18.0,50.0,0,3.0,91.0,1.0,1.0,2.0,1.0
2023-24,11352404,14,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,8.0,33.0,34.0,66.0,,,10.0,,,2.0,2.0,,,3.0,4.0,,,0.300259,0.2357,0.152,,,1.0,,,1.0,,2.0,,90.0,1.0,,,,,,,21.0,,7.8,,,1.0,1.0,4.0,3.0,,15.0,,47.0,37.0,81.0,4,1.0,103.0,1.0,,3.0,1.0
2023-24,11352404,14,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,4.0,13.0,11.0,24.0,,,4.0,,,,,,,,1.0,,,0.0121451,,,,,,,,,1.0,,,21.0,,,,,,,,5.0,,6.7,,,,,,,,5.0,,17.0,12.0,29.0,0,1.0,32.0,,,,1.0
2023-24,11352404,14,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,1.0,1.0,,33.0,33.0,,,7.0,,,,,,,,,1.0,,0.0002251,,,,,,-1.2143,1.0,,,,,90.0,,,,,,,,1.0,,6.1,2.0,2.0,,2.0,,,1.0,2.0,,1.0,33.0,34.0,0,,45.0,,,,
2023-24,11352404,14,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,1.0,11.0,1.0,12.0,,,1.0,,,,,,1.0,2.0,2.0,,,0.034453,0.0185,0.2103,1.0,,,,,,1.0,,,26.0,1.0,,,,,,,6.0,,6.9,,,,,1.0,,,1.0,,14.0,2.0,16.0,1,,25.0,1.0,1.0,1.0,
2023-24,11352404,14,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,1.0,19.0,14.0,33.0,,,4.0,,,,1.0,,,1.0,3.0,,,0.0402507,0.1049,0.0547,,,,,,,,1.0,,64.0,2.0,,,,,,,8.0,,7.3,,,1.0,1.0,,1.0,,1.0,1.0,23.0,17.0,39.0,3,,52.0,,3.0,,
2023-24,11352404,14,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,,26.0,3.0,29.0,1.0,3.0,6.0,,,,,,1.0,7.0,5.0,,,0.0434006,0.5345,0.6041,2.0,,,,,,,2.0,,90.0,4.0,,,,,,,15.0,,7.4,,,1.0,,4.0,,,,1.0,35.0,3.0,38.0,5,1.0,60.0,2.0,,1.0,
2023-24,11352404,14,14,Liverpool,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,1.0,18.0,15.0,33.0,,,6.0,,,,1.0,,2.0,4.0,2.0,,,0.0133327,0.0324,0.5183,,,1.0,,,,1.0,,,65.0,1.0,,,,,,,11.0,,7.1,,,,1.0,1.0,,,1.0,,23.0,15.0,38.0,1,2.0,51.0,2.0,,,2.0
2023-24,11352404,14,14,Liverpool,Home,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,2.0,21.0,11.0,32.0,,,9.0,,,,,,,4.0,2.0,,,0.109897,0.0377,0.0149,,,,,,,1.0,1.0,,83.0,1.0,,,,,,,20.0,,6.7,,,1.0,,4.0,,,2.0,,31.0,12.0,43.0,2,2.0,60.0,4.0,,,1.0
2023-24,11352404,14,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,1.0,14.0,3.0,17.0,3.0,1.0,2.0,1.0,2.0,1.0,,,1.0,6.0,4.0,,,0.0556131,0.3214,,1.0,,,,,1.0,,1.0,,90.0,,,,,,,,19.0,,6.4,,,2.0,,1.0,,,2.0,3.0,26.0,4.0,30.0,3,1.0,47.0,3.0,2.0,,1.0
2023-24,11352404,14,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,14,Liverpool,Home,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,14,Liverpool,Home,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352433,15,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352433,15,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,False,,,2.0,28.0,27.0,55.0,2.0,5.0,5.0,,,,,,1.0,5.0,9.0,,,0.0537011,,,2.0,,,,,,1.0,,,90.0,,,,,,,,17.0,,7.0,,,,2.0,,,,4.0,,36.0,33.0,69.0,0,2.0,82.0,2.0,2.0,,2.0
2023-24,11352433,15,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,27.0,56.0,83.0,1.0,4.0,2.0,,,,,,,2.0,6.0,,,0.00722245,0.2385,0.71,1.0,,1.0,,,,2.0,,,90.0,2.0,1.0,,,,,,6.0,,8.6,,,1.0,4.0,,,,6.0,,30.0,59.0,89.0,3,2.0,101.0,,,,2.0
2023-24,11352433,15,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,15.0,8.0,23.0,2.0,,4.0,,1.0,1.0,,,2.0,5.0,1.0,,,0.0815657,0.3941,0.1957,,,,,,,,1.0,,67.0,2.0,,,,,,,9.0,,6.7,,,1.0,,2.0,,,2.0,,19.0,8.0,27.0,4,,38.0,1.0,,1.0,
2023-24,11352433,15,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,2.0,26.0,19.0,45.0,1.0,4.0,4.0,,,,2.0,,,5.0,6.0,,1.0,0.0180218,0.046,,,,,,,,1.0,,,90.0,,,,,,,,18.0,,7.0,,,1.0,5.0,3.0,1.0,,4.0,,34.0,22.0,55.0,1,1.0,84.0,,,1.0,1.0
2023-24,11352433,15,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352433,15,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,6.0,,6.0,31.0,34.0,59.0,,2.0,8.0,3.0,,,4.0,,,6.0,4.0,,,0.434627,0.0244,,,1.0,,,,,2.0,7.0,,90.0,,,,,,,,36.0,,8.6,,,1.0,1.0,3.0,13.0,,18.0,,59.0,36.0,82.0,1,1.0,117.0,,,1.0,1.0
2023-24,11352433,15,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,3.0,42.0,56.0,98.0,,14.0,4.0,,,,1.0,,2.0,5.0,19.0,,,0.0237195,0.0633,0.3458,2.0,,,,,,4.0,,,90.0,1.0,1.0,,,,,,26.0,,8.3,,,,2.0,,,,6.0,,55.0,64.0,119.0,1,4.0,140.0,2.0,1.0,,2.0
2023-24,11352433,15,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,5.0,4.0,24.0,28.0,,1.0,3.0,,,,,,,,1.0,,,0.0014169,,,,,,0.421,1.0,,,,,90.0,,,,,,,,5.0,,7.2,1.0,1.0,,,,,,10.0,,9.0,24.0,33.0,0,,38.0,,,,
2023-24,11352433,15,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,13.0,5.0,18.0,1.0,1.0,2.0,,,,,,,2.0,7.0,,,0.0311753,,,,,,,,,,1.0,,86.0,,,,,,,,7.0,,7.2,,,,,4.0,,,,,16.0,5.0,21.0,0,1.0,35.0,3.0,2.0,3.0,1.0
2023-24,11352433,15,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,1.0,28.0,30.0,58.0,2.0,3.0,12.0,,,,1.0,,1.0,7.0,11.0,,,0.133997,0.4712,0.7921,2.0,,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,,17.0,,8.1,,,,1.0,3.0,7.0,,3.0,,40.0,32.0,65.0,1,4.0,91.0,1.0,3.0,2.0,1.0
2023-24,11352433,15,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,False,1.0,,1.0,13.0,3.0,15.0,1.0,,1.0,,,,,,2.0,4.0,4.0,,,0.108006,,,,,,,,,,1.0,,67.0,,,,,,,,8.0,,6.9,,,,1.0,3.0,1.0,,1.0,1.0,14.0,3.0,16.0,0,,34.0,3.0,2.0,2.0,
2023-24,11352433,15,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,,8.0,6.0,14.0,3.0,2.0,,,,,,,,3.0,4.0,,,0.00795729,0.0176,0.1128,,,,,,,,,,57.0,1.0,,,,,,,3.0,,7.0,,,,,,1.0,,,,11.0,6.0,16.0,1,,23.0,,2.0,,
2023-24,11352433,15,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,True,,,,2.0,,2.0,1.0,,,,,,,,,1.0,,,,0.00067086,,,,,,,,,,,,12.0,,,,,,,,2.0,,6.5,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2023-24,11352433,15,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,3.0,,3.0,3.0,,2.0,1.0,1.0,,,,1.0,6.0,2.0,,,0.0628401,0.3316,0.8446,,1.0,,,,,,1.0,,23.0,1.0,,,,,,,4.0,,6.7,,,,,3.0,,,,1.0,4.0,,4.0,1,1.0,11.0,,,1.0,
2023-24,11352433,15,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,12.0,4.0,16.0,1.0,2.0,3.0,,,,,,1.0,3.0,3.0,,,0.0358422,0.0919,,1.0,,,,,,,,,33.0,,,,,,,,7.0,,6.8,,,1.0,1.0,1.0,,,2.0,2.0,14.0,6.0,20.0,1,,29.0,2.0,,1.0,
2023-24,11352433,15,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,1.0,,,9.0,4.0,12.0,,2.0,,,,1.0,1.0,,,1.0,2.0,,,0.199134,0.0138,,,,,,,,,1.0,,23.0,,,,,,,,1.0,,6.7,,,,,,1.0,,,,9.0,4.0,12.0,1,,16.0,1.0,,,
2023-24,11352433,15,14,Liverpool,Away,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352433,15,14,Liverpool,Away,1008402,492777,Conor Bradley,conor-bradley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352433,15,14,Liverpool,Away,1093974,443629,Marcelo Pitaluga,marcelo-pitaluga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352455,16,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,False,,,1.0,20.0,19.0,39.0,,,3.0,,,,,,2.0,5.0,4.0,,,0.0273568,,,3.0,,,,,,,,,45.0,,,,,,,,7.0,,6.7,,,,,,,,1.0,,22.0,20.0,42.0,0,1.0,51.0,2.0,3.0,,1.0
2023-24,11352455,16,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,42.0,48.0,90.0,,5.0,5.0,,1.0,,,,1.0,1.0,8.0,,,0.0185905,0.1466,,,,,,,,1.0,,,90.0,,,,,,,,13.0,,7.2,,,1.0,8.0,,,,8.0,,49.0,53.0,102.0,1,2.0,118.0,,1.0,,1.0
2023-24,11352455,16,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,25.0,6.0,31.0,1.0,,7.0,,,2.0,,,2.0,3.0,1.0,,,0.178877,0.3334,0.1455,,1.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,15.0,,7.9,,,,,,1.0,,2.0,,31.0,9.0,39.0,3,,53.0,4.0,1.0,,
2023-24,11352455,16,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,1.0,,25.0,25.0,,,7.0,,,,,,,,,,,8.794e-05,,,,,,0.6378,1.0,,,,,90.0,,,,,1.0,,,7.0,,7.2,2.0,3.0,,,,,,5.0,,3.0,26.0,29.0,0,,42.0,,,,
2023-24,11352455,16,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,1.0,,1.0,24.0,15.0,38.0,,,2.0,,,,1.0,,,2.0,4.0,,,0.057973,,,1.0,,,,,,,1.0,,45.0,,,,,,,,9.0,,7.0,,,,1.0,2.0,4.0,,1.0,,30.0,16.0,42.0,0,1.0,54.0,1.0,1.0,2.0,
2023-24,11352455,16,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,,,4.0,25.0,16.0,41.0,,,5.0,,,,,,,4.0,5.0,,,0.0261379,0.0201,,1.0,,,,,,,1.0,,90.0,,,,,,,,17.0,,6.9,,,1.0,2.0,4.0,4.0,,8.0,1.0,32.0,19.0,47.0,1,3.0,75.0,,1.0,1.0,3.0
2023-24,11352455,16,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,5.0,47.0,27.0,72.0,1.0,1.0,8.0,2.0,,,2.0,,2.0,6.0,2.0,,,0.417254,,,,,,,,,2.0,6.0,,90.0,,1.0,,,,,,25.0,,8.1,,,,4.0,2.0,6.0,,11.0,,64.0,28.0,86.0,0,,115.0,3.0,,1.0,
2023-24,11352455,16,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,2.0,21.0,10.0,31.0,,2.0,1.0,,,,,,,2.0,3.0,,,0.00655522,,,2.0,,,,,,1.0,,,33.0,,,,,,,,3.0,,6.7,,,,1.0,,,,3.0,,24.0,10.0,34.0,0,1.0,38.0,,,,1.0
2023-24,11352455,16,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
