season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437978,23,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437978,23,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,25.0,21.0,46.0,,,11.0,,,1.0,2.0,,,3.0,3.0,,1.0,1.0,,,,,,,90.0,,,,,,,,13.0,,6.1,,,,1.0,,,,2.0,,29.0,26.0,55.0,1,3.0,67.0,2.0,,,2.0
2017-18,7437978,23,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,13.0,11.0,4.0,15.0,,,12.0,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,14.0,1.0,6.7,3.0,6.0,,1.0,,,,27.0,,23.0,6.0,29.0,0,,43.0,,,,
2017-18,7437978,23,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437978,23,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,2.0,12.0,8.0,19.0,,,5.0,,,,3.0,,,5.0,1.0,,,2.0,,,,,,1.0,90.0,,,,,,,,18.0,,5.5,,,,1.0,,4.0,,8.0,,24.0,11.0,31.0,0,1.0,56.0,1.0,,,1.0
2017-18,7437978,23,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,5.0,,5.0,2.0,2.0,1.0,,,,1.0,,3.0,7.0,4.0,,,1.0,,,,,,,28.0,,,,,,,,6.0,,6.4,,,,,1.0,,,,1.0,7.0,,7.0,0,,14.0,1.0,1.0,1.0,
2017-18,7437978,23,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,5.0,4.0,13.0,17.0,6.0,,7.0,,,,1.0,,,7.0,10.0,,,1.0,,,,,6.0,,90.0,,1.0,,,,,,11.0,,6.9,,,,2.0,1.0,,,14.0,,12.0,16.0,28.0,0,5.0,48.0,,4.0,1.0,4.0
2017-18,7437978,23,11,Everton,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,True,,,2.0,12.0,11.0,23.0,3.0,1.0,5.0,,,,2.0,,1.0,7.0,3.0,,,1.0,,,,,,1.0,29.0,,,,,,,,8.0,,6.7,,,,1.0,,,,4.0,,17.0,12.0,29.0,0,1.0,36.0,1.0,1.0,,1.0
2017-18,7437948,24,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,14.0,7.0,20.0,2.0,2.0,5.0,1.0,,,1.0,,3.0,10.0,9.0,,,2.0,1.0,,,,1.0,1.0,90.0,1.0,,,,,,,18.0,,6.7,,,,1.0,4.0,4.0,,2.0,,22.0,8.0,26.0,1,2.0,52.0,3.0,4.0,1.0,1.0
2017-18,7437948,24,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,8.0,15.0,26.0,41.0,1.0,2.0,5.0,,,,,,,3.0,3.0,,,2.0,,,,,3.0,,90.0,,1.0,,,,,,12.0,,7.2,,,,5.0,,,,13.0,,23.0,29.0,52.0,0,1.0,64.0,1.0,,,
2017-18,7437948,24,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,5.0,16.0,18.0,34.0,3.0,5.0,8.0,,,,2.0,,,8.0,7.0,,,2.0,,,,,,,90.0,,,,,,,,21.0,,6.5,,,1.0,2.0,1.0,,,7.0,,26.0,24.0,50.0,1,2.0,64.0,4.0,1.0,,2.0
2017-18,7437948,24,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,False,,,,17.0,4.0,21.0,2.0,,4.0,,,,,,,3.0,5.0,,,1.0,,,,,1.0,1.0,61.0,,,,,,,,9.0,,7.0,,,,1.0,2.0,2.0,,3.0,,25.0,5.0,28.0,0,3.0,39.0,,,2.0,3.0
2017-18,7437948,24,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,24.0,4.0,27.0,3.0,,3.0,,,3.0,,,3.0,8.0,5.0,,,2.0,,,,,,2.0,90.0,,,,,,,,21.0,,6.8,,,,,2.0,2.0,,,,35.0,6.0,39.0,3,2.0,64.0,5.0,1.0,2.0,
2017-18,7437948,24,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,15.0,2.0,17.0,1.0,,4.0,,,,,,,2.0,4.0,,,,,,,,,,45.0,1.0,,,,,,,11.0,,6.8,,,,1.0,3.0,2.0,,1.0,,20.0,4.0,22.0,1,1.0,35.0,2.0,1.0,2.0,
2017-18,7437948,24,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,,15.0,4.0,19.0,5.0,4.0,3.0,,,,,,,8.0,4.0,,,3.0,,,,,,,69.0,,,,,,,,14.0,,6.4,,,,,1.0,1.0,,,,25.0,4.0,28.0,0,,33.0,3.0,,,
2017-18,7437948,24,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,3.0,22.0,20.0,42.0,1.0,1.0,4.0,,,,1.0,,,3.0,8.0,,,1.0,,,,,1.0,,90.0,,,,,,,,15.0,,7.2,,,,3.0,,1.0,,8.0,,28.0,25.0,52.0,0,6.0,80.0,,1.0,,4.0
2017-18,7437948,24,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,5.0,7.0,12.0,,,8.0,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,20.0,,6.6,1.0,4.0,,,,,,26.0,,23.0,9.0,32.0,0,,43.0,,,,
2017-18,7437948,24,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,5.0,1.0,6.0,2.0,,1.0,,,,,,,2.0,,,,,,1.0,,,,1.0,21.0,1.0,,,,,,,4.0,,7.3,,,,,,,,1.0,,8.0,1.0,9.0,1,,12.0,1.0,,,
2017-18,7437948,24,11,Everton,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,False,,,,13.0,4.0,17.0,2.0,1.0,3.0,,,,1.0,,,4.0,1.0,,,1.0,,,,,1.0,2.0,45.0,,,,,,,,8.0,,6.5,,,,,,1.0,,,,20.0,4.0,23.0,0,,27.0,1.0,,,
2017-18,7437948,24,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,3.0,17.0,14.0,31.0,4.0,5.0,4.0,,,,,,,5.0,5.0,,,,,,,,4.0,,90.0,1.0,,,,,,,16.0,,6.8,,,,4.0,1.0,1.0,,7.0,,27.0,16.0,42.0,1,,72.0,2.0,,,
2017-18,7437948,24,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,9.0,12.0,19.0,31.0,6.0,3.0,7.0,,,,1.0,,1.0,8.0,7.0,,,,,,,,2.0,,90.0,,,,,,,,13.0,,7.1,,,1.0,7.0,1.0,,,14.0,,20.0,22.0,42.0,1,3.0,59.0,1.0,,1.0,2.0
2017-18,7437950,25,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,2.0,17.0,12.0,29.0,1.0,,6.0,,,,3.0,,1.0,6.0,2.0,,1.0,1.0,,,,,,,81.0,,,1.0,,,,,15.0,,5.6,,,,2.0,,,,5.0,,25.0,16.0,41.0,0,2.0,50.0,1.0,,,1.0
2017-18,7437950,25,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,2.0,15.0,6.0,20.0,,,6.0,,,,,,1.0,1.0,9.0,,,,,2.0,,,2.0,1.0,90.0,4.0,,,,,,,14.0,,9.6,,,1.0,,1.0,3.0,,3.0,1.0,23.0,7.0,27.0,5,5.0,53.0,4.0,3.0,1.0,5.0
2017-18,7437950,25,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,2.0,4.0,14.0,18.0,3.0,2.0,2.0,,,,,,,4.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,,16.0,,6.2,,,,4.0,,1.0,,13.0,,17.0,17.0,33.0,0,1.0,41.0,,,,1.0
2017-18,7437950,25,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,0,,1.0,,,,
2017-18,7437950,25,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2017-18,7437950,25,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,,13.0,5.0,16.0,1.0,1.0,3.0,1.0,,,2.0,,,4.0,4.0,,,1.0,1.0,,,,,1.0,82.0,,,,,,,,17.0,,7.0,,,,,1.0,7.0,,4.0,,26.0,7.0,26.0,0,2.0,40.0,1.0,1.0,,2.0
2017-18,7437950,25,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437950,25,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437950,25,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,4.0,13.0,9.0,22.0,2.0,1.0,4.0,,,,,1.0,,3.0,5.0,,,1.0,,,,,4.0,,90.0,,1.0,,,,,,12.0,,7.6,,,,3.0,,,,8.0,,20.0,11.0,31.0,0,4.0,55.0,,,,3.0
2017-18,7437950,25,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,1.0,14.0,13.0,26.0,,,6.0,,,,,,3.0,4.0,6.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,21.0,,7.2,,,1.0,2.0,6.0,3.0,,6.0,,24.0,15.0,36.0,1,1.0,70.0,,,5.0,1.0
2017-18,7437950,25,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437950,25,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,18.0,17.0,35.0,,2.0,7.0,,,,2.0,,1.0,4.0,9.0,,,1.0,,,,,1.0,,90.0,,,,,,,,15.0,,7.0,,,,2.0,,,,3.0,,27.0,20.0,47.0,0,5.0,66.0,1.0,2.0,,3.0
2017-18,7437950,25,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,9.0,19.0,28.0,4.0,2.0,5.0,1.0,,,,,,4.0,4.0,,,,1.0,,,,5.0,1.0,90.0,,1.0,,,,,,12.0,,7.6,,,1.0,6.0,,,,12.0,,15.0,24.0,39.0,1,2.0,58.0,1.0,,,2.0
2017-18,7437950,25,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,5.0,3.0,5.0,8.0,,1.0,15.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,1.0,,,,15.0,,6.4,,,,3.0,,,1.0,20.0,,17.0,6.0,23.0,0,,36.0,,,,
2017-18,7437950,25,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,False,,,,4.0,1.0,5.0,9.0,3.0,1.0,,2.0,,1.0,,3.0,18.0,5.0,,,5.0,,,,1.0,,,88.0,,,,,,,,20.0,,5.8,,,1.0,1.0,,,,,2.0,8.0,4.0,12.0,1,2.0,31.0,10.0,,,1.0
2017-18,7437950,25,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437950,25,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,2.0,,2.0,1.0,,1.0,,,,,,1.0,3.0,,,,,,,,,,,8.0,,,,,,,,3.0,,6.2,,,,,1.0,,,,,3.0,,3.0,0,,5.0,,,,
2017-18,7437950,25,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,,12.0,8.0,20.0,2.0,1.0,2.0,,,1.0,2.0,,4.0,8.0,5.0,,,,,,,,,,90.0,,,,,,,,18.0,,5.9,,,,1.0,1.0,1.0,,3.0,,20.0,8.0,27.0,1,,45.0,5.0,3.0,1.0,
2017-18,7438107,26,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438107,26,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,2.0,10.0,8.0,17.0,1.0,1.0,4.0,1.0,,3.0,2.0,,,4.0,3.0,,,,,,,,,1.0,61.0,,,,,,,,10.0,,6.6,,,,,2.0,3.0,,3.0,,14.0,8.0,19.0,3,,34.0,4.0,1.0,1.0,
2017-18,7438107,26,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,6.0,12.0,23.0,35.0,2.0,3.0,7.0,,,,,,,3.0,3.0,,,1.0,,,,,,,90.0,,3.0,,,,,,7.0,,6.4,,,,6.0,,1.0,,10.0,,18.0,24.0,41.0,0,,52.0,,,,
2017-18,7438107,26,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,1.0,,6.0,30.0,16.0,45.0,,1.0,9.0,,,,1.0,,,1.0,3.0,,,,,,,,4.0,,90.0,,,,,,,,10.0,,7.0,,,,5.0,,6.0,,7.0,,40.0,16.0,50.0,0,2.0,67.0,,,,
2017-18,7438107,26,11,Everton,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,15.0,22.0,37.0,2.0,2.0,6.0,,,1.0,,,2.0,5.0,4.0,1.0,,1.0,,,,,1.0,,90.0,,,,,,,,13.0,,5.3,,,,3.0,2.0,,,6.0,,21.0,24.0,45.0,1,,61.0,,,2.0,
2017-18,7438107,26,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438107,26,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,,,,10.0,2.0,12.0,1.0,1.0,4.0,,,,,,2.0,10.0,6.0,,,1.0,,,,,1.0,,90.0,,,,,,,,25.0,,6.2,,,,,9.0,8.0,,,,24.0,3.0,19.0,0,1.0,43.0,2.0,1.0,3.0,1.0
2017-18,7438107,26,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,1.0,,6.7,,,1.0,,,,,1.0,,3.0,,3.0,1,,5.0,1.0,,,
2017-18,7438107,26,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,,19.0,7.0,25.0,2.0,1.0,6.0,1.0,,,1.0,,1.0,4.0,4.0,,,,1.0,,,,4.0,1.0,90.0,,,,,,,,6.0,,7.2,,,1.0,3.0,,1.0,,1.0,,22.0,7.0,28.0,1,3.0,60.0,,,,
2017-18,7438107,26,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438107,26,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,3.0,23.0,11.0,34.0,2.0,1.0,8.0,,,,,,2.0,5.0,6.0,,,1.0,,,,,4.0,,90.0,1.0,,,,,,,11.0,,6.9,,,,2.0,,,,5.0,,31.0,12.0,43.0,1,2.0,62.0,,3.0,,2.0
2017-18,7438107,26,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,5.0,11.0,16.0,4.0,2.0,3.0,,,,4.0,,,8.0,3.0,,,1.0,,,,,,1.0,45.0,,1.0,,,,,,2.0,,5.7,,,,2.0,1.0,,,1.0,1.0,7.0,11.0,18.0,0,,25.0,,,1.0,
2017-18,7438107,26,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,4.0,2.0,11.0,13.0,,1.0,8.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,6.0,,5.8,2.0,2.0,,,,,,10.0,,8.0,11.0,19.0,0,,27.0,,,,
2017-18,7438107,26,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,False,,,,10.0,2.0,12.0,5.0,4.0,,,1.0,,,,2.0,11.0,7.0,,,3.0,,,,1.0,,,78.0,,,,,,,,11.0,,6.6,,,1.0,3.0,2.0,,,,2.0,13.0,3.0,16.0,1,,34.0,4.0,2.0,1.0,
2017-18,7438107,26,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,7.0,26.0,9.0,35.0,2.0,3.0,3.0,,,,1.0,,,4.0,5.0,,,,,,,,1.0,,90.0,,,,,,,,24.0,,6.4,,,,2.0,1.0,4.0,,11.0,,40.0,12.0,48.0,0,2.0,69.0,2.0,,,1.0
2017-18,7438107,26,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,5.0,2.0,7.0,,4.0,2.0,,,,,,1.0,1.0,6.0,1.0,,,,1.0,,,,1.0,29.0,1.0,,,,,,,8.0,,7.0,,,1.0,,1.0,,,,,8.0,2.0,10.0,2,1.0,19.0,2.0,,1.0,
2017-18,7438107,26,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438107,26,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,12.0,3.0,15.0,,1.0,4.0,,,,,,2.0,3.0,6.0,,,,,,,,1.0,2.0,45.0,,,,,,,,6.0,,6.8,,,,,5.0,1.0,,1.0,,15.0,3.0,17.0,0,,28.0,,1.0,4.0,
2017-18,7437962,27,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,7.0,21.0,19.0,40.0,,,4.0,,,1.0,2.0,,,5.0,1.0,,,3.0,,,,,1.0,,90.0,,,,,,,,9.0,,6.6,,,,2.0,,,,9.0,,27.0,21.0,48.0,1,1.0,55.0,,,,1.0
2017-18,7437962,27,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,19.0,8.0,27.0,2.0,,7.0,,,,1.0,,,4.0,16.0,,,1.0,,,,,,1.0,90.0,,,,,,,,15.0,,7.9,,,,3.0,8.0,6.0,,2.0,1.0,32.0,8.0,34.0,0,3.0,63.0,2.0,5.0,8.0,3.0
2017-18,7437962,27,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,True,,,3.0,7.0,10.0,17.0,2.0,3.0,5.0,,,,1.0,,,3.0,4.0,,,1.0,,,,,,,45.0,,1.0,1.0,,,,,5.0,,6.3,,,1.0,6.0,,,,5.0,,9.0,13.0,22.0,1,1.0,31.0,,,,1.0
2017-18,7437962,27,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,2.0,,6.4,,,,,,,,1.0,,3.0,1.0,4.0,0,,4.0,,,,
2017-18,7437962,27,11,Everton,Home,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,4.0,17.0,21.0,2.0,,5.0,,,,,,,2.0,2.0,,,,,,,,,,45.0,,,,,,,,4.0,,6.7,,,,1.0,,,,3.0,,7.0,17.0,24.0,0,2.0,28.0,,,,1.0
2017-18,7437962,27,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,,11.0,2.0,11.0,2.0,1.0,2.0,,,1.0,1.0,,,4.0,6.0,,,,,1.0,,,1.0,1.0,90.0,1.0,,,,,,,24.0,,8.0,,,1.0,1.0,3.0,11.0,,1.0,,29.0,2.0,20.0,3,1.0,52.0,5.0,2.0,2.0,
2017-18,7437962,27,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437962,27,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437962,27,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,20.0,9.0,29.0,1.0,1.0,4.0,1.0,,,1.0,,,2.0,4.0,,,,1.0,,,,1.0,1.0,90.0,,1.0,,,,,,8.0,,7.4,,,,4.0,1.0,1.0,,4.0,,24.0,12.0,35.0,0,2.0,55.0,,,1.0,1.0
2017-18,7437962,27,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,12.0,10.0,22.0,,2.0,2.0,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,45.0,,,,,,,,8.0,,6.6,,,,,4.0,,,2.0,,15.0,10.0,25.0,0,,42.0,1.0,,3.0,
2017-18,7437962,27,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437962,27,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,4.0,16.0,21.0,37.0,3.0,,10.0,,,,4.0,,,9.0,9.0,,,1.0,,,,,2.0,,80.0,1.0,1.0,,,,,,11.0,,7.2,,,,1.0,4.0,,,6.0,,25.0,21.0,46.0,1,2.0,63.0,1.0,4.0,3.0,2.0
2017-18,7437962,27,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,13.0,15.0,28.0,7.0,2.0,1.0,,,,,,,8.0,3.0,,,1.0,,,,,1.0,,90.0,,3.0,,,,,,10.0,,6.9,,,,6.0,,,,7.0,,18.0,19.0,37.0,0,,52.0,1.0,1.0,,
2017-18,7437962,27,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,4.0,11.0,15.0,,,8.0,,,,,,,,,,1.0,,,,,,,,90.0,,,,1.0,,,,12.0,,6.7,1.0,3.0,,,,,,18.0,,15.0,11.0,26.0,0,,35.0,1.0,,,
2017-18,7437962,27,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,False,,,,10.0,3.0,13.0,5.0,3.0,2.0,,,1.0,2.0,,,9.0,6.0,,,2.0,1.0,1.0,,,,2.0,90.0,2.0,,,,,,,15.0,,7.9,,,,1.0,1.0,,,,1.0,18.0,4.0,22.0,3,2.0,38.0,5.0,,1.0,
2017-18,7437962,27,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,1.0,,,10.0,5.0,14.0,2.0,2.0,3.0,,,,,,1.0,6.0,4.0,,,1.0,,,,,,1.0,45.0,,,,,,,,8.0,,6.4,,,,2.0,2.0,2.0,,2.0,,14.0,5.0,17.0,0,2.0,34.0,,,,1.0
2017-18,7437962,27,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437962,27,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,2.0,17.0,5.0,22.0,,,4.0,,,1.0,3.0,,3.0,8.0,6.0,,,3.0,,1.0,,,1.0,,90.0,1.0,,,,,,,15.0,,6.8,,,,,3.0,2.0,,2.0,,25.0,6.0,29.0,2,,49.0,2.0,3.0,3.0,
2017-18,7438009,28,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,7.0,11.0,19.0,30.0,,,6.0,,,,1.0,,3.0,4.0,2.0,,,,,,,,2.0,,82.0,,,,,,,,17.0,,6.6,,,1.0,2.0,1.0,2.0,,11.0,,23.0,21.0,42.0,1,1.0,57.0,,,1.0,1.0
2017-18,7438009,28,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,2.0,9.0,7.0,15.0,1.0,1.0,8.0,,,1.0,2.0,,3.0,9.0,7.0,,,,,,,,1.0,1.0,90.0,,,,,,,,20.0,,6.6,,,,1.0,5.0,5.0,,3.0,,20.0,8.0,23.0,1,1.0,48.0,2.0,3.0,2.0,1.0
2017-18,7438009,28,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,4.0,11.0,13.0,24.0,2.0,2.0,5.0,,,,1.0,,,3.0,3.0,,,,,,,,2.0,,90.0,,,,,,,,11.0,,6.6,,,1.0,3.0,,,,13.0,,20.0,15.0,35.0,1,1.0,47.0,,,,1.0
2017-18,7438009,28,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438009,28,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,4.0,,,11.0,5.0,12.0,,,2.0,,,,1.0,,1.0,3.0,1.0,,,,,,,,,2.0,82.0,1.0,1.0,,,,,,16.0,,7.0,,,,,2.0,8.0,,2.0,,20.0,8.0,20.0,1,,39.0,2.0,,1.0,
